"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0064_3004_T"	"HKB0220_3003_N"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0134_3006_T"	"HKB0216_3000_N"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0752_3000_T"	"HKB0719_3001_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3002_T"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0164_3006_T"	"HKB0004_3006_T"	"HKB0036_3006_T"	"HKB0065_3006_T"	"HKB0182_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0088_3000_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0576_3000_T"	"HKB0665_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"
"NT5C1A"	0.070389327891398	0.0426443374084937	0.400537929583729	0.298658315564515	0.150559676575381	0.0840642647884746	0.475084882948783	0.137503523749935	0.31034012061215	0.137503523749935	0	0.389566811762726	0.0565835283663675	0.454175893185802	0	0.137503523749935	0.0565835283663675	0.22650852980868	0	0.333423733725192	0.495695162624069	0	0	0	0.111031312388744	0.111031312388744	0.790772037862	0	0.0565835283663675	0.137503523749935	0.20163386116965	0.0565835283663675	0.070389327891398	0.0426443374084937	0	0.0426443374084937	0.238786859587116	0.124328135002202	0.286881147788162	0.070389327891398	0	0.214124805352847	0.526068811667588	0.070389327891398	0.0976107966264223	0.22650852980868	0	0.124328135002202	0	0.0976107966264223	0.070389327891398	0.0976107966264223	0.7311832415722	0.389566811762726	0.748461233004036	0.454175893185802	0.37851162325373	0.432959407276106	0.344828496997441	0.124328135002202	0.16349873228288	0.298658315564515	0.31034012061215	0.505890929729957	0.321928094887362	0.238786859587116	0.238786859587116	0	0.0565835283663675	0.20163386116965	0.189033824390017	0.238786859587116	0.070389327891398	0.176322772640463	0	0.286881147788162	0.16349873228288	0	0.16349873228288	0.0840642647884746	0	0.189033824390017	0	0.16349873228288	0	0.0840642647884746	0.443606651475615	0.0976107966264223	0.20163386116965	0.189033824390017	0.344828496997441	0.16349873228288	0.176322772640463	0	0	0.286881147788162	0.443606651475615	0.0976107966264223	0	1.63226821549951	0.505890929729957	0	0.454175893185802	0	0.070389327891398	0.137503523749935	0.27500704749987	0.432959407276106	0	0	0.286881147788162	0.0840642647884746	0.367371065648529	0.485426827170242	0	0	0.070389327891398	0.250961573533219	0.0565835283663675	0	0.0426443374084937	0	0.389566811762726	0.0565835283663675	0	0.0565835283663675	0.0976107966264223	0	0.0840642647884746	0	0.189033824390017	0.333423733725192	0.111031312388744	0	0.137503523749935
"MYH1"	0.0285691521967709	0	0.0426443374084937	0	0	0.0426443374084937	0	0.20163386116965	0.678071905112638	0.0143552929770701	0	0.20163386116965	0	0.0143552929770701	0	0.0976107966264223	0.0143552929770701	0.0565835283663675	0	0.0426443374084937	0	0.0565835283663675	0.070389327891398	2.38128337250378	0	0	0	0.0143552929770701	0	0.0143552929770701	0.0143552929770701	0	0	0	0.0285691521967709	0	7.54101915313356	0.0565835283663675	0.0565835283663675	0.545968369105292	0.0840642647884746	0.111031312388744	0.250961573533219	0.0285691521967709	0.137503523749935	0.641546029087524	0.0285691521967709	0.263034405833794	1.0071955014042	1.02147972741045	0.344828496997441	0.150559676575381	1.43829285157915	0.53605290024021	0.464668267003444	0.176322772640463	0.356143810225275	5.77294133783134	0.0840642647884746	0.150559676575381	0.956056652412403	0.150559676575381	0.22650852980868	0.933572638261024	2.07382023329167	0.443606651475615	0.124328135002202	0.16349873228288	0.16349873228288	0.111031312388744	0.344828496997441	1.92219784839637	0.214124805352847	0.464668267003444	1.26303440583379	0.37851162325373	0.75702324650746	0.31034012061215	0.31034012061215	0.411426245726465	0.505890929729957	1.04264433740849	0.0976107966264223	0.250961573533219	0.0565835283663675	0.286881147788162	0.963474123974886	0.903038270112912	0	0.839959587489532	0.687060688339892	0.150559676575381	3.30451104180995	0.333423733725192	0.0285691521967709	0.659924558402378	3.1811025507538	0.903038270112912	1.75274859140713	6.59036248846375	1.15055967657538	0.189033824390017	0.356143810225275	0.0143552929770701	0.263034405833794	0.367371065648529	0.613531652917927	0.863938450423971	1.09761079662642	0.124328135002202	0.0565835283663675	0.070389327891398	0.613531652917927	0.344828496997441	0.604071323668861	0.0285691521967709	0.0426443374084937	0.0143552929770701	0	0	0.0285691521967709	0	0.0143552929770701	0	0.0143552929770701	0	0	0.0143552929770701	0.0285691521967709	0	0	0	0	0.0143552929770701	0.0285691521967709
"PPP1R27"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KCNA7"	0.0143552929770701	0	0	0	0	0.0143552929770701	0	0.0143552929770701	0.0426443374084937	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0.0143552929770701	0.0143552929770701	0.150559676575381	0.0143552929770701	0	0.0143552929770701	0	0.505890929729957	0.0285691521967709	0.0285691521967709	0.0143552929770701	0.0143552929770701	0	0	0.0976107966264223	0.0285691521967709	0.0285691521967709	0.0426443374084937	0	0.0565835283663675	0	0.0285691521967709	0	0	0.0143552929770701	0.070389327891398	0	0	0.124328135002202	0	0	0.0143552929770701	0	0.0285691521967709	0	0.0143552929770701	0.0426443374084937	0.0143552929770701	0	0.0143552929770701	0	0	0	0	0.0426443374084937	0	0	0	0	0	0.0143552929770701	0	0	0	0.0426443374084937	0	0	0	0	0	0.0426443374084937	0	0	0	0	0.0426443374084937	0	0	0	0	0.400537929583729	0	0	0	0	0	0	0	0.0143552929770701	0	0.0143552929770701	0	0	0	0	0	0	0	0	0.0143552929770701	0.0285691521967709	0.0565835283663675	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0
"FABP3"	2.71369581484336	1.71369581484336	1.26903314645524	1.51096191927738	1.53106949272595	1.8073549220576	3.22958792274065	2.877744249949	1.85598969730848	2.01077983875324	3.01613970265525	3.23878685958712	1.53106949272595	2.35895882583233	2.0496307677246	1.799087306074	2.68481873755322	2.62058641045188	2.23266075679027	1.94485844580754	3.70043971814109	2.01077983875324	3.95791459863299	2.28983446517751	2.12101540096137	1.81147103052984	5.14689956034359	2.29572302453997	2.42223300068305	6.0287901363499	2.17632277264046	2.16671544496642	2.29572302453997	2.59931779369823	3.16832111573972	3.75381844317354	4.44028782084042	2.09423606984577	2.34766565630097	3.67129337248158	1.51601514700366	2.71369581484336	2.24488705912353	4.43895814789755	1.29865831556452	4.51412226017071	2.22650852980868	2.12763327972587	1.05658352836637	2.33913738491959	2.40871186102943	2.59931779369823	1.34482849699744	1.4594316186373	2.17312743348066	1.92219784839637	3.43295940727611	4.45022149589718	2.78240856492737	2.79493566280354	2.77610398807316	2.13093086982645	2.27202318906105	3.42894634476948	2.62293035092018	1.59454854955035	2.57046293102604	1.22032995487956	2.37295209791183	3.22342254993494	2.92789645372882	1.42223300068305	4.28540221886225	3.34340782229781	2.48800077083407	1.62760683812965	3.63343121035563	2.22032995487956	2.18269229751619	3.02680005934372	2.60169651648096	2.40053792958373	3.56924802986718	3.23266075679027	2.6959938131099	1.4541758931858	2.41413553298445	3.72246602447109	1.63226821549951	2.74416109557041	2.05311133645956	3.88166461932035	1.96347412397489	2.38404980679516	2.07382023329167	2.37851162325373	3.21256933885081	3.93545974780529	2.17632277264046	4.88655014732434	2.97636363573276	3.4594316186373	3.04614178164472	2.62993940943954	3.29865831556452	2.41953889151378	1.93734439215023	2.82781902461732	2.37573453858316	2.74846123300404	1.60880924267552	2.07382023329167	2.81352468929781	1.71369581484336	2.20163386116965	2.27798474729977	2.28095631383106	2.6667565918848	2.01077983875324	3.63226821549951	1.92219784839637	2.98185265328974	2.48284828306847	2.12763327972587	3.19534759832222	2.13093086982645	4.24260250592898	2.8094144442359	2.33913738491959	4.17152710603881	3.63110428236588	3.98185265328974	2.99276843076892	3.03033607837096	2.18269229751619
"MEF2C"	4.78502736223547	2.51096191927738	3.77188557851537	4.07895134139482	3.40599235967584	4.01077983875324	3.44757919654888	4.2364926183813	4.10265813136374	3.72465027173297	4.01346225980656	4.69543711040537	3.07210580048042	4.62819033461521	3.41006969175638	3.88362081628567	3.97636363573276	4.03386345186628	4.28909670241999	4.10265813136374	3.97727992349992	3.8923910259134	3.51727569320958	4.89384755813292	2.88166461932035	2.27500704749987	2.88557436437143	3.35049724708413	2.93734439215023	3.5668151540109	2.85996954822103	3.41278152533848	4.02856915219677	3.14241343787374	3.50969584193339	3.24336442569366	5.13093086982645	4.06522762277562	3.88655014732434	4.60110220337641	4.47053686509258	4.75114232472695	3.66789212523023	3.91169158187234	4.3526172989585	5.0241423458978	4.24488705912353	4.69097573834328	4.09845324630927	4.71589337054761	4.53356334821451	4.41278152533848	4.35402893805439	4.79285535236249	4.30742852519225	4.37851162325373	4.5453506448223	5.15299460549244	4.4594316186373	4.16510798514454	4.56864019541922	4.31034012061215	4.72900887033786	4.49185309632967	4.82781902461732	5.02635744696384	4.71918344048179	4.27724089833207	4.49825086752783	3.62877359520165	3.97544676564096	4.3037807481771	4.80787007829978	4.2585189247113	4.65535182861255	4.7311832415722	4.87282875953489	4.32696871158789	4.94953493301701	4.38474058729238	4.52544250601812	4.43095427138573	3.4995270242151	4.69376571221778	4.62293035092018	4.98641093525204	4.52732060787705	4.68873986801449	4.8073549220576	5.18903382439002	4.64904056563445	4.53977919169849	4.51285895444998	4.9676297534662	4.49185309632967	4.75007048586569	5.2098432305255	5.12639473762014	4.49569516262407	5.29388543030237	5.18745105402733	4.90833256978243	4.58135124716878	4.28318097894557	4.42155994490182	4.53977919169849	4.4535175792155	4.98230913012977	4.34269695998193	4.86740230572754	4.19140472885276	4.24336442569366	4.78972925137577	4.7371459197762	4.56803210477128	4.79493566280354	4.07124781946144	4.18507363787676	2.06004738366994	2.84799690655495	1.98185265328974	3.60762622084549	3.14730669878029	2.79493566280354	3.37295209791183	3.41142624572647	3.17951105027151	3.35614381022528	3.74846123300404	3.4944156103975	3.77399632511117	2.92599941855622	2.6667565918848	3.78240856492737	3.4995270242151
"MAP3K7CL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAPN3"	2.77399632511117	1.38956681176273	2.17951105027151	2.44095219802964	1.72246602447109	2.45680614923047	2.07382023329167	2.15380533607904	2.80322703643493	1.23266075679027	1.67807190511264	2.08065766334523	1.52105073690096	1.26903314645524	0.918386234446348	1.28095631383106	2.06695024392463	1.90689059560852	1.57531233068744	1.94110631094643	2.98913900736823	2.03913839390696	2.5033487351675	1.70929063572336	1.73552217729654	2.30451104180995	1.6507645591169	2.28392177230762	1.66448284036468	1.49569516262407	1.4276061727819	1.1243281350022	1.23266075679027	3.70597790168252	1.70487196445635	2.26303440583379	3.6667565918848	3.30742852519225	2.90110824301451	3.13093086982645	2.98002530023873	3.0071955014042	2.82781902461732	3.60288440871842	3.64500988439109	2.68706068833989	2.71149490665009	2.81557542886257	1.90303827011291	2.55826763405574	2.4541758931858	2.72465027173297	2.21412480535285	2.22650852980868	2.25096157353322	2.611172380044	2.5033487351675	3.15218341905505	2.73335434061383	2.53356334821451	2.46988597627446	2.52105073690096	2.07724299893246	1.86789646399265	2.63459326844576	2.38956681176273	2.58496250072116	2.34482849699744	3.09761079662642	2.13750352374994	2.76553474636298	1.57046293102604	2.17312743348066	2.73768676140986	3.14404636961671	1.89917563048051	2.44360665147561	1.99638874644762	2.60407132366886	2.77610398807316	2.81557542886257	3.47378691161437	2.81147103052984	2.8011586560937	2.75915583380027	1.73984810269933	2.67581593117227	2.03562390973072	2.799087306074	2.92599941855622	3.08065766334523	2.99095486039699	1.52105073690096	2.68257329734758	3.18903382439002	2.58976348698498	2.17632277264046	2.68706068833989	1.90689059560852	3.8499992594661	2.39231742277876	2.63923216324928	3.07210580048042	2.78031009904338	2.35049724708413	2.34766565630097	1.96716860753263	2.42223300068305	3.07724299893246	2.53106949272595	2.03913839390696	3.10265813136374	1.93357263826102	2.75274859140713	2.42223300068305	2.4905701304462	1.53106949272595	2.22342254993494	1.77820857639809	1.60407132366886	1.39506279951758	1.78240856492737	1.73984810269933	0.823749360308273	1.95977015521147	2.3305584000308	1.17632277264046	1.4594316186373	2	1.36176835941915	0.765534746362977	0.992768430768924	1.4594316186373	1.21412480535285	1.89917563048051
"CAV1"	4.49185309632967	3.0703893278914	6.61867915075156	5.28577209324984	4.36246988875021	6.49809126854089	4.86740230572754	8.12928301694497	7.36132973029508	5.98390566262789	4.89917563048051	7.44003860049473	3.53977919169849	6.92314918047231	4.6959938131099	6.21897485712327	6.50858711208948	5.87110437355546	4.51285895444998	5.37955165336549	5.30997649237056	5.97315203787724	6.05093696522523	9.43579525437006	3.74416109557041	3.22032995487956	4.14323013477689	4.79545527204412	3.88264304936184	5.22265002245148	5.65420637794429	4.16269343221124	7.58195375084882	3.32192809488736	4.02768487693716	4.07210580048042	9.52946959813855	7.25162442447109	6.78620427191941	8.59700965983467	8.85412035608782	9.16578635068396	7.10370744048039	7.54388248873958	7.76798577510014	9.09500134832624	7.41531924814038	8.89245174412392	9.5320831414925	9.44695920697887	8.99135177376779	8.60559063278446	9.69020754869617	9.6070713452444	9.49257426357333	8.76301313164836	8.95634711427911	9.01558231168093	8.52316986608561	8.19770815795585	9.3047163703052	8.59107347984797	9.75478731152897	9.67726157050178	9.91284443838276	9.64302640153923	8.78630230440277	7.87946072253802	8.71283648465291	7.53613062956007	8.30364377695613	10.149480399465	9.14241343787374	8.29911641579409	8.55070831300252	9.42488010974147	9.28009797410992	9.48611097898007	9.1672675958856	8.44203115884688	9.15251301855618	8.11592798919079	6.99684064779537	9.29845212299502	7.89190518821193	9.82425869660337	9.21822416604077	9.52851271600806	7.25436728144083	9.32562027234505	8.6329588567598	8.07697588759495	9.37234272301749	8.99350454301801	7.1596695471367	9.78024447277635	9.78168756150718	9.82333539212206	9.98784665791727	9.42431328082426	10.0114648891041	8.24636057938301	7.93593113975227	6.90725122429203	8.16716722052614	8.26950074929889	9.18942924580976	8.78492924307734	9.14177507157651	8.47447660428354	6.182096347749	7.84624256510951	9.76160109431464	8.97441458980553	9.12479337876237	8.02025771636832	5.19495379593384	5.86121100345716	4.54225804976692	4.72519581722666	4.65019012349677	5.13545278418517	5.06953032516231	4.88557436437143	6.59961534862161	4.72519581722666	5.41345868800798	5.36071542539293	5.54720302475693	5.33449676839042	5.64183500155537	5.1811025507538	4.28835856219366	5.7001622501066	5.19179950106508
"GNG11"	4.54287709935414	3.42223300068305	5.7279204545632	5.08151006812092	4.60644222813161	5.86443379636562	4.22342254993494	6.90677036601214	6.19100984858729	5.55550942708326	4.46727948045998	6.20182986620234	3.84599177066457	6.92374344461586	4.66845955691538	5.51317488460363	5.93781516880342	5.87011808396593	4.45022149589718	5.5957423394744	4.4988890869768	5.37920505996061	4.72191944555154	7.6995377518467	3.65878273401283	3.16027483140859	4.19613488076516	4.28095631383106	4.13750352374993	3.84297883178833	3.81455042346181	3.76553474636298	4.15785216914174	3.51727569320958	4.85598969730848	3.82476785314329	7.95046841415012	6.27854238244459	6.07274895156064	6.83832152141272	7.0589658220023	7.01847839596593	5.88166461932035	6.22515922577737	6.68636045290369	8.03083263670112	6.6724253419715	7.44319221493233	7.63335855063711	7.59432460392485	7.47094352153209	6.97510278907485	7.79090233319204	7.15775113653965	7.70722106853315	7.14537176708327	7.35067403711449	7.48397696323626	7.06501215043695	6.66505161428921	7.5996897277643	6.9500017490835	7.81057163474115	7.68776058407035	8.04133060682062	7.98436149044871	7.17282750727309	6.34269695998193	7.21674585819531	6.03474394932473	6.57848591347439	7.81832652780298	7.62300353773267	6.62102618946485	6.91420571850783	7.64024493622235	7.45162325154114	7.31940116685832	7.29038753976388	6.58496250072116	7.1184220243132	6.60614607806572	5.49249415167943	7.43537856747091	6.605257262939	7.65427799526124	7.33530102096586	7.49928783080646	6.69807953711188	7.66640155434373	7.03408362661542	6.75728999237877	7.74119729857143	7.14700135572489	6.4276061727819	8.02740842972898	8.37386567791548	8.39218860497066	7.82215652440896	8.08581765553369	8.07033565520251	6.75341734172778	6.92005505480697	6.46630082917934	7.35297033824593	6.94778302625542	7.70528679027247	7.64817779572482	7.47856740557945	7.27146302790437	5.88435370684799	6.6514822821509	8.32170265617436	7.57939137064274	7.72866882860794	6.96912746057068	4.97865326490861	5.26978123827438	4.06004738366994	4.48542682717024	3.33199177823206	4.53044535469291	4.86740230572754	4.88459792099006	5.72764822226861	4.61941301059794	4.91312876781974	5.86740230572754	5.44526320814044	4.89820835250872	5.95326523901484	4.53667461756976	4.53791724903408	5.58345891013077	5.6284819943839
"KIAA0408"	0.263034405833794	0	1.02147972741045	0.298658315564515	0.070389327891398	1.08406426478847	0.111031312388744	1.90689059560852	1.67355642399014	0.565597175854225	0	0.871843648509318	0	0.545968369105292	0.070389327891398	0.910732661902913	0.400537929583729	0.565597175854225	0.070389327891398	0.150559676575381	0	0.722466024471091	1.43829285157915	3.13422093976063	0	0	0.238786859587116	0	0.0426443374084937	0.189033824390017	0	0	0	0.0976107966264223	0.22650852980868	0.0285691521967709	3.76659516172927	1.11769504266975	1.50080205305716	2.93545974780529	2.24792751344359	3.45680614923047	1.27500704749987	1.57046293102604	2.42492208821069	3.36737106564853	0.871843648509318	2.92029330021101	3.93168305705981	3.74308405554959	3.18269229751619	2.52857131887076	4.07809742302666	3.46858331700683	3.6915341649192	2.86195536414487	3.56437816856506	3.37712374912949	2.06695024392463	2.09761079662642	3.92409988564074	3.08576455377831	3.80322703643493	3.9174317553901	4.07638806851284	3.92124588858559	2.72683121703249	2.04614178164472	2.59454854955035	2.02147972741045	2.65764000520782	3.4867143730307	3.38681094647222	2.51853513898218	2.74846123300404	3.65764000520782	3.790772037862	3.73984810269933	2.68257329734758	2.7311832415722	3.26303440583379	1.73552217729654	1.46466826700344	2.94673086014031	2.01435529297707	3.87479696589867	3.27351588970212	4.23572705983806	0.594548549550354	2.81557542886257	3.06695024392463	1.78659636189081	3.90977310414164	3.30597052098439	1.34482849699744	3.16188768237689	4.25398926623079	4.04264433740849	4.12267271882414	3.73226919950145	4.57288966842058	2.9560566524124	2.39780296186249	0.641546029087524	2.91838623444635	2.62527048937469	3.60169651648096	2.98913900736823	3.80322703643493	2.55336050333533	0.367371065648529	2.33342373372519	4.51790555352995	3.8569856897822	3.24792751344359	2.09761079662642	0.189033824390017	0.526068811667588	0	0	0	0	0.20163386116965	0	0.632268215499513	0.0565835283663675	0.0976107966264223	0	0.124328135002202	0	0.111031312388744	0	0.176322772640463	0	0.214124805352847
"DLC1"	3.44360665147561	2.62993940943954	4.63401235640212	4.50652577904312	3.66106547980695	4.67016051412663	3.62877359520165	6.24868662687383	4.71479501111816	4.74792441623844	4.34411833452143	6.15340002773506	3.26453643099903	4.74308405554959	4.29204549249286	5.18903382439002	5.03694284479826	4.65935375917005	4.10852445677817	4.85598969730848	3.83086375675176	4.67976157351685	3.77399632511117	7.10904707770071	3.90303827011291	2.52857131887076	3.35191096110308	3.41953889151378	3.24184018356467	4.06004738366994	2.82374936030827	4.5385381636298	4.3526172989585	2.28095631383106	3.62877359520165	3.41413553298445	6.03210084316702	5.16349873228288	4.62877359520165	6.38732807236612	5.97613447283165	6.64817779572482	4.86839045305445	4.98093926608551	5.88459792099006	6.65434960902318	5.93191939010004	5.88874324889826	6.07959144864819	5.91097245165513	5.51443791382931	5.57833494868161	6.47686768893309	6.26847182291237	5.97200330380836	5.75755668893945	6.21664886703315	6.25398926623079	5.94392132655349	5.32337006906127	6.77228157880356	6.2293956531274	6.72178276845979	6.01636259876089	6.60584986719498	6.33234990037387	6.03804103701151	5.17152710603881	5.7894684369412	5.37573453858316	5.38162946703366	6.29351763041742	6.87270565743652	5.62117275268344	5.63633460244218	6.60629416069771	6.28039961112653	6.22881869049588	6.79636413813963	6.60229058486114	5.67919857056692	5.86937792403133	4.74254523386605	6.32750773458721	5.80812758745547	6.76208300356767	6.25927248703759	6.53247281684287	5.78633498041697	6.76672765886312	6.56147889150101	6.07403439421256	7.09602987630799	6.1266012351573	4.5915597458278	6.35279382940117	6.55857377624063	7.30094736348688	6.94860084749336	6.96208624985064	6.58841482364418	6.01368556992865	5.42592920520858	4.05918219921169	5.00270252037982	5.76500424625004	6.02258974904011	6.39900014826113	6.16510798514454	5.72246602447109	4.37364821133469	5.27202318906105	6.63923216324928	6.91420571850783	6.67086865483731	5.31976242766925	5.13257684267001	4.15461561132689	3.68257329734758	3.3305584000308	3.90400231628369	3.84197311892718	4.3212065669699	4.31542131594578	5.14934066928622	4.6876206320849	4.06350294230616	4.4093909361377	4.69988472869748	4.32840565895857	4.46923479366766	4.07809742302666	3.99548451887751	4.74631276642546	5.0866139474095
