"HKB0040_3002_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0132_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0573_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0719_3002_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0056_3002_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0186_3002_N"	"HKB0209_3004_T"	"HKB0210_3006_T"	"HKB0233_3000_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0049_3006_T"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0161_3001_T"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0207_3001_T"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0225_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0208_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0120_3000_T"	"HKB0127_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0216_3000_N"	"HKB0220_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0650_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0737_3000_T"	"HKB0752_3000_T"
"SASH3"	6.04264433740849	3.26453643099903	4.67016051412663	4.64270157183323	3.80426011563474	3.4369613378336	3.18428029441938	3.84699468696557	2.99819550315325	4.48220292629596	3.74308405554959	4.44228003525258	4.83491342970104	5.56559717585422	3.36737106564853	5.63284983011771	4.82273014794452	3.70043971814109	2.72027846523333	2.7311832415722	2.81762325751143	3.16188768237689	2.26002565596146	2.59931779369823	3.34198574722862	2.76977173924945	3.09085343045111	2.85399564717639	3.04264433740849	3.20476675065461	3.68594014844598	3.56437816856506	3.16188768237689	3.30597052098439	3.42088657497553	2.97452931248388	2.83794324189103	2.53356334821451	3.25701061820602	2.93734439215023	2.99457972421575	2.81762325751143	3.95884267524324	2.99638874644762	2.51349074558812	2.66902676550963	2.38128337250378	2.5033487351675	2.54101915313356	2.86393845042397	3.05137210172103	2.73552217729654	3.17791779219584	3.06177619758669	2.82781902461732	2.03562390973072	2.6915341649192	2.17951105027151	3.21412480535285	3.20320115631661	2.877744249949	3.114367024952	2.78450398292957	3.03033607837096	2.81966818349646	3.45680614923047	3.15380533607904	3.78450398292957	2.77610398807316	3.0071955014042	3.16027483140859	3.96532254836725	4.30888505741176	2.90496571868403	3.34198574722862	2.98185265328974	2.95791459863299	2.85399564717639	3.35895882583233	3.08236196955747	3.30742852519225	3.31759350462347	2.37573453858316	3.34482849699744	3.12763327972587	3.3547342399706	3.71149490665009	3.23112515787905	2.57773093149008	3.1906148602095	2.41413553298445	3.63343121035563	3.08236196955747	3.45549162062847	2.43562859405209	2.68032435684402	2.63226821549951	3.32192809488736	2.5033487351675	2.76553474636298	2.96532254836725	3.02856915219677	3.8094144442359	3.93545974780529	3.56071495447448	4.00450139223494	3.5298209465287	4.17312743348066	4.41278152533848	4.0071955014042	4.03650333373899	4.1101961777542	4.21179097625254	3.58856473740135	3.84799690655495	3.82883464946806	3.47767732756531	4.00450139223494	3.36737106564853	4.0574502721839	3.96532254836725	3.81147103052984	3.99095486039699	3.57167680997093	3.81044310384517	3.58135124716878	5.31759350462347	3.88752527074159	4.43095427138573	4.46597446450407	4.53294028837287	3.06522762277562	4.20633064787105	4.17791779219584	3.39231742277876	3.28095631383106	4.1586601753465	4.26453643099903	4.61941301059794	4.39574832817903	3.87970576628229	4.45220004940622
"CCL19"	8.0377665673189	5.52356195605701	7.05028401430171	5.99004721957379	6.79947591080117	6.04592343960255	5.17032569441556	5.94860084749336	4.94204525991605	7.37981154378699	5.84021143265747	6.54426899048081	6.25889575507544	6.84574093261458	5.45384677374993	7.37764435839991	6.09697863637054	1.26903314645524	5.68369645430652	2.9297909977186	2.93922657772821	0.887525270741587	1.44360665147561	1.08406426478847	2.27500704749987	2.33628338786443	3.40599235967584	2.88557436437143	3.60880924267552	4.08915913191124	3.36597242759338	2.73984810269933	2.08406426478847	2.96162332828694	2.37851162325373	5.19219416528334	3.62410089462811	4.3819754785573	3.19377174339668	3.69488019279919	2.57288966842058	1.74846123300404	4.02768487693716	2.82984955984469	3.25701061820602	2.98732086592925	2.15380533607904	2	3.80529245560071	4.23342794374847	5.08873524619028	4.5765221379205	2.17951105027151	3.18428029441938	2.28688114778816	1.70929063572336	3.01435529297707	1.26903314645524	6.94649694120329	3.63575439127776	2.70708299177171	4.57591736111815	5.13955135239879	1.58496250072116	3.53605290024021	5.40667271575583	3.30012372456901	4.95698592461258	2.73552217729654	5.38956681176273	4.34056226902641	5.11311703639072	5.45285896471381	3.6667565918848	3.22187708107703	5.06177619758669	3.82578562746479	3.58616424593091	2.41413553298445	3.87381319835909	2.71808758396052	2.45680614923047	2.23572705983806	3.66106547980695	2.43028527297778	4.12928301694497	5.16269343221124	2.18269229751619	2.5033487351675	1.83592407425437	2.25398926623079	3.55213110825378	2.34198574722862	4.50143914515887	0.214124805352847	1.62760683812965	2	1.77399632511117	3.09929520433778	1.44360665147561	1.71808758396052	2.790772037862	5.39437694495706	3.21723071622067	5.23150921086705	2.28688114778816	3.90303827011291	3.50080205305716	5.97842446544086	2.03913839390696	3.76659516172927	3.22187708107703	3.00898878322725	2.43295940727611	2.41683974191283	3.70043971814109	5.26416107128808	4.66562016406638	4.85099939471647	5.95373084981149	5.66220549965362	4.81506301719287	4.12598165385472	4.76234881564413	5.27909980213375	3.62993940943954	5.9136075118231	1.85996954822103	7.0759604132434	1.09085343045111	6.77912836925098	4.68481873755322	1.02147972741045	5.68985823631925	4.10097764772482	4.57228336665041	4.9126498648972	5.55918586578773	3.12101540096137	5.36702153323231	4.48542682717024	4.38335869538511
"LTB"	5.90592847817314	2.40053792958373	4.59275601044103	4.45088131527337	4.10852445677817	2.61353165291793	3.09929520433778	3.19534759832222	3.35755200461808	4.59275601044103	3.99367436175058	3.57893871309339	4.45680614923047	5.42660022616993	2.69821847822441	5.45318830954823	4.27052894238072	2.32192809488736	3.35049724708413	1.4276061727819	1.85996954822103	1.78659636189081	1.26903314645524	1.08406426478847	1.41683974191283	1.36737106564853	1.53106949272595	0.933572638261024	1.25701061820602	2.39231742277876	2.13750352374994	1.64154602908752	1.82781902461732	0.887525270741587	0.565597175854225	1.73984810269933	1.28688114778816	0.903038270112912	1.26303440583379	2.08746284125034	1.56559717585423	1.54596836910529	1.76128527336162	1.4276061727819	1.89530262133331	0.992768430768924	1.24488705912353	1.97085365434048	1.41142624572647	0.879705766282288	0.823749360308273	1.41683974191283	1.32192809488736	1.31034012061215	1.61823865559545	1.19534759832222	1.81557542886257	1.50080205305716	3.01970191444255	1.85996954822103	2.15380533607904	2.9297909977186	2.114367024952	1.89141918684608	1.18269229751619	2.03913839390696	1	2.22032995487956	1.10433665981474	2.74846123300404	1.89530262133331	2.06004738366994	3.21256933885081	1.68706068833989	1.84799690655495	1.81557542886257	1.6915341649192	1.60407132366886	1.65992455840238	1.60407132366886	2.10768786931437	1.98913900736823	1.16349873228288	1.28688114778816	1.33913738491959	0.722466024471091	2.24488705912353	1.63226821549951	1.53605290024021	0.970853654340484	1.81966818349646	2.21723071622067	0.963474123974886	1.75274859140713	1.40053792958373	0.622930350920177	1.25096157353322	2.01435529297707	0.516015147003665	1.52606881166759	1.32192809488736	1.71808758396052	3.114367024952	2.68257329734758	2.94485844580754	1.94485844580754	3.26603689399532	3.20163386116965	4.62527048937469	0.871843648509318	2.19219416528334	3.0036022366802	3.10936055940423	3.02856915219677	2.43295940727611	3.75167794568758	3.5668151540109	2.79701297783614	2.93168305705981	3.52606881166759	3.91073266190291	3.52356195605701	2.67581593117227	3.29278174922785	3.32768736417605	2.74200621086674	4.55336050333533	2.55090066464752	4.61941301059794	2.57046293102604	4.93073733756289	2.55090066464752	1.76977173924945	3.57531233068744	2.59931779369823	2.9560566524124	3.60288440871842	3.54349588342577	3.25096157353322	3.96716860753263	3.15380533607904	3.16832111573972
"WDFY4"	5.5512083739461	2.93357263826102	4.12018602753186	3.6564963705535	3.50842865253186	3.16671544496642	2.08065766334523	3.15704371014558	2.62058641045188	3.40871186102943	2.72027846523333	3.45549162062847	3.07553263116736	4.60703434594862	2.37295209791183	5.25663329505992	3.65306001710456	2.13422093976063	2.45680614923047	1.85598969730848	1.89141918684608	2.48542682717024	1.87184364850932	1.65535182861255	1.98550043030488	1.99638874644762	2.26002565596146	2.114367024952	2.36737106564853	2.88947354253111	2.78450398292957	2.68481873755322	2.41953889151378	2.67129337248158	2.95791459863299	1.87184364850932	2.03913839390696	2.25701061820602	2.72900887033786	2.13093086982645	2.08746284125034	2.01077983875324	3.63459326844576	2.16992500144231	2.48800077083407	2.02856915219677	1.33913738491959	1.63226821549951	2.39780296186249	2.26903314645524	2.33628338786443	2.02502879449152	2.56071495447448	2.26603689399532	1.94485844580754	1.66902676550963	2.11769504266975	1.21412480535285	2.66220549965362	2.26303440583379	2.15380533607904	2.58496250072116	2.08406426478847	1.8073549220576	2.34766565630097	2.47767732756531	2.59931779369823	2.35895882583233	2.20789285164133	2.70487196445635	2.40871186102943	2.74846123300404	3.24792751344359	2.42492208821069	2.52606881166759	2.5385381636298	2.48026512205446	1.96716860753263	1.95233356636969	2.11769504266975	2.61353165291793	3.09254574154357	1.78659636189081	2.46466826700344	2.18586654531133	1.89141918684608	2.83794324189103	1.72246602447109	1.49569516262407	2.23266075679027	1.66448284036468	2.27500704749987	2.08406426478847	2.15380533607904	1.58496250072116	1.95233356636969	2.27798474729977	2.74846123300404	2.04614178164472	1.99638874644762	2.60169651648096	2.42223300068305	2.84599177066457	2.95791459863299	2.8011586560937	2.65992455840238	2.39506279951758	3.26453643099903	3.30888505741176	3.46727948045998	3.06350294230616	2.84398384404833	2.4541758931858	2.78868571061353	2.77399632511117	2.73552217729654	2.82578562746479	2.92409988564074	2.64616265715789	3.67016051412663	3.24640808724638	3.05484847699562	2.68706068833989	2.94485844580754	2.86393845042397	2.63459326844576	4.41818994794577	2.60169651648096	3.08406426478847	3.32768736417605	3.75381844317354	2.68706068833989	2.53605290024021	2.73768676140986	2.03210084316702	2.01435529297707	2.61588707391606	2.47248777146274	3.08236196955747	3.01792190799726	2.99276843076892	3.41953889151378
"CCR7"	5.84849775538515	2.56315813040281	4.38887833881199	3.43962313755712	3.63923216324928	2.72246602447109	2.37016428054021	2.84398384404833	1.51601514700366	3.64038956005495	2.99819550315325	3.84096670448742	3.37573453858316	4.92076967302065	1.81966818349646	5.73525137578642	3.14567745519564	1.66902676550963	2.19849415363908	0.963474123974886	0.790772037862	1.58014548442338	0.84799690655495	0.722466024471091	0.713695814843359	0.75702324650746	0.815575428862573	0.704871964456353	0.739848102699327	1.86393845042397	1.0496307677246	1.94485844580754	0.604071323668861	0.687060688339892	0.84799690655495	1.87184364850932	0.895302621333307	0.669026765509631	1.20789285164133	1.25701061820602	0.887525270741587	0.516015147003665	0.948600847493356	0.748461233004036	0.704871964456353	0.150559676575381	0.443606651475615	1.13750352374994	0.948600847493356	1.19534759832222	1.02856915219677	0.765534746362977	0.333423733725192	0.505890929729957	0.790772037862	0.411426245726465	0.650764559116902	0.422233000683048	2.31903981556254	0.765534746362977	0.464668267003444	1.44360665147561	1.76553474636298	0.815575428862573	1.06350294230616	0.687060688339892	0.6959938131099	1.58496250072116	0.622930350920177	1.41142624572647	0.575312330687437	1.23878685958712	2.0071955014042	0.613531652917927	0.495695162624069	1.72683121703249	0.739848102699327	0.55581615506164	0.963474123974886	1	1.20163386116965	0.863938450423971	0.545968369105292	1.0071955014042	0.7311832415722	0.659924558402378	1.19534759832222	0.871843648509318	0.941106310946431	0.367371065648529	0.53605290024021	0.799087306074004	0.739848102699327	0.992768430768924	0.432959407276106	0.189033824390017	0.839959587489532	1	0.263034405833794	0.748461233004036	1.0496307677246	0.970853654340484	2.18269229751619	1.65535182861255	2.34766565630097	0.31034012061215	2.73768676140986	2.60169651648096	3.36737106564853	1.77399632511117	2.17951105027151	2.07382023329167	2.48542682717024	0.970853654340484	1	2.44625622988956	3.26453643099903	2.25398926623079	1.70929063572336	3.63343121035563	2.49825086752783	2.62293035092018	2.36737106564853	1.51096191927738	2.27798474729977	0.584962500721156	3.45285896471381	2.03913839390696	3.4032677223393	0.799087306074004	3.75167794568758	1.64154602908752	0.604071323668861	2.28688114778816	2.10097764772482	1.86789646399265	2.40053792958373	2.18586654531133	2.05311133645956	2.17632277264046	1.29278174922785	2.49569516262407
"EOMES"	3.75702324650746	1.59931779369823	2.27500704749987	1.92219784839637	2.09423606984577	1.94110631094643	0.925999418556223	1.62293035092018	1.03562390973072	1.82374936030827	1.56071495447448	1.61353165291793	1.87578006306849	3.58255600301406	1.33342373372519	4.31831684133498	2.57773093149008	0.895302621333307	1.0496307677246	0.575312330687437	0.632268215499513	1.09761079662642	0.678071905112638	0.485426827170242	0.659924558402378	0.815575428862573	0.985500430304885	0.333423733725192	0.765534746362977	1.16992500144231	0.75702324650746	1.48542682717024	0.565597175854225	0.75702324650746	0.659924558402378	0.948600847493356	0.765534746362977	0.400537929583729	0.748461233004036	0.84799690655495	0.823749360308273	0.422233000683048	0.6959938131099	0.485426827170242	0.298658315564515	0.53605290024021	0.622930350920177	0.454175893185802	0.37851162325373	0.411426245726465	0.526068811667588	0.545968369105292	0.400537929583729	0.432959407276106	0.641546029087524	0.613531652917927	0.27500704749987	0.411426245726465	0.443606651475615	0.956056652412403	0.263034405833794	0.6959938131099	0.584962500721156	1.26903314645524	0.887525270741587	1.02856915219677	0.613531652917927	2.08406426478847	0.910732661902913	1.09761079662642	0.526068811667588	1.51601514700366	1.10433665981474	0.815575428862573	0.978195629681652	1.13750352374994	0.495695162624069	0.790772037862	1.35049724708413	0.632268215499513	1.32192809488736	0.839959587489532	0.27500704749987	0.790772037862	0.985500430304885	0.910732661902913	0.985500430304885	1.25701061820602	0.669026765509631	0.356143810225275	0.137503523749935	0.799087306074004	0.641546029087524	1.07724299893246	0.575312330687437	0.584962500721156	0.454175893185802	1.07724299893246	0.31034012061215	0.604071323668861	0.799087306074004	1.41142624572647	0.956056652412403	1.13750352374994	1.39506279951758	0.176322772640463	1.44360665147561	1.51096191927738	2.43028527297778	0.807354922057604	0.918386234446348	1.51601514700366	1.62293035092018	1.29278174922785	1.02856915219677	1.57531233068744	1.68706068833989	1.36737106564853	1.29278174922785	1.13093086982645	1.48542682717024	1.29278174922785	1.22650852980868	0.910732661902913	1.43295940727611	0.84799690655495	2.32768736417605	1.31034012061215	2.07724299893246	1.09085343045111	2.24488705912353	1.09761079662642	0.863938450423971	2.40871186102943	1.15055967657538	1.30451104180995	1.92219784839637	2.59693514238723	1.97085365434048	2.02856915219677	1.39506279951758	2.33342373372519
"CLECL1"	3.71369581484336	1.13093086982645	2.51601514700366	1.81557542886257	1.54596836910529	1.84799690655495	1.02856915219677	2.09423606984577	1.10433665981474	1.81966818349646	1.30451104180995	2.13750352374994	2.59931779369823	2.91838623444635	1.99276843076892	3.37016428054021	2.31903981556254	0.903038270112912	0.815575428862573	0.659924558402378	1.23878685958712	0	0.422233000683048	1.41142624572647	1.25701061820602	0.831877241191673	1.16992500144231	0.831877241191673	0.782408564927373	1.42223300068305	1.01435529297707	1.18903382439002	1.05658352836637	1.1243281350022	0.807354922057604	0.356143810225275	1.33342373372519	0.176322772640463	0.443606651475615	0.604071323668861	1.52606881166759	0.0976107966264223	0.722466024471091	0.992768430768924	0.250961573533219	0.659924558402378	0	0	0.863938450423971	0.16349873228288	0.7311832415722	0.782408564927373	0.22650852980868	0.713695814843359	0.505890929729957	0	0.238786859587116	0	0.613531652917927	0.37851162325373	0.622930350920177	0.918386234446348	0.903038270112912	1.37851162325373	0.659924558402378	0.895302621333307	0.238786859587116	0.925999418556223	0.713695814843359	0.941106310946431	1.16992500144231	0.782408564927373	0.687060688339892	1.22032995487956	0.594548549550354	0.739848102699327	0.604071323668861	0.505890929729957	1.42223300068305	1.21412480535285	0.27500704749987	0.176322772640463	0.650764559116902	0.807354922057604	0.659924558402378	1.21412480535285	2.14730669878029	1.18269229751619	0.422233000683048	1.4905701304462	0.27500704749987	1.70487196445635	0.286881147788162	1.43295940727611	0.53605290024021	0.933572638261024	1.38404980679516	0.485426827170242	0.722466024471091	0.75702324650746	0.400537929583729	1.43829285157915	0.713695814843359	1.83592407425437	1.25701061820602	2.83592407425437	0.985500430304885	1.18269229751619	2.22650852980868	2.17632277264046	1.53605290024021	1.06350294230616	1.21412480535285	1.23878685958712	1.17632277264046	1.60880924267552	1.20789285164133	1.93734439215023	1.60880924267552	1.61823865559545	2.30158764660319	1.15704371014558	0.963474123974886	1.16349873228288	1.6507645591169	1.65992455840238	2.02856915219677	1.55581615506164	1.88362081628567	2.4032677223393	1.37851162325373	1.14404636961671	0.124328135002202	1.21412480535285	1.28095631383106	1.54101915313356	2.13750352374994	1.21412480535285	1.0496307677246	1.36737106564853	1.37295209791183	2.19849415363908
"P2RY8"	4.36317107711924	1.89530262133331	3.05658352836637	2.32481060342048	2.36457243229586	2.11769504266975	1.63226821549951	2.10097764772482	1.78240856492737	3.07382023329167	2.28392177230762	2.72900887033786	2.95791459863299	3.76871365703048	1.95977015521147	4.2502036564993	3.03562390973072	1.63226821549951	1.65992455840238	0.839959587489532	1.59931779369823	1.07724299893246	2.79493566280354	0.815575428862573	1.02147972741045	0.831877241191673	1.19534759832222	1.52606881166759	1.14404636961671	1.70043971814109	1.18269229751619	1.30451104180995	1.1243281350022	1.09085343045111	1.55090066464752	1.02147972741045	1.18903382439002	1.48542682717024	1.68706068833989	1.50080205305716	1.32768736417605	1.10433665981474	1.36737106564853	1.0071955014042	1.33913738491959	0.970853654340484	1.29278174922785	1.4276061727819	1.20789285164133	1.9297909977186	1.13750352374994	1.09761079662642	1.29278174922785	1.15055967657538	1.28688114778816	1.18269229751619	1.38404980679516	1.17632277264046	1.53106949272595	1.71808758396052	0.55581615506164	1.95977015521147	1.31034012061215	1.51096191927738	1.48542682717024	1.66448284036468	1.16992500144231	1.98550043030488	1.50589092972996	1.75702324650746	1.18269229751619	2.17951105027151	2.22032995487956	1.4276061727819	1.1243281350022	1.32192809488736	1.39506279951758	1.51096191927738	1.34482849699744	1.70929063572336	1.48542682717024	1.70043971814109	0.807354922057604	1.61353165291793	1.62760683812965	0.978195629681652	1.72683121703249	1.31614574229336	1.21412480535285	0.895302621333307	0.879705766282288	1.63691458035588	1.10433665981474	1.36737106564853	1.66448284036468	0.839959587489532	1.25096157353322	1.43829285157915	0.831877241191673	0.863938450423971	1.32768736417605	1.28688114778816	2.1243281350022	1.68257329734758	1.54101915313356	0.871843648509318	1.73552217729654	1.83187724119167	2.51349074558812	0.799087306074004	1.26303440583379	2.31614574229336	2.46466826700344	1.30451104180995	1.6507645591169	1.52105073690096	2.15380533607904	1.9297909977186	1.44360665147561	2.01077983875324	1.72683121703249	1.85996954822103	1.79493566280354	1.28095631383106	2.18586654531133	1.33342373372519	3.65878273401283	1.81966818349646	2.57046293102604	1.35614381022528	2.94110631094643	1.38404980679516	1.02856915219677	1.95977015521147	1.77399632511117	1.44360665147561	2.15380533607904	2.08065766334523	1.99276843076892	2.15704371014558	1.92599941855622	2.48284828306847
"HLA.DOB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FLT3"	2.877744249949	1.60880924267552	3.35755200461808	1.0703893278914	2.11769504266975	1.98913900736823	1.48026512205446	1.20163386116965	3.50969584193339	1.71808758396052	1.46988597627446	2.20163386116965	1.52606881166759	2.09423606984577	0.941106310946431	2.68929916053589	1.4276061727819	0.422233000683048	0.823749360308273	2.94673086014031	1.13093086982645	0.464668267003444	0.485426827170242	1.73552217729654	0.37851162325373	2.61588707391606	0.622930350920177	0.871843648509318	0.773996325111173	0.823749360308273	0.526068811667588	0.604071323668861	1.21412480535285	1.18903382439002	0.650764559116902	0.526068811667588	0.823749360308273	0.594548549550354	0.790772037862	0.495695162624069	0.575312330687437	0.137503523749935	1.41142624572647	0.27500704749987	0.20163386116965	0.37851162325373	0.150559676575381	0.321928094887362	0.815575428862573	0.948600847493356	1.01435529297707	0.485426827170242	0.0976107966264223	0.575312330687437	0.790772037862	0.956056652412403	0.53605290024021	0.31034012061215	3.37712374912949	0.722466024471091	2.03210084316702	0.505890929729957	0.823749360308273	0.933572638261024	0.505890929729957	0.918386234446348	0.422233000683048	1.68706068833989	0.526068811667588	0.956056652412403	0.604071323668861	1.05658352836637	0.978195629681652	0.659924558402378	0.238786859587116	0.75702324650746	0.565597175854225	0.6959938131099	1.32768736417605	0.992768430768924	0.992768430768924	0.321928094887362	0.782408564927373	0.815575428862573	0.782408564927373	1.02147972741045	1.4594316186373	1.34482849699744	1.38404980679516	1.44890095114513	0.422233000683048	0.704871964456353	0.286881147788162	1.41142624572647	0.214124805352847	0.678071905112638	0.807354922057604	1.07724299893246	1.33342373372519	1.25096157353322	1.53106949272595	1.55581615506164	1	1.62760683812965	3.03033607837096	0.070389327891398	1.15704371014558	1.09761079662642	1.54596836910529	3.56315813040281	0.773996325111173	1.13750352374994	0.687060688339892	4.35966172233388	3.13257684267001	0.622930350920177	3.06350294230616	0.963474123974886	1.05658352836637	2.51096191927738	1.28688114778816	0.687060688339892	2.0496307677246	1.57531233068744	1.67355642399014	4.11519974938544	1.72246602447109	0.505890929729957	4.34695688937888	0.263034405833794	1.46988597627446	2.17312743348066	0.238786859587116	3.1811025507538	0.823749360308273	0.799087306074004	1.28688114778816	1.61353165291793	0.799087306074004	1.02856915219677	3.26303440583379	1.07724299893246
"ARHGAP9"	5.14404636961671	2.70043971814109	4.17392693199981	3.51601514700366	3.4944156103975	3.30012372456901	2.38128337250378	3.04439411935845	2.11769504266975	3.48026512205446	2.54843662469604	3.32192809488736	3.55458885167764	4.70487196445635	2.87184364850932	5.19613488076516	3.91647664443772	2.66220549965362	2.13093086982645	1.96347412397489	2.08406426478847	2.57288966842058	3.34908214639109	2.01435529297707	2.58736499093646	2.19849415363908	2.67355642399014	2.5385381636298	2.90303827011291	2.82781902461732	3.56315813040281	3.03738222200308	2.44625622988956	2.78450398292957	3.17312743348066	2.27500704749987	2.23878685958712	2.4594316186373	3.12267271882414	3.38404980679516	2.43295940727611	3.17312743348066	3.34624777408278	2.82984955984469	2.98732086592925	2.45680614923047	2.93168305705981	3.01792190799726	2.83592407425437	2.8972404255748	2.54596836910529	2.51349074558812	3.10265813136374	2.68929916053589	2.38681094647222	1.81147103052984	2.73552217729654	2.38128337250378	2.4541758931858	3.1811025507538	2.4541758931858	3.01077983875324	2.76977173924945	2.41142624572647	2.16671544496642	2.93357263826102	2.58736499093646	2.91073266190291	2.64385618977472	3.03386345186628	2.16992500144231	3.70265754339091	3.32192809488736	2.73552217729654	2.66220549965362	2.43562859405209	2.92029330021101	2.81557542886257	2.51601514700366	2.74200621086674	3.1407786557828	3.03033607837096	2.45680614923047	3.60880924267552	3.10936055940423	2.86987140617771	3.30158764660319	2.37851162325373	2.15380533607904	2.37851162325373	2.46205231879643	3.45549162062847	2.67355642399014	2.43562859405209	1.96347412397489	1.84398384404833	2.85199883711245	3.70818723602071	1.96347412397489	2.38681094647222	2.30158764660319	2.63923216324928	2.88752527074159	3.41683974191283	2.82984955984469	2.85199883711245	2.66448284036468	3.17472598770613	3.27649666564036	3.16992500144231	3.38818953715608	3.23725777090037	3.34340782229781	3.08406426478847	2.65764000520782	3.27649666564036	2.92219784839637	2.95791459863299	2.62993940943954	3.34198574722862	2.99638874644762	2.86591881455221	2.84398384404833	2.67807190511264	2.86987140617771	2.96901230751632	4.61058195849253	2.87578006306849	3.47638168756724	3.76022094646651	3.39506279951758	2.7158933705476	3.21567859660793	3.10601323762212	2.55826763405574	2.36457243229586	2.97819562968165	3.0408924306469	3.33485426933163	2.82781902461732	3.02856915219677	3.38128337250378
