"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0134_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0659_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"BC_HKB0733_1459_T"	"BC_HKB0567_M1337_T"	"BC_HKB0761_1499_T"	"HKB0064_3004_T"	"HKB0070_3002_T"	"HKB0120_3000_T"	"HKB0160_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0056_809_T"	"BC_HKB0728_1447_T"	"BC_HKB0830_1541_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"BC_HKB0904_1595_T"	"BC_HKB0917_1656_T"	"BC_HKB2118_1689_T"	"HKB0210_3006_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0033_3006_T"	"HKB0065_3006_T"	"HKB0078_3000_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0092_3000_T"	"HKB0101_3000_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0196_3006_T"	"HKB0208_3006_T"	"HKB0222_3006_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0599_3000_T"	"HKB0698_3000_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0748_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0689_M1326_T"	"BC_HKB0759_1488_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB0827_1539_T"	"BC_HKB1370_1673_T"	"BC_HKB2127_1726_T"
"CSF2RB"	2.91838623444635	8.29236765104867	3.611172380044	3.41142624572647	3.78135971352466	3.49825086752783	3.47508488294878	3.3743439890385	2.95046841415012	3.53231695933277	4.76181714250714	3.4541758931858	4.80580834870147	2.71369581484336	5.20711196120771	3.19534759832222	3.63343121035563	3.08406426478847	5.18070484019556	3.87676249078156	2.10768786931437	4.26228280642066	5.5552026338783	2.90881290773955	4.07724299893246	3.25247621413522	3.03210084316702	3.02502879449152	3.52230689287139	3.4154882710497	3.02856915219677	4.30597052098439	2.9429835981871	4.15299460549244	3.86987140617771	3.1586601753465	4.51916444980607	4.49313492230551	2.04614178164472	3.25701061820602	3.26002565596146	3.01256867350306	2.33628338786443	4.15137177625395	2.6915341649192	2.85798099512757	2.48800077083407	3.0232553523003	0.613531652917927	3.1554254317472	0.400537929583729	1.56071495447448	1.64616265715789	1.84398384404833	2.56071495447448	2.57531233068744	1.87578006306849	2.82578562746479	2.88166461932035	2.20163386116965	3.02147972741045	1.77399632511117	2.95419631038688	2.02147972741045	2.64616265715789	2.02502879449152	2.64154602908752	2.5033487351675	2.90496571868403	2.55090066464752	2.25398926623079	2.31324585178756	1.97452931248388	2.05311133645956	2.30158764660319	2.37016428054021	1.77399632511117	1.72246602447109	1.51096191927738	1.76128527336162	2.3305584000308	2.03210084316702	0.298658315564515	0.333423733725192	2.39780296186249	1.55581615506164	0.669026765509631	0.250961573533219	1.04264433740849
"FOXP3"	4.67299099382775	5.67891698667984	2.19219416528334	1.62293035092018	2.26303440583379	1.70043971814109	2.76977173924945	2.55826763405574	1.37295209791183	1.59931779369823	2.89530262133331	2.11769504266975	1.47508488294878	1.36737106564853	1.33913738491959	1.38956681176273	1.96716860753263	1.55090066464752	5.07980475463526	3.74953426766926	3.9560566524124	4.68425770505893	2.86195536414487	1.02147972741045	2.01077983875324	1.17632277264046	1.46988597627446	1.22032995487956	0.903038270112912	1.31614574229336	1.89141918684608	1.96347412397489	1.48542682717024	2.0496307677246	1.51601514700366	1.03562390973072	3.23266075679027	2.85199883711245	4.50271248596606	2.9429835981871	3.09761079662642	0.344828496997441	0.678071905112638	1.62293035092018	0.137503523749935	0.722466024471091	0.604071323668861	0.910732661902913	5.25323293853803	4.08576455377831	4.25550073314839	2.56559717585422	2.40871186102943	2.59215800212536	3.81864608282254	3.30012372456901	0.992768430768924	1.30451104180995	1.53605290024021	0.432959407276106	1.6915341649192	0.632268215499513	2.44095219802964	0.895302621333307	1.02147972741045	1.37295209791183	1.22032995487956	1.19534759832222	1.06350294230616	1.18903382439002	0.855989697308481	1.51096191927738	0.687060688339892	1.07724299893246	0.807354922057604	1.55581615506164	1.52105073690096	0.7311832415722	0.176322772640463	0.263034405833794	0.713695814843359	2.56559717585422	3.77188557851537	2.22342254993494	3.70154905694307	3.91456452349394	3.114367024952	2.62760683812965	2.59215800212536
"CST7"	3.30012372456901	5.26153081524341	3.46727948045998	4.17871464117544	3.51601514700366	3.48542682717024	3.61470984411521	4.06953032516231	2.99457972421575	3.36597242759338	4.85648777949568	3.87282875953489	4.30669970727279	3.99004721957379	3.73335434061383	3.4931349223055	4.4937754084607	4.114367024952	5.74119729857143	3.0071955014042	4.90544717873885	4.38887833881199	5.34978987024187	3.07724299893246	4.42492208821069	3.84096670448742	3.58496250072116	2.8011586560937	3.90785207184596	3.22958792274065	3.27649666564036	4.53106949272595	3.59931779369823	4.36317107711924	3.55213110825378	3.34340782229781	4.94063660720115	5.68846014042449	2.76128527336162	3.38681094647222	2.78031009904338	2.114367024952	1.40053792958373	3.57410150808939	2.54349588342577	3.83794324189103	2.28392177230762	2.6507645591169	2.09423606984577	1.39506279951758	3.1811025507538	2.63691458035588	1.50589092972996	1.46988597627446	2.98185265328974	1.62293035092018	2.01077983875324	3.09592441999854	3.18903382439002	2.30742852519225	2.52606881166759	1.97452931248388	3.76977173924945	1.82374936030827	2.77399632511117	2.20476675065461	3.36317107711924	2.08746284125034	2.27202318906105	1.71808758396052	1.34482849699744	2.60880924267552	2.24184018356467	2.05311133645956	2.08746284125034	2.32192809488736	2.08406426478847	2.25701061820602	0.903038270112912	2.15704371014558	2.52356195605701	1.64616265715789	4.41818994794577	3.92789645372882	2.64154602908752	4.17472598770613	1.50080205305716	2.22342254993494	2.31034012061215
"LGALS2"	0	4.23725777090037	2.83592407425437	3.54596836910529	2.32481060342048	1.59931779369823	2.72683121703249	3.03210084316702	2.83995958748953	2.29572302453997	1.58014548442338	3.36317107711924	4.73984810269933	2.40871186102943	2.52606881166759	1.56071495447448	3.3533232911629	2.30742852519225	3.04614178164472	4.92029330021101	3.31324585178756	2.43562859405209	5.29130885982897	1.81966818349646	3.12267271882414	3.10265813136374	2.54843662469604	2.57773093149008	3.07210580048042	1.26903314645524	1.37295209791183	3.69710657447697	1.80322703643493	2.66220549965362	3.41006969175638	2.58736499093646	4.19613488076516	5.00135189299996	0	0	0	2.44890095114513	0.713695814843359	3.25550073314839	0.641546029087524	1.87184364850932	1.15055967657538	2.33628338786443	0	3.50589092972996	0	1.87970576628229	4.02147972741045	0	3.94766615679601	0	1.23266075679027	2.03210084316702	1.32192809488736	0.807354922057604	1.93734439215023	0.263034405833794	2.12101540096137	0.475084882948783	0.948600847493356	0.31034012061215	1.99276843076892	1.66902676550963	1.64616265715789	1.60407132366886	0.584962500721156	1.13750352374994	1.52606881166759	0.941106310946431	0.823749360308273	2.02502879449152	0.782408564927373	1.1243281350022	1.06350294230616	0.298658315564515	0.641546029087524	0	3.91647664443772	0	3.98458935036246	3.57167680997093	2.31324585178756	0	0
"PTPN7"	3.99457972421575	5.29314973674186	3.63575439127776	3.76447355099267	3.43562859405209	3.5668151540109	3.89433274227769	3.57167680997093	2.95419631038688	2.97819562968165	4.55887985347544	3.41142624572647	3.82578562746479	2.88166461932035	3.89044669267991	3.29278174922785	3.74308405554959	3.16832111573972	3.82680268428583	3.73768676140986	3.93734439215023	4.37642931106992	5.07167687375186	2.26002565596146	3.52356195605701	2.65992455840238	2.72027846523333	2.72246602447109	2.39506279951758	2.49569516262407	2.56803210477128	3.114367024952	2.56803210477128	3.41278152533848	3.06004738366994	2.73552217729654	4.77241355474848	4.99186193055632	2.65764000520782	2.21723071622067	1.49569516262407	2.87381319835909	2.18586654531133	2.62760683812965	0.918386234446348	2.55336050333533	1.07724299893246	2.09423606984577	3.71039319217052	3.40599235967584	4.55704241526372	3.58255600301406	2.39780296186249	4.25701061820602	2.8073549220576	2.84599177066457	2.10097764772482	2.65535182861255	2.33628338786443	1.99276843076892	2.84599177066457	1.88752527074159	2.64154602908752	1.89141918684608	2.49825086752783	1.44360665147561	2.31324585178756	1.73552217729654	2.4276061727819	1.70043971814109	1.08406426478847	1.81966818349646	2.25398926623079	1.46466826700344	1.6959938131099	2.16671544496642	2.10433665981474	1.97819562968165	1.36176835941915	1.10433665981474	2.11769504266975	3.10601323762212	3.5033487351675	3.68144926531496	2.51096191927738	3.08746284125034	3.90689059560852	3.49185309632967	4.24336442569366
"CLEC9A"	0	0	0.250961573533219	0.641546029087524	0.464668267003444	0.37851162325373	0.0976107966264223	0.321928094887362	0.516015147003665	0.20163386116965	0.669026765509631	0.37851162325373	0.650764559116902	0.389566811762726	0.443606651475615	0.659924558402378	0.575312330687437	0.321928094887362	0.687060688339892	1.28095631383106	0.75702324650746	1.57531233068744	1.29865831556452	0.823749360308273	0.863938450423971	1.4276061727819	0.321928094887362	0.855989697308481	0.839959587489532	0.321928094887362	0.22650852980868	0.604071323668861	0.422233000683048	0.918386234446348	0.992768430768924	0.604071323668861	1.02147972741045	1.08406426478847	0	2.35049724708413	2.30742852519225	0.485426827170242	0.27500704749987	0.722466024471091	0.0426443374084937	1.23878685958712	0.516015147003665	1.38956681176273	0	0	0	0	0	0	0	0	0.344828496997441	1.72246602447109	0.263034405833794	0.263034405833794	0.389566811762726	0.0285691521967709	0.250961573533219	0.367371065648529	0.687060688339892	0.0426443374084937	0.613531652917927	0.0565835283663675	0.27500704749987	0.189033824390017	0.0976107966264223	0.286881147788162	0.6959938131099	0.286881147788162	0.214124805352847	0.584962500721156	0.263034405833794	0.238786859587116	0.137503523749935	0.150559676575381	0.0976107966264223	0	0	0	0	0	0	0	0.7311832415722
"CLNK"	0	1.02147972741045	0.722466024471091	0.799087306074004	0.855989697308481	0.344828496997441	0.443606651475615	0.748461233004036	0.189033824390017	0.22650852980868	1.07724299893246	0.321928094887362	1.05658352836637	0.713695814843359	0.948600847493356	0.53605290024021	0.925999418556223	1.23878685958712	1.81557542886257	2.1243281350022	0	0	1.81147103052984	0.37851162325373	0.895302621333307	0.941106310946431	0.464668267003444	0.565597175854225	0.641546029087524	0.485426827170242	0.432959407276106	0.475084882948783	0.871843648509318	0.659924558402378	0.713695814843359	0.31034012061215	0.925999418556223	2.03210084316702	0	0	0	0	0.37851162325373	0.687060688339892	0	0.55581615506164	0.286881147788162	0.807354922057604	0	0	0	0	2.24184018356467	0	0	1.40053792958373	0.20163386116965	0.298658315564515	0.526068811667588	0.070389327891398	0.189033824390017	0.22650852980868	0.298658315564515	0.176322772640463	0.298658315564515	0.189033824390017	0.53605290024021	0.27500704749987	0.250961573533219	0.432959407276106	0	0.411426245726465	0.321928094887362	0.070389327891398	0.37851162325373	0.189033824390017	0.298658315564515	0.20163386116965	0	0.22650852980868	0.22650852980868	0	0	0	1.46466826700344	0	0	0	0
"VNN2"	0	0.748461233004036	1.42223300068305	1.95977015521147	1.91456452349394	1.54101915313356	4.18982455888002	1.0703893278914	1.48026512205446	1.75702324650746	3.53729606709084	1.78659636189081	2.58736499093646	2.63923216324928	2.58496250072116	4.32624970083746	3.16832111573972	2.62527048937469	1.35614381022528	0.941106310946431	1.26303440583379	1.18903382439002	3.76447355099267	1.9297909977186	2.46988597627446	1.77399632511117	1.56559717585423	1.57046293102604	1.84398384404833	1.73984810269933	1.19534759832222	2.9560566524124	1.18903382439002	2.61823865559545	2.48542682717024	2.17951105027151	2.8094144442359	3.77082904603249	0	0	0	2.93357263826102	1.08406426478847	1.54101915313356	1.88362081628567	1.85199883711245	1.49569516262407	1.74416109557041	1.04264433740849	2.58014548442338	0	0	0	0	0	0	1.70929063572336	1.88362081628567	1.37295209791183	1.28688114778816	1.68706068833989	0.622930350920177	1.23266075679027	1.24488705912353	1.36737106564853	0.575312330687437	1.32768736417605	0.985500430304885	1.76128527336162	0.807354922057604	0.773996325111173	0.985500430304885	1.58014548442338	1.20163386116965	1.22650852980868	1.11769504266975	1.48026512205446	1.44360665147561	1.08406426478847	0.84799690655495	0.956056652412403	0	0	0	0	0	0	0	0
"APBB1IP"	4.15218341905505	5.62935662007961	3.11769504266975	3.06695024392463	3.43562859405209	3.38818953715608	2.89141918684608	3.02147972741045	3.1407786557828	3.02147972741045	4.43762724831895	3.61588707391606	2.90689059560852	3.47118746038699	3.7235585614721	3.16510798514454	3.90400231628369	3.79701297783614	5.20437551131909	4.57349571549561	3.98185265328974	4.28243980500639	4.91312876781974	3.35191096110308	3.82068956055921	3.56924802986718	2.78031009904338	3.58255600301406	3.58856473740135	3.55704241526372	3.41006969175638	4.13668357769724	3.20945336562895	3.79805051476751	3.66220549965362	3.69932952567316	4.55397480823747	5.0457050645108	3.04264433740849	4.1407786557828	3.56559717585422	3.71808758396052	3.14241343787374	4.43028527297778	4.74362267606765	3.6959938131099	2.98732086592925	3.0686708106651	2.59454854955035	3.16992500144231	3.0496307677246	2.83592407425437	3.57046293102604	1.89141918684608	2.29572302453997	2.43562859405209	1.93357263826102	3.44095219802964	3.32048467801769	3.15218341905505	2.67355642399014	2.58255600301406	3.07382023329167	3.48928602262588	3.06695024392463	2.06350294230616	2.86393845042397	2.46988597627446	3.51475349843975	3.3533232911629	2.17951105027151	2.9429835981871	3.4905701304462	2.76977173924945	2.50080205305716	2.98002530023873	2.84197311892718	3.02680005934372	2.3305584000308	2.07382023329167	2.48026512205446	3.51601514700366	1.82374936030827	3.42492208821069	3.73768676140986	2.75488750216347	3.59454854955035	2.77610398807316	1.38956681176273
"CTD.2370N5.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SELPLG"	5.09592441999854	5.77873424411784	4.17791779219584	4.51032901949057	4.65535182861255	4.67072705449947	4.85099939471647	4.12845838414693	4.11103131238874	4.28169825009883	5.6507645591169	4.65133876610593	4.78188423454149	4.00090140274153	4.31903981556254	4.23955079661364	4.53169336086147	4.70487196445635	5.9609286673117	4.90737141382356	4.46923479366766	5.94321808742628	5.78004757606187	4.17871464117544	4.67299099382775	4.5216789516032	3.85598969730848	4.63865311646611	4.13175409098481	4.62117275268344	4.15623479785027	4.82629424549963	4.19770815795585	5.08618931310448	4.28243980500639	4.42290574261218	5.66362925881475	5.67270819562222	3.27947129564447	4.51790555352995	3.83187724119167	4.42894634476948	4.12515513132229	5.06220807756025	3.13750352374994	4.11852584893567	3.01613970265525	3.26153081524341	3.86591881455221	2.94860084749336	3.5981269599196	3.25550073314839	3.43028527297778	3.53729606709084	2.99276843076892	3.17632277264046	2.9297909977186	5.20359271420771	4.45549162062847	4.12184429787638	4.0241423458978	3.4931349223055	4.39711840904258	4.54163873443614	4.46988597627446	3.74416109557041	4.39848719001897	3.42492208821069	3.93545974780529	4.24260250592898	3.31179371775365	4.46008724011683	4.26153081524341	4.09676785471469	3.43829285157915	3.39643353125099	3.87184364850932	3.82171021503467	3.45811948117451	3.24792751344359	3.26303440583379	4.45220004940622	3.68706068833989	3.74953426766926	2.78659636189081	3.00539998774259	2.95791459863299	3.82374936030827	1.78659636189081
"GPR155"	3.45811948117451	1.82781902461732	1.81966818349646	2.01077983875324	1.73552217729654	1.94110631094643	1.98550043030488	1.54596836910529	2.26903314645524	1.86789646399265	3.14730669878029	1.94110631094643	2.90881290773955	1.84398384404833	2.75702324650746	2.32768736417605	2.70708299177171	2.13750352374994	2.90881290773955	2.56315813040281	3.24031432933371	3.85299758761332	2.90881290773955	2.08746284125034	2.26603689399532	2.04614178164472	2.03210084316702	1.76128527336162	2.19534759832222	1.51601514700366	2.29572302453997	2.32192809488736	1.6959938131099	2.38404980679516	2.35895882583233	2.52857131887076	2.63459326844576	3.17312743348066	1.68706068833989	2.16349873228288	2.54349588342577	2.19849415363908	1.68706068833989	2.30742852519225	2.55581615506164	2.03913839390696	2.17312743348066	2.14404636961671	3.0686708106651	3.27947129564447	3.78972925137577	2.42492208821069	2.76977173924945	2.85598969730848	2.45680614923047	2.59215800212536	2.82781902461732	1.94860084749336	1.58976348698498	2.8499992594661	1.88752527074159	2.34482849699744	1.60880924267552	1.76977173924945	1.7311832415722	0.978195629681652	1.92599941855622	2.54843662469604	2.03913839390696	2.26603689399532	1.53106949272595	2.44095219802964	2.98185265328974	2.22342254993494	1.98913900736823	1.31034012061215	1.83187724119167	1.99276843076892	1.85598969730848	2.34766565630097	1.6959938131099	2.54596836910529	3.76553474636298	3.96347412397489	3.01970191444255	3.43829285157915	3.60288440871842	3.57046293102604	2.9126498648972
"CREB3L3"	0	0.910732661902913	0.0426443374084937	0.0565835283663675	0.111031312388744	0	0.070389327891398	0.0840642647884745	0	0	0.0840642647884745	0	0.0285691521967709	0.0285691521967709	0	0	0.0285691521967709	0.0143552929770701	1.38404980679516	0.55581615506164	1.22650852980868	0	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0.0285691521967709	0.0976107966264223	0	0.0976107966264223	0.111031312388744	0.124328135002202	0	0.321928094887362	0.0426443374084937	0	0	0.713695814843359	0	0	0.22650852980868	0	0	0	0	0	0.613531652917927	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0.0285691521967709	0	0	0.0565835283663675	0	0	0.0565835283663675	0.0285691521967709	0	0	0	0	0.53605290024021	0	0	0	0	0	0
"ABCG5"	0	0	0.0976107966264223	0	0.0285691521967709	0	0	0.0426443374084937	0	0.0565835283663675	0	0	0	0	0.0285691521967709	0	0	1.59931779369823	1.02147972741045	0	2.52105073690096	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.6959938131099	1.09761079662642	2.10768786931437	0.0565835283663675	0	0	0.238786859587116	0	0	0	0	1.61353165291793	2.6507645591169	1.56559717585423	1.59931779369823	3.20163386116965	0	1.44890095114513	0.0285691521967709	0	0	0	0.0285691521967709	0	0.0565835283663675	0	0	0.0285691521967709	0	0	0.0426443374084937	0.0426443374084937	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	2.19849415363908	2.16349873228288	2.89141918684608	2.62293035092018	2.59215800212536	0	1.0071955014042	2.43295940727611
"ABCG8"	0	0	0.137503523749935	0	0.0565835283663675	0	0	0.0143552929770701	0	0.0565835283663675	0	0.0426443374084937	0	0	0	0.124328135002202	0.0285691521967709	1.790772037862	0.807354922057604	0	0.871843648509318	0	0	0	0	0	0.0285691521967709	0	0.070389327891398	0.0285691521967709	0	0.0565835283663675	0	0	0.0426443374084937	0.0285691521967709	0	0.0426443374084937	0	0	0.678071905112638	0.111031312388744	0.0285691521967709	0.0285691521967709	0.495695162624069	0	0	0	0	0	1.13750352374994	0	0	0.622930350920177	0	0	0.070389327891398	0	0	0.0285691521967709	0.0565835283663675	0	0.0143552929770701	0	0	0.137503523749935	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0.722466024471091	0	0	0	0	0.632268215499513	0	0.485426827170242
"SOAT2"	0	0	0.111031312388744	0.367371065648529	0.111031312388744	0.0285691521967709	0	0	0.0976107966264223	0.111031312388744	0.0840642647884745	0.0565835283663675	0.0285691521967709	0.16349873228288	0	0	0.150559676575381	0.333423733725192	0	1.11103131238874	0	0	0.070389327891398	0.250961573533219	0.22650852980868	0	0.0565835283663675	0.0285691521967709	0.20163386116965	0.137503523749935	0.0840642647884745	0.070389327891398	0.0840642647884745	0.0285691521967709	0.0285691521967709	0.111031312388744	0.333423733725192	0.0976107966264223	1.76553474636298	0	0	0.400537929583729	0.0285691521967709	0.0426443374084937	0	0.0976107966264223	0	0.124328135002202	0	0	0	0	0	0	0	0	0	0.0426443374084937	0.111031312388744	0.0285691521967709	0	0.0285691521967709	0	0	0.0285691521967709	0	0.0976107966264223	0.124328135002202	0	0.0840642647884745	0.286881147788162	0.0426443374084937	0	0	0.111031312388744	0.16349873228288	0	0.0285691521967709	0.0565835283663675	0	0	0	0	0	0.773996325111173	0	0	0.575312330687437	0
