GeneSymbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
RNF24	NA	0	22.1386601279348	NA	NA	18.2055875248492	NA	NA	0	NA	NA	0	0	16.4695433373684	52.5256338103818	NA	NA	NA	19.0195517711153	NA	NA	NA
RNF25	NA	NA	18.3443423807218	16.5896810594802	NA	14.0439020825999	NA	29.6504886836884	1	1	NA	1	NA	14.9880070624013	NA	16.3733469031257	NA	NA	19.5690221496622	16.9920348415275	NA	NA
RNF26	NA	NA	8.62808895920088	19.5632436757183	NA	10.9109699754286	NA	NA	NA	0	35.4425327977986	NA	NA	17.4864144198275	NA	9.470422731313	NA	NA	NA	NA	0	NA
RNF31	31.6182389055115	NA	18.1739700360476	20.3315261629806	NA	20.1120152373632	NA	52.3539347059098	NA	NA	55.8913859845309	1	NA	18.3454392001248	34.2748422915604	14.9615347762005	NA	1	19.4236716062579	22.4828608457525	NA	NA
RNF32	3.30474333473755	NA	3.22703881890769	2.79156581373868	0	0.590701319728331	NA	NA	0	11.9659963274041	0	3.97860881548057	0.387485656747274	2.91914137177291	NA	1.75033229257572	NA	NA	4.57605819430185	0.340929908465292	NA	NA
RNF34	33.4573099832401	NA	22.3149532729229	20.3500558117516	NA	30.7090464265039	NA	63.1178313014468	NA	66.6127290932976	NA	NA	1	23.1304517810942	27.670920926538	25.5235236035085	71.332601542541	NA	41.3907078026322	1	NA	NA
RNF38	NA	NA	32.5130093528368	45.4621181023392	NA	20.1917033037924	1	1	1	1	1	1	NA	NA	1	19.9360749663134	NA	NA	18.5014816041085	38.7537900365224	NA	41.8671053024222
RNF39	NA	NA	14.7393110029885	10.9031123121818	NA	1	1	NA	1	NA	NA	1	1	NA	1	1	NA	NA	NA	11.9564405222573	1	1
RNF4	1	NA	31.8857661810754	24.7518210941671	NA	29.993566918268	NA	54.4680579003349	NA	NA	NA	NA	NA	34.2657379236467	53.619130913737	33.00944917588	77.3472255114798	NA	46.555571196548	1	NA	NA
RNF40	76.4874899526835	NA	1	NA	NA	42.5043206459325	1	1	NA	NA	1	NA	NA	58.8411671985836	1	42.4533331179458	117.150120000594	NA	58.5061178061375	NA	1	NA
RNF41	NA	1	24.8185451143937	NA	NA	26.5981270667433	NA	NA	1	1	1	133.694282405437	1	19.4871273743059	NA	32.1557127187743	NA	NA	22.4386026776664	1	NA	88.0132474066543
RNF43	38.831496491952	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	19.5363864019949	0	0	0
RNF44	33.5601757511885	NA	NA	32.146589852973	NA	8.36871482114834	NA	30.3653188527363	NA	0	59.8067242604786	NA	NA	17.1000045549469	NA	9.07004397027697	NA	NA	NA	13.8165661379858	0	0
RNF5	NA	NA	50.9058057363022	77.1025739299891	NA	NA	NA	NA	NA	NA	1	NA	NA	80.402081034819	NA	36.4794464287451	NA	153.39164748348	NA	1	NA	NA
RNF5P1	NA	NA	1.41186630045146	NA	0	1.59396347227701	NA	NA	NA	NA	0	4.74372946449714	0.737086544209935	1.19468740212735	0	1.28435608345756	0	3.33608536411157	2.16572690344385	1.61752521513299	0	NA
RNF6	NA	NA	38.3593985754365	NA	NA	19.0682174286303	NA	NA	NA	NA	NA	NA	1	NA	48.3573258490624	31.1343710839854	70.2102705435154	NA	31.7370389089725	44.483967128785	1	40.4035119623609
RNF7	NA	1	34.729476944259	NA	1	32.3753973340219	NA	NA	NA	130.950192573923	1	1	1	41.1250052033187	67.4157646525024	32.8644605704753	NA	NA	45.4804686431652	1	NA	NA
RNF8	1	1	5.68202152015285	6.23622827234419	NA	2.78981622831544	NA	NA	1	NA	1	NA	NA	6.31219078768897	11.154009001464	4.0951422150676	11.6952682909948	NA	4.5227247380893	5.46057459653801	NA	1
RNFT1	40.1297502566965	NA	9.07860670551364	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	13.252122086148	NA	16.9053464314899	NA	0	12.5679158588057	NA	186.667672045028	29.2986295095853
RNFT2	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	8.02366882408865	9.99744685632862	17.7760920047162	2.37712625952532	NA	NA	NA	0	0	0
RNGTT	NA	1	16.998194199891	19.835800371099	NA	NA	NA	NA	NA	NA	1	NA	NA	10.8052466651478	27.5884853272431	10.4408518647828	NA	71.3631329963796	1	1	1	NA
RNH1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	318.836126998844	250.489530452769	NA	84.1997740100892	NA	129.160827479839	NA	NA	NA	1	NA	NA
RNLS	NA	1	10.2337318635115	NA	1	3.87110049492052	NA	1	NA	NA	1	17.5382258581122	1	1	1	6.79314313755888	1	NA	5.86516640558482	1	1	12.6793153998164
RNMT	NA	0	20.9345615108751	32.6166090799717	0	23.7805863772735	NA	56.7542318032873	0	NA	0	NA	NA	21.9364233547605	NA	17.0431977646076	NA	NA	NA	26.9242630913486	186.071524155333	NA
RNMTL1	1	1	11.7730469564983	8.21707772813828	NA	10.1825538159771	1	16.2131670085818	NA	NA	NA	1	NA	7.67015619425162	NA	10.521508028276	30.7226991739458	NA	7.94601991621748	1	1	11.2088214413559
RNPC3	NA	NA	34.4872805117773	37.1782974111419	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	9.73377287215607	0	NA	13.6116582178006	NA	711.547725929899	22.1568798219112
RNPEP	93.4719508435101	NA	NA	NA	NA	36.926904875323	NA	155.464671321418	NA	NA	NA	0	0	71.095318246562	NA	37.1373851293449	NA	NA	60.4101152866263	0	NA	0
RNPEPL1	NA	NA	NA	NA	NA	47.4337645879412	NA	NA	NA	1	192.953309157409	105.383198619119	NA	34.0860794328524	NA	43.5027933028961	NA	NA	1	NA	NA	NA
RNPS1	110.557869458527	NA	NA	62.659501993284	NA	44.2714851143047	NA	126.786710238228	NA	1	NA	NA	NA	111.023997404802	129.984554202534	50.5506559295511	227.044054826668	NA	71.989308324122	NA	1	NA
RNU11	3331.98723515183	NA	0	2462.64102227353	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	2824.30551607608	NA	0	NA
RNU4ATAC	546.450567360478	NA	0	NA	NA	278.472672368396	NA	NA	NA	0	NA	NA	NA	NA	NA	181.480442826574	0	NA	NA	NA	0	NA
RNU5E	1	1	0.999999999999999	1	1.00000000000005	0.999999999999999	1	1	1	1	1	1	0.999999999999999	0.999999999999999	0.999999999999999	1	1	1	1	1	0.999999999999994	1
RNU6ATAC	NA	NA	0	NA	NA	1929.93049432397	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA
RNY4	1	1	1	1	1.00000000000005	0.999999999999999	1	1	1	1	1	1	0.999999999999999	1	0.999999999999999	1	1	1	1	1	0.999999999999994	1
RNY5	1	1.00000000000001	0.999999999999999	1	1.00000000000003	0.999999999999999	1	1	1	1	1.00000000000001	1	0.999999999999999	0.999999999999999	1	1	1	0.999999999999999	1	1	0.999999999999995	1
ROBLD3	NA	NA	0	NA	NA	NA	NA	310.494874615126	984.608001612813	406.013884267195	0	NA	NA	121.590838200642	NA	53.7143490705527	NA	NA	NA	NA	NA	0
ROBO1	NA	NA	NA	NA	NA	NA	101.96890818374	0	NA	NA	NA	71.9635410685453	NA	NA	NA	26.6351944761177	NA	NA	NA	NA	NA	67.2731973691129
ROBO2	0	0	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	NA	0	NA
ROBO3	NA	0	8.89493171555838	14.4448329634011	NA	0	0	0	0	0	31.947711232089	53.2580236132517	0	0	0	8.17694286875258	0	0	NA	NA	NA	22.7491612547422
ROBO4	NA	0	NA	NA	NA	0	0	0	0	0	115.543971642288	128.789207264777	NA	0	0	11.7491955213467	0	0	0	NA	NA	68.2002034732593
ROCK1	NA	1	21.6542610027479	34.9607013985395	NA	19.3482599993271	NA	1	1	NA	NA	54.9540377338974	NA	20.7287950256644	26.2093014078012	28.0494060860753	NA	NA	34.6691485726568	47.1056495014172	1	55.6558943137531
ROCK2	0	NA	46.82648399077	NA	NA	NA	NA	0	0	0	NA	130.451857665896	NA	NA	NA	38.1531849139759	0	NA	31.4951310044137	56.6871732569591	767.71167276496	99.1014968498599
ROD1	63.7152094230365	NA	NA	88.2219155959304	NA	38.2752232822261	NA	85.3954627683047	NA	0	0	0	NA	59.2654586031787	119.316745196647	29.1622910219359	115.138597645726	NA	67.7095612590836	52.9828645725001	NA	0
ROGDI	86.6496751863195	NA	NA	NA	NA	NA	0	NA	224.19524535558	NA	NA	0	0	NA	NA	NA	101.039696725644	NA	59.802326993494	NA	0	0
ROM1	NA	NA	3.20498531183853	1	NA	2.75570283514739	1	NA	1	NA	NA	9.84662151572216	1	1	NA	3.76294842164387	1	1	1	1	NA	7.42054459406816
ROMO1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	212.270188703015	660.658733718732	NA	NA	NA	NA	NA	NA	NA
ROPN1	0	0	39.1522974536852	NA	NA	NA	0	0	0	0	NA	NA	0	NA	NA	0	0	NA	0	NA	251.021090765208	0
ROPN1B	NA	0	51.5027788856874	NA	NA	NA	0	0	0	0	NA	NA	0	NA	0	0	0	NA	0	32.9577671798944	NA	0
ROPN1L	NA	NA	NA	NA	80.4749111526778	2.59789603668839	0	NA	NA	NA	NA	0	NA	0	NA	1.36199825188857	NA	NA	NA	0.46543983001006	0	NA
ROR1	NA	0	11.8590135579281	8.22303989968542	NA	NA	0	0	0	0	NA	22.2471902287472	0	NA	NA	NA	0	NA	NA	6.90364613680388	130.541194273516	NA
ROR2	19.4133217888075	NA	NA	NA	NA	NA	NA	32.8077755357765	NA	NA	NA	0	0	NA	NA	6.90963061611628	NA	NA	22.7535741826949	NA	NA	0
RORA	NA	NA	12.1457212728754	14.2410692856552	NA	8.29754970209335	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	19.7006431757984	180.340469040508	18.8872839270787
RORB	NA	0	0	NA	NA	3.93505677084997	0	0	NA	NA	0	NA	0	0	0	2.24481003077313	0	0	0	0	NA	20.1795922918554
RORC	56.1133024155302	NA	21.9720890365463	NA	631.099112104901	NA	NA	67.994139053801	NA	NA	NA	0	NA	NA	0	NA	98.0084447156234	NA	32.2408126358729	NA	NA	0
ROS1	1.94812143535978	1	0.944696027656363	1	1	1.02361919484018	1	1	1	1	1	1	1	1.42259404678071	1.2649017490874	0.968695970473264	NA	NA	1.96733015525443	1.18854700915759	1	1
RP1	NA	0	NA	NA	209.502017086195	NA	0	NA	NA	NA	NA	0	0	0	0	NA	NA	0	NA	0	NA	NA
RP1.177G6.2	0.94109019117649	1.00817298716753	0.954777348250925	1.04194175000087	1	1.01028752876275	1.01541102674287	0.8919211903321	1	0.790280479195909	0.954251610101046	1.39513097824961	0.993435079280462	1.00006422904447	1.02645252595999	1.02758341022408	0.92632882119787	1.00167008977408	1.05406128361088	1.03544106065985	1	0.891674786914798
RP1L1	1.06866660315627	1	1.28252355319162	1.54721006594291	NA	0.956469121985966	1	0.668560220762335	1	1	2.1763304619374	1.61913417786851	1.00580847933921	1.06372122946021	1.1980213879253	1.02905876140603	0.880836796548442	1.80269617398115	0.9933528694681	1.33332367588726	1	1.04514202559285
RP2	NA	1	7.24978316347468	1	NA	9.03878650825197	1	1	NA	NA	NA	NA	NA	9.35736679629574	20.3972937249739	13.1141529437329	20.0711559451444	NA	9.55403483626897	14.7416013172245	1	NA
RP9	NA	0	12.5995465783799	12.0146812751412	0	8.99948042693759	NA	NA	0	NA	0	NA	NA	13.8649840410055	19.3969489128268	7.39612248985911	NA	NA	12.7156891056935	12.4942271346478	NA	NA
RP9P	NA	1	10.0728810197814	10.3824388544831	NA	NA	NA	1	1	1	NA	18.2257973128254	NA	7.29181789472301	NA	7.43642416561163	NA	NA	9.42828202796628	NA	NA	14.8348361698729
RPA1	NA	1	20.7693793408217	18.4670342010673	NA	15.6751748988364	NA	NA	1	NA	1	1	NA	17.9124895867973	22.6548328268346	16.4901326203213	46.4051928441307	NA	NA	1	NA	NA
RPA2	NA	NA	39.3522588888509	58.34710313525	NA	16.745866076227	NA	NA	1	NA	NA	NA	NA	30.7953019728925	NA	30.0996944763414	NA	108.293561659356	39.4137784474175	1	NA	NA
RPA3	NA	NA	NA	NA	NA	32.1428432965207	NA	NA	159.943513629591	NA	NA	0	NA	19.6798916348315	NA	17.0222365620142	NA	127.290121133784	38.1762047316739	0	NA	NA
RPA4	1.82479563516654	1	1.44349542592525	2.2166933855186	1	1.07383640478029	1	1	1	1	1	3.08346828237885	1	1.12749482916739	1.72491065217366	1.47067317176257	1	1	1.16665938717868	1.5888356153905	1	2.7408610521667
RPAIN	NA	1	24.9367097934637	19.4109808695442	NA	11.6837753736952	1	NA	NA	NA	1	NA	NA	13.278889250766	1	16.8066246636531	59.7524232297547	NA	20.8478565869332	20.4079656815351	NA	NA
RPAP1	NA	1	9.14901952016825	12.4278600381556	NA	8.54491461635329	NA	NA	NA	1	NA	NA	NA	10.5255590161568	NA	8.63445108821632	NA	NA	1	NA	NA	NA
RPAP2	20.0470419050724	NA	22.5524618628506	1	NA	11.2254786036325	NA	NA	1	NA	NA	1	NA	9.34244507267045	18.992702485429	10.02622954675	32.8477762069957	NA	19.5772325873873	1	1	NA
RPAP3	NA	NA	17.9230996206563	11.8521269760133	NA	12.1846198739274	NA	NA	1	1	NA	1	NA	11.5623288990659	15.8272293037701	10.8971569861126	46.8706776641576	1	20.5450631056804	1	NA	NA
RPE	NA	NA	42.7531447199484	NA	NA	35.8013755432959	1	NA	NA	NA	1	1	NA	29.3470808552862	46.7511015254507	31.5237412552151	NA	NA	36.0104358706759	33.8205708287375	1	NA
RPE65	1	NA	3.21627309700508	1.94951163948007	NA	1.13415515905311	1	1	1	1	1	1	1	0.843521556140675	1	0.993332203713925	1	NA	1.19988131549534	2.88689653561489	NA	1
RPF1	NA	NA	29.5707000345618	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	16.9391100250271	35.2039064170262	20.0361516937585	111.915129696573	NA	26.6464981337398	NA	1	NA
RPF2	NA	NA	40.4462816641574	30.3459386428798	0	NA	52.0043043584284	0	0	NA	NA	NA	NA	27.9394269549554	68.4485662803258	23.0295961322991	NA	268.080405628622	NA	28.0452200489646	894.140686497434	37.6762993197314
RPGR	1	NA	4.74944421807455	8.85103884242466	NA	4.54301483020557	1	1	NA	1	NA	NA	NA	NA	NA	7.13990450793951	NA	NA	9.01240892463693	10.3966575955085	215.093078765885	NA
RPGRIP1	2.2316718488867	1	1.73508956661191	1.66416865864751	1	1.3585058282439	1	1	1	1	1	1	1	1.13236880763117	2.39905433982044	1.45345870531907	2.99943730018559	1	2.87080405254234	1.79806351267568	NA	1
RPGRIP1L	NA	0	12.7745568521037	NA	NA	NA	NA	27.9878482775096	0	NA	NA	0	NA	14.5479628334819	9.99762535671174	7.8425163338121	44.1411379860664	NA	10.4755480214722	NA	NA	NA
RPH3A	0	0	1.79132839861036	NA	NA	NA	NA	NA	0	0	3.52442981635123	NA	0	NA	NA	NA	0	0	NA	1.6543235096468	NA	NA
RPH3AL	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	24.4908083617798	NA	NA	1	9.87072949282453	NA	NA	NA	NA	1	NA
RPIA	NA	1	9.88817987229881	17.7295790260181	NA	11.0983682695291	NA	NA	1	1	NA	NA	1	10.3620020714038	25.582842648505	8.92334436143829	NA	31.4164986404215	NA	1	NA	23.1439285834046
RPL10	1380.73531325724	NA	1063.05248518666	1303.65193241074	7513.97758140457	NA	NA	NA	NA	NA	1995.4825114366	NA	NA	432.279750360051	NA	517.498869008824	NA	NA	NA	749.741584050503	NA	NA
RPL10A	1	NA	3677.681571847	2866.55644530353	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	885.022649064891	NA	NA	1426.37232530472	2103.24832303866	NA	NA
RPL10L	1.02779990551668	1	1.12964897178561	0.997080647876659	1	1.00679661566036	1	0.847025221158029	2.54659039932339	1	0.959864247605303	0.9384937736667	0.891438663496635	0.792689908095522	1.44843630903967	1.02382263768588	0.825425416914645	NA	0.796540300229216	0.940498269202248	1	1.21918815886871
RPL11	NA	NA	4732.67210353817	4013.78398963858	NA	NA	NA	1	NA	NA	NA	1	NA	NA	1	1157.70435350271	NA	NA	2434.5890134256	2697.012980221	NA	1
RPL12	1	NA	5188.65513896028	4270.77077888511	NA	NA	1	NA	NA	NA	1	NA	NA	NA	1	1168.73680260957	NA	NA	2670.82545954177	3252.62796949821	NA	NA
RPL13	1	1	2926.97914635193	2600.78199638485	1	NA	1	NA	NA	1	1	NA	NA	NA	1	862.6055800004	NA	NA	NA	1	NA	NA
RPL13A	1	NA	5126.64594651337	3954.59297797861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1459.91069674762	1	NA	NA	2756.85371699626	NA	NA
RPL13AP17	0	NA	NA	0	NA	NA	NA	NA	0	0.0582870705187584	NA	NA	0	NA	NA	1.53747137391391	0	0	NA	1.37911902501137	NA	0
RPL13AP20	NA	NA	23.3304661126027	26.7860536780612	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.05634001561589	1	5.15600186532469	1	NA	10.8069876677278	1	NA	NA
RPL13AP3	1.16840738329852	1	1.02653581439228	1.37013982012065	1	1.0890987655774	1	1.11683616990938	1	0.843644458058364	1	0.806295937636329	1.31784869837614	1.16195344787095	0.982675269694514	1.06942053787104	1.63251537489728	1.60231830853335	1.06644575780304	1.08280308076185	1	0.750532458045534
RPL13AP6	1.37018954158581	1	1.29058968992238	1.32497279744926	1	1.11400855555375	1	0.819706482906666	1	1	1.39964462199573	0.909318608212522	1.15655740486855	1.10488591205381	1.09644927957395	1.03752014156214	1.80843779809647	1	1.00890154243529	1.2388441978132	NA	0.842900418885233
RPL13P5	1	1	2.95594783789394	1	NA	3.36239695714209	1	NA	NA	1	1	NA	NA	2.95536383219101	NA	3.22081985225616	NA	1	5.16077528951527	5.13246013762661	NA	1
RPL14	NA	NA	1324.35282952343	1084.42005725482	NA	294.810864444718	NA	NA	NA	1	NA	NA	NA	293.879483774926	1	462.449424603403	1530.06259870474	NA	731.214229577439	911.568587619364	NA	NA
RPL15	1	NA	1264.5628433971	1114.82810502737	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	419.119984361622	1	NA	576.202205327808	890.474320742981	NA	1
RPL17	NA	1	3848.69662483485	3278.15664574545	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	932.653826492822	NA	NA	1548.88520314109	1	1	NA
RPL18	1	NA	3015.01566847775	2629.85712413938	NA	NA	NA	NA	NA	1	NA	NA	NA	1342.81348125535	NA	745.694426097105	3499.30526343112	NA	1049.58705087909	1612.96308671281	NA	NA
RPL18A	1593.66662295026	NA	2746.25671760806	3194.05863470071	NA	NA	NA	NA	NA	NA	NA	NA	NA	1156.1774338723	1426.61664252696	951.881579665175	NA	NA	NA	1423.63848769035	NA	NA
RPL19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1780.98422339547	NA	NA	NA	NA	NA	NA
RPL19P12	3.56284955098648	1	1.39759853962041	2.13756693260027	1	1.22321523289036	NA	1	1	1	1	1	1	1.96058414655398	1.74353280691263	1.37545409468292	1	NA	1.80151024338793	1	NA	1
RPL21	NA	NA	4671.43688383051	3301.10011961543	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1108.35380893353	NA	NA	1	1	46567.0370027011	3219.82984590191
RPL21P44	2.78684977081516	NA	3.75276063438127	5.42000070272281	152.831562006535	1.85700950476828	0	0.00012893474670661	0	0	4.8322940827829	2.82027676800417	0.36883238461276	0	0	1.56534075900364	0	NA	2.21819064923574	2.94333029362779	NA	2.57591265556033
RPL22	NA	NA	513.237847244076	450.834564999015	NA	114.416315992947	1	1	NA	NA	NA	NA	NA	NA	1	161.315054929934	NA	NA	298.449472921229	358.999973031476	NA	1
RPL22L1	NA	NA	23.441384946976	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.5339427233334	NA	NA	NA	21.3095491481071	19.5795853993385	200.647482414676	NA
RPL23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2748.3473782996	NA	NA	NA	0	NA	2138.68221797813	NA	30099.5094939748	NA
RPL23A	3224.828226085	NA	2207.63848132649	NA	NA	NA	NA	NA	10072.6020803339	NA	NA	NA	NA	NA	NA	625.273646164624	NA	NA	NA	NA	17285.4505721484	NA
RPL23AP32	NA	0	9.24836320045068	NA	NA	0	0	0	0	0	NA	40.6886129234544	NA	0	0	5.51334783181078	0	0	NA	NA	NA	26.8836134972914
RPL23AP53	NA	NA	11.5689464986809	12.7779568917777	NA	1	1	1	1	NA	1	NA	NA	NA	1	7.0050743216512	NA	NA	NA	10.9217093801659	NA	NA
RPL23AP64	1.10547219034707	0.764207463320564	0.960800094290883	1.03944078651083	1	0.99556756211592	1.40586967500222	0.993807974557835	0.808467461199069	1.15724833176752	1.21967021889866	1.13691515679452	1.01732243393257	1.01818846581565	0.984736219314039	0.993109126351221	0.981769646876252	1.03378798771069	0.987929496677583	0.929572577276917	1	1.00454000449245
RPL23AP7	NA	0	NA	10.6265089463292	NA	7.7982698509552	NA	0	0	NA	17.9954273822823	NA	11.1765918951925	4.77867414939092	NA	6.78578588709963	NA	NA	NA	NA	NA	NA
RPL23AP82	NA	1	14.4398745930279	NA	NA	NA	NA	1	1	NA	1	54.958882551769	1	16.1773024467677	NA	17.9929453272718	1	NA	NA	NA	NA	31.7046485361035
RPL23P8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.23880391417905	NA	NA	1.71548864642028	0	NA	2.93082705137735	NA	NA	4.03917929211708
RPL24	NA	NA	2646.72027313644	1735.46686320594	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	829.197170108159	5167.17681633783	NA	850.440399126127	1407.29945777597	NA	NA
RPL26	NA	NA	4623.45731396091	3390.81279368258	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1104.78259782433	5259.78611324211	NA	2308.32722147545	2528.35596392595	70436.5597457858	NA
RPL26L1	NA	0	27.414077211331	NA	0	17.145634619399	NA	85.3336887873357	NA	NA	NA	0	NA	40.5837296431712	72.0557207700774	31.0575131325217	130.802393833394	NA	NA	NA	NA	NA
RPL27	NA	NA	1762.20836596118	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	794.149248352778	NA	NA	1	1	1	1
RPL27A	NA	NA	241.33938760269	310.114961619904	NA	NA	NA	NA	NA	NA	NA	NA	NA	108.936583187091	NA	80.9656424949354	1	NA	115.063344394644	156.014021654495	NA	NA
RPL28	248.286189730576	0	184.214544933963	368.397690623436	NA	NA	NA	229.952424649629	NA	0	NA	NA	NA	NA	NA	96.1953212113856	435.440799595837	NA	NA	NA	NA	NA
RPL29	1675.47336710798	NA	1778.57358232415	1922.57902213041	NA	NA	NA	NA	NA	0	1441.81752818935	NA	NA	624.877368906199	0	795.323735959342	NA	NA	NA	1196.88826045918	NA	NA
RPL29P2	1.20338682914672	1	1.28924670648395	0.975901018696166	1	1.05377776039684	1	1.04219264365823	1	1	1.66503858834204	1.10331157478479	1.0788018214013	1.02982574310587	0.940571234257062	1.0058053392705	0.746513038972826	0.974380952301795	0.986479649190327	0.986181620377265	1	0.823254928265083
RPL3	1	NA	3678.36565536613	2153.25762841658	1	1	1	NA	NA	1	1	NA	NA	NA	1	942.098847258468	NA	NA	NA	1	NA	NA
RPL30	NA	NA	4121.99545250053	2195.08759650646	NA	NA	NA	NA	NA	NA	0	NA	NA	1780.95583876218	3167.09085815392	1457.83429438909	NA	NA	1569.54925305997	NA	NA	2386.6495848742
RPL31	1	NA	4582.95605710108	3398.81949136285	NA	1300.92945260096	1	NA	NA	NA	NA	NA	NA	NA	1	1383.25017349864	1	NA	1888.70115126658	2799.62715983588	NA	NA
RPL31P11	0.976367849325649	0.912557011742914	1.00736323070561	1.03537771172308	1	0.986924304435079	0.955636797063019	0.966146051344511	0.890361712339472	0.982641729819533	1.00789835544895	1.01330178513852	1.01970886033851	1.0144218494444	1.02844045592294	0.997894625862298	0.995719634527129	1.13167978797957	1.01189345939317	1.03736724231561	1	1.01528390079204
RPL32	NA	NA	1567.98599857577	1149.47577125269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	505.882686918316	1	NA	NA	1	NA	1
RPL32P3	15.1803313556833	NA	12.964869645242	16.1102957576341	294.102825951188	4.71257272660088	0	NA	0	0	18.9353486744831	0	NA	NA	NA	4.45546157822261	NA	NA	8.51716710323221	7.35928924158946	NA	0
RPL34	1	NA	1391.48672566889	1072.8685703473	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1	306.981595368151	NA	NA	651.730184481444	1	1	NA
RPL35	1	NA	3213.00438915583	3460.97913393563	NA	NA	NA	NA	NA	NA	NA	NA	NA	1038.0423334314	NA	944.344472703079	NA	NA	1551.75793610198	2156.15950260201	NA	NA
RPL35A	NA	NA	3219.12623785911	2008.94194077303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	789.058819872134	NA	7256.47456537612	NA	1662.26566563001	1	1
RPL36	1	NA	3366.87264165529	3617.1376892458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	891.277871425561	1	NA	1211.56144291698	1	NA	NA
RPL36A	1	NA	2578.1892058648	2206.91207504894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681.489894674472	1	NA	1702.85525285327	NA	NA	NA
RPL36AL	NA	NA	812.439003484233	NA	NA	NA	NA	NA	1	1	NA	NA	1	NA	417.037424779575	278.018397225255	1	NA	363.554869210685	NA	9008.47783743414	1
RPL37	NA	NA	854.809709961458	879.399783945205	NA	241.367948169398	NA	NA	NA	NA	NA	NA	NA	NA	NA	202.489362618604	1	NA	424.411326346878	465.490221805701	NA	NA
RPL37A	1	NA	6669.16928519493	4901.44168845544	NA	2029.87511172949	NA	NA	NA	NA	NA	NA	NA	NA	NA	2061.56871131701	NA	NA	2573.80407867443	3836.5261519243	NA	4505.51018872058
RPL38	4404.13795100102	NA	2024.54882480663	2895.40423432394	NA	NA	NA	NA	NA	NA	NA	NA	NA	1082.85515623249	NA	683.839483474814	NA	NA	2002.82197551906	NA	NA	NA
RPL39	3190.22973377905	NA	3517.93953906159	2787.02071198645	NA	NA	NA	NA	NA	NA	NA	NA	NA	1103.53061448648	NA	1413.17977056378	NA	NA	NA	NA	NA	NA
RPL39L	NA	0	NA	NA	NA	NA	325.876628415425	NA	NA	NA	NA	0	31.3200465554802	63.2889529943853	104.701774337192	NA	NA	NA	NA	NA	NA	NA
RPL3L	0.795291069307993	0	0.732351620653789	0.387240532964095	0	1.74224743966482	2.69267793392517	0	0.0732913243992583	NA	0	NA	3.72864473002115	1.28034125224465	0.860287334029078	NA	2.31015323861762	2.48188491630329	1.65577416019379	NA	NA	NA
RPL4	NA	NA	3417.59986742541	1691.59099714873	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	1139.36884082409	NA	NA	NA	1	1	2397.44814035616
RPL41	8819.90812833039	NA	9762.59315408656	6981.34833482567	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2788.2926023223	NA	NA	6489.01641979683	5882.57663023872	1	NA
