"BC_HKB0056_809_T"	"BC_HKB0543_1306_T"	"BC_HKB0561_1308_T"	"BC_HKB0662_1294_T"	"BC_HKB0689_M1326_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0876_1543_T"	"BC_HKB0882_1555_T"	"BC_HKB0895_1582_T"	"BC_HKB0923_1584_T"	"BC_HKB2107_1620_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0007_3005_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0132_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0161_3001_T"	"HKB0162_3006_T"	"HKB0182_3006_T"	"HKB0210_3006_T"	"HKB0217_3005_T"	"HKB0228_3002_T"	"HKB0232_3000_T"	"HKB0620_3000_T"	"HKB0626_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0668_3000_T"	"HKB0677_3000_T"	"HKB0692_3000_T"	"HKB0704_3000_T"	"HKB0710_3000_T"	"HKB0721_3000_T"	"HKB0748_3000_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0761_1499_T"	"BC_HKB0772_1460_T"	"BC_HKB0890_1550_T"	"BC_HKB0892_1559_T"	"BC_HKB0899_M1605_T"	"HKB0008_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0070_3002_T"	"HKB0074_3000_T"	"HKB0086_3006_T"	"HKB0089_3001_T"	"HKB0115_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0168_3006_T"	"HKB0186_3000_T"	"HKB0211_3002_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0644_3000_T"	"HKB0656_3000_T"	"HKB0674_3000_T"	"HKB0719_3002_T"	"BC_HKB0022_649_T"	"BC_HKB0187_1214_T"	"BC_HKB0729_1445_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0078_3000_T"	"HKB0084_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0123_3006_T"	"HKB0137_3002_T"	"HKB0143_3006_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0576_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0665_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0718_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"
"ABCA1"	2.89336221076387	3.61941301059794	3.79181407116183	3.1407786557828	2.06350294230616	1.95977015521147	2.90689059560852	3.1243281350022	2.03210084316702	2.82374936030827	2.46727948045998	1.72246602447109	3.40190347160796	3.34624777408278	4.38335869538511	4.85748342828667	3.33628338786443	4.88557436437143	3.99729240763651	4.83491342970104	4.67807190511264	4.19927972133662	3.95791459863299	4.50143914515887	4.82883464946806	4.66902676550963	3.26153081524341	4.79129314859221	3.85199883711245	4.59275601044103	4.52919626799939	4.21179097625254	4.04176864995163	3.88947354253111	3.66106547980695	3.64731450954714	4.9481335778404	3.59931779369823	4.75381844317354	4.38335869538511	3.83289001416474	4.07296327155522	3.8569856897822	4.27947129564447	4.30669970727279	3.96069703930431	4.5341861390901	3.63807383718072	4.29498826769145	3.39506279951758	4.26077843189343	2.83390207666916	3.40871186102943	3.22342254993494	3.6959938131099	4.99186193055632	4.78920757534734	4.59395128394841	4.51790555352995	4.01077983875324	4.70321146739115	3.61588707391606	4.32984117653063	3.96901230751632	5.74872956650074	4.20945336562895	4.07124781946144	4.23189316164533	4.2364926183813	5.10517519226548	5.04220656012069	6.39917109381982	5.17911290067856	4.64616265715789	4.55028504908841	3.70043971814109	4.63691458035588	3.86393845042397	4.31686980506433	4.37295209791183	4.60703434594862	4.71863561627134	3.29572302453997	4.25701061820602	4.86046625851717	4.96301164759943	4.93262815702213	3.70043971814109	2.64846544302731	4.23035674505615	4.12515513132229	4.39848719001897	5.26903314645524	5.35543919724869	5.04919510562227	3.68369645430652	5.48992821940518	4.10852445677817	4.18348651445939	5.47735352663456	4.23878685958712	4.61412086878925	4.59514556799086	3.93545974780529	3.94392132655349	5.34837407519116	3.8011586560937	4.71808758396052	5.31505896631662	5.01658546043445	4.41413553298445	3.79389588254888	4.05311133645956	4.03298241669943	4.94626298433245	4.63401235640212	3.93073733756289	4.09508049190141	4.10852445677817	4.56010351346474	5.25474519762921	3.8972404255748	5.23955079661364	4.32696871158789	3.94485844580754	4.23035674505615	4.88362081628567	4.81198471935167	4.13996056954546	4.38266725274504	4.37712374912949	4.3305584000308	5.07081863753328	4.84096670448742	4.23112515787905	4.80683958179819	4.51853513898218
"SLC47A1"	0	0.879705766282288	0.739848102699327	1.13093086982645	2.21723071622067	1.08406426478847	1.56559717585423	0.748461233004036	0.669026765509631	0	0	0	0.823749360308273	0.422233000683048	1.25701061820602	0.584962500721156	0.31034012061215	2.21412480535285	1.29865831556452	1.16992500144231	0.948600847493356	1.27500704749987	1.65535182861255	1.4594316186373	0.739848102699327	0.189033824390017	0.516015147003665	1.82781902461732	0.704871964456353	2.01435529297707	2.36737106564853	0.765534746362977	4.3037807481771	0.669026765509631	0.443606651475615	0.495695162624069	0.748461233004036	2.14730669878029	1.13750352374994	0.790772037862	1.20163386116965	0.739848102699327	0.53605290024021	1.11769504266975	1.53605290024021	0.565597175854225	1.40053792958373	1.65992455840238	0.948600847493356	1.64154602908752	1.23266075679027	0.773996325111173	3.31324585178756	0.53605290024021	1.0703893278914	0.659924558402378	0.790772037862	1.31034012061215	0.748461233004036	0.176322772640463	1.36176835941915	0.411426245726465	1.74846123300404	0.464668267003444	1.79493566280354	0.887525270741587	0.604071323668861	0.992768430768924	0.879705766282288	0.669026765509631	1.04264433740849	1.0496307677246	2.59693514238723	1.26903314645524	0.910732661902913	1.11103131238874	1.15055967657538	0.422233000683048	0.464668267003444	0.799087306074004	0.903038270112912	0.941106310946431	0.27500704749987	0.238786859587116	1.43829285157915	0.722466024471091	3.12598165385472	0	0.575312330687437	0.925999418556223	0.20163386116965	0.464668267003444	2.03913839390696	1.16992500144231	2.19219416528334	0.687060688339892	0.970853654340484	1.33342373372519	1.32768736417605	0.925999418556223	0.963474123974886	1.15055967657538	0.903038270112912	0.613531652917927	1.85996954822103	0.75702324650746	3.68144926531496	1.50589092972996	2.91647664443772	1.18903382439002	0.799087306074004	2.41142624572647	1.53605290024021	2.78240856492737	1.04264433740849	1.25701061820602	1.91838623444635	0.367371065648529	1.6959938131099	1.44360665147561	2.29572302453997	1.0496307677246	0.773996325111173	1.17632277264046	1.16992500144231	0.422233000683048	0.7311832415722	2.05658352836637	3.17152710603881	1.73552217729654	1.15055967657538	1.41683974191283	1.13093086982645	1.22032995487956	0.910732661902913	1.63691458035588	3.24792751344359
"C7orf10"	0	1.88362081628567	2.50080205305716	0	1.93734439215023	0	0	2.48800077083407	3.7279204545632	2.12763327972587	0	1.50589092972996	3.63343121035563	3.34340782229781	2.77399632511117	3.44890095114513	4.58496250072116	1.88752527074159	2.50589092972996	3.58856473740135	3.37573453858316	3.23725777090037	3.07210580048042	2.8011586560937	3.77820857639809	4.38818953715608	1.53106949272595	3.34340782229781	1.72246602447109	3.18586654531133	2.31614574229336	4.57833494868161	1.39506279951758	3.98002530023873	1.36737106564853	3.4867143730307	1.74846123300404	1.81557542886257	2.5033487351675	4.05224198118114	3.54596836910529	3.24944534108584	3.45022149589718	2.44095219802964	2.77188557851537	3.08236196955747	1.70043971814109	0	0	2.61353165291793	0	2.36737106564853	0	3.51349074558812	2.7311832415722	2.72900887033786	1.58496250072116	1.60407132366886	2.34482849699744	0.925999418556223	2.53106949272595	3.3547342399706	3.94016675048282	1.13093086982645	2.31034012061215	1.4541758931858	0.970853654340484	1.13093086982645	2.70043971814109	2.04264433740849	3.0496307677246	1.95977015521147	2.40599235967584	1.70929063572336	3.8073549220576	2.27500704749987	1.46466826700344	1.60880924267552	1.95977015521147	2.57288966842058	2.4541758931858	2.71149490665009	1.25701061820602	2.65992455840238	2.37851162325373	2.58736499093646	1.94110631094643	1.73552217729654	0.84799690655495	1.89917563048051	3.79389588254888	2.799087306074	3.73226919950145	5.51349074558812	1.42223300068305	1.80322703643493	2.97819562968165	4.39506279951758	2.86393845042397	2.31903981556254	2.94860084749336	2.66902676550963	1.47508488294878	1.84799690655495	3.63110428236588	2.98550043030489	2.70265754339091	2.78450398292957	4.25096157353322	1.76128527336162	3.6507645591169	1.44360665147561	1.52105073690096	3.10936055940423	3.15380533607904	4.42425028608405	3.46074256378964	2.49825086752783	3.53356334821451	2.63459326844576	4.47767732756531	4.9481335778404	2.31614574229336	4.02945288578697	3.82680268428583	4.41953889151378	3.65764000520782	5.94016675048282	3.64846544302731	3.41953889151378	3.13422093976063	3.53480866123175	0.659924558402378	3.04439411935845	4.30085587126876	2.4931349223055	1.83592407425437
"CXCR1"	0	0	0	0	1.23266075679027	0	0	1.20789285164133	0	0	0	0	0.37851162325373	0.333423733725192	0.176322772640463	0.111031312388744	0.111031312388744	0.31034012061215	0.443606651475615	0	0.070389327891398	0.189033824390017	0.22650852980868	0.0426443374084937	0.0285691521967709	0.111031312388744	0.176322772640463	0.0426443374084937	0.0565835283663675	0.604071323668861	0.124328135002202	0.411426245726465	0.20163386116965	0.20163386116965	1.18903382439002	0.0285691521967709	0.20163386116965	0.0285691521967709	0.0976107966264223	0.214124805352847	0.070389327891398	0.250961573533219	0	0.111031312388744	0.0840642647884745	0.495695162624069	0.0565835283663675	0.604071323668861	1.22032995487956	0.748461233004036	2.45680614923047	0	0	0	0	0.22650852980868	0.16349873228288	0.31034012061215	0.669026765509631	0.124328135002202	0.189033824390017	0.0285691521967709	0.0565835283663675	0.411426245726465	0.505890929729957	0.214124805352847	0.22650852980868	0.16349873228288	0.0285691521967709	0.333423733725192	0.31034012061215	1.64154602908752	0.22650852980868	1.36176835941915	0.443606651475615	0.124328135002202	0.422233000683048	0.176322772640463	0.27500704749987	0.0976107966264223	0.516015147003665	0.124328135002202	0	0.27500704749987	0.111031312388744	0.238786859587116	0	0	0	0.150559676575381	0.070389327891398	0.137503523749935	0.641546029087524	0.0976107966264223	0.150559676575381	0.137503523749935	0.0426443374084937	0.137503523749935	2.16992500144231	0.0565835283663675	0.0285691521967709	0.0565835283663675	0	0	0.0565835283663675	0.150559676575381	2.8499992594661	0.687060688339892	0.070389327891398	0.0976107966264223	0.669026765509631	0.356143810225275	0.250961573533219	0.0840642647884745	0.27500704749987	0.0285691521967709	0.400537929583729	0.111031312388744	0.20163386116965	0.238786859587116	0.704871964456353	0.0840642647884745	0.070389327891398	0.0976107966264223	2.4931349223055	0.321928094887362	0.516015147003665	0.0565835283663675	0.214124805352847	0.0565835283663675	0.137503523749935	1.82374936030827	0.111031312388744	0.411426245726465	0.16349873228288	0.16349873228288	0.0976107966264223
"SAMD9"	2.69821847822441	3.38266725274504	2.50589092972996	3.94204525991605	1.6959938131099	2.78868571061353	2.61588707391606	2.28392177230762	2.12101540096137	2.22958792274065	1.68706068833989	1.67355642399014	4.07895134139482	5.02635744696384	4.53791724903408	5.42088657497553	5.22303633790187	6.24412594328373	3.5385381636298	5.03430376776804	3.76977173924945	5.80992886572143	3.08236196955747	5.14200491598488	3.64270157183323	4.77873424411784	3.27052894238072	4.20241772157518	2.38128337250378	3.87085786436376	3.28983446517751	3.33342373372519	2.98002530023873	5.57470704641555	5.52105073690096	2.28983446517751	5.32624970083746	2.99095486039699	4.50207595604579	6.04045412134962	4.40531168259745	3.04614178164472	2.46466826700344	3.5385381636298	6.00157708538953	5.23687524536694	4.17312743348066	2.36737106564853	2.4276061727819	1.52606881166759	1.96347412397489	1.4905701304462	2.18586654531133	1.15055967657538	3.18269229751619	3.93262815702213	4.02856915219677	4.4032677223393	5.42660022616993	4.66277517193778	3.28540221886225	3.26002565596146	2.6915341649192	3.82781902461732	4.23725777090037	2.65535182861255	3.81455042346181	4.13257684267001	2.84197311892718	3.54596836910529	6.2112069285929	3.04264433740849	3.63923216324928	4.00988458893184	2.90110824301451	4.5077946401987	4.38887833881199	2.85598969730848	3.77082904603249	3.1586601753465	5.35790383855249	4.456149034648	2.799087306074	3.87282875953489	4.95652136333312	3.66562016406638	2.24792751344359	2.97269265400426	2.46727948045998	4.82323984413102	4.06436554026363	3.97727992349992	3.22496636500027	4.75915583380027	3.16188768237689	4.29204549249286	2.48284828306847	4.8011586560937	5.03782146543497	3.4032677223393	6.07424852334703	3.32912359629157	3.14567745519564	2.61353165291793	3.82476785314329	4.76977173924945	5.20163386116965	3.43295940727611	4.94157586181824	4.09085343045111	4.4235781709818	4.91647664443772	3.9174317553901	4.58736499093646	3.64500988439109	3.52606881166759	2.44095219802964	4.56254772419912	3.02680005934372	4.83086375675176	4.13668357769724	4.86096279785812	3.4944156103975	4.14893410452634	4.40190347160796	3.57773093149008	4.94438996227009	3.86096279785812	4.05050169744673	4.05224198118114	3.7235585614721	3.79493566280354	4.95046841415012	4.8109571587378	4.80219321694183	5.16430358309365	3.86789646399265
"KCNK2"	0	0	0.956056652412403	0.505890929729957	1.55581615506164	1.29865831556452	0	1.44890095114513	1.16992500144231	1.18269229751619	0.831877241191673	0.887525270741587	1.59454854955035	4.78188423454149	1.39506279951758	0.594548549550354	1.61823865559545	0.713695814843359	2.38404980679516	1.23266075679027	0.263034405833794	2.86987140617771	2.5385381636298	2.86789646399265	0.941106310946431	3.52606881166759	0.748461233004036	1.81147103052984	0.985500430304885	2.90689059560852	0.53605290024021	0.970853654340484	1.28095631383106	0.748461233004036	0.604071323668861	0.669026765509631	4.43829285157915	0.150559676575381	0.963474123974886	2.75915583380027	1.78240856492737	2.09761079662642	0.189033824390017	0.411426245726465	3.50716034911752	1.43295940727611	0.20163386116965	0	0.411426245726465	0	2.53356334821451	0.887525270741587	0	2.43295940727611	0	1.1243281350022	1.98913900736823	1.72246602447109	1.73552217729654	1.67807190511264	1.97085365434048	1.09761079662642	1.07724299893246	0.53605290024021	4.44625622988956	1.49569516262407	1.68706068833989	2.43295940727611	0.565597175854225	2.74200621086674	2.41413553298445	0.16349873228288	1.16992500144231	2.11103131238874	1.23266075679027	1.23878685958712	0.871843648509318	0.505890929729957	0.704871964456353	1.43295940727611	1.47508488294878	2.7311832415722	2.74631276642546	0.7311832415722	1.23878685958712	2.93357263826102	1.40053792958373	0	2.77610398807316	0.53605290024021	1.81966818349646	0.443606651475615	0.565597175854225	6.60599798023252	1.46466826700344	1.28095631383106	1.23266075679027	1.17632277264046	2.7311832415722	4.31542131594578	0.250961573533219	0.641546029087524	0.27500704749987	0.124328135002202	1.23266075679027	1.51601514700366	3.7158933705476	3.82883464946806	1.83187724119167	1.85598969730848	1.21412480535285	0.910732661902913	1.33342373372519	2.30742852519225	0.356143810225275	1	2.49569516262407	0.321928094887362	0.765534746362977	0.84799690655495	4.15218341905505	1.87578006306849	0.925999418556223	0.505890929729957	1.20163386116965	1.44890095114513	2.4931349223055	0.545968369105292	2.77399632511117	0.799087306074004	1.07724299893246	0.739848102699327	0.22650852980868	1.61353165291793	0.604071323668861	4.87282875953489	1.28095631383106
"DSE"	7.64630668900955	8.74170292190429	7.88294867271663	8.41844297095788	8.97810980691321	9.21662461822373	8.22617132209102	9.12804589092299	8.24107745817504	8.30309576199304	8.71613352524624	8.15370401966754	4.51538446063695	4.32768736417605	4.631686366312	4.41210404467757	4.5933537709803	4.8499992594661	4.41616416473313	4.38059093426592	5.62439338221977	4.42290574261218	4.38059093426592	4.0408924306469	3.78031009904338	4.18903382439002	2.99638874644762	4.62351574149055	3.98367769469807	4.83743871485637	4.30742852519225	4.87921563716567	4.33413917883824	3.81762325751143	3.65878273401283	4.20789285164133	3.70265754339091	3.3547342399706	3.71259578044703	4.97682185236069	4.84799690655495	4.32264926213102	3.87872534148011	3.45022149589718	5.4666271200415	3.78135971352466	3.88166461932035	8.31542131594578	8.68257329734758	8.0275743044105	8.68057050553235	8.81047523764271	10.0366406953288	10.5673381883244	9.64790807428181	4.93121027480393	4.8414699994658	4.36387192485753	4.5033487351675	4.27127625917593	4.5552026338783	4.46727948045998	4.21723071622067	3.89044669267991	5.42693561964834	3.77610398807316	3.94204525991605	4.54349588342577	3.81966818349646	4.56498780095989	4.32192809488736	5.61559285651096	4.08576455377831	4.88508622529017	6.5318492857512	3.84699468696557	4.63575439127776	4.20006486151431	4.26002565596146	4.34127418369217	5.00135189299996	4.95652136333312	3.51601514700366	4.07124781946144	5.19731499947382	4.32768736417605	8.49741277580565	9.37766604637641	9.01329475452849	4.32553033156756	4.76341157447001	4.71424551766612	4.60703434594862	5.02281165091563	4.53231695933277	4.76977173924945	4.0241423458978	5.19888699095693	4.63633460244218	4.39506279951758	4.67525138605026	5.30085587126876	4.14730669878029	4.20789285164133	4.11769504266975	4.87872534148011	3.44493204894218	4.56803210477128	5.34872815423108	4.15055967657538	4.80012335282653	4.41278152533848	3.46858331700683	4.68985823631925	4.96532254836725	5.12267271882414	4.21179097625254	4.44890095114513	4.29130885982897	4.13750352374993	5.9627803538048	4.62760683812965	4.50969584193339	4.56559717585422	4.03121873061072	4.77820857639809	4.7338966052475	5.64327899631198	4.71369581484336	4.08831123588866	3.96809075204526	4.5090623863619	4.6409679104499	4.81249822533356	4.33913738491959	4.65706830120158	4.39163026151743
"HOMER1"	2.28688114778816	0	2.68481873755322	1.6959938131099	2.28688114778816	1.15055967657538	1.60880924267552	1.32192809488736	0.799087306074004	1.29278174922785	2.29278174922785	0.807354922057604	1.49569516262407	3.74631276642546	3.33628338786443	2.95977015521147	2.16671544496642	2.85996954822103	1.63226821549951	3.39094277280254	2.08065766334523	2.76128527336162	2.73984810269933	3.10265813136374	3.09254574154357	2.22958792274065	2.14730669878029	2.19534759832222	2.11103131238874	2.80529245560071	2.64616265715789	2.25398926623079	2.46727948045998	3.09085343045111	3.27052894238072	1.06350294230616	1.05658352836637	3.35755200461808	2.32768736417605	2.67581593117227	3.24488705912353	3.20320115631661	2.78450398292957	2.13422093976063	2.72027846523333	3.30012372456901	2.81352468929781	1.13093086982645	0.815575428862573	0	1.0703893278914	1.0496307677246	0.956056652412403	1.32192809488736	1.60407132366886	1.84398384404833	1.61823865559545	2.43028527297778	2.13750352374994	1.78659636189081	3.0232553523003	2.38128337250378	2.08406426478847	2.21723071622067	2.95233356636969	2.25701061820602	1.4594316186373	3.6724253419715	3.07210580048042	3.02147972741045	2.20789285164133	1.22032995487956	2.46727948045998	2.6667565918848	2.55336050333533	3.07210580048042	1.15055967657538	1.36176835941915	2.05658352836637	2.85798099512757	3.53605290024021	3.23572705983806	2.15380533607904	3.02680005934372	3.22032995487956	2.76341157447001	1.10433665981474	2.31614574229336	0.941106310946431	0.773996325111173	3.24640808724638	0.807354922057604	3.49825086752783	2.88362081628567	1.85996954822103	0.871843648509318	1.19534759832222	3.22187708107703	2.26303440583379	2.25701061820602	1.56071495447448	2.43829285157915	1.22032995487956	0.992768430768924	0.526068811667588	2.52356195605701	1.15704371014558	2.70708299177171	2.30158764660319	0.75702324650746	1.36176835941915	2.09423606984577	3.28835856219366	2.39780296186249	3.02147972741045	2	1.64154602908752	1.32768736417605	0.963474123974886	2.73984810269933	3.44890095114513	1.76977173924945	1.53106949272595	2.37573453858316	2.47248777146274	1.63226821549951	2.83794324189103	2.80529245560071	3.36597242759338	1.43295940727611	2.54596836910529	1.48542682717024	1.25096157353322	2.26303440583379	2.37851162325373	2.43028527297778	3.08236196955747
"CD163"	4.64327899631198	7.12629147776676	5.45121111183233	4.54473265593262	4.08321336824898	2.58736499093646	5.34482849699744	4.51412226017071	4.44161626940656	4.11186596386756	2.41142624572647	2.32192809488736	3.85399564717639	4.08236196955747	4.39300425689832	4.35825558670513	4.42559357765306	5.56620629346551	4.73335434061383	5.1606782132205	4.03826057517535	4.48413813120167	4.55765515472542	4.63517394667492	3.56437816856506	3.40190347160796	3.32768736417605	5.27015513876653	4.0241423458978	3.48284828306847	4.5077946401987	4.31542131594578	4.68369645430652	3.73335434061383	3.6959938131099	2.70708299177171	3.41953889151378	3.70708299177171	3.63691458035588	5.65133876610593	3.65191274464578	4.26077843189343	2.56559717585422	3.54101915313356	4.91981677005279	3.49697358099828	3.69376571221778	5.80864246791806	6.77676200178623	4.70708299177171	6.59708417343337	5.84624256510951	5.28095631383106	5.08193608171943	7.23064494782872	3.63110428236588	5.13996056954546	4.98732086592925	4.85349670370232	3.95233356636969	4.86690797814317	3.89917563048051	4.46074256378964	3.11769504266975	5.60703434594862	3.08576455377831	3.44890095114513	4.25776496857139	2.60644222813161	4.88264304936184	5.00405188450708	5.09508049190141	3.19692173382033	5.674686619928	4.7771566660045	4.13257684267001	5.06824086131282	3.75488750216347	4.52669484554198	3.13257684267001	4.53791724903408	4.11603199344711	4.12184429787638	3.32192809488736	5.45483390689887	2.64154602908752	7.70632333327543	3.89530262133331	3.92694824794977	4.22032995487956	3.62993940943954	4.46401472450489	4.42021289061078	4.85748342828667	5.72955277045397	4.30085587126876	2.8011586560937	4.73876783680019	3.39231742277876	5.49185309632967	4.26903314645524	3.14730669878029	4.20320115631661	2.92409988564074	4.79025073883523	5.3037807481771	3.67807190511264	4.16832111573972	6.6000615659686	4.71534429535891	4.83794324189103	4.77978500530113	4.24412594328373	4.90977310414164	3.97819562968165	4.47961860846942	2.81352468929781	3.82883464946806	2.38681094647222	3.3547342399706	6.42071818337442	3.62527048937469	3.95512678126137	3.29572302453997	2.58255600301406	3.02856915219677	4.27500704749987	4.33199177823206	4.10013667128545	3.51475349843975	2.84398384404833	3.02502879449152	5.34269695998193	4.09085343045111	3.16832111573972	4.94953493301701	5.44757919654888
"IL1RN"	2.70708299177171	0.669026765509631	2.5033487351675	2.12101540096137	0	1.63691458035588	0	0.970853654340484	1.790772037862	2.52857131887076	2.28392177230762	0.879705766282288	3.19849415363908	2.83592407425437	2.85798099512757	3.6915341649192	3.25398926623079	2.41142624572647	3.20945336562895	4.5837597536395	2.32192809488736	2.3305584000308	2.62993940943954	3.0036022366802	2.76341157447001	3.90785207184596	3.41142624572647	2.67355642399014	1.52105073690096	5.1811025507538	1.48026512205446	2.98185265328974	0.839959587489532	3.67129337248158	5.13463167144765	2.95791459863299	1.49569516262407	2.0496307677246	0.910732661902913	3.42223300068305	1.68706068833989	2.62293035092018	1.0071955014042	1.73984810269933	2.18269229751619	2.34198574722862	0.704871964456353	3.799087306074	0.722466024471091	1.58976348698498	0	1.81966818349646	1.02856915219677	1.790772037862	0	3.22187708107703	4.11603199344711	3.44095219802964	3.29865831556452	2.75274859140713	2.49569516262407	2.23572705983806	0.53605290024021	3.20945336562895	2.9126498648972	1	1.40053792958373	4.10181813422741	4.42223300068305	2.52857131887076	2.46988597627446	2.03210084316702	1.33913738491959	3.88655014732434	0.903038270112912	2.66448284036468	2.92409988564074	2.56803210477128	2.75274859140713	3.22187708107703	3.33771109212829	3.01435529297707	1.98913900736823	2.94860084749336	1.4905701304462	2.60407132366886	2.11769504266975	0.985500430304885	0	3.58496250072116	2.75274859140713	1.60407132366886	3.81044310384517	4.35614381022528	4.19692173382033	2.97269265400426	1.71808758396052	1.85199883711245	2.84799690655495	2.95233356636969	3.70376517879341	0.650764559116902	3.03738222200308	2.07724299893246	1.60407132366886	3.81455042346181	3.95140129167431	2.8011586560937	3.83895176695194	2.73335434061383	3.41683974191283	2.64616265715789	1.16349873228288	1.02856915219677	2.86195536414487	2.47508488294878	1.790772037862	2.59693514238723	1.58496250072116	2.14730669878029	2.43028527297778	3.35755200461808	3.5668151540109	2.33342373372519	1.55581615506164	3.35049724708413	2.04264433740849	3.10433665981474	3.03386345186628	3.23878685958712	1.73984810269933	2.52606881166759	4.05918219921169	1.8073549220576	2.19219416528334	2.23878685958712	4.20163386116965
