"BC_HKB0022_649_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0543_1306_T"	"BC_HKB0662_1294_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0132_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0182_3006_T"	"HKB0214_3006_T"	"HKB0573_3000_T"	"HKB0620_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"BC_HKB0668_1298_T"	"BC_HKB1366_1663_T"	"HKB0004_3006_T"	"HKB0056_3002_T"	"HKB0157_3006_T"	"HKB0210_3006_T"	"HKB0677_3000_T"	"BC_HKB0555_1321_T"	"BC_HKB0567_M1337_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0786_1508_T"	"BC_HKB0828_M1542_T"	"BC_HKB0839_M1561_T"	"BC_HKB0890_1550_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0764_1510_T"	"BC_HKB0769_1519_T"	"BC_HKB0775_1470_T"	"BC_HKB0778_1480_T"	"BC_HKB0830_1541_T"	"BC_HKB0832_1546_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"BC_HKB0904_1595_T"	"BC_HKB0913_1654_T"	"BC_HKB1365_M1665_T"	"BC_HKB1368_1669_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"BC_HKB2113_1657_T"	"BC_HKB2118_1689_T"	"BC_HKB2123_1695_T"	"BC_HKB2127_1726_T"	"BC_HKB0831_1520_T"	"BC_HKB0921_1575_T"	"BC_HKB2109_1628_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0115_3006_T"	"HKB0127_3006_T"	"HKB0134_3006_T"	"HKB0137_3002_T"	"HKB0143_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0227_3006_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0737_3000_T"	"HKB0752_3000_T"
"PAX5"	2.4032677223393	4.22881869049588	4.54473265593262	4.5837597536395	5.49825086752783	4.06177619758669	4.44161626940656	2.74416109557041	2.51096191927738	4.77820857639809	4.5963388642052	2.70487196445635	2.4276061727819	0.782408564927373	1.62760683812965	0.956056652412403	1.10433665981474	1.95977015521147	1.56559717585423	0.75702324650746	1.86393845042397	3.01256867350306	3.72027846523333	2.62058641045188	0	0	0.263034405833794	3.67129337248158	1.24488705912353	3.55949181320504	0.992768430768924	0	0	0	0	0.622930350920177	1.0703893278914	0	0	0	0.0976107966264223	0.659924558402378	0.137503523749935	1.44890095114513	0.0285691521967709	0.6959938131099	0.475084882948783	2.12101540096137	0.432959407276106	0.20163386116965	0.594548549550354	2.03562390973072	0.0565835283663675	0.0426443374084937	0.475084882948783	1.0703893278914	0	0	0	0.485426827170242	0	0	0	0	1.29278174922785	3.63575439127776	0	0	0	0	0	0	0.659924558402378	0.879705766282288	2.74846123300404	1.32768736417605	0	0	5.59902017739168	0.584962500721156	1.32192809488736	1.0071955014042	0.263034405833794	0.31034012061215	0.831877241191673	0.55581615506164	0.863938450423971	1.34482849699744	1.16349873228288	0.604071323668861	0.321928094887362	0.659924558402378	0.31034012061215	0.0285691521967709	0.565597175854225	0.941106310946431	1.27500704749987	0.903038270112912	1.4276061727819	1.02147972741045	0.765534746362977	0.286881147788162	0.7311832415722	0.53605290024021	0.238786859587116	2.0703893278914	0.250961573533219	1.81147103052984	1.68706068833989	0.238786859587116	0.454175893185802	0.948600847493356	0	0.978195629681652	1.0071955014042	1.02147972741045	0.75702324650746	0.782408564927373	0.895302621333307	0.871843648509318	1.16349873228288	1.05658352836637
"CD79B"	3.94392132655349	3.09254574154357	1.70043971814109	5.07296327155522	2.54101915313356	3.92029330021101	3.43829285157915	3.06004738366994	4.30305008468167	4.33485426933163	6.0036022366802	4.67638025546692	4.06695024392463	3.12598165385472	3.22804904788446	2.7311832415722	2.89917563048051	3.23725777090037	3.50589092972996	2.52857131887076	4.98276546258365	4.74631276642546	5.12845838414693	4.52230689287139	1.38404980679516	0	2.02147972741045	2.37573453858316	2.64616265715789	1.28095631383106	2.90881290773955	1.58496250072116	0	0	2.76977173924945	0	1.98913900736823	0	0	4.77452352959023	2.18903382439002	2.45154083301783	1.28688114778816	2.84599177066457	1.06350294230616	2.96901230751632	1.79493566280354	3.36597242759338	2.40871186102943	1.99638874644762	2.54349588342577	3.78868571061353	2.37851162325373	1.16992500144231	1.35049724708413	3.04439411935845	0	0	2.34766565630097	0	0	0	0	0	2.29865831556452	0	1.82374936030827	0	1.44360665147561	0	0	0	2.78868571061353	2.64154602908752	1.41142624572647	1.94860084749336	0	0	3.15055967657538	3.13586316536868	1.71369581484336	2.63691458035588	1.56071495447448	1.63691458035588	1.74846123300404	2.32768736417605	2.30451104180995	3.4032677223393	2.22032995487956	1.57046293102604	3.19849415363908	3.01435529297707	1.59454854955035	1.48026512205446	3.09423606984577	3.01077983875324	3.15055967657538	1.82374936030827	2.0036022366802	2.73768676140986	3.22342254993494	1.86789646399265	2.32768736417605	2.29278174922785	2.30451104180995	4.24640808724638	1.8073549220576	2.96532254836725	3.74092756031863	1.33342373372519	1.33913738491959	1.98550043030488	1.32192809488736	3.29425313644451	2.34482849699744	3.37295209791183	1.4541758931858	3.19219416528334	3.28243980500639	3.21723071622067	3.20476675065461	3.09761079662642
"CLEC17A"	0	0	2.30158764660319	1.0071955014042	0	1.22650852980868	1.06350294230616	1.43829285157915	1.68706068833989	0.855989697308481	3.24640808724638	2.35049724708413	1.20789285164133	0.669026765509631	0.659924558402378	0.687060688339892	0.678071905112638	0.933572638261024	1.37851162325373	0.831877241191673	1.67807190511264	1.94110631094643	2.02147972741045	1.53605290024021	0	0	0.27500704749987	0.0976107966264223	0.367371065648529	0.238786859587116	0.565597175854225	0	0	0	0	0	1.16349873228288	0	0	0	0.070389327891398	0.799087306074004	0.55581615506164	0.985500430304885	0.124328135002202	0.855989697308481	0.298658315564515	1.24488705912353	0.389566811762726	0.0840642647884745	0.53605290024021	1.02147972741045	0.37851162325373	0.659924558402378	0.124328135002202	0.895302621333307	0	0	0	0	1.13093086982645	0	1.26903314645524	0	0	0	0	0	0	0	0	0	0	0.782408564927373	0	0	0	0	0	0	0	0.422233000683048	1.77399632511117	0.443606651475615	1.48542682717024	0.344828496997441	0.286881147788162	0.799087306074004	0.298658315564515	0.443606651475615	0.495695162624069	0.422233000683048	0.970853654340484	0.0426443374084937	0.22650852980868	0.650764559116902	0.485426827170242	0.659924558402378	0.594548549550354	1.75274859140713	0.432959407276106	0.176322772640463	0.189033824390017	0.526068811667588	0.887525270741587	1.1243281350022	0.20163386116965	0.55581615506164	1.35049724708413	1.06350294230616	0.871843648509318	0.978195629681652	0.0976107966264223	0.895302621333307	0.333423733725192	0.75702324650746	0.298658315564515	0.495695162624069	0.344828496997441	0.799087306074004	0.389566811762726	0.37851162325373
"TNFRSF13C"	1.22650852980868	1.54596836910529	2.84197311892718	4.22958792274065	0	1.38404980679516	1.26303440583379	2.80529245560071	2.27500704749987	3.68594014844598	4.19849415363908	3.19377174339668	2.09085343045111	1.09085343045111	1.71808758396052	1.32768736417605	1.23878685958712	1.51096191927738	1.58496250072116	1.4594316186373	2.16349873228288	3.14730669878029	3.55581615506164	2.55336050333533	0	0	0.903038270112912	1.27500704749987	1.66448284036468	1.38956681176273	1.22650852980868	0	0	0	0	0	0	0	0	0	0.7311832415722	0.941106310946431	0	1.38956681176273	0	0.910732661902913	0.464668267003444	1.83995958748953	1.02856915219677	0.263034405833794	0.839959587489532	1.85996954822103	0.748461233004036	0.37851162325373	0.356143810225275	0.963474123974886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90303827011291	1.59454854955035	1.32768736417605	1.15055967657538	0.839959587489532	0.389566811762726	0.782408564927373	0.411426245726465	1.63691458035588	1.0496307677246	0.565597175854225	1.07724299893246	1.04264433740849	0.565597175854225	0.0840642647884745	1.85199883711245	1.93734439215023	1.25096157353322	0.75702324650746	0.432959407276106	0.75702324650746	1.61823865559545	0.27500704749987	0.632268215499513	1.19534759832222	0.505890929729957	1.74846123300404	0.356143810225275	1.62293035092018	1.35614381022528	0.0840642647884745	0.505890929729957	0.704871964456353	0	0.918386234446348	0.443606651475615	1.03562390973072	0.321928094887362	0.879705766282288	0.37851162325373	1.04264433740849	1.19534759832222	1.52105073690096
"CD22"	1.85598969730848	2.35895882583233	2.114367024952	3.68818035858693	0	4.92694824794977	2.31903981556254	2.4931349223055	3.45285896471381	3.8923910259134	5.17632277264046	3.4867143730307	3.14567745519564	1.89141918684608	2.7311832415722	2.11103131238874	2.22032995487956	2.42492208821069	2.72246602447109	1.78240856492737	2.65535182861255	3.41413553298445	4.69766263347052	3.41006969175638	0	0.956056652412403	0.669026765509631	0.485426827170242	1.29278174922785	0.505890929729957	1.68257329734758	0.713695814843359	0	0.970853654340484	0	0.53605290024021	0.948600847493356	0.970853654340484	1.46466826700344	4.76924279514054	1.58496250072116	2.44890095114513	1.98185265328974	2.67581593117227	3.28983446517751	2.89141918684608	2.49569516262407	2.66902676550963	1.88752527074159	1.14404636961671	1.93734439215023	2.59454854955035	1.32192809488736	1.55090066464752	0.879705766282288	1.53605290024021	0.948600847493356	0.933572638261024	0	1.42223300068305	0	0	2.23266075679027	0	0.687060688339892	2.08746284125034	0.495695162624069	1.31614574229336	1.67355642399014	0	2.14404636961671	0.739848102699327	0	0.622930350920177	1.68706068833989	1.40053792958373	0	1.59454854955035	1.40053792958373	1.64154602908752	2	2.41953889151378	2.16027483140859	1.799087306074	1.49569516262407	1.47508488294878	1.36176835941915	1.97452931248388	0.970853654340484	3.3305584000308	0.855989697308481	0.956056652412403	2.09423606984577	1.78240856492737	1.02856915219677	2.23572705983806	1.57046293102604	2.78031009904338	1.78659636189081	2.95419631038688	1.13093086982645	1.1243281350022	1.4541758931858	1.57531233068744	1.7311832415722	2.36457243229586	1.57046293102604	2.43829285157915	2.38404980679516	0.978195629681652	2.91838623444635	1.73552217729654	1.11103131238874	2.20476675065461	1.40599235967584	1.94860084749336	2.15380533607904	2.04264433740849	0.739848102699327	2.22650852980868	2.37295209791183	2.04264433740849
"FCAMR"	1.55090066464752	0	0	0.464668267003444	0	1.32768736417605	0	0	1.16349873228288	0	2.26303440583379	0.0426443374084937	0.992768430768924	0.22650852980868	0.214124805352847	0.0285691521967709	0.389566811762726	0.0285691521967709	0	0.111031312388744	0.622930350920177	0.443606651475615	0.367371065648529	2.52356195605701	0	0	0.0426443374084937	0	0	0.070389327891398	0.0565835283663675	0	0	0	0	0	0	0	2.12101540096137	0	0	0.0285691521967709	0	0	0.0285691521967709	0.0565835283663675	0	0.367371065648529	0	0	0	0.0285691521967709	0	0	0	0.0976107966264223	0	0	0	0	0	0	0.839959587489532	0	0	0	0	0	0	1.03562390973072	0	0	0	0.855989697308481	0	0	0	0	0	0	0	0.070389327891398	0.0285691521967709	0	0.176322772640463	0.0143552929770701	0	0	0	0.0426443374084937	0	0.150559676575381	0.0426443374084937	0	0.0565835283663675	0.0426443374084937	0.333423733725192	0.0565835283663675	0.0565835283663675	0.070389327891398	0.0426443374084937	0	0.0285691521967709	0	0.0565835283663675	0.443606651475615	0.0285691521967709	0.22650852980868	0	0.111031312388744	0	0	0.0285691521967709	0.176322772640463	0.505890929729957	0.298658315564515	0	0.0976107966264223	0.669026765509631	0.831877241191673	0.150559676575381	0.411426245726465
"TLR10"	0.799087306074004	1	3.08576455377831	0.632268215499513	0.53605290024021	0.887525270741587	0.454175893185802	0.475084882948783	0.432959407276106	1.01435529297707	4.46270675067016	2.55090066464752	2.43562859405209	1.25096157353322	1.59931779369823	1.72246602447109	1.53106949272595	1.49569516262407	1.98913900736823	1.13750352374994	2.99276843076892	2.90689059560852	3.35614381022528	2.74416109557041	0.516015147003665	0	0.411426245726465	0.678071905112638	1.01435529297707	0.263034405833794	2.25701061820602	0	0	0.495695162624069	0	0	0	0	0.464668267003444	0.650764559116902	0.495695162624069	1.48542682717024	0.871843648509318	1.91838623444635	0.53605290024021	1.43829285157915	0.516015147003665	1.91838623444635	1.26903314645524	0.20163386116965	0.839959587489532	2.10097764772482	1.43829285157915	0.815575428862573	0.505890929729957	2.33342373372519	0	0	0	0	0	0	0	1.16992500144231	0	0.839959587489532	0	0	0.545968369105292	0	0.713695814843359	0	0	0.933572638261024	0	0	0	0	0	1.15055967657538	0.622930350920177	1.17632277264046	2.05658352836637	0.948600847493356	2.51349074558812	1.15055967657538	1.20163386116965	1.92599941855622	1.03562390973072	2.16671544496642	0.933572638261024	0.895302621333307	1.39506279951758	0.367371065648529	1.06350294230616	1.25096157353322	1.61823865559545	1.17632277264046	1.18903382439002	2.18269229751619	1.32192809488736	0.53605290024021	0.903038270112912	1.17632277264046	2.0071955014042	2.4594316186373	0.887525270741587	1.8073549220576	2.09085343045111	2.18269229751619	1.68257329734758	0.925999418556223	0.650764559116902	2.21412480535285	1.11769504266975	2.04264433740849	0.839959587489532	1.70487196445635	1.38956681176273	1.82781902461732	1.09085343045111	1.32768736417605
"STAP1"	2.06695024392463	2.80529245560071	3.84699468696557	3.91169158187234	3.07895134139482	3.29865831556452	2.70929063572336	2.77610398807316	2.34198574722862	3.45811948117451	4.44228003525258	2.4905701304462	2.55336050333533	1.65535182861255	0.739848102699327	0.765534746362977	0.992768430768924	1.13093086982645	2.25096157353322	1.71369581484336	3.98823022306046	2.61823865559545	3.29719141656586	2.87578006306849	1.83995958748953	1.13093086982645	0.748461233004036	2.31614574229336	0.584962500721156	0.485426827170242	0.933572638261024	0	1.33913738491959	0	0	0.871843648509318	1.1243281350022	0.910732661902913	1.09085343045111	0	0.782408564927373	1.17632277264046	0.432959407276106	1.46988597627446	0.344828496997441	0.75702324650746	0.516015147003665	1.8073549220576	0.970853654340484	0.400537929583729	1.25701061820602	1.41142624572647	1.60880924267552	0.367371065648529	0.722466024471091	1.4594316186373	1.82781902461732	0	0	1.50589092972996	0	0.933572638261024	2.5385381636298	0	2.12763327972587	2.13422093976063	2.24488705912353	0	2.80529245560071	0	1.26303440583379	0	0	2.31034012061215	1.21412480535285	3.19377174339668	0	2.08406426478847	1.90689059560852	3.67355642399014	2.94110631094643	0.933572638261024	1.24488705912353	1.13750352374994	0.722466024471091	0.75702324650746	1.09085343045111	1.19534759832222	0.722466024471091	1.22650852980868	1.19534759832222	1.65992455840238	0.910732661902913	0.333423733725192	1.16992500144231	0.992768430768924	1.54596836910529	0.970853654340484	0.575312330687437	1.07724299893246	1.10433665981474	0.613531652917927	0.948600847493356	0.622930350920177	0.22650852980868	2.83794324189103	0.669026765509631	1.94485844580754	1.26903314645524	0.575312330687437	0.839959587489532	0.815575428862573	0.613531652917927	1.50589092972996	1.26303440583379	1.53605290024021	1.09085343045111	1.4276061727819	1.68257329734758	1.26903314645524	1.18269229751619	1.41683974191283
"CXCL13"	1.59454854955035	2.38956681176273	2.48542682717024	6.5963388642052	5.5933537709803	5.00405188450708	0	4.59753117422421	5.03518399661834	4.97682185236069	7.39617661823439	4.58135124716878	5.43095427138573	3.81147103052984	2.70043971814109	1.0496307677246	4.70265754339091	2.38404980679516	3.90785207184596	1.87184364850932	6.52841503927998	6.54936113292434	6.89433274227769	5.16027483140859	1.15055967657538	1.6959938131099	1.94860084749336	4.01792190799726	2.54349588342577	2.98550043030489	3.24640808724638	0	0.992768430768924	0	0	0	0	0	1.0496307677246	4.60407132366886	0.485426827170242	1.54101915313356	0.176322772640463	1.67807190511264	0.0565835283663675	1.02147972741045	0.16349873228288	4.09592441999854	1.42223300068305	2.61823865559545	1.04264433740849	1.81557542886257	0.545968369105292	0.0840642647884745	0.070389327891398	2.68929916053589	1.68706068833989	1.0496307677246	0	0.84799690655495	0	0	2.85996954822103	0	1.30451104180995	0	0.978195629681652	1.23878685958712	0	0	0.933572638261024	1.37851162325373	0	4.52481592835751	2.23878685958712	2.47508488294878	0	0	4.26077843189343	4.53667461756976	3.9297909977186	3.60762622084549	0.963474123974886	1.65535182861255	1.27500704749987	3.4944156103975	5.27872821293894	4.63110428236588	3.20789285164133	1.48026512205446	4.47443604325227	5.20633064787105	1.6507645591169	0.650764559116902	5.18308946064076	3.5765221379205	3.4276061727819	1.90689059560852	2.88557436437143	7.14588121129242	4.05137210172103	3.5385381636298	2.70929063572336	1.58976348698498	0.978195629681652	6.53636379239547	2.28095631383106	5.15258906928713	2.56559717585422	0.422233000683048	1.74846123300404	4.37851162325373	0.739848102699327	2.01792190799726	8.74916550201528	3.25398926623079	3.49185309632967	3.64846544302731	5.81121411751324	4.84247606299394	2.55826763405574	4.64558638591361
"FCRL4"	0	0	0	0.704871964456353	0	0	0	0	0	1	1.24488705912353	0.214124805352847	0.0976107966264223	0.0565835283663675	0.111031312388744	0.0426443374084937	0.070389327891398	0.070389327891398	0.0426443374084937	0.0143552929770701	0.910732661902913	0.124328135002202	0.124328135002202	0.22650852980868	0	0	0.150559676575381	0.070389327891398	0.111031312388744	0	0	0	0	0	0	0.464668267003444	0	0	0	0	0.0426443374084937	0.124328135002202	0	0.0285691521967709	0.0285691521967709	0.16349873228288	0	0.0285691521967709	0	0	0.0565835283663675	0.0285691521967709	0	0	0.0565835283663675	0	0.464668267003444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0840642647884745	0.0285691521967709	0	0.0285691521967709	0	0.238786859587116	0.0565835283663675	0	0.0285691521967709	0.137503523749935	0.0565835283663675	0	0.0143552929770701	0.0143552929770701	0.124328135002202	0.137503523749935	0.0976107966264223	0.070389327891398	0.0285691521967709	0.0840642647884745	0.0565835283663675	0.0143552929770701	0	0.124328135002202	0.124328135002202	0.0285691521967709	0	0.0426443374084937	0.0426443374084937	0.0285691521967709	0	0.070389327891398	0	0.0565835283663675	0.263034405833794	0.0143552929770701	0.124328135002202	0.0143552929770701	0.0976107966264223	0.0976107966264223	0.111031312388744
"P2RX5"	5.43195718768673	6.32930302481501	5.98732086592925	6.00270252037982	8.06042573877715	6.16591193893569	5.68790052248075	5.99254185910911	4.57167680997093	6.62804448261682	4.10936055940423	3.19534759832222	2.27798474729977	1.36737106564853	1.57046293102604	0.910732661902913	1.29278174922785	1.29278174922785	1.66902676550963	0.918386234446348	1.98185265328974	2.62293035092018	4.10097764772482	2.40871186102943	6.72778434483708	6.97131362406888	0.485426827170242	1	0.887525270741587	3.52356195605701	0.823749360308273	6.83970769835037	6.43612851725925	5.73822740036724	6.09529152021173	5.56742375770728	5.92528738677033	4.9481335778404	6.14486214291573	4.55336050333533	0.604071323668861	1.15704371014558	0.298658315564515	1.81966818349646	0.31034012061215	1.0071955014042	0.454175893185802	2.24184018356467	0.411426245726465	0.111031312388744	0.773996325111173	1.06350294230616	0.485426827170242	2.91647664443772	0.495695162624069	0.895302621333307	6.50462039240355	6.84473714406068	5.32804655627074	5.99932357815082	6.62322307589651	5.68369645430652	5.31542131594578	7.02347715183043	6.71232064074163	6.30852106219326	5.66078033403255	5.17232749165762	5.23610988988963	6.69334755993983	5.97475873047608	7.4655664048094	5.98139603197215	6.3271484082987	6.66618848987278	8.16696644885398	7.03177011416067	5.46401472450489	5.42155994490182	6.32427057158154	7.87964450924808	1.33913738491959	0.516015147003665	1.37295209791183	0.659924558402378	1.07724299893246	1.95977015521147	1.43295940727611	0.910732661902913	0.963474123974886	1.85996954822103	1.76128527336162	0.575312330687437	0.400537929583729	1.50589092972996	1.14404636961671	1.20163386116965	0.613531652917927	0.956056652412403	1.02147972741045	1.34482849699744	0.565597175854225	0.855989697308481	0.970853654340484	0.594548549550354	2.54596836910529	0.622930350920177	1.82374936030827	1.31034012061215	0.344828496997441	2.97269265400426	0.678071905112638	0.622930350920177	1.28095631383106	0.443606651475615	1.39506279951758	0.565597175854225	0.985500430304885	1.48026512205446	1.4594316186373	0.903038270112912	2.0071955014042
"ARHGAP25"	3.30158764660319	3.20006486151431	3.96069703930431	4.74254523386605	2.4541758931858	3.37016428054021	3.97361127551947	3.38404980679516	4.79129314859221	4.14974711950468	5.50398470389761	4.29278174922785	4.21412480535285	2.69376571221778	3.31759350462347	2.92029330021101	2.70929063572336	3.34340782229781	3.79389588254888	2.8073549220576	4.44095219802964	5.08448952493625	5.24640808724638	4.27947129564447	2.40053792958373	1.4541758931858	1.83592407425437	3.52732060787705	2.73984810269933	2.32192809488736	2.41683974191283	2.60407132366886	2.21723071622067	2.12763327972587	1.09085343045111	1.43295940727611	2.33342373372519	2.18269229751619	2.02856915219677	4.41345868800798	3.20476675065461	3.39506279951758	3.57288966842058	3.90014226035982	2.56315813040281	3.67694435910691	1.94110631094643	3.45811948117451	3.26303440583379	3.10936055940423	3.30158764660319	4.29425313644451	3.8499992594661	2.60407132366886	2.41953889151378	3.08576455377831	1.19534759832222	1.70487196445635	1.99276843076892	2.14730669878029	0	1.16349873228288	2.50842865253186	2.6959938131099	1.26903314645524	1.9560566524124	2.22342254993494	2.32192809488736	1.89530262133331	1.20789285164133	2.09423606984577	0	2.20789285164133	1.32192809488736	1.95233356636969	1.4276061727819	1.0496307677246	0.632268215499513	3.26303440583379	3.1243281350022	2.77399632511117	3.37851162325373	3.23572705983806	3.22496636500027	3.19849415363908	3.10936055940423	3.50969584193339	3.5981269599196	2.85798099512757	3.23419472295381	3.70708299177171	3.68594014844598	3.15218341905505	3.27649666564036	3.38543103719352	3.20006486151431	3.5981269599196	3.10097764772482	2.84599177066457	3.28688114778816	3.32912359629157	3.10768786931437	3.54966917072649	3.674686619928	3.4262647547021	4.85349670370232	3.24336442569366	3.95326523901484	4.00898878322726	3.05831649559082	3.1811025507538	2.84398384404833	3.61941301059794	3.58135124716878	2.88362081628567	3.46727948045998	2.70265754339091	3.39369076418745	4.01881218574282	3.71259578044703	3.44890095114513	4.18745105402733
"FAM129C"	2.47767732756531	1.16349873228288	3.06522762277562	3.27052894238072	3.14241343787374	3.54225804976692	2.49825086752783	1.97452931248388	4.09929520433777	0	3.90400231628369	2.88557436437143	2.28688114778816	1.04264433740849	2.09423606984577	1.25096157353322	0.7311832415722	1.73984810269933	2.30742852519225	1.13093086982645	1.68706068833989	2.85798099512757	3.64961545906341	2.30742852519225	2.15704371014558	0	0.321928094887362	0.238786859587116	1.25701061820602	0.27500704749987	1.03562390973072	0.659924558402378	0	0	0	0	0	0.526068811667588	0	0	0.722466024471091	1.22032995487956	0.286881147788162	1.58014548442338	0.0565835283663675	1.36737106564853	0.594548549550354	1.84398384404833	0.978195629681652	0.20163386116965	0.594548549550354	1.58976348698498	0.367371065648529	0.286881147788162	0.321928094887362	1.55090066464752	0	2.77820857639809	0	2.56803210477128	1.77399632511117	0.933572638261024	2.19219416528334	0	0	0	0.933572638261024	2.24792751344359	0	0.713695814843359	0	0	0.526068811667588	2.65764000520782	0	0	0.687060688339892	0.933572638261024	1.76128527336162	0	2.46727948045998	0.687060688339892	0.7311832415722	0.739848102699327	0.356143810225275	1	1.0071955014042	1.32192809488736	0.632268215499513	0.7311832415722	0.37851162325373	0.545968369105292	0.389566811762726	0.475084882948783	0.970853654340484	1.35614381022528	0.895302621333307	0.855989697308481	1	1.03562390973072	0.545968369105292	0.238786859587116	0.516015147003665	0.970853654340484	0.782408564927373	1.67355642399014	0.839959587489532	1.15055967657538	1.57531233068744	0.16349873228288	0.214124805352847	0.863938450423971	0.475084882948783	1.14404636961671	0.526068811667588	1.16349873228288	0.432959407276106	0.454175893185802	0.238786859587116	0.454175893185802	1.26903314645524	0.782408564927373
"LYL1"	4.26753579806874	3.44625622988956	3.77082904603249	3.60407132366886	1.58496250072116	3.60999129521268	2.9126498648972	3.26603689399532	4.52794609890826	3.15380533607904	3.76234881564413	3.01613970265525	3.04264433740849	1.65992455840238	2.92789645372882	1.94485844580754	2.02147972741045	2.25701061820602	2.38128337250378	1.52606881166759	2.30451104180995	3.92029330021101	3.06177619758669	2.83187724119167	2.74416109557041	0.903038270112912	1.40599235967584	2.08406426478847	1.74846123300404	0.879705766282288	1.71369581484336	1.74846123300404	1.35049724708413	3.17951105027151	2.95419631038688	3.11103131238874	1.44890095114513	1.47508488294878	1.8073549220576	5.61028665708102	2.48542682717024	2.37851162325373	2.95419631038688	2.44890095114513	2.35614381022528	2.9429835981871	2.05311133645956	2.01792190799726	2.29865831556452	2.9297909977186	2.07382023329167	3.30597052098439	2.84197311892718	2.4905701304462	1.70929063572336	2.24488705912353	1.84799690655495	1.42223300068305	2.53356334821451	1.16992500144231	0	2.23572705983806	1.56559717585423	0.948600847493356	2.47767732756531	1.44890095114513	3.44228003525258	0	0	1.85199883711245	1.94110631094643	2.24488705912353	2.21412480535285	2.3305584000308	1.55090066464752	1.75274859140713	0	1.32192809488736	3.18745105402733	2.05311133645956	2.8972404255748	2.24184018356467	2.79493566280354	2.20163386116965	2.22650852980868	1.84799690655495	2.1407786557828	2.38681094647222	1.93357263826102	2.50842865253186	2.04264433740849	2.44360665147561	2.24488705912353	2.58496250072116	2.41413553298445	1.90303827011291	2.4032677223393	2.36457243229586	1.8073549220576	2.50080205305716	2.11103131238874	1.89530262133331	2.59931779369823	1.89530262133331	2.60407132366886	2.98002530023873	2.84398384404833	2.61353165291793	2.7158933705476	1.95977015521147	2.46466826700344	2.08746284125034	2.74846123300404	2.07724299893246	1.57531233068744	2.09761079662642	1.54596836910529	2.73984810269933	2.54596836910529	2.25398926623079	2.4905701304462	2.33628338786443
