"BC_HKB0543_1306_T"	"BC_HKB0662_1294_T"	"BC_HKB0779_1486_T"	"BC_HKB0786_1508_T"	"BC_HKB0831_1520_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"BC_HKB2113_1657_T"	"HKB0007_3005_T"	"HKB0035_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0754_1481_T"	"BC_HKB0759_1488_T"	"BC_HKB0915_M1647_T"	"BC_HKB0917_1656_T"	"BC_HKB2116_1671_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0038_3006_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0089_3001_T"	"HKB0100_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0161_3001_T"	"HKB0211_3002_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0112_933_T"	"BC_HKB0555_1321_T"	"BC_HKB0728_1447_T"	"BC_HKB0833_1552_T"	"BC_HKB0834_1553_T"	"BC_HKB0873_1549_T"	"BC_HKB0906_1627_T"	"BC_HKB2106_1619_T"	"BC_HKB2114_1660_T"	"BC_HKB2118_1689_T"	"BC_HKB2123_1695_T"	"HKB0036_3006_T"	"HKB0092_3000_T"	"HKB0106_3006_T"	"HKB0132_3006_T"	"BC_HKB0632_1381_T"	"BC_HKB0895_1582_T"	"BC_HKB1372_1697_T"	"BC_HKB2128_1735_T"	"HKB0023_3006_T"	"HKB0656_3000_T"	"BC_HKB0056_809_T"	"HKB0210_3006_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0582_1333_T"	"BC_HKB0668_1298_T"	"BC_HKB0729_1445_T"	"BC_HKB0738_1475_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0896_1590_T"	"BC_HKB1383_1724_T"	"BC_HKB2125_1717_T"	"BC_HKB2127_1726_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0626_3000_T"	"HKB0719_3002_T"	"HKB0737_3000_T"	"BC_HKB0741_1471_T"	"BC_HKB0830_1541_T"	"BC_HKB1366_1663_T"	"BC_HKB2107_1620_T"	"BC_HKB2109_1628_T"	"BC_HKB2112_1636_T"
"OR5P2"	0	0	1.22650852980868	0	0	0	0	0	0	0	0.070389327891398	0	0	0.189033824390017	0	1.14404636961671	0.443606651475615	2.46205231879643	0	0	0	0	0.604071323668861	0.545968369105292	0	0.16349873228288	0.704871964456353	0.124328135002202	0	0.176322772640463	0.0840642647884745	0.16349873228288	0.773996325111173	0.150559676575381	0.176322772640463	0	1.20789285164133	0.545968369105292	0.137503523749935	0.356143810225275	0.0840642647884745	0.53605290024021	0.400537929583729	0	0.111031312388744	0	0	0	0	0	0	0	0	1.15704371014558	1.37295209791183	0	0.20163386116965	0.111031312388744	0.0840642647884745	0.0426443374084937	0.20163386116965	0.189033824390017	0.214124805352847	0	0.422233000683048	0.0976107966264223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584962500721156	0	0.831877241191673	0.070389327891398	0	0	0	0	0.454175893185802	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46466826700344	0	0.84799690655495	0	0.782408564927373	0	0.422233000683048	0.443606651475615	0.0976107966264223	1.30451104180995	0.137503523749935	0.855989697308481	0.0840642647884745	0	0	0	0	0	0
"H1FOO"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0	0	0	0	0	0	0	0	0	0	0	0	1.57531233068744	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111031312388744	0	0	0	0	0	1.25096157353322	0	0	0	0	0
"GPR22"	5.28651155766423	5.45252954467793	6.47443604325227	5.5465858290081	6.49601487343776	2.90496571868403	3.67016051412663	6.31686980506433	6.25398926623079	5.8646814055726	0	0	0	0	0.0426443374084937	0	0	0	0	0.0426443374084937	0	0.0143552929770701	0	0.0285691521967709	0.0840642647884745	0	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0.0285691521967709	0	0	0	4.92362461136832	6.71548158374849	5.34020617991171	5.83390207666916	5.34553831007001	5.98504496225347	0	0	0	0	0.0143552929770701	0	0	0.0143552929770701	0	0	0	0	0	0	0	5.47053686509258	6.46008724011683	5.14730669878029	5.91957844593547	6.24526746651951	6.01055607837421	6.40565206128037	5.71726514496006	5.74092756031863	5.94906796585291	5.9159988517389	4.65935375917005	0.0143552929770701	0	0	0.070389327891398	6.12887075946512	4.87381319835909	5.06565847093199	6.17712050284652	0	0	5.75274859140713	0.0285691521967709	5.51475349843975	5.58466190794147	5.06220807756025	4.84749588378871	5.04001567884788	5.07167687375186	4.84649331596456	4.99186193055632	5.6724253419715	4.15055967657538	6.28373660962484	5.79129314859221	5.69376571221778	0.0285691521967709	0	0	0	0	0	0	0	0.0285691521967709	0	0.0426443374084937	0	0.0426443374084937	5.5413289770456	5.99004721957379	5.96509162479079	5.64270157183323	4.91121220155861	5.54905302933729
"PCDH15"	3.1586601753465	0	0.443606651475615	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0.111031312388744	0.0143552929770701	0.0285691521967709	0	0	0	0.0143552929770701	0.0426443374084937	0	0.0426443374084937	0.0426443374084937	0.0143552929770701	0.0143552929770701	0.0285691521967709	0	0	0.0143552929770701	0.0143552929770701	0.0840642647884745	0.0426443374084937	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0.238786859587116	0	0	0	0	0	0.0285691521967709	0.0143552929770701	0.0143552929770701	0	0	0	0	0	0	0.0426443374084937	0	0.111031312388744	0.189033824390017	0	0.0143552929770701	0.16349873228288	0.286881147788162	0	0	0	0	0.454175893185802	0	0	0	0	0	0.124328135002202	0.214124805352847	0	0.0143552929770701	0.565597175854225	0.16349873228288	0	1.15055967657538	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	5.48607074373567	0	0	0	0	0.0285691521967709	0.0143552929770701	0	0.0143552929770701	0.0143552929770701	0	0	0.0565835283663675	0	0.0426443374084937	0.0565835283663675	0	0	0	0.176322772640463	1	0	0
"ASFMR1"	4.59514556799086	5.63255905211795	4.14241343787374	3.47508488294878	4.00809242094872	4.54101915313356	5.24412594328373	4.2502036564993	3.7235585614721	4.41886457739032	0.0426443374084937	0.0285691521967709	0.16349873228288	0.137503523749935	0.0426443374084937	0.0976107966264223	0.0840642647884745	0.0285691521967709	0	0.0426443374084937	0.0426443374084937	0.0426443374084937	0.0426443374084937	0.124328135002202	0.0565835283663675	0.0565835283663675	0.176322772640463	0.0285691521967709	0.0426443374084937	0	0.0565835283663675	0.0426443374084937	0.238786859587116	0.124328135002202	0.214124805352847	0	0.124328135002202	0	0.0565835283663675	0	0.0426443374084937	0.0840642647884745	0.070389327891398	0.0285691521967709	0.0426443374084937	0.0565835283663675	0.0143552929770701	4.60229058486114	3.60288440871842	4.21645486514476	4.01167453338092	3.88655014732434	4.41413553298445	0.0840642647884745	0.16349873228288	0.0565835283663675	0.0840642647884745	0.137503523749935	0.0840642647884745	0.0840642647884745	0.263034405833794	0.111031312388744	0.0565835283663675	0.176322772640463	0.0565835283663675	0.344828496997441	0	0.0565835283663675	2.64846544302731	3.62175885670973	3.23725777090037	4.16671544496642	3.28688114778816	5.05484847699562	3.45154083301783	4.06953032516231	2.86789646399265	3.47248777146274	4.64904056563445	2.75702324650746	0.124328135002202	0.189033824390017	0.0565835283663675	0	4.2349610948395	3.16349873228288	3.50716034911752	2.96716860753263	0.124328135002202	0	4.10181813422741	0.16349873228288	3.85897561429202	3.82578562746479	5.08576455377831	3.53729606709084	3.80838505065609	2.58255600301406	3.38128337250378	2.70929063572336	2.72246602447109	3.31614574229336	3.83895176695194	3.9560566524124	4.09676785471469	0.0565835283663675	0.0840642647884745	0.070389327891398	0.124328135002202	0.189033824390017	0.070389327891398	0.0285691521967709	0	0	0.0565835283663675	0.0565835283663675	0.0565835283663675	0.0565835283663675	3.46466826700344	4.10936055940423	3.08065766334523	3.55336050333533	4.02945288578697	3.72246602447109
"ATP4B"	0	0	0	1.22650852980868	0	0	1.33913738491959	0	0	0.978195629681652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27500704749987	0	0	0	0	0	0	0	0.0565835283663675	0	0	0.214124805352847	1.52105073690096	0	0	0.807354922057604	0	0	0	0	0	0	0	0	0	0.0565835283663675	0.189033824390017	0.070389327891398	0	0.0840642647884745	0.22650852980868	0.0426443374084937	0	0	1.0703893278914	0	0.956056652412403	0	1.06350294230616	0.895302621333307	0	0.933572638261024	2.04614178164472	0	0	0.0565835283663675	0	0	0	0	0	0.678071905112638	0.903038270112912	0.0426443374084937	0	1.53106949272595	0	1.4905701304462	1.13093086982645	0	0	0	0	0	2.15055967657538	3.06177619758669	1.13093086982645	1.60880924267552	0	3.11103131238874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17312743348066	3.62877359520165	0	1.68257329734758
"KIR2DL3"	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0	0.070389327891398	0.6959938131099	0.20163386116965	0.298658315564515	0.356143810225275	0.16349873228288	0.389566811762726	0.687060688339892	0.070389327891398	0.0976107966264223	0.0840642647884745	0.150559676575381	0	0.150559676575381	0.214124805352847	0	0	0.16349873228288	1.14404636961671	0.0565835283663675	0.53605290024021	0.389566811762726	0.16349873228288	0	0	0	0	0.137503523749935	0.344828496997441	0	0.189033824390017	0.16349873228288	0.27500704749987	0.356143810225275	0.545968369105292	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0	0.0285691521967709	0	0.214124805352847	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.111031312388744	0.070389327891398	0.22650852980868	1.02147972741045	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16349873228288	0	0.0426443374084937	0.0565835283663675	0.298658315564515	0.150559676575381	0	0	0	0.124328135002202	0.137503523749935	0.189033824390017	0	0	0	0	0	0	0
"DPCR1"	0.790772037862	0.823749360308273	0.505890929729957	0.286881147788162	0.604071323668861	2.47248777146274	0	0.263034405833794	1.10433665981474	0.321928094887362	0.0285691521967709	0	0.0143552929770701	0.0565835283663675	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0.070389327891398	0	0.0143552929770701	0	0	0	0.0285691521967709	0	0	0.0143552929770701	0	0	0	0	0.0143552929770701	0	1.76553474636298	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0	0.0143552929770701	0.0565835283663675	0	0	0.879705766282288	0	0.37851162325373	0.31034012061215	0.687060688339892	0	0.286881147788162	0	0.948600847493356	0	0.37851162325373	0	0.0143552929770701	0.0143552929770701	0	0	0.298658315564515	0	0	0	0	0	0	0.0426443374084937	3.34908214639109	0.263034405833794	0.464668267003444	0.575312330687437	0	0	0	0.367371065648529	0	0	1.03562390973072	0.6959938131099	0.464668267003444	0	0	0	0	0.0143552929770701	0	0	0	0	0	0.0143552929770701	0.0143552929770701	0	0.970853654340484	0	0.286881147788162	1.93357263826102	0.37851162325373	0
"FRMPD2L1"	0	0	0	0	0	0	0	0	0	0	0	0.895302621333307	0	0	0.475084882948783	0	0.432959407276106	0	0.0840642647884745	0.0143552929770701	0.070389327891398	0.495695162624069	0	0.604071323668861	0	0	0.613531652917927	0	0.321928094887362	0	0.321928094887362	0.0143552929770701	0	0.37851162325373	0.20163386116965	0.0565835283663675	0	0.111031312388744	0	0	0	0.0976107966264223	0.137503523749935	0	0.765534746362977	0.422233000683048	0.505890929729957	0	0	0	0	0	0	0.400537929583729	0	0	0.0976107966264223	0.432959407276106	0.918386234446348	0.189033824390017	0	0	0.238786859587116	0.298658315564515	0	0.333423733725192	0	0.0840642647884745	0	0	0	0	0	0	0	0	0	0	0	0	0.214124805352847	0	0.933572638261024	0.963474123974886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.443606651475615	0	0.918386234446348	0.37851162325373	0.20163386116965	0.356143810225275	0	0.454175893185802	0	0.613531652917927	0.0565835283663675	0.0976107966264223	0.298658315564515	0	0	0	0	0	0
"LOC100129055"	0	0	0	0	0	0	0	0	0	0	0.0840642647884745	0.150559676575381	0	0.0143552929770701	0.0426443374084937	0.070389327891398	0.0143552929770701	0.111031312388744	0	0	0	0.0143552929770701	0	0.0285691521967709	0.214124805352847	0.0840642647884745	0.124328135002202	0.0426443374084937	0	0.111031312388744	0	0.641546029087524	0.0143552929770701	0.111031312388744	0.0285691521967709	0	0.0285691521967709	0.0840642647884745	0.0143552929770701	0.0285691521967709	0.0565835283663675	0.0426443374084937	0.0426443374084937	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0.0143552929770701	0.0426443374084937	0.150559676575381	0	0.238786859587116	0	0.0143552929770701	0	0	0.189033824390017	0.0285691521967709	0.070389327891398	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0.070389327891398	0.070389327891398	0	0.31034012061215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0.0565835283663675	0.0426443374084937	0.0426443374084937	0.0565835283663675	0.55581615506164	0.0840642647884745	0.432959407276106	0	0	0.0840642647884745	0	0	0	0	0	0	0
"C9orf131"	6.33860269035263	5.67666233485797	6.66775023243043	6.22727899446832	6.80889983925777	7.83920378809694	6.27854238244459	5.93026424523502	6.40905143853856	5.6167693662935	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0.0143552929770701	0	0	0	0	0.0426443374084937	0.0143552929770701	0	0	0	0.0285691521967709	0	0	0	0	5.66220549965362	5.88874324889826	6.2688460628732	6.55305325276641	5.89263388342444	6.88667207380157	0.0143552929770701	0.0143552929770701	0	0	0	0	0.0285691521967709	0.0143552929770701	0	0	0.0285691521967709	0	0.20163386116965	0	0	6.7733370484736	7.24688307985624	5.94976835993135	6.97039353791468	6.34411833452143	6.58406053442676	6.37851162325373	6.28336621294992	6.64226835175864	5.39369076418745	5.6406787642337	5.75488750216347	0.0426443374084937	0.0426443374084937	0.0840642647884745	0.0426443374084937	4.66049513188851	4.82476785314329	5.07510472220949	6.60644222813161	0.0426443374084937	0	6.24184018356467	0	6.9996618287188	6.03804103701151	5.54596836910529	6.10433665981474	4.03033607837096	6.11603199344711	6.44062004767917	6.47232529665646	6.43845920442348	4.46793154602629	6.65663937447301	6.56864019541922	5.95721814916694	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	5.35085080548338	6.10664145232436	6.37677657188298	6.8337756076758	4.76659516172927	6.27314285930808
"IRGM"	0	0	0	0.823749360308273	0	0	2.6915341649192	0	0	0	0.0426443374084937	0	0.722466024471091	0.150559676575381	0.0565835283663675	0.495695162624069	0.20163386116965	0	0.0426443374084937	0.070389327891398	0.0565835283663675	0.070389327891398	0.0426443374084937	0	0.0285691521967709	0.27500704749987	0.0565835283663675	0	0.189033824390017	2.26303440583379	0.0976107966264223	0.176322772640463	0.0426443374084937	0	0.0426443374084937	0.367371065648529	0.286881147788162	0.454175893185802	0	0.238786859587116	0.214124805352847	0	0	0	0.722466024471091	0.189033824390017	0.0976107966264223	0	0	0	0	0	0	0	0.189033824390017	0.0285691521967709	0.111031312388744	0.0285691521967709	0.0426443374084937	0.111031312388744	0.0565835283663675	0.0285691521967709	0	0	0.214124805352847	0.214124805352847	0	0.111031312388744	0.773996325111173	0	2.51601514700366	0	2.63691458035588	0	1.71808758396052	0	0	0	0	0	0.150559676575381	0.0426443374084937	0.0285691521967709	0.0840642647884745	0	0	0.613531652917927	0	0.0840642647884745	0.238786859587116	2.24184018356467	0.344828496997441	0.84799690655495	0	0	0	0	0	0.839959587489532	0	0	0	0	0	0.739848102699327	0.55581615506164	0.263034405833794	0.0285691521967709	0.070389327891398	0.124328135002202	0.367371065648529	0	0.176322772640463	0	0.0565835283663675	0	0.0426443374084937	0.20163386116965	0	0	1.7311832415722	1.47508488294878	1.35614381022528	0
"FAM47A"	0	0	0	1.53605290024021	0	0	0	0	0	0.613531652917927	0.176322772640463	0.0840642647884745	0.0285691521967709	0	0	0	0.0285691521967709	0.0976107966264223	0	0	0	0	0	0.0565835283663675	0	0.344828496997441	0.070389327891398	0.0565835283663675	0.137503523749935	0	0	0	0	0.0285691521967709	0	0	0.137503523749935	0	0	0	0	0.070389327891398	0	0.0285691521967709	0	0	0	0.739848102699327	0	1.81557542886257	0.495695162624069	1.30451104180995	1.95233356636969	0	0	0	0	0	0.0565835283663675	0	0.124328135002202	0	0	0.0285691521967709	0.189033824390017	0.070389327891398	0	0.0565835283663675	0	0	0	1.02147972741045	2.63226821549951	1.13750352374994	0.55581615506164	0	1.8073549220576	0	0	0	0.0143552929770701	0.070389327891398	0.16349873228288	0.0285691521967709	0	0	0	0	0.124328135002202	0.0285691521967709	4.83895176695194	0.0285691521967709	1.32768736417605	0	0	0	0	0	0.575312330687437	1.16992500144231	0	0	1.09085343045111	0	0	0.0565835283663675	0	0	0.400537929583729	0.0285691521967709	0	0.111031312388744	0	0	0.0976107966264223	0	0.0426443374084937	0	0.75702324650746	0	0	0	0	0
"LOC284009"	2.90110824301451	2.09423606984577	0	0	0	3.5981269599196	3.34056226902641	0	2.27798474729977	0	0.238786859587116	0	0	0.238786859587116	0.0976107966264223	0.815575428862573	0.22650852980868	0.7311832415722	0.137503523749935	0	0.389566811762726	0	0.454175893185802	0.298658315564515	0.321928094887362	0.16349873228288	0.344828496997441	0.124328135002202	0.53605290024021	0.464668267003444	0	0.545968369105292	0.124328135002202	0.516015147003665	0	0.422233000683048	1	0.831877241191673	0.356143810225275	0	0.31034012061215	0.432959407276106	0	0.7311832415722	0.400537929583729	0.495695162624069	0.485426827170242	0	0	0	0	0	3.81762325751143	0.516015147003665	0.124328135002202	0	0.137503523749935	0.604071323668861	0.422233000683048	0	0.0976107966264223	0.238786859587116	0.495695162624069	0.176322772640463	0.485426827170242	0.516015147003665	0	0.389566811762726	0	0	0	0	0	0	0	0	0	0	0	0	0.298658315564515	0.807354922057604	0	0.27500704749987	0	0	0	0	0.495695162624069	0.137503523749935	0	0.516015147003665	0	0	0	0	0	0	1.99276843076892	0	2.75915583380027	1.62293035092018	0	0	0	0.321928094887362	0.575312330687437	0.432959407276106	0.263034405833794	0.400537929583729	0.454175893185802	0.411426245726465	0.55581615506164	0.485426827170242	0.333423733725192	0	0.263034405833794	0.286881147788162	0	3.12928301694497	0	0	0	3.43429461795993
"C2orf61"	2.40053792958373	0	0	0	0	0	2.32481060342048	0	0	1.37851162325373	0.37851162325373	0.124328135002202	0.443606651475615	0.263034405833794	0.111031312388744	0.214124805352847	0.137503523749935	0.250961573533219	0.150559676575381	0.443606651475615	0.55581615506164	0.189033824390017	0.0565835283663675	0.0285691521967709	0	0.22650852980868	0.389566811762726	0.189033824390017	0.250961573533219	0.070389327891398	0.176322772640463	0.238786859587116	0.0840642647884745	0.443606651475615	0.27500704749987	0.0976107966264223	0.356143810225275	0.367371065648529	0.454175893185802	0.250961573533219	0.321928094887362	0.150559676575381	0.31034012061215	0.298658315564515	0.333423733725192	0.367371065648529	0.20163386116965	0	0	1.96347412397489	0	0	0	0.31034012061215	0.124328135002202	0.0976107966264223	0.150559676575381	0.321928094887362	0	0.0976107966264223	0.0426443374084937	0.0840642647884745	0.16349873228288	0	0.298658315564515	0.773996325111173	0	0.22650852980868	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0.0565835283663675	0.176322772640463	0.321928094887362	0	0	0	1.25096157353322	0.22650852980868	0.16349873228288	1.17632277264046	0.263034405833794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263034405833794	0.31034012061215	0.27500704749987	0.0565835283663675	0.0840642647884745	0.189033824390017	0.0976107966264223	0.176322772640463	0.111031312388744	0.070389327891398	0.545968369105292	0.16349873228288	0.0976107966264223	0	2.68257329734758	0.659924558402378	0.739848102699327	0	0
"C17orf50"	1.63691458035588	0	1.80322703643493	0	0	0	0	1.14404636961671	0	1.31614574229336	0.124328135002202	0.111031312388744	0	0	0	0.137503523749935	0	0	0	0	0	0.111031312388744	0.124328135002202	0.214124805352847	0.344828496997441	0.150559676575381	0.263034405833794	0	0	0.16349873228288	0	0	0.526068811667588	0.137503523749935	0.238786859587116	0	0	0.16349873228288	0.0565835283663675	0	0	0	0	0.176322772640463	0	0	0	3.08915913191124	0	0	0	0	3.17791779219584	0.0565835283663675	0	0	0	0.0976107966264223	0.070389327891398	0.454175893185802	0.137503523749935	0.124328135002202	0	0.0840642647884745	0	0	0.137503523749935	0	0	2.60880924267552	0	0	2.20789285164133	2.95046841415012	0	0	2.38404980679516	0	2.22032995487956	0	0.0976107966264223	0	0.0565835283663675	0	0	0	1.52105073690096	0	0.070389327891398	0	0	0	2.35614381022528	0	0	0	0	3.35614381022528	3.4154882710497	1.44360665147561	0	0.941106310946431	2.04614178164472	0	1.7311832415722	0	0	0	0	0.070389327891398	0.0840642647884745	0.070389327891398	0	0	0	0.250961573533219	0.124328135002202	0	2.27798474729977	1.46988597627446	0	1.35614381022528	1.48542682717024	0
"C1orf129"	0	0.704871964456353	2.05658352836637	2.21412480535285	2.6959938131099	2.43562859405209	2.67355642399014	6.11290859962941	1.54101915313356	2.13422093976063	0.0426443374084937	0	0.0285691521967709	0	0.0143552929770701	0.0285691521967709	0.0285691521967709	0.137503523749935	0.0285691521967709	0.0285691521967709	0.150559676575381	0	0.0143552929770701	0	0	0.0285691521967709	0.0840642647884745	0	0.0285691521967709	0.070389327891398	0.111031312388744	0	0	0.0565835283663675	0	0.0285691521967709	0.0565835283663675	0.238786859587116	0	0.0565835283663675	0.0285691521967709	0	0.0143552929770701	0.150559676575381	0	0.0426443374084937	0	2.07724299893246	6.59290547379686	0	0	2.38128337250378	1.40053792958373	0.0285691521967709	0	0.0285691521967709	0.0840642647884745	0.0426443374084937	0.070389327891398	0	0	0.0840642647884745	0.0285691521967709	0	0	0	0	0	1.33342373372519	4.86492897228979	0	3.39780296186249	1.84398384404833	0	4.71753934339116	0	2.54843662469604	0	3.78450398292957	0.956056652412403	0.124328135002202	0.0565835283663675	0	0	1.53106949272595	1.67355642399014	2.05658352836637	3.07553263116736	0.0976107966264223	0.0426443374084937	2.22650852980868	0.0565835283663675	1.35049724708413	0.75702324650746	0	2.10097764772482	2.31034012061215	0.604071323668861	1.67355642399014	4.71644223684332	2.59693514238723	0	0	0	1.50080205305716	0.0285691521967709	0	0	0.0285691521967709	0.0285691521967709	0	0.0285691521967709	0.0976107966264223	0.0426443374084937	0	0	0.111031312388744	0.20163386116965	2.86195536414487	2.65306001710456	2.68481873755322	5.56193705962243	1.31034012061215	0.545968369105292
"RBCK1"	5.95442898437188	4.72628628972067	5.13298804262744	4.13010717865883	4.54596836910529	5.29939120612683	6.90737141382356	3.71039319217052	4.82068956055921	4.48220292629596	6.5077946401987	5.89117612475454	5.34660237529899	5.84624256510951	5.68957872550933	5.53294028837287	6.61985314739117	5.16390121381454	5.38956681176273	5.65792577227638	5.28577209324984	5.32660925100527	5.20633064787105	5.52387555132852	5.52042224852645	5.63720448190229	5.05050169744673	5.62673115067279	5.89287670006069	5.15704371014558	5.57984388621158	5.46988597627446	6.39128655811118	4.95233356636969	5.56010351346474	5.75248100445637	6.51853513898218	4.82273014794452	6.17452626526643	5.33163356717103	5.63081315229913	4.39300425689832	5.02147972741045	4.36246988875021	5.80658184262093	5.6979405826171	5.73795710621359	5.08618931310448	4.54349588342577	5.59931779369823	3.08915913191124	5.4870360800319	5.56864019541922	4.70265754339091	6.64299031296116	4.39985467357243	5.90809234081827	4.5453506448223	5.53013318439181	5.66362925881475	6.73903797911741	4.99729240763651	4.15299460549244	6.75288236627309	5.30888505741176	3.69265037003553	4.80580834870147	5.52732060787705	4.4235781709818	4.63923216324928	4.39643353125099	4.54843662469604	3.74092756031863	5.70210340662939	4.3327079336406	4.2364926183813	4.35755200461808	4.06781078378962	5.00629802390037	4.20398416585599	5.86393845042397	5.99706654539873	4.98276546258365	5.13216552547809	5.26566192452189	4.7338966052475	4.29572302453997	4.58014548442338	5.80529245560071	4.94110631094643	5.31179371775365	5.55704241526372	4.86690797814317	4.32481060342048	5.27351588970212	4.58255600301406	4.79285535236249	3.30305008468167	3.54966917072649	3.86294724802092	4.36106648879432	4.95093492831454	5.25209770303744	4.57106999816771	5.29388543030237	5.80838505065609	5.11644793551166	4.8444860877578	5.14934066928622	5.97819562968165	5.23227701026829	5.46172499150271	5.12474169241965	5.02724253597374	5.54596836910529	4.95884267524324	4.5795422249369	5.41244282477561	4.07724299893246	4.10685079645022	3.96254902292306	2.7311832415722	4.00988458893184	4.78711898281334
"LRTM1"	2.36457243229586	0	0.978195629681652	3.0496307677246	4.72628628972067	0	2.87184364850932	0	0	3.35895882583233	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0.20163386116965	0	0	0	0	0	0	0	0	0	0	0	2.37851162325373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	1.93734439215023	1.21412480535285	3.77505054148317	1.08406426478847	0	0	3.21101219348551	0	0	0	0	0	0	0	0	0	0	0	0.782408564927373	2.03913839390696	0	0	0	0.0565835283663675	0	0	0.910732661902913	1.09761079662642	1.55090066464752	0	3.41413553298445	0	1.60407132366886	0	6.9979697822671	1.31034012061215	3.85798099512757	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807354922057604	0	0	1.14404636961671	0	4.77610398807316
