"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0044_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0079_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3000_T"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0064_3004_T"	"HKB0127_3000_N"	"HKB0006_3006_T"	"HKB0033_3006_T"	"HKB0078_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0102_3006_T"	"HKB0141_3000_N"	"HKB0141_3006_T"	"HKB0158_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0222_3006_T"	"HKB0225_3000_N"	"HKB0226_3001_T"	"HKB0230_3006_T"	"HKB0233_3000_N"	"HKB0552_3000_T"	"HKB0562_3000_N"	"HKB0585_3000_T"	"HKB0713_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0161_3001_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0648_3000_N"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0216_3000_N"	"HKB0221_3001_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0719_3002_T"	"HKB0737_3000_T"	"HKB0143_3006_T"	"HKB0226_3000_N"	"HKB0672_3000_N"
"TYRP1"	0.0840642647884746	0.0426443374084937	0	0.0426443374084937	0	0.0285691521967709	0.0285691521967709	0.0143552929770701	0.0285691521967709	0	0.0143552929770701	0.0565835283663675	0	0	0.124328135002202	0.070389327891398	0.0976107966264223	0.0565835283663675	0.0285691521967709	0	0	0.137503523749935	0.0565835283663675	0.176322772640463	0.0840642647884746	0.0565835283663675	0	0.124328135002202	0	0.137503523749935	0.150559676575381	0.0285691521967709	0	0.0285691521967709	0	0.214124805352847	0.111031312388744	0.0426443374084937	0.0426443374084937	0.189033824390017	0.0565835283663675	0.0840642647884746	0.189033824390017	0.0840642647884746	0.0840642647884746	0.250961573533219	0.0285691521967709	0	0.0285691521967709	0.111031312388744	0.0285691521967709	0.0285691521967709	0.0565835283663675	0	0.0565835283663675	0.0426443374084937	0.0285691521967709	0.214124805352847	0	0	0	0	0.20163386116965	0	0.941106310946431	0.070389327891398	0	0.389566811762726	0.124328135002202	0.20163386116965	0.137503523749935	0.0285691521967709	0.0840642647884746	0.070389327891398	0.20163386116965	0.0976107966264223	0	0.20163386116965	0.0285691521967709	0.070389327891398	0	0.0565835283663675	0	0.070389327891398	0.0285691521967709	0.0143552929770701	1.6507645591169	0.0143552929770701	0.176322772640463	0.0976107966264223	0.941106310946431	0	0.0426443374084937	0.0285691521967709	0.16349873228288	0.0426443374084937	0	0.070389327891398	2.52857131887076	0	0.070389327891398	0.238786859587116	0	0.0285691521967709	0.748461233004036	0.0565835283663675	0.0840642647884746	0.176322772640463	0.137503523749935	0.0285691521967709	0.238786859587116	4.21101219348551	0	0.070389327891398	0.0426443374084937	3.88849973551412	0	0.0285691521967709	0	0.124328135002202	0.0565835283663675	2.08065766334523	0.0976107966264223	0.454175893185802	0.0565835283663675	0.0426443374084937	0.286881147788162	0	0.622930350920177	1.94110631094643	0.111031312388744	0.0426443374084937	0.0976107966264223	0.0285691521967709	0	0.27500704749987	0.782408564927373	0.37851162325373	0.238786859587116	0.0840642647884746	2.08065766334523	0	0.0285691521967709	0
"GPR85"	0.321928094887362	0.53605290024021	0.20163386116965	0.111031312388744	0.475084882948783	0.526068811667588	0.475084882948783	0.27500704749987	0.422233000683048	0.411426245726465	0.31034012061215	0.678071905112638	0.389566811762726	0.516015147003665	0.238786859587116	0.6959938131099	0.475084882948783	0.422233000683048	0.495695162624069	0.526068811667588	0.263034405833794	0.454175893185802	0.31034012061215	0.400537929583729	0.613531652917927	0.422233000683048	0.22650852980868	0.565597175854225	0.584962500721156	0.344828496997441	0.263034405833794	0.356143810225275	0.613531652917927	0.687060688339892	0.6959938131099	0.344828496997441	0.485426827170242	0.55581615506164	0.37851162325373	0.286881147788162	0.545968369105292	0.321928094887362	0.27500704749987	0.263034405833794	0.422233000683048	0.22650852980868	0.659924558402378	0.432959407276106	0.344828496997441	0.464668267003444	0.189033824390017	0.298658315564515	0.505890929729957	0.432959407276106	0.400537929583729	1.04264433740849	0.839959587489532	0.238786859587116	0.790772037862	0.879705766282288	0.37851162325373	0.704871964456353	0.389566811762726	0.516015147003665	0.505890929729957	0.831877241191673	0.773996325111173	0.286881147788162	0.739848102699327	0.565597175854225	0.678071905112638	0.0976107966264223	0.344828496997441	0.37851162325373	0.16349873228288	0.55581615506164	0.963474123974886	0.454175893185802	0.214124805352847	0.7311832415722	0.411426245726465	0.475084882948783	0.286881147788162	0.286881147788162	0.263034405833794	0.367371065648529	0.669026765509631	0.298658315564515	0.356143810225275	0.389566811762726	0.53605290024021	0.263034405833794	0.321928094887362	0.565597175854225	0.389566811762726	0.594548549550354	0.526068811667588	0.150559676575381	0.432959407276106	0.55581615506164	0.137503523749935	0.422233000683048	0.367371065648529	0.176322772640463	0.286881147788162	0.604071323668861	0.321928094887362	0.790772037862	0.27500704749987	0.389566811762726	0.669026765509631	0.545968369105292	0.622930350920177	0.739848102699327	0.632268215499513	0.565597175854225	0.604071323668861	0.505890929729957	0.367371065648529	0.516015147003665	0.650764559116902	0.773996325111173	0.575312330687437	0.650764559116902	0.485426827170242	0.505890929729957	0.526068811667588	0.613531652917927	0.713695814843359	0.632268215499513	0.659924558402378	0.411426245726465	1.28688114778816	0.782408564927373	0.432959407276106	0.933572638261024	0.713695814843359	0.55581615506164	0.831877241191673	0.871843648509318	0.485426827170242	0.505890929729957	0.344828496997441	0.669026765509631
"OSM"	0.704871964456353	0.344828496997441	0.389566811762726	1.64616265715789	1.11103131238874	0.443606651475615	0.495695162624069	0.575312330687437	0.389566811762726	0.575312330687437	0.650764559116902	2.58255600301406	0.815575428862573	1.09085343045111	1.02147972741045	0.27500704749987	0.594548549550354	0.400537929583729	0.321928094887362	0.887525270741587	1.53106949272595	0.650764559116902	0.27500704749987	2.11103131238874	2.33913738491959	1.86789646399265	0.27500704749987	3.86195536414487	1.97819562968165	3.48800077083407	0.773996325111173	0.37851162325373	1.35049724708413	1.35614381022528	0.584962500721156	0.464668267003444	1	0.333423733725192	0.20163386116965	0.704871964456353	2.09761079662642	2.47248777146274	0.37851162325373	1.10433665981474	2.25398926623079	1.76128527336162	2.82374936030827	0.53605290024021	1.68257329734758	0.641546029087524	0.594548549550354	0.411426245726465	0.632268215499513	1.31614574229336	1.29865831556452	1.41683974191283	0.871843648509318	1.29278174922785	1.26903314645524	1.70487196445635	1.39506279951758	1.96347412397489	1.68257329734758	0.124328135002202	1.40599235967584	0.773996325111173	1.25096157353322	1.32768736417605	3.05484847699562	1.8073549220576	0.454175893185802	0.367371065648529	0.475084882948783	2.48542682717024	1.05658352836637	0.356143810225275	0.454175893185802	2.28095631383106	0.641546029087524	1.55581615506164	1.0496307677246	1.33913738491959	0.20163386116965	1.40599235967584	0.298658315564515	0.356143810225275	2.47508488294878	2.02856915219677	1.60407132366886	3.29425313644451	1.03562390973072	0.53605290024021	1.16992500144231	2.76765479823735	1.04264433740849	1.08406426478847	2.03913839390696	0.16349873228288	1.62293035092018	3.0408924306469	0.722466024471091	0.632268215499513	0.321928094887362	1.28095631383106	1.98185265328974	0.464668267003444	2.51096191927738	1.66448284036468	1.23266075679027	1.16992500144231	1.79493566280354	2.28392177230762	4.46008724011683	2.60169651648096	2.31324585178756	2.59215800212536	1.61353165291793	1.99638874644762	0.782408564927373	2.01435529297707	3.07210580048042	2.32481060342048	2.22958792274065	2.24792751344359	0.918386234446348	1.07724299893246	0.956056652412403	1.09085343045111	1.05658352836637	0.963474123974886	0.400537929583729	0.53605290024021	3.5668151540109	2.47248777146274	0.941106310946431	2.74200621086674	1.83592407425437	1.49569516262407	3.44228003525258	1.6915341649192	2.02502879449152	3.83895176695194	2.74846123300404	3.08746284125034
"CXCL8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IL1B"	2.89917563048051	0.765534746362977	2.05311133645956	4.72628628972067	3.0703893278914	1.38956681176273	1.97819562968165	1.67355642399014	0.831877241191673	1.29278174922785	2.34766565630097	2.88166461932035	2.0496307677246	1.81966818349646	0.992768430768924	0.748461233004036	2.05311133645956	0.84799690655495	1.34482849699744	0.807354922057604	3.22032995487956	1.70043971814109	1.16349873228288	2.14404636961671	2.57773093149008	3.55458885167764	0.739848102699327	3.72465027173297	3.52356195605701	3.39094277280254	1.58014548442338	0.84799690655495	1.23878685958712	2.10768786931437	1.51096191927738	1.22650852980868	1.93734439215023	1.23878685958712	1.16992500144231	0.790772037862	2.55581615506164	5.28281043957256	1.28095631383106	1.51096191927738	3.10097764772482	2.79701297783614	5.31179371775365	2.56071495447448	2.97085365434048	3.12598165385472	2.01077983875324	1.51096191927738	2.47767732756531	2.4541758931858	1.85996954822103	1.49569516262407	1.25096157353322	2.62527048937469	2.31903981556254	3.05311133645956	2.88362081628567	3.03738222200308	3.28983446517751	1.84799690655495	2.25398926623079	0.910732661902913	2.43295940727611	2.60169651648096	3.93734439215023	2.99819550315325	2.99095486039699	1.16992500144231	0.669026765509631	5.29130885982897	2.26002565596146	2.27202318906105	2.68032435684402	3.17312743348066	1.39506279951758	1.799087306074	0.918386234446348	3.0703893278914	0.367371065648529	3.49825086752783	1.72683121703249	1.76977173924945	2.19849415363908	2.68032435684402	2.88752527074159	4.83390207666916	1.36176835941915	1.38956681176273	1.74846123300404	2.39506279951758	1.0703893278914	1.0071955014042	2.86393845042397	1.50589092972996	1.58976348698498	2.98732086592925	2.18586654531133	1.0703893278914	1.37851162325373	2.57531233068744	1.33342373372519	0.454175893185802	3.78659636189081	2.29865831556452	2.25398926623079	2.66220549965362	1.9297909977186	3.09929520433778	3.58856473740135	4.2585189247113	3.09592441999854	2.75274859140713	2.40053792958373	2.23266075679027	0.575312330687437	1.66448284036468	4.66106547980695	3.21412480535285	1.0071955014042	1.94485844580754	1.51601514700366	2.53106949272595	1.35614381022528	3.43028527297778	1.41683974191283	1.98913900736823	0.495695162624069	1.42223300068305	4.13175409098481	4.27947129564447	2.08065766334523	3.55458885167764	2.86393845042397	2.23266075679027	2.95233356636969	3.41006969175638	2.53356334821451	1.82781902461732	3.78659636189081	4.90207357931074
"MCEMP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADAMTS4"	2.18269229751619	1.94110631094643	0.992768430768924	4.31034012061215	4.10433665981474	4.30158764660319	2.37851162325373	1.7311832415722	1.36176835941915	2.06695024392463	1.52105073690096	3.3533232911629	2.92219784839637	3.05311133645956	2.25701061820602	1.9560566524124	2.41142624572647	1.35614381022528	2.33913738491959	3.3743439890385	3.04439411935845	2.10097764772482	1.68257329734758	2.32768736417605	3.27649666564036	2.95977015521147	1.48026512205446	4.63052196347164	4.0241423458978	3.80529245560071	2.51601514700366	2.3533232911629	3.61941301059794	2.8011586560937	3.21723071622067	1.16992500144231	3.14893410452634	2.77188557851537	2.03562390973072	2.37295209791183	4.22958792274065	3.82476785314329	1.27500704749987	2.68032435684402	1.96716860753263	2.19534759832222	4.88362081628567	2.34198574722862	4.64385618977472	1.59454854955035	2.22032995487956	1.02147972741045	2.90303827011291	3.52105073690096	2.96716860753263	3.90496571868403	3.9136075118231	2.88947354253111	2.96532254836725	4.2861418728343	3.27202318906105	3.85099939471647	2.67355642399014	0.526068811667588	1.96347412397489	2.71369581484336	3.85399564717639	2.88362081628567	4.19692173382033	3.63226821549951	3.58976348698498	0.432959407276106	0.985500430304885	3.01613970265525	1.68257329734758	2.6915341649192	2.58014548442338	1.98913900736823	1.75274859140713	3.24944534108584	2.50842865253186	3.94485844580754	1.21412480535285	3.62877359520165	1.34482849699744	2.39506279951758	3.96439863220318	3.39369076418745	4.0496307677246	4.15704371014558	3.33913738491959	1.35614381022528	3.54720302475693	3.5957423394744	2.78868571061353	4.33199177823206	2.05311133645956	1.1243281350022	3.56924802986718	3.84799690655495	1.73552217729654	2.18586654531133	1.18269229751619	2.05311133645956	2.78868571061353	2.42223300068305	2.27202318906105	3.63691458035588	3.41413553298445	2.82781902461732	4.70321146739115	4.16591193893569	4.74254523386605	5.05701696536554	4.77188557851537	3.06522762277562	2.10433665981474	5.10768786931437	2.70265754339091	3.14241343787374	4.10852445677817	4.53543091487128	4.48478262307787	4.20554891117303	3.27500704749987	3.70154905694307	2.87970576628229	3.36737106564853	4.96947286459633	2.21723071622067	2.95419631038688	5.04133060682062	5.03738222200308	4.01792190799726	3.49185309632967	3.99276843076892	4.44757919654888	3.55826763405574	4.13914201914569	2.22958792274065	4.28688114778816	5.49313492230551	5.30048984436311	5.13873256972024
"CSF3"	0.20163386116965	0.0840642647884746	0.0565835283663675	1.97452931248388	1.86393845042397	1.46988597627446	0.584962500721156	0.150559676575381	0.344828496997441	0.422233000683048	0.0840642647884746	0.855989697308481	0.765534746362977	0.941106310946431	0.124328135002202	0.214124805352847	1.0496307677246	0.124328135002202	0.748461233004036	0.895302621333307	0.84799690655495	0.31034012061215	0.0565835283663675	0.6959938131099	0.799087306074004	0.903038270112912	0.0426443374084937	3.0036022366802	2.30742852519225	2.18903382439002	0.0565835283663675	0.505890929729957	2.35614381022528	1	2.47248777146274	0.0565835283663675	0.411426245726465	0.464668267003444	0.53605290024021	1.02856915219677	2.83390207666916	1.39506279951758	0.356143810225275	0.250961573533219	0.400537929583729	0.475084882948783	2.05658352836637	0.495695162624069	2.49569516262407	0.584962500721156	0.632268215499513	0.0565835283663675	1.18903382439002	1.54101915313356	0.16349873228288	0.75702324650746	1.87970576628229	0.070389327891398	0.137503523749935	2.0496307677246	0.53605290024021	0.918386234446348	1.49569516262407	0.263034405833794	0.495695162624069	1.01435529297707	2.10097764772482	1.15055967657538	3.41683974191283	2.5385381636298	1.54596836910529	0	0.0565835283663675	1.70929063572336	0.150559676575381	0.575312330687437	0.37851162325373	0.344828496997441	0.111031312388744	2.46466826700344	0.070389327891398	2.98732086592925	0.422233000683048	0.070389327891398	0.0976107966264223	0	0.298658315564515	0.0426443374084937	0	0.22650852980868	0.0840642647884746	0.0426443374084937	0.176322772640463	0.0426443374084937	0.111031312388744	0.070389327891398	0	0	0	0	0.20163386116965	0.16349873228288	0.070389327891398	0.0426443374084937	0	0.189033824390017	0	0.344828496997441	0.925999418556223	0.214124805352847	0.189033824390017	1.31614574229336	0.111031312388744	1.81557542886257	0.176322772640463	0.485426827170242	0.333423733725192	0	0.070389327891398	0.238786859587116	0.0565835283663675	0	0	0.575312330687437	0.400537929583729	0.0426443374084937	0	0	0.0565835283663675	0.0426443374084937	0	0.0976107966264223	0.0565835283663675	0	0	0.0840642647884746	0.0565835283663675	0	0	0	0.0976107966264223	0	4.39437694495706	2.03913839390696
"CCL3L3"	0.389566811762726	0	0	0.575312330687437	0.871843648509318	0	0.389566811762726	0.298658315564515	0	0	0.839959587489532	1.53605290024021	0.137503523749935	0	0.678071905112638	0	0.823749360308273	0.176322772640463	0	0	0.992768430768924	0.584962500721156	0	0.925999418556223	0.604071323668861	0	0	1.16349873228288	0	0.863938450423971	0.31034012061215	0.137503523749935	0.871843648509318	0.678071905112638	0.124328135002202	0	0.176322772640463	0.0840642647884746	0.176322772640463	0.298658315564515	0	1.31034012061215	0.189033824390017	0.333423733725192	0	0.411426245726465	0.575312330687437	0.214124805352847	0	0.214124805352847	0.464668267003444	0.604071323668861	0	0.27500704749987	0	0.505890929729957	0.650764559116902	0.16349873228288	0	0.604071323668861	0.37851162325373	0.622930350920177	0.641546029087524	0.367371065648529	0.713695814843359	0.485426827170242	0.27500704749987	0.333423733725192	1.23266075679027	0.333423733725192	0.790772037862	0.584962500721156	0	0.411426245726465	0.687060688339892	0.356143810225275	0.495695162624069	0.55581615506164	0.722466024471091	1.25701061820602	0.650764559116902	0.250961573533219	0	2.83794324189103	0	0.432959407276106	1.20163386116965	0.55581615506164	0.613531652917927	1.27500704749987	0.495695162624069	0.454175893185802	0.613531652917927	0.150559676575381	0.333423733725192	0.22650852980868	1.95233356636969	0	0.137503523749935	0	0.545968369105292	0.594548549550354	0	0.367371065648529	0	0.367371065648529	0.16349873228288	0.356143810225275	0.16349873228288	1.09085343045111	0.137503523749935	0.765534746362977	0.485426827170242	0.7311832415722	0.432959407276106	0.263034405833794	0.400537929583729	0.613531652917927	0.970853654340484	0.298658315564515	1.18269229751619	0.575312330687437	0.20163386116965	1.82374936030827	0	0.454175893185802	0.55581615506164	0.839959587489532	0.189033824390017	0.344828496997441	0.176322772640463	0	0.400537929583729	0.584962500721156	0	0	0.956056652412403	0.176322772640463	0	0.918386234446348	0.356143810225275	0.704871964456353	1.29278174922785	0.189033824390017
"ADGRE3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CXCL2"	5.62293035092018	5.39094277280254	5.29572302453997	6.64414469993285	5.14771372235215	3.20006486151431	5.40394936423287	3.84699468696557	5.16390121381454	4.71808758396052	5.23610988988963	3.86492897228979	3.78135971352466	5.02591469875079	3.62175885670973	3.40735275114004	5.98686597232911	5.12722055048807	5.19416586852982	4.56010351346474	5.16912328147676	3.73876783680019	5.52763338729093	5.50016467949217	3.63226821549951	6.86628983038064	5.42592920520858	6.48655349262453	5.34305243492297	6.34518344718767	3.37016428054021	2.67807190511264	4.86641348112345	5.1554254317472	4.43362716708478	3.95698592461258	4.02591469875079	5.56040926636212	4.6246858105254	4.68257329734758	3.55704241526372	6.50684309896982	5.48091134604775	3.67355642399014	4.02502879449152	5.04395687279021	5.83819543925919	4.52857131887076	6.24773767265893	6.93840342367024	5.0408924306469	4.43095427138573	5.83162393682075	4.49185309632967	4.1407786557828	4.55581615506164	5.71424551766612	3.93357263826102	3.65878273401283	4.61058195849253	4.61823865559545	5.75007048586569	6.01947953370363	2.44360665147561	3.85099939471647	4.14323013477689	5.11727946005392	4.57470704641555	5.95535930524299	5.78188423454149	4.99774402605963	5.29057185085208	5.79805051476751	4.69988472869748	3.90592847817313	3.63923216324928	3.25550073314839	5.23802251782572	4.77873424411784	5.70431867776083	4.19377174339668	5.06134418828839	3.84096670448742	3.01435529297707	6.69320814891002	0.526068811667588	1.93357263826102	0.238786859587116	1.97452931248388	2.60407132366886	1.15055967657538	3.1586601753465	1.17632277264046	3.79285535236249	1.77399632511117	0.713695814843359	0.565597175854225	5.46825746832314	0.55581615506164	2.1243281350022	4.87528859822269	2.10097764772482	6.03474394932473	2.21412480535285	0.516015147003665	0.948600847493356	0.0285691521967709	4.05831649559082	3.26603689399532	5.12184429787638	3.31759350462347	2.79493566280354	1.62293035092018	4.38059093426592	1.73984810269933	3.2585189247113	4.79856900355688	1.32768736417605	0.815575428862573	2.24792751344359	1.68257329734758	1.43829285157915	1.34482849699744	2.42492208821069	3.11769504266975	3.34482849699744	1.25701061820602	2.56071495447448	2.36176835941915	2.66902676550963	3	0.75702324650746	3.17791779219584	1.01435529297707	2.81966818349646	1.40053792958373	2.44890095114513	1.32768736417605	1.57046293102604	3.20476675065461	1.46466826700344	2.26002565596146	5.11103131238874	5.68537955195908
"FPR1"	1.99276843076892	3.14567745519564	2.86987140617771	3.61706334388818	3.82068956055921	3.29719141656586	2.0071955014042	2.32768736417605	3.13750352374994	2.66220549965362	1.73984810269933	4.5453506448223	3.28835856219366	3.84498815668261	3.34624777408278	3.32337006906127	3.75488750216347	2.35895882583233	3.34198574722862	2.55581615506164	4.98959318493877	4.39643353125099	2.34482849699744	4.76765479823735	4.52732060787705	3.88166461932035	1.95977015521147	4.50143914515887	3.61706334388818	4.95419631038687	4.64038956005495	2.68481873755322	3.93168305705981	4.87085786436376	4.58195375084882	4.04526821513853	2.76128527336162	3.45680614923047	2.64154602908752	2.94673086014031	5.01524777369894	3.94766615679601	2.90689059560852	3.17152710603881	4.10768786931437	3.98002530023873	4.63807383718072	2.31903981556254	3.45680614923047	3.67919857056692	2.58976348698498	2.05658352836637	3.799087306074	3.13093086982645	4.71699089440494	4.53915881110803	4.55458885167764	3.21567859660793	4.51285895444998	5.90448409790142	3.53106949272595	4.09423606984577	3.89433274227769	2.39231742277876	4.39780296186249	4.11270013274936	3.5033487351675	3.73768676140986	5.06824086131282	5.3526172989585	3.68032435684402	1.94485844580754	3.17632277264046	4.0408924306469	4.07553263116736	3.0232553523003	2.88947354253111	3.59693514238723	2.80322703643493	4.39643353125099	5.68985823631925	3.23266075679027	3.43295940727611	3.85299758761332	1.70487196445635	2.26002565596146	3.24488705912353	3.06522762277562	3.83491342970104	3.81864608282254	2.83794324189103	1.6959938131099	2.77820857639809	3.48284828306847	3.38818953715608	3.31614574229336	3.26603689399532	2.62058641045188	2.80529245560071	4.30961277245412	1.75274859140713	3.60762622084549	2.18269229751619	3.76128527336162	2.77610398807316	2.95233356636969	3.30012372456901	4.86492897228979	4.74899785009815	3.43162295971329	4.43028527297778	3.88557436437143	5.23687524536694	4.44095219802964	4.00539998774259	4.17472598770613	3.73984810269933	4.62410089462811	4.23419472295381	3.62410089462811	4.93828579188405	3.24488705912353	3.66789212523023	3.48284828306847	3.1407786557828	3.82781902461732	2.81762325751143	2.15704371014558	1.94860084749336	3.674686619928	3.1811025507538	3.86393845042397	4.64385618977472	3.45154083301783	2.04614178164472	5.19219416528334	3.72027846523333	3.36317107711924	4.06263982828646	2.78659636189081	3.29865831556452	4.10433665981474	3.94016675048282	5.17632277264046
