"BC_HKB0056_809_T"	"BC_HKB0662_1294_T"	"BC_HKB0892_1559_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0182_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0626_3000_T"	"HKB0644_3000_T"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0710_3000_T"	"BC_HKB0759_1488_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0098_3005_T"	"HKB0102_3006_T"	"HKB0121_3006_T"	"HKB0137_3002_T"	"HKB0155_3000_T"	"HKB0159_3006_T"	"HKB0179_3006_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0228_3002_T"	"HKB0558_3000_T"	"HKB0599_3000_T"	"HKB0620_3000_T"	"HKB0653_3000_T"	"HKB0698_3000_T"	"HKB0704_3000_T"	"HKB0713_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"BC_HKB0733_1459_T"	"BC_HKB0834_1553_T"	"BC_HKB2108_1624_T"	"BC_HKB2109_1628_T"	"HKB0006_3006_T"	"HKB0033_3006_T"	"HKB0035_3006_T"	"HKB0078_3000_T"	"HKB0094_3006_T"	"HKB0104_3006_T"	"HKB0191_3001_T"	"HKB0196_3006_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0232_3000_T"	"HKB0540_3000_T"	"HKB0638_3000_T"	"HKB0683_3000_T"	"HKB0748_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0167_3006_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0761_1499_T"	"BC_HKB0775_1470_T"	"BC_HKB0890_1550_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0573_3000_T"	"HKB0719_3002_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"BC_HKB0913_1654_T"	"BC_HKB0917_1656_T"	"HKB0038_3006_T"	"HKB0209_3004_T"	"HKB0576_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0049_3006_T"	"HKB0067_3006_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0097_3000_T"	"HKB0101_3000_T"	"HKB0108_3000_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0141_3006_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0208_3006_T"	"HKB0219_3001_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0656_3000_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0744_3000_T"	"HKB0751_3000_T"	"BC_HKB0726_1446_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"HKB0100_3006_T"	"HKB0127_3006_T"
"MIA"	0	2.8094144442359	0	5.611172380044	7.78855521492886	1.28095631383106	1.07724299893246	2.26603689399532	8.54403710186167	3.53977919169849	9.77761697117882	7.45145840978583	8.16339809435316	7.87172046232123	2.28392177230762	0.941106310946431	7.5537444745512	1.10433665981474	2.38956681176273	6.6160341601211	7.04341012815908	7.19012097261408	1.89141918684608	1.6507645591169	1.05658352836637	3.93640237772506	0.545968369105292	0.903038270112912	0.505890929729957	0.622930350920177	1.84799690655495	0.604071323668861	2.16027483140859	2.33342373372519	0.422233000683048	1.64616265715789	2.57531233068744	1.02856915219677	0.773996325111173	3.1586601753465	0.137503523749935	0.855989697308481	1	1.97452931248388	2.09423606984577	0	0	0	0	0.286881147788162	1.62293035092018	0.298658315564515	2.65764000520782	2.52857131887076	0.604071323668861	0.31034012061215	1.58496250072116	0.941106310946431	1.94860084749336	0.070389327891398	0.863938450423971	0.464668267003444	4.30085587126876	3.67581593117227	1.4594316186373	0	1.97085365434048	4.93687346182423	0	1.18269229751619	0.910732661902913	2.78240856492737	1.23878685958712	0.722466024471091	1.50589092972996	4.41683974191283	0	0	3.23112515787905	0	0	0	2.9297909977186	4.72082566608984	2.22032995487956	3.55826763405574	1.1243281350022	3.01970191444255	3.29865831556452	3.60999129521268	0.150559676575381	3.26753579806873	2.47767732756531	2.02856915219677	3.70376517879341	4.96254902292306	0	0	0	0	0	2.91456452349394	0.970853654340484	0.0976107966264223	3.55826763405574	0.485426827170242	4.13832300405648	1.85996954822103	3.76022094646651	0.27500704749987	0.790772037862	1.95233356636969	4.50080205305716	1.96716860753263	0.855989697308481	0.871843648509318	1.9297909977186	0	2.97085365434048	5.29719141656586	2.70708299177171	1.56559717585423	1.80322703643493	1.0496307677246	1.04264433740849	1.6507645591169	0.176322772640463	4.48992821940518	2.35049724708413	2.08746284125034	2.11103131238874	3.18586654531133	2.51349074558812	0.263034405833794	1.37851162325373	0	0	0	5.19337751056436	2.98913900736823
"CRYAB"	3.93168305705981	6.47476049957678	5.91217080294995	8.96811955956597	6.69041709553247	7.79506558265962	9.19350071989727	6.1906148602095	8.47488215188864	9.13609395349526	9.02928722696825	3.35755200461808	8.47297508612399	8.59618975614441	8.47321868174143	8.07022830383399	9.24681184093363	8.54094168675821	6.58601408251252	5.39951292418296	8.21218021004443	6.03254169727004	0	3.62993940943954	4.09339115325301	5.89117612475454	6.54812832358559	3.31469652565629	3.57046293102604	5.32012359804061	3.60644222813161	5.4446008137115	4.20554891117303	4.27500704749987	1.74846123300404	4.13750352374993	4.5216789516032	2.15055967657538	4.06004738366994	4.74254523386605	2.98367769469807	1.57531233068744	2.99095486039699	3.48413813120167	3.58856473740135	2.85399564717639	1.56071495447448	1.78240856492737	1.31034012061215	2.62760683812965	6.13852780142227	2.28095631383106	3.39369076418745	4.44028782084042	2.82374936030827	3.90785207184596	4.21878116778407	2.75702324650746	3.98093926608551	3.11270013274936	3.3305584000308	4.3110671022556	5.85648777949568	4.41683974191283	6.57712666130705	4.7311832415722	4.6246858105254	1.49569516262407	3.30012372456901	2.60644222813161	2.43295940727611	4.38474058729238	2.90496571868403	4.4093909361377	5.38128337250378	5.35543919724869	7.4572987888258	8.32098101547234	5.2460279805281	6.17092652528738	4.94579495674006	7.15502057835857	6.94860084749336	5.83415498140132	6.57061472176119	7.25653894885181	9.65981755074721	5.52606881166759	7.90424322720366	6.28521724610209	9.85979876455218	6.59305492166988	7.53558643635484	5.35790383855249	6.37712374912949	6.15137177625395	2.85199883711245	3.58736499093646	1.58496250072116	0	3.45680614923047	4.52669484554198	4.66959375118833	4.00809242094872	5.00180224263399	4.52105073690096	5.38024459047818	4.49825086752783	5.28429202639431	6.7348450781895	3.75808993420181	4.5453506448223	4.83995958748953	5.26491169307446	3.72246602447109	2.36176835941915	3.23878685958712	3.59931779369823	6.18923154864728	6.32571020751578	4.18348651445939	5.18903382439002	4.50589092972996	6.83529250438005	3.28688114778816	3.6724253419715	6.3533232911629	6.11415876872055	6.94976835993135	4.34127418369217	4.03210084316702	3.92029330021101	4.37295209791183	2.82984955984469	6.73876783680019	2.71149490665009	5.03738222200308	1.86789646399265	5.12515513132229	4.61176256006487
"DSC2"	4.90400231628369	4.56803210477128	4.06953032516231	7.04439411935845	7.52974287650292	6.81954046050572	5.55243855525354	6.50366675457602	7.46499492726543	6.5837597536395	5.76261457875456	6.77649883231434	6.69209237542757	5.84498815668261	6.63865311646611	4.72137265947682	6.34269695998193	8.50291134398522	7.56574947936884	6.34234139743155	8.51644858400284	5.62789861587175	3.6667565918848	4.04701481951759	2.06695024392463	4.79856900355688	2.36737106564853	1.80322703643493	3.84599177066457	2.66448284036468	3.85099939471647	4.43629511983936	4.19219416528334	4.56010351346474	4.80167602925359	4.12845838414693	4.69432306012539	4.64846544302731	3.96901230751632	4.37086174008529	5.07724299893246	3.86096279785812	1.39506279951758	3.48928602262588	4.16671544496642	3.54720302475693	2.84799690655495	3.81762325751143	3.41413553298445	5.09887428674445	4.47053686509258	3.89917563048051	2.40871186102943	2.64846544302731	3.37016428054021	4.13093086982645	5.39471991299406	2.87184364850932	2.56071495447448	3.32481060342048	3.46205231879643	3.88362081628567	3.98641093525204	5.61382629093404	2.73984810269933	3.27500704749987	2.39780296186249	4.52230689287139	2.91456452349394	4.74038793246835	3.55090066464752	5.00898878322726	4.37225564844579	4.48542682717024	3.01256867350306	3.54720302475693	2.41142624572647	1.60407132366886	4.70265754339091	3.61235249875266	3.4931349223055	2.92789645372882	4.44890095114513	4.82017896241519	4.20554891117303	5.09043004232162	4.22958792274065	4.29939120612683	4.88557436437143	5.13010717865883	3.54596836910529	5.62964804418744	4.35825558670513	4.41142624572646	4.8703647195834	4.86937792403133	4.08406426478847	3.6667565918848	2.51349074558812	3.09761079662642	2.16992500144231	5.41345868800798	3.94766615679601	4.97498811199193	4.94345253855882	4.22110372536788	5.66305992374782	3.99276843076892	4.84899843040002	5.37573453858316	3.32337006906127	5.16390121381454	4.05571626351254	3.40599235967584	1.98913900736823	1.05658352836637	5.31578357458946	1.40599235967584	4.41142624572646	4.22727899446832	2.6667565918848	5.47411151394241	3.76765479823735	5.35367615775164	1.75702324650746	3.83491342970104	1.57531233068744	5.04001567884788	5.29204549249286	3.54349588342577	2.72465027173297	5.81249822533356	5.47702965301306	1.50589092972996	4.99593670350459	4.32553033156756	1.77399632511117	2.38681094647222	4.62410089462811	3.99004721957379
"IGF2BP2"	0.831877241191673	3.65191274464578	1.11769504266975	4.91838623444635	5.02901108665907	1.14404636961671	1.56071495447448	1.02147972741045	1.31034012061215	3.91552090075196	1.11103131238874	4.37920505996061	2.76128527336162	3.78135971352466	1.90303827011291	0.344828496997441	2.34482849699744	0.214124805352847	0.443606651475615	2.74631276642546	0.985500430304885	3.81455042346181	0	1.58976348698498	0.895302621333307	0.613531652917927	0.286881147788162	0.298658315564515	0.214124805352847	1.19534759832222	0.632268215499513	0.594548549550354	0.863938450423971	0.941106310946431	1.02147972741045	0.485426827170242	0.622930350920177	1.01435529297707	0.432959407276106	0.604071323668861	0.622930350920177	0.263034405833794	0.831877241191673	1.29865831556452	0.214124805352847	0	0	0.823749360308273	0.31034012061215	0.356143810225275	0.55581615506164	0.464668267003444	1.34482849699744	0.432959407276106	0.20163386116965	1.13093086982645	1.0071955014042	0.0840642647884745	0.641546029087524	0.765534746362977	0.263034405833794	1.13750352374994	0.604071323668861	0.505890929729957	2.26002565596146	2.93545974780529	0.773996325111173	0.722466024471091	0	1.09085343045111	0.516015147003665	1.50080205305716	1.37851162325373	1.32768736417605	1.11769504266975	1.18903382439002	2.1407786557828	0.400537929583729	1.55581615506164	2.45154083301783	1.78240856492737	0.604071323668861	1.07724299893246	1.34482849699744	0.765534746362977	1.13093086982645	1.96716860753263	0.879705766282288	0.678071905112638	1.60407132366886	2.84599177066457	1.7311832415722	1.55090066464752	0.575312330687437	1.47508488294878	0.948600847493356	1.33342373372519	1.6507645591169	1.18903382439002	1.06350294230616	0	1.70043971814109	0.613531652917927	2.22342254993494	1.02147972741045	1.02147972741045	0.918386234446348	0.454175893185802	0.879705766282288	0.641546029087524	0.176322772640463	0.545968369105292	1.28688114778816	0.464668267003444	0.526068811667588	0.0426443374084937	0.356143810225275	0.678071905112638	0.286881147788162	1.16992500144231	0.687060688339892	0.650764559116902	0.782408564927373	0.903038270112912	0.150559676575381	0.941106310946431	0.799087306074004	1.29865831556452	0.918386234446348	0.823749360308273	0.443606651475615	0.669026765509631	0.823749360308273	1.13750352374994	0.704871964456353	0.918386234446348	0.400537929583729	0	0.389566811762726	0.6959938131099
"CTSL2"	2.92029330021101	3.19692173382033	2.28095631383106	4.79285535236249	4.4541758931858	2.09085343045111	3.04614178164472	4.22187708107703	4.81198471935167	5.38059093426592	3.84699468696557	3.51222688651396	4.66959375118833	5.85449441815488	2.62293035092018	1.51601514700366	4.31179371775365	1.85598969730848	1.53605290024021	3.38543103719352	4.8569856897822	3.47118746038699	0.948600847493356	2.02502879449152	1.25096157353322	1.77820857639809	1.44890095114513	1.81147103052984	1.22650852980868	1.33913738491959	2.76341157447001	3.33913738491959	2.12101540096137	0.739848102699327	2.8499992594661	2.68481873755322	2.42492208821069	2.52857131887076	1.77399632511117	3.02502879449152	3.50589092972996	2.64616265715789	1.11103131238874	1.67807190511264	1.81147103052984	1.81147103052984	3.43028527297778	0	0	2.114367024952	2.10097764772482	1.31614574229336	1.66902676550963	1.76128527336162	1.42223300068305	1.87578006306849	1.13093086982645	1.70929063572336	1.52105073690096	0.321928094887362	2.01435529297707	1.35614381022528	2.22650852980868	1.03562390973072	0	1.95233356636969	0	2.47248777146274	1.09085343045111	0.584962500721156	0.863938450423971	1.63691458035588	1.11769504266975	1.41683974191283	1.92219784839637	0	0	0.831877241191673	1.58014548442338	1.6959938131099	1.97452931248388	0	1.85996954822103	1.64154602908752	1.13750352374994	1.1243281350022	1.16349873228288	1.02147972741045	0.678071905112638	2.75488750216347	0.298658315564515	5.10139795218253	1.29278174922785	2.07724299893246	1.98185265328974	1.0071955014042	2.21723071622067	0	2.3305584000308	0	0	1.74846123300404	1.90689059560852	2.17632277264046	1.91456452349394	1.67355642399014	2.26903314645524	0.895302621333307	1.33913738491959	1.40599235967584	1.10433665981474	1.8073549220576	1.71369581484336	0.879705766282288	0.918386234446348	0.22650852980868	0.925999418556223	1.11769504266975	0.879705766282288	2.31324585178756	0.948600847493356	0.839959587489532	2.17632277264046	1.65992455840238	0.985500430304885	2.70708299177171	0.650764559116902	1.82781902461732	1.73984810269933	0.704871964456353	2.01077983875324	1.42223300068305	1.28095631383106	1.23266075679027	2.48542682717024	1.0703893278914	0	0	0.650764559116902	1.18269229751619
"GPR12"	0	0	0	1.62293035092018	0.0565835283663675	0.31034012061215	0.831877241191673	0	3.91838623444635	0.137503523749935	0	1.39506279951758	2.29865831556452	4.45811948117451	2.81147103052984	0.20163386116965	1.82374936030827	0.545968369105292	0.124328135002202	0.070389327891398	0.0285691521967709	0.0840642647884745	0	0.0565835283663675	0	0.20163386116965	0.0285691521967709	0	0	0	0.0840642647884745	0.0143552929770701	0.27500704749987	0.150559676575381	0	0.0143552929770701	0.0976107966264223	0	0.189033824390017	0.250961573533219	0.070389327891398	0	0.0143552929770701	0.0143552929770701	0.070389327891398	0	0	0	0	0.20163386116965	0.0565835283663675	0	0.0285691521967709	0.0565835283663675	0	0	0.0285691521967709	0.0976107966264223	0	0	0.0143552929770701	0	0.111031312388744	0.0565835283663675	0	0	0	0	0	0.0840642647884745	0.0143552929770701	0.669026765509631	0	0.0143552929770701	0.0840642647884745	0	0	0	0	1.37295209791183	0	0	0.485426827170242	0.321928094887362	0.454175893185802	0.641546029087524	0.0285691521967709	0.16349873228288	0.0840642647884745	0.137503523749935	0.0285691521967709	2.34766565630097	0.0426443374084937	0.214124805352847	0.575312330687437	0.641546029087524	0.422233000683048	0	0	0	0	0.0285691521967709	0	0.0143552929770701	0	0.0143552929770701	0.137503523749935	0.070389327891398	0.0565835283663675	0.137503523749935	0.0285691521967709	0	0.0976107966264223	0.214124805352847	0.0143552929770701	0	0.0976107966264223	0.0565835283663675	0.16349873228288	0.176322772640463	0.150559676575381	0.0976107966264223	0.0143552929770701	0.0426443374084937	0	0.0143552929770701	0.321928094887362	0.31034012061215	0.238786859587116	0.0426443374084937	0	0.0426443374084937	0.070389327891398	0	0.0143552929770701	0	0	0	0.0426443374084937	0.111031312388744
"FAM171A1"	3.56803210477128	3.51475349843975	2.64154602908752	4.36106648879432	2	1.22650852980868	1.85598969730848	4.97819562968165	4.23112515787905	2.95046841415012	4.45877569908024	4.90737141382356	3.96439863220318	4.05398016818765	2.62527048937469	5.13093086982645	4.60407132366886	3.32192809488736	6.1053847492476	3.81864608282254	4.26303440583379	4.63401235640212	0	1.98550043030488	1.60880924267552	2.05311133645956	1.96716860753263	1.48026512205446	1.02856915219677	2.51349074558812	1.40599235967584	1.94110631094643	1.87970576628229	2.04614178164472	1.0703893278914	2.37295209791183	1.77820857639809	1.47508488294878	2.23572705983806	1.6959938131099	1.81147103052984	0.632268215499513	1.63226821549951	1.43295940727611	2.50842865253186	1.31034012061215	0.815575428862573	1.38956681176273	1.95233356636969	2.77610398807316	2.34198574722862	1.99276843076892	1.54101915313356	1.77399632511117	1.08406426478847	2.30451104180995	1.77820857639809	1.50589092972996	1.21412480535285	2.16992500144231	0.918386234446348	2.08406426478847	1.92219784839637	2.01792190799726	3.06004738366994	2.63226821549951	1.88362081628567	4.51096191927738	2.39780296186249	2.51096191927738	1.17632277264046	2.61823865559545	2.63691458035588	3.61470984411521	2.1243281350022	1.33342373372519	3.16510798514454	1.78240856492737	1.39506279951758	2.78659636189081	1.43829285157915	3.0036022366802	2.799087306074	2.83995958748953	1.84398384404833	2.90689059560852	3.56803210477128	2.12101540096137	2.790772037862	3.24792751344359	2.86591881455221	3.25247621413522	3.75488750216347	3.01256867350306	2.25398926623079	2.88947354253111	2.39506279951758	0.713695814843359	1.09761079662642	1.90303827011291	0.55581615506164	2.3305584000308	2.25398926623079	2.18586654531133	2.06004738366994	2.11103131238874	2.48284828306847	2.26603689399532	2.21101219348551	3.05137210172103	1.57046293102604	1.74416109557041	2.21723071622067	1.81147103052984	2.22958792274065	0.773996325111173	2.4931349223055	1.60407132366886	2.08406426478847	2.94860084749336	1.98550043030488	2.47248777146274	1.46988597627446	2.5033487351675	1.91838623444635	1.53106949272595	2.44890095114513	2.75915583380027	2.56803210477128	1.89141918684608	1.64616265715789	1.32768736417605	1.93357263826102	1.0071955014042	2.15055967657538	0	2.07724299893246	0.807354922057604	1.89530262133331	1.98185265328974
"C6orf15"	0	0	0	4.71204544855369	3.59693514238723	1.17632277264046	1.4594316186373	0	3.48542682717024	2.44360665147561	0.27500704749987	0	1.87184364850932	0.0565835283663675	3.56071495447448	0	0.16349873228288	0	0	0.356143810225275	5.49761236561836	0	0	0.111031312388744	0	0.137503523749935	0	0.20163386116965	0.0426443374084937	0	0.150559676575381	0.344828496997441	0.0565835283663675	0.214124805352847	0.55581615506164	0.0426443374084937	0.495695162624069	0	0.0565835283663675	0.0565835283663675	0.111031312388744	0	0.070389327891398	0	0.176322772640463	1.09761079662642	0	0	0	0	0	0.0565835283663675	0.641546029087524	0.31034012061215	0	0	0.111031312388744	0	1.13093086982645	0	0.137503523749935	0	0.20163386116965	0	0	0	0	0	0	0.070389327891398	0	0.0976107966264223	0.27500704749987	0.20163386116965	0.176322772640463	0	0	0	0	1.34482849699744	0	0	0.070389327891398	0.070389327891398	0.495695162624069	0.22650852980868	0	0.124328135002202	0	0.070389327891398	0	1.55090066464752	0	0	0.545968369105292	0.176322772640463	0	0	0	0	0	0	0.344828496997441	0	0.37851162325373	0.641546029087524	0.189033824390017	0.070389327891398	1.16992500144231	0	0	0.263034405833794	1.93357263826102	0	0	0	0.0976107966264223	0	0.0565835283663675	1.57531233068744	0.887525270741587	0.0840642647884745	0.286881147788162	0	0.176322772640463	0	0	0.687060688339892	0.150559676575381	0.16349873228288	0.505890929729957	0.263034405833794	0.286881147788162	0	0	0	0	0	0.20163386116965	0.0976107966264223
"CDH3"	5.23802251782572	5.52575569282949	6.51349074558812	6.3437631221496	6.56407325573694	7.84918613874346	7.07959144864819	5.88849973551412	8.42643250018696	5.37399614213124	6.75568877685271	5.66647256884207	6.62512434187511	3.99548451887751	6.65592421308382	1.25701061820602	5.54473265593262	5.36457243229586	4.65992455840238	6.71039319217052	5.18229502502548	6.6891593577313	1.13750352374994	4.77663042305105	4.96809075204526	5.44691786486603	2.57288966842058	2.97819562968165	4.17712050284652	1.07724299893246	3.51349074558812	4.4995270242151	3.55336050333533	3.41413553298445	3.97452931248388	2.34766565630097	3.97544676564096	1.25096157353322	1.98913900736823	3.99457972421575	2.43829285157915	4.53480866123175	3.77925972037238	3.611172380044	3.69041709553247	3.43429461795993	2.96347412397489	0.687060688339892	4.48155728070859	3.92599941855622	1.83592407425437	1.40053792958373	3.04439411935845	2.97636363573276	1.70929063572336	3.96069703930431	2.95046841415012	0.782408564927373	2.85996954822103	1.04264433740849	1.48542682717024	4.64270157183323	3.65535182861255	4.06177619758669	2.72465027173297	3.20163386116965	3.77925972037238	4.32912359629157	3.83187724119167	4.41278152533848	3.15055967657538	5.62643913669732	4.71863561627134	2.77820857639809	1.92599941855622	4.45088131527337	2.29865831556452	3.24488705912353	5.10181813422741	2.87381319835909	3.62058641045188	5.07895134139482	3.79389588254888	3.89336221076387	2.21412480535285	4.19298316997399	3.55826763405574	3.77505054148317	3.81557542886257	4.52857131887076	1.23266075679027	4.54966917072649	3.00898878322725	3.01077983875324	4.04264433740849	3.88166461932035	4.31686980506433	1.4905701304462	2.33342373372519	2.62993940943954	3.35895882583233	4.5453506448223	4.14486214291573	1.31034012061215	5.25474519762921	3.57046293102604	4.4757334309664	2.63459326844576	4.53480866123175	1.35614381022528	1.0071955014042	3.36457243229586	3.98641093525204	2.19534759832222	2.87578006306849	0.739848102699327	3.12763327972587	1.36737106564853	3.877744249949	5.13545278418517	4.13422093976063	2.93734439215023	3.41683974191283	2.7158933705476	3.5933537709803	2.5033487351675	0.27500704749987	5.37677657188298	3.71918344048179	2.89336221076387	3.65764000520782	3.81044310384517	4.23266075679027	3.30451104180995	1.59931779369823	2.87970576628229	1.92219784839637	1.64616265715789	5.86096279785812	3.53106949272595
"CDCA7"	2.51349074558812	3.18269229751619	0.650764559116902	3.8569856897822	4.02147972741045	1.52606881166759	4.86195536414487	3.98093926608551	4.21334728173344	3.6959938131099	4.08236196955747	2.04264433740849	4.26453643099903	3.38681094647222	2.43028527297778	5.12639473762014	2.72246602447109	2.36737106564853	5.1811025507538	4.69265037003553	2.98367769469807	2.34766565630097	0	0.782408564927373	0.443606651475615	2.32481060342048	1.35614381022528	2.53106949272595	1	1.29278174922785	2.49569516262407	0.400537929583729	1.799087306074	0.790772037862	2.87970576628229	2.24792751344359	0.495695162624069	0.411426245726465	0.286881147788162	0.641546029087524	1.32768736417605	0.839959587489532	0.20163386116965	1.47508488294878	2.55336050333533	1.97819562968165	3.09592441999854	0	1.43295940727611	0.16349873228288	1.35049724708413	2.17312743348066	0.669026765509631	0.516015147003665	2.14404636961671	2.54843662469604	1.15704371014558	2.67581593117227	0.0285691521967709	2.0703893278914	3.32048467801769	1.84398384404833	0.799087306074004	0.678071905112638	0.55581615506164	1.35049724708413	0.992768430768924	2.60880924267552	1.20163386116965	3.05137210172103	2.48542682717024	3.47767732756531	2.84398384404833	2.31324585178756	2.45680614923047	0	0.613531652917927	0.53605290024021	1.83187724119167	0	1.43295940727611	0	0.925999418556223	1.54596836910529	0.432959407276106	1.95977015521147	1.799087306074	1	0.55581615506164	1.36737106564853	0.333423733725192	2.06695024392463	0.75702324650746	1.33913738491959	1.43829285157915	0.84799690655495	0	1.37295209791183	0.956056652412403	0	0	1.13750352374994	3.30158764660319	1.97452931248388	1.4594316186373	1.7311832415722	1.7311832415722	0.748461233004036	1.03562390973072	1.76977173924945	0.815575428862573	0.475084882948783	0.84799690655495	0.584962500721156	0.84799690655495	0.189033824390017	1.66902676550963	0.411426245726465	0.790772037862	1.04264433740849	0.799087306074004	0.443606651475615	3.38543103719352	2.0036022366802	0.632268215499513	0.773996325111173	0.678071905112638	1.09085343045111	1.41142624572647	2.85199883711245	1.65992455840238	0.443606651475615	0.773996325111173	0.263034405833794	2.02147972741045	0.6959938131099	0.526068811667588	0	0.815575428862573	0.799087306074004
"SMOC1"	0.773996325111173	0.464668267003444	0	3.70043971814109	3.16992500144231	0.0565835283663675	3.22342254993494	2.14404636961671	4.19770815795585	1.48542682717024	3.13914201914569	2.4931349223055	2.75060650483559	3.38266725274504	3.99457972421575	0.111031312388744	2.38404980679516	1.94485844580754	1.11103131238874	1.65535182861255	1.52105073690096	4.61353165291793	0.422233000683048	0.189033824390017	0.214124805352847	0.31034012061215	0.22650852980868	0.0565835283663675	2.88752527074159	0.411426245726465	0.855989697308481	0.37851162325373	0.27500704749987	0.286881147788162	0.16349873228288	0.22650852980868	0.985500430304885	0.16349873228288	0.411426245726465	0.622930350920177	0.298658315564515	0.20163386116965	0.27500704749987	0.189033824390017	0.432959407276106	0.400537929583729	0	0.432959407276106	0	0.238786859587116	0.505890929729957	0.454175893185802	0.773996325111173	0.831877241191673	0.895302621333307	3.68818035858693	0.070389327891398	0.214124805352847	0.910732661902913	0.176322772640463	0.298658315564515	0.545968369105292	0.298658315564515	0.422233000683048	1.15055967657538	1.0496307677246	0.400537929583729	2.43562859405209	0	1.04264433740849	0.176322772640463	0.565597175854225	0.31034012061215	0.659924558402378	0.650764559116902	0.863938450423971	1.25096157353322	1.74416109557041	0.765534746362977	1.98913900736823	0.454175893185802	2.39506279951758	0.545968369105292	0.978195629681652	1.11103131238874	1.26903314645524	3.21878116778407	0.839959587489532	1.77820857639809	0.871843648509318	2.88557436437143	0.678071905112638	1.0496307677246	0.687060688339892	0.871843648509318	0.659924558402378	1.91073266190291	0	1.91456452349394	0	1.32768736417605	0.963474123974886	0.7311832415722	1.34482849699744	2.09423606984577	0.411426245726465	1.40599235967584	0.333423733725192	1.01435529297707	0.111031312388744	0.176322772640463	0.176322772640463	1.04264433740849	0.443606651475615	0.344828496997441	0.0565835283663675	0.150559676575381	0.189033824390017	0.20163386116965	1.49569516262407	0.432959407276106	1.08406426478847	0.815575428862573	0.263034405833794	0.070389327891398	0.27500704749987	0.887525270741587	0.545968369105292	0.622930350920177	0.137503523749935	0.454175893185802	0.150559676575381	0.970853654340484	0.0840642647884745	0.505890929729957	0	0	1.14404636961671	2.02856915219677	0.659924558402378
