"BC_HKB0543_1306_T"	"BC_HKB0632_1381_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0748_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0757_1496_T"	"BC_HKB2112_1636_T"	"HKB0031_3001_T"	"HKB0067_3006_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0160_3000_T"	"HKB0164_3006_T"	"HKB0719_3002_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0215_1134_T"	"BC_HKB0567_M1337_T"	"BC_HKB0689_M1326_T"	"BC_HKB0738_1475_T"	"BC_HKB0761_1499_T"	"BC_HKB0772_1460_T"	"BC_HKB0876_1543_T"	"BC_HKB0890_1550_T"	"BC_HKB0913_1654_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0088_3000_T"	"HKB0100_3006_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0638_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"BC_HKB0882_1555_T"	"HKB0078_3000_T"	"HKB0162_3006_T"	"HKB0564_3000_T"	"HKB0692_3000_T"	"BC_HKB0715_1407_T"	"BC_HKB0741_1471_T"	"BC_HKB0759_1488_T"	"BC_HKB2113_1657_T"	"HKB0006_3006_T"	"HKB0147_3000_T"	"HKB0210_3006_T"	"HKB0230_3006_T"	"HKB0734_3000_T"
"C1QL1"	0	0	0	0	0	0	0	0.111031312388744	0.150559676575381	0.263034405833794	1.86393845042397	0.189033824390017	0.31034012061215	0.0426443374084937	0.250961573533219	0.669026765509631	1	0.871843648509318	0.0565835283663675	1.29865831556452	0.189033824390017	0.321928094887362	0.831877241191673	0.0285691521967709	1.25096157353322	0.20163386116965	0.678071905112638	0.613531652917927	0.356143810225275	0	0	0.0976107966264223	0.0976107966264223	0.111031312388744	0.176322772640463	0.0565835283663675	0.782408564927373	0.659924558402378	0	0	0	0	0	0	1.08406426478847	0	0	0	0	0.799087306074004	0.411426245726465	1.97452931248388	0.286881147788162	1.0703893278914	0.0840642647884745	0.31034012061215	0.687060688339892	0.678071905112638	0.475084882948783	2.21723071622067	0.0285691521967709	0.238786859587116	0.150559676575381	0.669026765509631	1.52606881166759	0.985500430304885	1.10433665981474	0.150559676575381	1.35049724708413	0.526068811667588	0.464668267003444	1.01435529297707	0.367371065648529	2.14404636961671	0.0976107966264223	0	0.367371065648529	0.650764559116902	0.575312330687437	0.111031312388744	1.18269229751619	0.238786859587116	0.495695162624069	0.831877241191673	0	0.286881147788162	0	0.722466024471091	0.0426443374084937	1.44360665147561	0	0.925999418556223	1.95233356636969	2.02856915219677	0.622930350920177	3.60762622084549	0.37851162325373	0.495695162624069
"KCNH5"	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.0976107966264223	0.0840642647884745	0	0	0	0	0	0	0	0	0.0565835283663675	0.150559676575381	0	0	0	0	0	0	0.422233000683048	0.070389327891398	0.0285691521967709	0.0426443374084937	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0.0426443374084937	0.070389327891398	0	0	0	0	0.0143552929770701	0	0.0143552929770701	0	0.0285691521967709	0	0	0	0	0	0	0.0426443374084937	0	0.0426443374084937	0.0565835283663675	0	0	0	0.0976107966264223	0.111031312388744	0.250961573533219	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.356143810225275	0	0	0.0285691521967709	0	0	0	0
"GALNT9"	1.75274859140713	0	0.75702324650746	1.83995958748953	2.62993940943954	1.58496250072116	3.74308405554959	0	0	0.111031312388744	0	0.0565835283663675	0	0	0	0	0	0	0	0.137503523749935	0	0	0	0	0.0565835283663675	0	0	0	0.0426443374084937	0	0.6959938131099	0.0426443374084937	0	0	0	0.0426443374084937	0.0840642647884745	0	0	0	0.831877241191673	0	0	2.01435529297707	0	2.60880924267552	0	0	1.68257329734758	0.124328135002202	0	0	0	0	0	0.16349873228288	0	0	0.0285691521967709	0.0840642647884745	0	0	0.0976107966264223	0	0.0840642647884745	0	0	0.0840642647884745	0	0.0840642647884745	0	0	0	0.124328135002202	0.0426443374084937	0	0	0.137503523749935	0.0426443374084937	0.176322772640463	0	0	0	0	0	0.0976107966264223	0	0.0976107966264223	0	0	0	0	1.39506279951758	0	0	0.189033824390017	0.0565835283663675	0
"ISM2"	0	0	0	0	0	0	0	0.0840642647884745	0.0840642647884745	0.0143552929770701	0.0565835283663675	0.0143552929770701	0	0.070389327891398	0.124328135002202	0.0426443374084937	0	0.0840642647884745	0	0.0840642647884745	0.0285691521967709	0.0840642647884745	0.0840642647884745	0.0426443374084937	0.0840642647884745	0	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0.0976107966264223	0.0285691521967709	0	0.124328135002202	0.0285691521967709	0.895302621333307	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0.111031312388744	0.0143552929770701	0.0285691521967709	0	0.0285691521967709	0.0426443374084937	0.0143552929770701	0.137503523749935	0.0143552929770701	0	0.111031312388744	0.0840642647884745	0.0285691521967709	0.0143552929770701	0	0.0285691521967709	0	0.0565835283663675	0	0.124328135002202	0	0.0426443374084937	0.0285691521967709	0.0285691521967709	0.124328135002202	0.0840642647884745	0.0285691521967709	0.0565835283663675	0	0.0285691521967709	0	0.0285691521967709	0	0.0143552929770701	0	0	0.0285691521967709	0	0.411426245726465	0	0	0	0	0.0285691521967709	0	0
"NPFFR2"	0	1.799087306074	2.8073549220576	0	1.91838623444635	0	0	0.464668267003444	0.963474123974886	0.250961573533219	3.24488705912353	0.485426827170242	1.11769504266975	0	0.137503523749935	0.545968369105292	0.0285691521967709	0.124328135002202	0.0565835283663675	0	0.0976107966264223	0	0.22650852980868	0.150559676575381	0.298658315564515	0	0	0.298658315564515	0	0	0.925999418556223	0.27500704749987	1.29865831556452	0.263034405833794	0.475084882948783	0.31034012061215	0.855989697308481	0.495695162624069	0	2.79285535236249	0	0	0.970853654340484	0	2.38404980679516	2.56803210477128	2.61353165291793	0	0	1.36176835941915	0.584962500721156	0.298658315564515	2.43295940727611	0.0565835283663675	0.070389327891398	0.37851162325373	0.150559676575381	0.0565835283663675	3.1554254317472	0.464668267003444	1.90303827011291	1.13750352374994	2.65992455840238	1.13093086982645	1.76977173924945	0.0976107966264223	0.422233000683048	0	0.903038270112912	1.29865831556452	0.0426443374084937	0.485426827170242	0.344828496997441	0	0.070389327891398	2.28095631383106	0.137503523749935	0.263034405833794	0.37851162325373	0.31034012061215	0.111031312388744	0.111031312388744	0.137503523749935	0.22650852980868	0	0.344828496997441	0.31034012061215	0.31034012061215	0.111031312388744	1.64616265715789	0.823749360308273	1.08406426478847	0	0.137503523749935	0.250961573533219	0.0426443374084937	0	2.60407132366886
"SMTNL2"	0	0	1.15055967657538	0	0	0	0	0.16349873228288	0.16349873228288	0.0426443374084937	0.941106310946431	0.189033824390017	0.0285691521967709	0.214124805352847	0.189033824390017	0.189033824390017	0.0840642647884745	0.111031312388744	0.238786859587116	0.641546029087524	0.137503523749935	0.250961573533219	0.111031312388744	0	0.0840642647884745	0.20163386116965	0.422233000683048	0.070389327891398	1.07724299893246	0	1.06350294230616	0	0	0.422233000683048	0.400537929583729	0.0426443374084937	0.333423733725192	0.454175893185802	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0.189033824390017	0.0976107966264223	0.0285691521967709	0	0.137503523749935	0.367371065648529	0.20163386116965	0.0840642647884745	0	0.22650852980868	0.150559676575381	0.0426443374084937	0.485426827170242	0.16349873228288	0.0840642647884745	0.137503523749935	0.250961573533219	0.124328135002202	0.75702324650746	0.0840642647884745	0.432959407276106	0.454175893185802	0.070389327891398	0.070389327891398	0	0.16349873228288	0.0840642647884745	0.111031312388744	0.20163386116965	0.799087306074004	0.214124805352847	0.20163386116965	0.150559676575381	0	0.0285691521967709	0	0.238786859587116	0.0840642647884745	0	0.948600847493356	0	0	0.0565835283663675	0.070389327891398	0.545968369105292	0.214124805352847	0.0976107966264223
"FGF9"	0.516015147003665	0	0	0	0	0	0	0.124328135002202	0.0285691521967709	0.0143552929770701	0.176322772640463	0.0976107966264223	0.0285691521967709	0	0.0143552929770701	0.0285691521967709	0.0426443374084937	0.0565835283663675	0.0143552929770701	0.0565835283663675	0.565597175854225	0.0426443374084937	0.0285691521967709	0.124328135002202	0.0285691521967709	0.137503523749935	0.0426443374084937	0.0285691521967709	0.0285691521967709	0	0.286881147788162	0.0143552929770701	0.0143552929770701	0.250961573533219	0.137503523749935	0.250961573533219	0.189033824390017	0.356143810225275	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0.070389327891398	0.0143552929770701	0.111031312388744	0.124328135002202	0.0976107966264223	0.214124805352847	0.214124805352847	0.070389327891398	0.111031312388744	0.0285691521967709	0.070389327891398	0.0840642647884745	0.0976107966264223	0.0426443374084937	0.16349873228288	0.0143552929770701	0.0565835283663675	0.0426443374084937	0.0285691521967709	0.214124805352847	0.0426443374084937	0.722466024471091	0.0143552929770701	0.0285691521967709	0.0840642647884745	0.176322772640463	0.344828496997441	0.0976107966264223	0.070389327891398	0.22650852980868	0.0565835283663675	0.0285691521967709	0.0426443374084937	0.0426443374084937	0	0.0285691521967709	0.0840642647884745	0.432959407276106	0.0565835283663675	0	0.464668267003444	0	0	0.0143552929770701	1.07724299893246	0.956056652412403	0.0426443374084937	0
"FZD2"	1.01435529297707	2.45680614923047	1.48026512205446	0	2.94673086014031	1.43829285157915	0	1.39506279951758	2.06350294230616	1.61353165291793	1.79493566280354	2.53356334821451	2.42223300068305	1.29278174922785	1.86393845042397	2.4905701304462	1.53106949272595	2.96347412397489	2.23572705983806	2.08065766334523	1.43295940727611	2.25701061820602	1.42223300068305	1.40599235967584	2.83187724119167	1.32192809488736	1.57531233068744	2.05311133645956	1.81966818349646	0	0.748461233004036	1.8073549220576	2.80529245560071	1.83187724119167	1.11103131238874	0.887525270741587	2.88947354253111	1.39506279951758	1.4594316186373	0	0	0.650764559116902	0	0	0	1.67355642399014	1.41683974191283	2.68032435684402	3.25550073314839	2.70708299177171	2.01792190799726	1.56559717585423	2.63923216324928	3.20320115631661	2.52606881166759	2.69821847822441	1.52105073690096	1.790772037862	2.70043971814109	3.10768786931437	3.50842865253186	1.97452931248388	1.54101915313356	1.0496307677246	2.24184018356467	2.12101540096137	3.4154882710497	1.35049724708413	1.8073549220576	2.38404980679516	2.58014548442338	1.6507645591169	2.37295209791183	2.47508488294878	1.51601514700366	2.41683974191283	0.948600847493356	1.41142624572647	2.25701061820602	2.50080205305716	2.28688114778816	2.45154083301783	2.90881290773955	2.54596836910529	1.6507645591169	2.54101915313356	1.1243281350022	2.60169651648096	1.25701061820602	0	1.23878685958712	2.4931349223055	1.26303440583379	3.18428029441938	1.48026512205446	0.970853654340484	0.790772037862	2.16027483140859
"CARNS1"	5.37712374912949	3.44757919654888	5.74443022998792	4.76341157447001	5.71808758396052	4.98959318493877	5.2502036564993	0.839959587489532	0.422233000683048	0.443606651475615	0.505890929729957	0.432959407276106	0.31034012061215	0.238786859587116	0.22650852980868	0.443606651475615	0.722466024471091	0.516015147003665	0.485426827170242	0.286881147788162	0.250961573533219	0.6959938131099	0.20163386116965	0.545968369105292	0.333423733725192	1.0071955014042	0.31034012061215	0.53605290024021	0.250961573533219	4.65821148275179	5.90953311494689	0.367371065648529	0.367371065648529	0.422233000683048	0.739848102699327	0.20163386116965	0.55581615506164	0.516015147003665	3.93734439215023	5.36597242759338	1.4905701304462	3.55949181320504	4.5909612413426	3.93168305705981	4.40053792958373	5.25512301484779	4.66391384211598	5.93593113975227	5.90352037372338	0.238786859587116	0.176322772640463	1.55581615506164	0.422233000683048	0.124328135002202	0.214124805352847	0.298658315564515	0.53605290024021	1.36176835941915	0.55581615506164	0.659924558402378	0.565597175854225	0.250961573533219	0.250961573533219	0.321928094887362	0.298658315564515	0.263034405833794	0.613531652917927	0.298658315564515	0.475084882948783	0.422233000683048	0.176322772640463	0.53605290024021	0.464668267003444	0.495695162624069	0.495695162624069	0.214124805352847	0.263034405833794	0.263034405833794	0.31034012061215	0.356143810225275	0.31034012061215	0.124328135002202	0.321928094887362	0.286881147788162	3.9429835981871	0.321928094887362	0.367371065648529	0.22650852980868	0.286881147788162	7.12691092605489	4.61529857909211	5.26077843189343	5.09339115325301	0.0840642647884745	0.0976107966264223	0.20163386116965	0.604071323668861	0.22650852980868
"P2RX6"	0.584962500721156	0	0	0	0	0	0	0.37851162325373	0.344828496997441	0.0426443374084937	0.137503523749935	0.0285691521967709	0.124328135002202	0.070389327891398	0.0565835283663675	0	0.286881147788162	0.263034405833794	0.0565835283663675	0.0285691521967709	0	0.070389327891398	0.124328135002202	1.36737106564853	0	0.31034012061215	0.22650852980868	0.0976107966264223	0.0565835283663675	2.16992500144231	0	0.070389327891398	0.0976107966264223	0.356143810225275	0.422233000683048	0.298658315564515	0.367371065648529	0.189033824390017	1.43295940727611	0	0.565597175854225	0	0	0	0	0	0	0	0	0.137503523749935	0.070389327891398	0.214124805352847	0.344828496997441	0.22650852980868	0.0285691521967709	0.400537929583729	0.189033824390017	0.070389327891398	0.0976107966264223	0.321928094887362	0.150559676575381	0.0285691521967709	0.0565835283663675	0.0976107966264223	0.189033824390017	0	0	0.298658315564515	0.0426443374084937	0.250961573533219	0.0143552929770701	0.137503523749935	0.124328135002202	0.124328135002202	0.150559676575381	0.0976107966264223	0.189033824390017	0.286881147788162	0.070389327891398	0.31034012061215	0.189033824390017	0.189033824390017	0.16349873228288	0.422233000683048	0.765534746362977	0.0976107966264223	0.250961573533219	0.250961573533219	0.823749360308273	1.49569516262407	0	0	1.59454854955035	1.0071955014042	1.0496307677246	0.22650852980868	0.37851162325373	0.214124805352847
"MMP24"	6.52026508364357	7.04483123344781	5.82578562746479	5.72410451986685	6.07339181605292	6.58661464242998	6.32696871158789	0.0840642647884745	0.250961573533219	0.150559676575381	0.584962500721156	0.516015147003665	0.495695162624069	0.27500704749987	0.150559676575381	0.443606651475615	0.464668267003444	0.516015147003665	0.124328135002202	0.22650852980868	0.189033824390017	0.22650852980868	0.286881147788162	0.748461233004036	0.238786859587116	0.545968369105292	3.22496636500027	0.20163386116965	0.31034012061215	7.46246137350469	7.61985314739117	0.584962500721156	0.505890929729957	0.632268215499513	1.09761079662642	0.263034405833794	0.545968369105292	0.238786859587116	6.95442898437188	6.96046537410255	6.83806934608593	6.77373265060786	7.23198913337601	6.98356369722332	5.97888202809642	6.63662462054365	5.21256933885081	6.80374366850523	6.28891220276619	0.464668267003444	0.400537929583729	0.485426827170242	0.485426827170242	0.545968369105292	0.475084882948783	0.298658315564515	0.84799690655495	0.687060688339892	0.432959407276106	1.68257329734758	0.669026765509631	0.356143810225275	0.367371065648529	0.55581615506164	0.739848102699327	0.464668267003444	0.485426827170242	0.604071323668861	0.678071905112638	0.6959938131099	0.250961573533219	0.895302621333307	0.31034012061215	0.650764559116902	0.263034405833794	0.16349873228288	0.189033824390017	0.53605290024021	0.565597175854225	0.432959407276106	0.238786859587116	0.839959587489532	0.475084882948783	0.344828496997441	5.18863829456139	0.356143810225275	0.84799690655495	0.7311832415722	0.475084882948783	6.07510472220949	6.08767498668722	7.24593293819855	7.18834157601082	4.5957423394744	2.44095219802964	4.73606362787181	3.48928602262588	0.298658315564515
"SLC7A4"	0	0	0	0	1.28095631383106	0.978195629681652	1.25096157353322	0.137503523749935	0	0.0143552929770701	2.17312743348066	0.0976107966264223	0.6959938131099	0	0	0	2.62760683812965	0.176322772640463	0.0285691521967709	0.0565835283663675	0.0285691521967709	0.070389327891398	0	1.67355642399014	0	2.28095631383106	0	1.70929063572336	0.0285691521967709	0.632268215499513	0	1.14404636961671	0.400537929583729	0.948600847493356	2.43562859405209	1.62293035092018	1.63691458035588	0.27500704749987	0	1.6959938131099	0	0.970853654340484	0	0	0	1.51096191927738	2.17951105027151	3.64270157183323	0	4.16269343221124	0.0976107966264223	0	0.992768430768924	1.6959938131099	0	0.176322772640463	1.95233356636969	1.86393845042397	1.22650852980868	0.298658315564515	0	2.16349873228288	0.495695162624069	1.54596836910529	1.50080205305716	0	0.807354922057604	2.29278174922785	2.63923216324928	1.80322703643493	2.26002565596146	0	3.30888505741176	3.48026512205446	0.933572638261024	1.87970576628229	1.59931779369823	1.56071495447448	0	1.99638874644762	0	0.070389327891398	0	0.963474123974886	0	0.0976107966264223	0.137503523749935	0.516015147003665	0	0	0	1.6959938131099	0.669026765509631	4.49569516262407	1.95977015521147	0.0840642647884745	2.37573453858316	3.5298209465287
"FBXO2"	1.23266075679027	1.43295940727611	1.75274859140713	0	4.46139758992616	1.02147972741045	1.31034012061215	2.38681094647222	1.38404980679516	2.78659636189081	2.72246602447109	1.99276843076892	3.98002530023873	0.871843648509318	1.01435529297707	2.07382023329167	4.4276061727819	3.99367436175058	1.02147972741045	2.06350294230616	1.27500704749987	2.4931349223055	2.16671544496642	5.42861141846713	2.04614178164472	2.80529245560071	3.4262647547021	2.26303440583379	1.55090066464752	0	1.9560566524124	3.94579495674006	2.17632277264046	3.68144926531496	1.52105073690096	0	3.30305008468167	2.68032435684402	0	1.85598969730848	2.44095219802964	0	2.47767732756531	2.16349873228288	2.09085343045111	0.978195629681652	0	4.23419472295381	2.59454854955035	4.82119997805645	2.72246602447109	0.659924558402378	2.63459326844576	1.20789285164133	1.87578006306849	1.70929063572336	2.33913738491959	3.30158764660319	2.62293035092018	5.67299099382775	0.84799690655495	2.09761079662642	0.863938450423971	2.08065766334523	3.22958792274065	0.739848102699327	2.23878685958712	1.44890095114513	5.79727243202997	2.44890095114513	3.08746284125034	1.22650852980868	2.19534759832222	2.23878685958712	0.910732661902913	1.99638874644762	1.65535182861255	3.78450398292957	1.97819562968165	2.59454854955035	0.16349873228288	2.51096191927738	0.782408564927373	2.56071495447448	0	3.31903981556254	1.26903314645524	2.83390207666916	0.565597175854225	2.37295209791183	2.21101219348551	2.83794324189103	3.71369581484336	6.08831123588866	4.71259578044703	0.575312330687437	3.95977015521147	1.96347412397489
"SLC22A7"	0.475084882948783	1.40053792958373	0	1.71808758396052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0.20163386116965	0	0.20163386116965	0.575312330687437	1.0496307677246	0	0	0	0	0	0	0	0.526068811667588	0	0.594548549550354	0	2.30451104180995	2.20476675065461	0.6959938131099	0	1.6507645591169	0	0	0	0.0426443374084937	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0.0285691521967709	0.0840642647884745	0	0	0	0	0.150559676575381	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	1.4594316186373	0.111031312388744	0.0285691521967709	0.443606651475615	0	0
"BTN1A1"	2.04614178164472	0.516015147003665	2.33342373372519	2.16349873228288	2.15055967657538	2.76128527336162	2.10433665981474	0.505890929729957	0.0143552929770701	0.150559676575381	0.111031312388744	0.20163386116965	0.0143552929770701	0.189033824390017	0.0426443374084937	0.070389327891398	0.0426443374084937	0.20163386116965	0.27500704749987	0.0143552929770701	0.422233000683048	0.124328135002202	0.367371065648529	0.27500704749987	0.31034012061215	0.070389327891398	0.0565835283663675	0.16349873228288	0.0976107966264223	2.64846544302731	0.443606651475615	0	0	0.0285691521967709	0.0565835283663675	0	0	0	2.95233356636969	1.6959938131099	1.23266075679027	1.33913738491959	1.35614381022528	0	1.07724299893246	1.31034012061215	0	0	1.19534759832222	0.0976107966264223	0.0565835283663675	0.150559676575381	0.0426443374084937	0.0840642647884745	0.0426443374084937	0.189033824390017	0	0	0.0426443374084937	0.0285691521967709	0.0285691521967709	0	0.070389327891398	0.124328135002202	0.0285691521967709	0.111031312388744	0	0	0	0.0976107966264223	0.0143552929770701	0	0	0.0285691521967709	0.0285691521967709	0	0.0285691521967709	0	0.0426443374084937	0.0285691521967709	0	0	0	0	0.978195629681652	0	0.0285691521967709	0	0	1.64154602908752	2.22650852980868	1.48026512205446	1.52606881166759	0	0	4.99819550315325	0	0
"CCDC64"	4.66391384211598	1.47508488294878	3.91647664443772	3.60762622084549	4.94204525991605	3.91169158187234	3.18903382439002	3.86591881455221	4.40053792958373	3.22032995487956	3.82883464946806	4.57228336665041	4.05831649559082	3.8011586560937	4.16751850373522	1.98550043030488	4.63459326844576	4.43762724831895	3.86591881455221	6.07681559705083	2.56315813040281	4.24716800037477	3.67694435910691	2.78450398292957	3.90303827011291	5.32337006906127	4.94579495674006	3.50589092972996	2.89530262133331	2.65535182861255	2.55090066464752	4.00809242094872	3.46466826700344	3.05137210172103	2.85996954822103	1.11769504266975	4.45285896471381	2.83187724119167	2.7158933705476	3.32768736417605	3.07895134139482	3.28095631383106	3.62410089462811	2.92599941855622	2.79701297783614	2.87970576628229	2.51853513898218	4.99684064779537	3.50842865253186	4.20711196120771	4.05224198118114	4.58014548442338	4.28835856219366	4.09169983413681	3.43562859405209	2.11103131238874	4.4757334309664	4.02680005934372	4.73984810269933	3.5933537709803	3.63691458035588	3.48413813120167	2.97819562968165	3.44625622988956	3.22958792274065	3.30742852519225	4.02680005934372	3.62760683812965	4.4995270242151	3.21412480535285	3.62175885670973	2.05658352836637	4.67919857056692	3.92884403671257	3.8011586560937	3.60762622084549	3.55581615506164	3.88752527074159	3.49185309632967	2.99095486039699	2.99457972421575	3.52606881166759	2.5033487351675	4.95419631038687	3.13257684267001	3.64038956005495	2.9429835981871	3.21723071622067	3.38404980679516	3.79389588254888	2.53605290024021	5.11311703639072	4.37573453858316	5.71204544855369	4.89578731646331	3.84398384404833	4.93121027480393	4.32553033156756
"MAT1A"	0	0	0.411426245726465	1.40599235967584	0.400537929583729	0	2.06350294230616	0.250961573533219	0.0285691521967709	0.214124805352847	0.807354922057604	0.22650852980868	0.124328135002202	0.422233000683048	0.16349873228288	1.16992500144231	1.6915341649192	1.11769504266975	1	0.6959938131099	2.21723071622067	0	0.124328135002202	0.389566811762726	1.19534759832222	3	0.189033824390017	0.176322772640463	0.16349873228288	0	0	0	0.0426443374084937	0.356143810225275	0.0976107966264223	0.0426443374084937	0.454175893185802	0.150559676575381	0	0	1.08406426478847	0	0	0	0	1.60880924267552	0	0	0	0	0.0426443374084937	0.659924558402378	0.622930350920177	0.31034012061215	0	0.0840642647884745	0.16349873228288	1.29865831556452	0.432959407276106	3.15218341905505	0.0285691521967709	0.6959938131099	3.86987140617771	0.839959587489532	0.263034405833794	0.137503523749935	2.15055967657538	0.632268215499513	0.137503523749935	0.070389327891398	1.83995958748953	1.70043971814109	0.16349873228288	2.29572302453997	3.4235781709818	1.02856915219677	0.0285691521967709	0.27500704749987	0	0.137503523749935	1.790772037862	0.389566811762726	0	0.790772037862	0	0.978195629681652	0.963474123974886	0.565597175854225	0.0143552929770701	0	0.321928094887362	3.07382023329167	3.86987140617771	0.27500704749987	0.214124805352847	0.565597175854225	0.0565835283663675	0.632268215499513
"CRB1"	0	0	0	0	0	0	0	0.111031312388744	0.070389327891398	0.0565835283663675	0.22650852980868	0.070389327891398	0.070389327891398	0.0285691521967709	0	0.505890929729957	0.27500704749987	0.189033824390017	0	0.0143552929770701	0.0285691521967709	0.0426443374084937	0.238786859587116	1.03562390973072	0.176322772640463	0.389566811762726	0.189033824390017	0.0285691521967709	0	0	0.389566811762726	0.0426443374084937	0.263034405833794	0.0840642647884745	1.52606881166759	0.20163386116965	0.137503523749935	0.565597175854225	0.669026765509631	0	0	0	0	0	0	0	0	0	0	0.992768430768924	0.0840642647884745	0.0976107966264223	0.150559676575381	0.16349873228288	0.150559676575381	0.0840642647884745	0.344828496997441	0.070389327891398	0.070389327891398	0.176322772640463	0.27500704749987	0.27500704749987	0.389566811762726	0.189033824390017	0.669026765509631	0.321928094887362	0.111031312388744	0.263034405833794	0.333423733725192	0.622930350920177	0.150559676575381	0.286881147788162	1.22650852980868	0.189033824390017	0.0840642647884745	0.286881147788162	0.250961573533219	0.31034012061215	0.0285691521967709	0.124328135002202	0.432959407276106	0.0565835283663675	0.0426443374084937	0.176322772640463	0.863938450423971	0.176322772640463	0.250961573533219	0.16349873228288	0.111031312388744	0.713695814843359	0	1.0496307677246	0	0.189033824390017	0.070389327891398	0.622930350920177	0.0426443374084937	1.17632277264046
"DCDC2"	0.344828496997441	1.40599235967584	0	0	0	0	0.505890929729957	0.799087306074004	0.070389327891398	2.10768786931437	2.05311133645956	0.584962500721156	2.54101915313356	0.16349873228288	0.0840642647884745	0.0565835283663675	2.87578006306849	0.367371065648529	1.0703893278914	2.52857131887076	0.722466024471091	0.505890929729957	0.6959938131099	0.831877241191673	4.34553831007001	0.475084882948783	0.748461233004036	0.214124805352847	0.0285691521967709	0	0.632268215499513	2.7158933705476	3.80012335282653	4.36387192485753	2.64154602908752	0.0426443374084937	2.77820857639809	1.46466826700344	0.37851162325373	0	1.05658352836637	0	0.37851162325373	0	0	0.659924558402378	0	0	0	1.93734439215023	2.57531233068744	0	3.02856915219677	2.8094144442359	1.94860084749336	4.0496307677246	3.36876834909033	2.73768676140986	3.28983446517751	1.29865831556452	0.722466024471091	1.62760683812965	1.94110631094643	1.88752527074159	2.62527048937469	1.33342373372519	1.50589092972996	1.68257329734758	3.94204525991605	0.992768430768924	3.28688114778816	0.985500430304885	1.32768736417605	0.613531652917927	1.60880924267552	2.22032995487956	0.070389327891398	2.97269265400426	2.15055967657538	1.09761079662642	2.72246602447109	1.72683121703249	1.71808758396052	2.02147972741045	0	0.214124805352847	0.659924558402378	2.16992500144231	0.422233000683048	4.36667191611176	0.948600847493356	1.05658352836637	0.443606651475615	2.92029330021101	2.46205231879643	1.94860084749336	1.4541758931858	2.24488705912353
