"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0220_3000_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0683_3000_T"	"HKB0719_3002_T"	"HKB0751_3000_T"	"BC_HKB0112_933_T"	"HKB0211_3002_T"	"HKB0005_3001_T"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0056_3002_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0078_3000_T"	"HKB0080_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0092_3000_T"	"HKB0094_3006_T"	"HKB0096_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0106_3006_T"	"HKB0108_3000_T"	"HKB0109_3006_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0125_3006_T"	"HKB0137_3002_T"	"HKB0141_3006_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0232_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0585_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0692_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0713_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"HKB0752_3000_T"
"CCL14"	6.58631439372112	6.30286736097287	4.65935375917005	4.7371459197762	5.62556273996637	6.72014163258364	6.24088671380497	6.00495075995105	5.00854067170295	5.95814667376272	5.12556845177803	5.87233628810464	7.39882918244463	6.17292748960384	5.95698592461258	6.03584381599453	6.11165734626313	4.74254523386605	7.25077213159993	5.79986441088185	5.69041709553247	7.19662671421379	4.40394936423287	6.77597234930845	5.22920335788675	8.309067020588	5.07895134139482	5.45746296464855	8.90439377610245	9.03793125540046	5.83364912759498	4.80580834870147	4.95930648975966	5.10810622368613	5.49601487343776	5.37399614213124	4.82425869660337	4.80992886572143	5.46532151358055	2.74846123300404	1.82781902461732	2.98732086592925	4.73172632271578	4.27872821293894	3.74092756031863	2.45680614923047	0.622930350920177	1.86393845042397	4.56315813040281	1.76553474636298	2.77399632511117	0.871843648509318	2.72465027173297	4.68257329734758	3.69821847822441	1.87970576628229	3.69376571221778	1.54596836910529	2.06350294230616	3.67807190511264	3.68929916053589	4.79493566280354	1.01435529297707	5.02989454966334	3.84096670448742	3.41683974191283	4.9136075118231	4.04001567884788	1.62760683812965	2.06695024392463	3.87085786436376	3.31614574229336	0.815575428862573	2.15704371014558	4.81455042346181	3.00898878322725	5.98595575460751	2.33913738491959	4.82984955984469	5.56132613645392	2.74631276642546	2.32192809488736	3.16510798514454	3.799087306074	4.27127625917593	2.1407786557828	5.34518344718767	0.526068811667588	4.64789009105921	3.60999129521268	3.40190347160796	1.81966818349646	2.71808758396052	2.19219416528334	3.30597052098439	4.31034012061215	0	3.69265037003553	4.48800077083407	3.68369645430652	2.5385381636298	2.19219416528334	3.10265813136374	4.53169336086147	3.26153081524341	3.84297883178833	3.57288966842058	3.34482849699744	4.08406426478847	3.04788732939655	3.0408924306469	4.38818953715608	1.52606881166759	2.0703893278914	1.87578006306849	2.24792751344359	2.90881290773955	3.09592441999854	1.13093086982645	3.0071955014042	3.61588707391606	4.07895134139482	2.9429835981871	0.604071323668861	2.29278174922785	0.978195629681652	3.08406426478847
"LEP"	6.12825215227739	6.12287974975524	6.17332734965099	0	6.34961297182452	6.40394936423287	3.52230689287139	5.02768487693716	2.78659636189081	5.57531233068744	2.38128337250378	4.74200621086674	4.33127526714661	1.52606881166759	4.75862298244024	2.83794324189103	1.93734439215023	2.98002530023873	6.33306587807636	1.9297909977186	0.333423733725192	5.86021792474585	1.19534759832222	2.73768676140986	3.1586601753465	8.79067430864148	0.505890929729957	3.01792190799726	4.799087306074	0.879705766282288	4.65420637794429	3.95046841415012	4.04701481951759	3.15380533607904	2.59454854955035	1.11103131238874	3.9174317553901	2.31324585178756	1.13750352374994	0.070389327891398	0.0285691521967709	0.20163386116965	1.0496307677246	0.485426827170242	1.04264433740849	0.22650852980868	0.189033824390017	0.22650852980868	0.137503523749935	0.124328135002202	0.0426443374084937	0.0565835283663675	0.978195629681652	0.526068811667588	1.76128527336162	0.189033824390017	0	0.189033824390017	5.58195375084882	0.863938450423971	0.298658315564515	0.321928094887362	0.124328135002202	1.28688114778816	2.90303827011291	0.111031312388744	0.879705766282288	1.02856915219677	0.678071905112638	0.526068811667588	0.150559676575381	0.799087306074004	0.111031312388744	0.176322772640463	3.01435529297707	0.526068811667588	2.15380533607904	0.27500704749987	0.871843648509318	3.25550073314839	0.20163386116965	0.286881147788162	0.176322772640463	0.722466024471091	1.91838623444635	0.0143552929770701	0.263034405833794	0	1.02856915219677	0.992768430768924	0.400537929583729	0.37851162325373	0.286881147788162	0.604071323668861	1.32768736417605	0.650764559116902	0.0565835283663675	0.704871964456353	0.516015147003665	0.111031312388744	0.505890929729957	0.124328135002202	0.839959587489532	0.37851162325373	0	1.09761079662642	0.0143552929770701	0.0285691521967709	0.367371065648529	0.137503523749935	0.863938450423971	0.765534746362977	0.20163386116965	0.400537929583729	0.0426443374084937	0.27500704749987	0.0285691521967709	0.137503523749935	0.111031312388744	0.111031312388744	0.137503523749935	2.54843662469604	1.30451104180995	0.0840642647884745	0	0	0.0565835283663675
"HSPB6"	6.98868468677217	6.75982162136153	6.71918344048179	3.52732060787705	6.98071082890019	7.84366985291798	5.52230689287139	5.82553125118962	4.81864608282254	7.33824611718203	1.31614574229336	2.51349074558812	2.37573453858316	2.06004738366994	3.0408924306469	2.89141918684608	1.51601514700366	2.16027483140859	4.95977015521147	1.68257329734758	0.807354922057604	2.95977015521147	1.68706068833989	2.81147103052984	2.11103131238874	5.66959375118833	1.72246602447109	1.49569516262407	4.3305584000308	2.26903314645524	2.33913738491959	2.43028527297778	2.01077983875324	1.35049724708413	0.765534746362977	2.06350294230616	2.35049724708413	3.74523733212975	0.75702324650746	0.263034405833794	0.176322772640463	0.584962500721156	0.879705766282288	1.09761079662642	0.400537929583729	0.333423733725192	0.344828496997441	0.55581615506164	0.485426827170242	0.879705766282288	0.0976107966264223	0.286881147788162	0.400537929583729	1.33913738491959	2.1407786557828	0.594548549550354	0.20163386116965	0.22650852980868	0.992768430768924	1.14404636961671	0.604071323668861	0.632268215499513	0.263034405833794	1.37295209791183	2.41142624572647	0.516015147003665	0.594548549550354	1.54101915313356	0.505890929729957	0.565597175854225	0.604071323668861	0.75702324650746	0.22650852980868	0.37851162325373	1.79493566280354	0.495695162624069	1.27500704749987	0.687060688339892	1.13750352374994	2.4931349223055	0.464668267003444	0.863938450423971	0.669026765509631	0.678071905112638	1.33913738491959	0.948600847493356	1.37851162325373	0	1.07724299893246	0.773996325111173	0.137503523749935	0.238786859587116	0.773996325111173	0.739848102699327	0.985500430304885	1.52606881166759	0.367371065648529	0.516015147003665	1	0.584962500721156	0.367371065648529	0.137503523749935	0.454175893185802	0.516015147003665	0.0426443374084937	0.75702324650746	0.0840642647884745	0.238786859587116	0.985500430304885	0.739848102699327	0.238786859587116	1.46466826700344	0.0976107966264223	0.238786859587116	0.356143810225275	0.20163386116965	0.321928094887362	0.20163386116965	0.0840642647884745	0.20163386116965	0.632268215499513	1.41142624572647	0.879705766282288	0.0976107966264223	0.111031312388744	0.0565835283663675	0.622930350920177
"CIDEC"	6.46237957184102	5.12928301694497	5.0071955014042	0	4.20398416585599	6.88447581908648	4.54163873443614	3.95977015521147	2.37295209791183	3.06177619758669	4.45285896471381	5.57591736111815	5.65764000520782	3.5909612413426	6.67976157351685	3.99095486039699	2.68706068833989	5.21645486514476	8.62285716039479	4.09339115325301	1.10433665981474	6.44675248456655	4.11353381959191	5.34447345945636	3.7771566660045	9.82645315186961	2.65992455840238	3.87085786436376	6.16852169899217	1.83187724119167	5.61941301059794	5.88313201565728	4.5957423394744	3.64154602908752	4.81044310384517	4.73768676140986	5.55826763405574	0	1.09761079662642	0.678071905112638	0.111031312388744	0.871843648509318	1.72683121703249	2.09423606984577	2.25398926623079	1.21412480535285	1.24488705912353	0.879705766282288	1.14404636961671	0.176322772640463	0.344828496997441	0.189033824390017	1.70929063572336	2.02502879449152	3.90689059560852	0.516015147003665	0.070389327891398	0.659924558402378	2.56559717585422	1.48026512205446	2.3533232911629	1.66448284036468	0.722466024471091	1.85996954822103	3.98367769469807	0.622930350920177	2.41413553298445	2.92789645372882	1.66448284036468	1.31034012061215	0.659924558402378	2.95791459863299	0	1.44890095114513	4.69320814891002	1.97085365434048	4.32048467801769	1.0496307677246	3.77188557851537	4.65821148275179	0.356143810225275	1.81966818349646	0.176322772640463	1.55581615506164	2.76553474636298	0.250961573533219	0.823749360308273	0.0976107966264223	3.09761079662642	2.37851162325373	0.765534746362977	0.584962500721156	0.594548549550354	0.948600847493356	2.39506279951758	1.64154602908752	0.31034012061215	2.45154083301783	1.59931779369823	0.333423733725192	1.7311832415722	0.485426827170242	2.1243281350022	1.64154602908752	0.111031312388744	2.46988597627446	0.526068811667588	0.604071323668861	1.64616265715789	0.422233000683048	2.33342373372519	3.34766565630097	0.641546029087524	0.238786859587116	0.111031312388744	0.985500430304885	0.344828496997441	0.443606651475615	0.137503523749935	0.16349873228288	1.36176835941915	3.86888427302877	3.22650852980868	0.176322772640463	0.0840642647884745	0	0.321928094887362
"PLIN1"	8.03655827994435	7.71142607413781	7.7943508786233	0.53605290024021	8.09476389154736	8.8808079483628	5.43596189543763	6.4771915989122	4.71808758396052	8.31619100686441	5.09887428674445	6.35420529586169	6.36632221424582	4.62702310555406	7.14067642036902	5.54163873443614	4.90737141382356	6.63720448190229	9.5190071478334	5.11478344724985	2.17312743348066	7.56727163085093	5.37051305246041	6.44575980445338	5.2364926183813	11.0928165914136	3.8923910259134	5.35720008486005	7.27192984397086	3.33485426933163	7.17202739908433	7.00551227283747	6.18527190559382	5.67327373660982	5.91981677005279	5.36806987653208	6.9310920550275	2.76765479823735	2.03210084316702	0.422233000683048	1.23878685958712	2.29865831556452	3.16832111573972	3.90400231628369	3.25247621413522	2.09085343045111	2.02502879449152	2.38681094647222	2.10433665981474	1.89917563048051	0.443606651475615	0	2.48026512205446	3.01970191444255	4.75381844317354	1.16349873228288	0.0976107966264223	1.52606881166759	3.49697358099828	2.52857131887076	3.08915913191124	2.52356195605701	0.895302621333307	3.06695024392463	5.08193608171943	1.27500704749987	3.38266725274504	3.96716860753263	2.92219784839637	1.79493566280354	1.52606881166759	4.74738739965272	0.389566811762726	2.24792751344359	5.64961545906341	2.79493566280354	4.5837597536395	1.68706068833989	4.82068956055921	6.01658546043445	1.1243281350022	3.17152710603881	0.879705766282288	2.93168305705981	4.19140472885276	0.55581615506164	2.41142624572647	1.11103131238874	4.45680614923047	2.83390207666916	1.92219784839637	1	1.22032995487956	1.64154602908752	3.67016051412663	2.50589092972996	0.298658315564515	3.57046293102604	2.83187724119167	0.641546029087524	2.52356195605701	1.0703893278914	3.4944156103975	2.56071495447448	1.16992500144231	3.73768676140986	0.298658315564515	0.985500430304885	2.83995958748953	1.09761079662642	2.92599941855622	4.12598165385472	1.6959938131099	1.76977173924945	0.799087306074004	2.08406426478847	2.10433665981474	0.978195629681652	0.704871964456353	0.918386234446348	2.37851162325373	5.18784690943957	4.73606362787181	0.432959407276106	0.55581615506164	0.333423733725192	1.50589092972996
"CIDEA"	3.67355642399014	4.31179371775365	5.08236196955747	0	4.50589092972996	5.60644222813161	3.68032435684402	2.28095631383106	2.46466826700344	5.21839371107679	2.26603689399532	2.91647664443772	2.39231742277876	2.26303440583379	4.38612115681485	2.52356195605701	1.76128527336162	4.20006486151431	6.99525837340469	2.22032995487956	0.422233000683048	3.58856473740135	3.48542682717024	2.87578006306849	1.50589092972996	8.28493974248679	4.75114232472695	2.44095219802964	4.14323013477689	1.02856915219677	3.790772037862	3.79493566280354	2.83592407425437	2.06350294230616	3.07895134139482	2.70708299177171	3.88068552526112	0	0.855989697308481	0	0.0565835283663675	0.27500704749987	0.831877241191673	1.86393845042397	0.604071323668861	0.070389327891398	0.799087306074004	0.238786859587116	0.22650852980868	0	0.0426443374084937	0.298658315564515	0.632268215499513	0.823749360308273	2.11769504266975	0.16349873228288	0	0	1.07724299893246	0.214124805352847	0.895302621333307	0.55581615506164	0	0.565597175854225	1.92219784839637	0.321928094887362	1.21412480535285	1.60880924267552	0.739848102699327	0	0.150559676575381	2.15055967657538	0	0.613531652917927	3.19534759832222	1.31614574229336	0.650764559116902	0.31034012061215	2.1243281350022	3.34766565630097	0.111031312388744	1.36176835941915	0.176322772640463	0.505890929729957	1.08406426478847	0	0.622930350920177	0	2.16027483140859	0.895302621333307	0.27500704749987	0.070389327891398	0.150559676575381	0.454175893185802	0.879705766282288	0.782408564927373	0	0.790772037862	0.37851162325373	0	0.464668267003444	0.070389327891398	1.11103131238874	0.443606651475615	0.070389327891398	1.91838623444635	0.0565835283663675	0.333423733725192	1.17632277264046	0.070389327891398	1.0496307677246	2.38404980679516	0.070389327891398	0.604071323668861	0	0.0840642647884745	0	0	0	0.176322772640463	0.55581615506164	1.83995958748953	1.22032995487956	0	0.0840642647884745	0	0.20163386116965
"ADH1B"	6.90074607531062	5.93026424523502	8.85399564717639	0.613531652917927	7.90574800970119	8.80193464627335	6.59260653159917	6.60035896754477	4.81813476081085	5.94532677726463	6.25342205763654	7.06371864015225	6.86839045305445	6.30779279612989	8.4023299385598	7.44766184169775	5.24184018356467	7.02613608984167	10.540912635795	6.27947129564447	3.95046841415012	7.03705270164513	7.45516280124451	6.73674015545321	5.8799507684126	11.7867515347376	6.39094277280254	6.00988458893184	7.69849632031307	6.79882817809111	7.52880570651973	8.20153584866641	7.15845821621677	6.55320688623026	6.07574653806091	7.12835527189724	7.9902741833186	3.78764141448333	3.79181407116183	0.137503523749935	0.37851162325373	3.22187708107703	2.93734439215023	5.53636379239547	3.67129337248158	2.39506279951758	3.23725777090037	2.77820857639809	3.674686619928	0.978195629681652	0.956056652412403	0.0565835283663675	3.62760683812965	4.21023299009585	5.13093086982645	0.622930350920177	0.22650852980868	1.21412480535285	4.28169825009883	3.4276061727819	3.8499992594661	3.2585189247113	0.432959407276106	4.81455042346181	5.20476675065461	1.83592407425437	4.32984117653063	4.9500017490835	2.94860084749336	1.87578006306849	3.10265813136374	5.29792505250381	0.111031312388744	3.23572705983806	6.41953889151378	3.38266725274504	4.52669484554198	2.82171021503467	5.83693401132109	6.83655536776678	1.20789285164133	4.19298316997399	1.75274859140713	3.86096279785812	4.13996056954546	0.16349873228288	3.52230689287139	0.0840642647884745	4.40667271575583	3.60999129521268	2.50080205305716	0.687060688339892	1.25096157353322	1.96716860753263	4.39917109381982	3.33913738491959	0.0976107966264223	4.34411833452143	4.17632277264046	0.53605290024021	2.92789645372882	1.4905701304462	5.06651978142975	4.60999129521268	0.659924558402378	5.08873524619028	3.14241343787374	2.28688114778816	4.93781516880342	1.52105073690096	3.78659636189081	5.93144668529867	2.51349074558812	3.16992500144231	0.516015147003665	2.34482849699744	0.992768430768924	1.58976348698498	0.333423733725192	1.88752527074159	3.22496636500027	5.59723318908613	5.96509162479079	0.16349873228288	1.78659636189081	0.189033824390017	0.7311832415722
"INMT"	3.0071955014042	3.39780296186249	2.15055967657538	1.35049724708413	0.7311832415722	2.15380533607904	2.03913839390696	2.37295209791183	2.13093086982645	3.95140129167431	2.18586654531133	3.46727948045998	3.13586316536868	3.87676249078156	2.62058641045188	3.35755200461808	2.52606881166759	2.0071955014042	3.20006486151431	3.32337006906127	2.30451104180995	4.25323293853803	2.18903382439002	3.5765221379205	2.74631276642546	3.05311133645956	3.07895134139482	2.50589092972996	4.08576455377831	4.6507645591169	2.89336221076387	3.06350294230616	3.22804904788446	3.43429461795993	1.9560566524124	3.4867143730307	2.90110824301451	2.54349588342577	1.67807190511264	1.28095631383106	0.432959407276106	1.22650852980868	2.35049724708413	2.19534759832222	1.40599235967584	1.19534759832222	1.01435529297707	0.790772037862	2.22032995487956	0.367371065648529	1.09761079662642	0.31034012061215	1.31034012061215	2.64385618977472	2.18586654531133	0.669026765509631	0.748461233004036	0.75702324650746	1.13750352374994	1.51601514700366	1.44360665147561	3.3305584000308	0.659924558402378	2.68706068833989	1.38956681176273	1.66448284036468	1.4594316186373	1.47508488294878	0.910732661902913	1.44360665147561	2.17632277264046	1.21412480535285	0.748461233004036	0.815575428862573	2.96532254836725	0.526068811667588	2.58255600301406	1.46466826700344	2.16349873228288	1.74416109557041	1.28095631383106	1.53605290024021	1.60407132366886	1.0496307677246	1.09761079662642	2.17312743348066	2.31034012061215	0.214124805352847	1.33913738491959	1.28688114778816	0.970853654340484	0.137503523749935	0.659924558402378	1.08406426478847	1.76977173924945	2.17632277264046	0.137503523749935	1.37851162325373	2.21412480535285	0.641546029087524	0.956056652412403	0.622930350920177	2.03562390973072	2.40053792958373	0.687060688339892	1.01435529297707	2.07724299893246	0.604071323668861	1.76128527336162	1.41683974191283	1.6507645591169	1.78659636189081	2.16349873228288	0.669026765509631	2.58496250072116	0.782408564927373	1.29278174922785	1.70487196445635	1.10433665981474	0.782408564927373	0.790772037862	2.33628338786443	2.68257329734758	0.176322772640463	2.33342373372519	0.545968369105292	2.44625622988956
"C7"	4.14241343787374	4.6876206320849	3.47897180503294	1.54101915313356	2.34766565630097	2.76765479823735	3.4154882710497	3.46988597627446	3.56315813040281	2.90110824301451	2.5385381636298	4.18982455888002	4.91217080294995	4.83995958748953	3.47767732756531	5.74658149978581	3.89627184880738	2.66448284036468	5.98709343705815	3.91934008244201	4.03562390973072	4.45483390689887	3.63923216324928	5.05224198118114	3.27649666564036	4.69877410890368	4.0232553523003	4.07724299893246	6.5882648943075	6.38612115681485	3.8923910259134	3.30305008468167	4.36176835941915	4.77557736093065	3.50842865253186	5.24640808724638	4.38128337250378	2.87970576628229	2.06350294230616	0.321928094887362	0.475084882948783	2.06350294230616	1.81557542886257	3.5981269599196	1.90689059560852	1.66448284036468	0.879705766282288	0.250961573533219	4.5385381636298	0.37851162325373	1.76128527336162	5.7311832415722	1.88752527074159	4.114367024952	2.61588707391606	0.298658315564515	0.389566811762726	0.150559676575381	1.23878685958712	2.06695024392463	1.32768736417605	2.85598969730848	0.0285691521967709	3.60762622084549	0.713695814843359	1.87184364850932	3.20006486151431	2.81352468929781	0.613531652917927	1.35049724708413	2.62293035092018	2.01077983875324	0.0143552929770701	0.37851162325373	3.3547342399706	0.659924558402378	4.28762004411207	1.16992500144231	3.22187708107703	2.77820857639809	1.74416109557041	1.30451104180995	2.75915583380027	1.94860084749336	3.82680268428583	0.214124805352847	3.21101219348551	0.0565835283663675	2.67355642399014	1.21412480535285	1	0.0840642647884745	1.04264433740849	2.01077983875324	2.68929916053589	2.56559717585422	0.0285691521967709	2.79701297783614	2.97085365434048	0.150559676575381	1.1243281350022	0.22650852980868	2.36737106564853	3.84197311892718	1.82374936030827	2.41953889151378	2.26903314645524	2.37851162325373	2.92599941855622	0.925999418556223	2.33342373372519	3.06522762277562	1.24488705912353	1.0496307677246	0.839959587489532	0.7311832415722	2.37295209791183	1.71808758396052	0.53605290024021	1.61823865559545	2.65306001710456	2.86987140617771	3.17152710603881	0.0285691521967709	1.99276843076892	0.0426443374084937	1.790772037862
"C14orf180"	2.25398926623079	4.55397480823747	3.55090066464752	0	4.52105073690096	6.35208757799023	2.63226821549951	2.30451104180995	1.44360665147561	6.11270013274936	1.1243281350022	1.41683974191283	2.04264433740849	1.11103131238874	2.99819550315325	1.11103131238874	1.24488705912353	2.75488750216347	5.0036022366802	1.26903314645524	0.111031312388744	2.94673086014031	2.10433665981474	2.4594316186373	1.38956681176273	6.92279250445396	0.815575428862573	1.15055967657538	2.33913738491959	0.422233000683048	2.62293035092018	2.79493566280354	1.91456452349394	1.63691458035588	1.53106949272595	1.83995958748953	1.9297909977186	0	0.27500704749987	0	0.111031312388744	0.111031312388744	0.22650852980868	0.918386234446348	0.475084882948783	0.189033824390017	0.137503523749935	0.20163386116965	0.0840642647884745	0.22650852980868	0.0285691521967709	0.070389327891398	0.150559676575381	0.594548549550354	0.970853654340484	0.0565835283663675	0	0.0840642647884745	0.505890929729957	0.22650852980868	0.400537929583729	0.238786859587116	0.0976107966264223	0.238786859587116	1.33342373372519	0	0.594548549550354	0.807354922057604	0.189033824390017	0.16349873228288	0.0285691521967709	1.09761079662642	0	0.20163386116965	1.89917563048051	0.622930350920177	0.37851162325373	0.31034012061215	1.02856915219677	2.15380533607904	0	0.20163386116965	0.0285691521967709	0.250961573533219	1.03562390973072	0	0.16349873228288	0.124328135002202	0.713695814843359	0.20163386116965	0.238786859587116	0	0	0	0.356143810225275	0.263034405833794	0	0.485426827170242	0.432959407276106	0.111031312388744	0.31034012061215	0	0.565597175854225	0.367371065648529	0	0.807354922057604	0	0.070389327891398	0.0976107966264223	0.0426443374084937	0.669026765509631	0.584962500721156	0.37851162325373	0.238786859587116	0	0.214124805352847	0.124328135002202	0	0	0	0.189033824390017	1.13093086982645	1.4594316186373	0	0	0.526068811667588	0
"CHRDL1"	5.58104990094504	5.27872821293894	4.78135971352466	1.24488705912353	5.91025296279928	5.61294219630467	4.51349074558812	4.2585189247113	3.3305584000308	4.96393645214449	3.5298209465287	5.27909980213375	5.25776496857139	4.53294028837287	4.88264304936184	5.23074100262691	3.29719141656586	4.57228336665041	6.6167693662935	4.52230689287139	3.4032677223393	6.10643207781693	4.28835856219366	4.59991284218713	4.16349873228288	8.23433844869563	4.39917109381982	4.17712050284652	6.10202817936731	4.97407036702403	5.24069594421251	5.82349462471286	5.33913738491959	5.01524777369894	4.14486214291573	4.87676249078156	5.11603199344711	2.5033487351675	2.97452931248388	1.43829285157915	0.286881147788162	1.54596836910529	2.77399632511117	3.75274859140713	2.29572302453997	1.02856915219677	1.56559717585423	0.970853654340484	3.13257684267001	1.18269229751619	1.22032995487956	0.0143552929770701	1.63226821549951	3.1243281350022	2.04614178164472	0.20163386116965	0.0143552929770701	1.04264433740849	2.09761079662642	2.56315813040281	1.70043971814109	2.25701061820602	0.137503523749935	3.5385381636298	2.99638874644762	1.57046293102604	2.49569516262407	2.59931779369823	0.799087306074004	0.925999418556223	2.4032677223393	2.52857131887076	0.321928094887362	1.68257329734758	3.790772037862	1.20789285164133	3.61706334388818	1.59454854955035	3.10097764772482	4.67072705449947	1.84799690655495	2.06695024392463	2.34766565630097	1.90689059560852	2.63459326844576	1.18903382439002	2.9429835981871	0.214124805352847	2.40871186102943	2.65992455840238	1.88752527074159	0.176322772640463	0.678071905112638	0.84799690655495	2.6959938131099	2.17632277264046	0.176322772640463	2.39506279951758	2.98732086592925	0.22650852980868	1.43295940727611	0.948600847493356	2.43829285157915	4.30961277245412	0.27500704749987	2.76765479823735	2.46466826700344	1.16992500144231	3.03738222200308	0.704871964456353	2.14404636961671	3.51222688651396	1.15704371014558	1.54596836910529	0.422233000683048	1.31614574229336	1.35614381022528	1.35614381022528	0.443606651475615	0.713695814843359	1.28095631383106	3.26453643099903	3.32768736417605	0.16349873228288	0.978195629681652	0	1.91838623444635
