"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0115_3000_N"	"HKB0120_3000_T"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0168_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0088_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0161_3001_T"	"HKB0164_3006_T"	"HKB0182_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0216_3000_N"	"HKB0564_3000_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0220_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0127_3000_N"	"HKB0179_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0225_3000_N"	"HKB0230_3006_T"	"HKB0233_3000_N"	"HKB0538_3000_N"	"HKB0562_3000_N"	"HKB0585_3000_T"	"HKB0109_3000_N"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0597_3000_N"	"HKB0719_3001_N"
"NMT2"	3.34482849699744	3.31034012061215	3.29865831556452	3.86492897228979	4.70099449416827	4.26453643099903	3.15380533607904	2.9429835981871	3.33771109212829	3.52857131887076	4.61529857909211	3.16027483140859	4.12598165385472	4.85099939471647	4.65878273401283	4.3819754785573	3.86393845042397	4.97636363573276	4.69376571221778	4.76924279514054	4.14812063112396	4.43162295971329	3.72683121703249	4.07724299893246	4.02591469875079	4.28021399581062	4.09676785471469	4.92076967302065	4.87282875953489	5.20398416585599	4.63691458035588	4.04351949366274	3.36876834909033	3.82374936030827	3.44360665147561	3.65306001710456	5.30888505741176	4.01970191444255	4.15218341905505	3.78764141448333	4.72246602447109	4.19770815795585	4.52732060787705	4.64904056563445	3.24488705912353	3.74416109557041	3.71149490665009	4.50143914515887	4.21023299009585	3.32192809488736	4.82017896241519	3.72683121703249	5.38577613826941	4.75915583380027	4.27426166125705	3.39231742277876	4.69376571221778	5.38474058729238	4.19692173382033	3.87676249078156	5.35755200461808	4.38956681176273	5.1647058401828	5.61264737765832	5.45450493755737	5.2149019101607	5.29130885982897	3.8972404255748	3.46205231879643	3.37295209791183	4.13257684267001	4.73009646559547	4.0241423458978	4.34624777408278	3.95512678126137	3.8499992594661	5.72601374886015	4.05398016818765	4.56559717585422	3.55704241526372	2.08065766334523	2.13422093976063	1.73552217729654	1.70487196445635	2.78868571061353	2.32481060342048	2.17312743348066	2.12763327972587	1.77820857639809	2.20476675065461	2.76977173924945	2.6507645591169	2.03210084316702	2.86789646399265	2.4541758931858	2.77610398807316	3.10097764772482	2.13422093976063	3.16188768237689	2.32192809488736	2.62760683812965	2.41142624572647	2.26903314645524	1.87578006306849	2.43829285157915	2.16992500144231	2.26903314645524	3.0408924306469	3.03210084316702	1.78659636189081	2.32192809488736	2.88362081628567	3.09423606984577	2.611172380044	3.11935617703968	2.52356195605701	3.05311133645956	2.99638874644762	2.91456452349394	2.67807190511264	4.48864353985378	2.92599941855622	3.13093086982645	1.28095631383106	2.99457972421575	3.12763327972587	3.16027483140859	1.25701061820602	4.08236196955747	2.56315813040281	2.57046293102604	5.13216552547809	4.68537955195908
"KCNA2"	0.31034012061215	0.31034012061215	0.464668267003444	1.44890095114513	2.22342254993494	1.15704371014558	0.910732661902913	0.422233000683048	0.978195629681652	1.29278174922785	1.66902676550963	0.475084882948783	1.80322703643493	2.06004738366994	2.55336050333533	1.46466826700344	0.855989697308481	2.46205231879643	2.72027846523333	2.43295940727611	1.25096157353322	1.18269229751619	1.27500704749987	0.298658315564515	0.678071905112638	1.16992500144231	0.75702324650746	1.50080205305716	2.6667565918848	3.21723071622067	2.4541758931858	1.02856915219677	1.06350294230616	0.495695162624069	0.739848102699327	0.903038270112912	2.10768786931437	0.687060688339892	1.85199883711245	0.650764559116902	1.06350294230616	0.669026765509631	1.23266075679027	1.22032995487956	0.495695162624069	0.765534746362977	0.985500430304885	1.97452931248388	1.9297909977186	1	2.10768786931437	0.344828496997441	1.40053792958373	2.28095631383106	3.30888505741176	0.565597175854225	1.44360665147561	2.20163386116965	1.19534759832222	0.799087306074004	2.59454854955035	2.63459326844576	3.17632277264046	2.24792751344359	2.24792751344359	2.69821847822441	2.73335434061383	1.16349873228288	0.815575428862573	0.713695814843359	1.80322703643493	1.65992455840238	0.687060688339892	0.863938450423971	0.622930350920177	0.956056652412403	2.70265754339091	1.36176835941915	1.72246602447109	0.526068811667588	0.111031312388744	0.20163386116965	0.0565835283663675	0.111031312388744	0.344828496997441	0.20163386116965	0.263034405833794	0.411426245726465	0.0976107966264223	0.286881147788162	0.604071323668861	0.137503523749935	0	0.367371065648529	0.400537929583729	0.070389327891398	0.111031312388744	0.150559676575381	0.669026765509631	0.070389327891398	0.411426245726465	0.124328135002202	0	0.124328135002202	1.25096157353322	0.321928094887362	0.238786859587116	0.650764559116902	0.855989697308481	0.286881147788162	1.18903382439002	0.613531652917927	0.485426827170242	0.286881147788162	0.75702324650746	1.01435529297707	0.356143810225275	0.604071323668861	0.765534746362977	0.150559676575381	0.687060688339892	0.55581615506164	0.632268215499513	0.0426443374084937	0.344828496997441	0.594548549550354	0.53605290024021	0.150559676575381	1.16992500144231	0.0976107966264223	0.432959407276106	1.76977173924945	1.51096191927738
"HSD17B13"	1.85598969730848	1.50080205305716	0.713695814843359	3.68369645430652	3.63110428236588	3.01970191444255	2.17312743348066	0.963474123974886	2.18586654531133	2.40871186102943	2.12101540096137	0.941106310946431	2.44095219802964	4.52544250601812	3.877744249949	2.98002530023873	2.65535182861255	4.34766565630097	3.85299758761332	4.52042224852645	2.27798474729977	3.97452931248388	2.82374936030827	2.73335434061383	2.64616265715789	3.60644222813161	3.04788732939655	4.67412163263239	5.02059109477325	5.06953032516231	4.89578731646331	2.19534759832222	2.16349873228288	1.37851162325373	2.50080205305716	2.75915583380027	4.6450098843911	2.49569516262407	2.95233356636969	3.50842865253186	4.74523733212975	4.03474394932473	5.11894107272351	3.94485844580754	0.963474123974886	3.27649666564036	2.43829285157915	3.46466826700344	3.31034012061215	1.40599235967584	3.66789212523023	2.14730669878029	4.54349588342577	3.63343121035563	3.05658352836637	1.11769504266975	2.799087306074	4.16027483140859	3	2.15380533607904	4.07553263116736	3.26903314645524	4.68537955195908	4.73768676140986	3.877744249949	4.603477988254	5.09085343045111	2.25096157353322	2.60644222813161	2.40053792958373	2.79493566280354	3.40599235967584	3.45549162062847	3.36597242759338	2.67807190511264	1.34482849699744	4.72900887033786	3.87676249078156	3.95512678126137	0.659924558402378	0.124328135002202	0.111031312388744	0.443606651475615	0.20163386116965	0.356143810225275	0.933572638261024	0.070389327891398	0.137503523749935	0.214124805352847	0.411426245726465	0.956056652412403	0.124328135002202	0.0976107966264223	0.137503523749935	0.321928094887362	0.0565835283663675	0.0285691521967709	0.16349873228288	1.0496307677246	0.0565835283663675	0.411426245726465	0.0976107966264223	0	0.124328135002202	0.27500704749987	0.286881147788162	0.704871964456353	0.7311832415722	1.78659636189081	0.545968369105292	0.0285691521967709	1.13750352374994	1.02856915219677	0.263034405833794	0.545968369105292	1.23266075679027	0.941106310946431	0.594548549550354	0.799087306074004	0.443606651475615	2.05658352836637	0.0840642647884746	1.97452931248388	0.150559676575381	1.56559717585423	0.454175893185802	1.16992500144231	0.124328135002202	2.36176835941915	0.189033824390017	0.823749360308273	4.79856900355688	4.70431867776083
"GAS7"	3.90110824301451	4.53667461756976	3.16671544496642	4.8923910259134	4.17072627613155	4.41683974191283	3.76553474636298	4.80374366850523	3.65191274464578	4.77188557851537	6.17452626526643	4.91838623444635	5.46923479366766	2.58736499093646	5.04220656012069	4.76606505147495	4.52606881166759	3.48413813120167	4.96486066424585	3.87282875953489	4.22110372536788	5.31976242766925	5.88947354253111	4.76447355099267	4.41481206056585	4.95884267524324	4.74631276642546	3.33485426933163	3.90400231628369	4.70818723602071	4.21179097625254	4.03210084316702	3.92409988564074	4.15623479785027	5.37747084284965	4.28909670241999	3.60880924267552	5.75862298244024	4.5453506448223	4.24031432933371	3.41683974191283	4.95279947789994	3.23419472295381	5.64183500155537	4.99050111136325	4.37573453858316	2.39231742277876	4.90977310414164	5.30341546268562	4.69655030107857	4.72955277045397	4.29498826769145	4.54905302933729	4.43162295971329	5.50207595604579	5.30560578958543	4.79493566280354	4.82578562746479	4.88459792099006	5.8923910259134	4.09592441999854	3.74092756031863	4.02945288578697	4.87430516598223	6.25361115194717	4.47961860846942	4.13010717865883	3.75808993420181	5.51349074558812	4.13422093976063	4.75114232472695	3.67355642399014	4.33771109212829	4.28318097894557	3.95419631038688	4.45088131527337	3.7311832415722	6.97521745704302	4.4995270242151	4.17712050284652	4.34340782229781	3.77082904603249	3.94392132655349	3.27798474729977	4.97865326490861	3.56803210477128	3.79181407116183	3.83289001416474	4.28392177230762	3.88947354253111	5.02059109477325	3.4931349223055	3.07382023329167	3.97636363573276	4.66562016406638	4.3526172989585	4.02147972741045	4.22265002245148	4.02680005934372	3.74631276642546	4.07895134139482	3.4944156103975	3.91838623444635	4.12515513132229	3.82781902461732	3.89917563048051	4.21101219348551	4.1906148602095	3.62175885670973	4.04439411935845	4.14893410452634	4.87578006306849	3.92599941855622	4.11103131238874	3.56315813040281	3.64500988439109	4.61176256006487	4.21723071622067	4.07895134139482	3.62527048937469	2.07382023329167	3.13422093976063	2.84398384404833	2.8011586560937	4.05224198118114	3.46466826700344	4.58255600301406	2.18269229751619	6.3435854831614	4.05484847699562	3.92789645372882	4.95233356636969	4.3526172989585
"STON1.GTF2A1L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLIP3"	2.83995958748953	2.22342254993494	2.86987140617771	3.14404636961671	3.20163386116965	3.5668151540109	2.49825086752783	2.81966818349646	2.76341157447001	3.38128337250378	2.55826763405574	2.86591881455221	2.78450398292957	1.96716860753263	3.33628338786443	2.8011586560937	2.9126498648972	3.97177344719337	2.877744249949	2.28095631383106	2.52606881166759	1.71808758396052	2.81352468929781	2.31324585178756	3.39094277280254	1.78659636189081	2.52857131887076	1.64616265715789	1.790772037862	2.54843662469604	2.28688114778816	2.8499992594661	2.68032435684402	2.91647664443772	2.55826763405574	2.86393845042397	2.6667565918848	2.4905701304462	2.26603689399532	3.51222688651396	2.27798474729977	2.81147103052984	3.17791779219584	3.57531233068744	3.26453643099903	2.57531233068744	2.98550043030489	3.54966917072649	3.55826763405574	2.98913900736823	3.86195536414487	3.43829285157915	2.72246602447109	3.39231742277876	2.51601514700366	3.5765221379205	3.55704241526372	3.8011586560937	3.38956681176273	3.4369613378336	3.10601323762212	3.55090066464752	1.92599941855622	1.44360665147561	2.81966818349646	2.43829285157915	1.79493566280354	2.54349588342577	2.51853513898218	2.0036022366802	2.31034012061215	1.26303440583379	1.57531233068744	2.59931779369823	2.43562859405209	2.61588707391606	1.81557542886257	4.03210084316702	2.21723071622067	2.79285535236249	1.85996954822103	1.73984810269933	1.87184364850932	2.66220549965362	2.25096157353322	2.51601514700366	1.78659636189081	1.80322703643493	2.1243281350022	1.65992455840238	2.71149490665009	2.38128337250378	2.30742852519225	2.62993940943954	2.39231742277876	3.50716034911752	2.41413553298445	2.8094144442359	1.64616265715789	1.85996954822103	1.42223300068305	2.28688114778816	2.03562390973072	1.95977015521147	1.76553474636298	2.38681094647222	2.4905701304462	2.81352468929781	2.25096157353322	2.09423606984577	2.05311133645956	3.05311133645956	2.05311133645956	2.3305584000308	1.81966818349646	1.68257329734758	2.89141918684608	4.10097764772482	2.55581615506164	3.4541758931858	4.07124781946144	1.99638874644762	3.20320115631661	1.60407132366886	2.57288966842058	2.22032995487956	2.86393845042397	1.34482849699744	2.36737106564853	2.70708299177171	2.26603689399532	1.88362081628567	1.70043971814109
"MTURN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GNG2"	3.84599177066457	4.1811025507538	3.66106547980695	5.50398470389761	5.83390207666916	5.95116812883891	4.26528685756517	4.31397137105902	4.51538446063695	4.31179371775365	6.39780296186249	4.17871464117544	5.50652577904312	6.10160805850212	6.69863522129434	5.89093302170554	5.2502036564993	5.7894684369412	6.53434179481026	6.20535341079454	5.33806779754262	5.53729606709084	5.63807383718072	4.84899843040002	4.52042224852645	5.81301154860562	5.30924896081662	5.72109918870718	6.09992635055603	7.05929037564791	6.67525138605026	5.67016051412663	4.5216789516032	5.26753579806874	5.04351949366274	5.32553033156756	6.25908413335355	5.90159099190337	5.16148463864166	5.27426166125705	5.89893387178018	6.13688860790307	5.50652577904312	6.29167722317602	4.40463068421761	5.08958289312471	3.77294133783134	5.98322165074267	5.05267672430358	4.21179097625254	5.89214812751382	4.50652577904312	6.55397480823747	6.40275627948341	6.36981542428391	4.36176835941915	6.35173432259158	6.88288755322496	5.39369076418745	5.22496636500027	6.59424994765735	5.88508622529017	6.65578113825443	6.88923015239289	6.80271021929134	6.35085080548338	7.07531869255335	5.61441538650813	5.114367024952	5.04701481951759	5.11811050560737	5.7338966052475	5.67525138605026	5.93852104586597	5.51884982870769	4.64789009105921	6.98811658476014	6.12246565817924	5.79986441088185	4.19692173382033	3.46597446450407	3.17312743348066	3.31034012061215	2.73552217729654	3.82883464946806	3.75060650483559	2.92029330021101	2.97269265400426	3.19692173382033	3.11603199344711	3.75702324650746	3.56559717585422	2.82781902461732	4.2149019101607	3.79389588254888	3.0703893278914	3.78135971352466	2.790772037862	4.23112515787905	3.56559717585422	3.96162332828694	2.62760683812965	3.30012372456901	3.35755200461808	4.38335869538511	3.67807190511264	3.74416109557041	4.00988458893184	4.62175885670973	3.46205231879643	3.65420637794429	4.71259578044703	4.32768736417605	3.85099939471647	4.90737141382356	3.85399564717639	3.98913900736823	3.28095631383106	3.54101915313356	3.05484847699562	4.15299460549244	2.9560566524124	3.56315813040281	2.74846123300404	3.83187724119167	4.28021399581062	3.76022094646651	2.02502879449152	6.3911146756971	3.06695024392463	3.51727569320958	6.63923216324928	6.25568955522063
"SYNC"	2.6507645591169	3.65535182861255	2.92409988564074	3.37295209791183	2.15704371014558	3.94204525991605	2.55090066464752	2.25096157353322	3.05311133645956	3.14730669878029	4.31397137105902	3.23725777090037	3.74308405554959	3.25550073314839	3.94953493301701	3.81249822533356	3.56071495447448	4.12680770314203	3.65191274464578	3.57893871309339	2.9297909977186	3.18269229751619	3.64154602908752	3.83995958748953	3.14730669878029	3.89044669267991	2.92219784839637	3.83086375675176	3.41953889151378	5.14486214291573	3.73984810269933	3.90207357931074	3.21412480535285	3.7311832415722	3.58014548442338	3.50589092972996	4.17312743348066	3.11603199344711	3.43829285157915	3.07210580048042	2.84398384404833	2.95419631038688	2.92789645372882	4.09761079662642	3.62527048937469	2.97085365434048	2.27798474729977	3.67355642399014	3.0071955014042	2.31614574229336	3.5909612413426	3.60169651648096	3.76341157447001	3.86294724802092	4.77082904603249	2.93545974780529	3.90014226035982	3.84699468696557	3.46336088581666	3.52105073690096	4.11769504266975	3.49569516262407	4.60169651648096	5.16510798514454	4.73768676140986	3.55090066464752	4.06091204958787	3.92219784839637	2.85996954822103	3.20633064787105	3.78135971352466	3.56559717585422	3.8073549220576	3.68594014844598	3.88947354253111	3.7158933705476	4.85947266685194	3.0686708106651	4.18030701996943	3.43429461795993	3.87578006306849	3.09592441999854	3.52230689287139	3.22032995487956	3.68594014844598	2.88166461932035	4.11270013274936	3.39780296186249	3.56924802986718	2.81557542886257	3.50969584193339	4.114367024952	3.08576455377831	2.7158933705476	3.44757919654888	3.81966818349646	3.4154882710497	3.27798474729977	3.01613970265525	3.6724253419715	3.8923910259134	3.4541758931858	3.71259578044703	3.44757919654888	1.67355642399014	2.24792751344359	3.77399632511117	2.81147103052984	3.85798099512757	3.42894634476948	1.91838623444635	3.72683121703249	3.12598165385472	2.78450398292957	2.92599941855622	3	2.55090066464752	3.17152710603881	2.37295209791183	2.92219784839637	0.713695814843359	2.24184018356467	3.24488705912353	4.09085343045111	3.58014548442338	2.76128527336162	3.50969584193339	3.10265813136374	4.33127526714661	3.98732086592925	2.90496571868403	3.674686619928	3.47897180503294
"PPP1R12A"	5.63081315229913	5.79415589787641	5.78920757534734	5.81018600769536	5.19888699095693	5.61794491742059	5.39266088071179	5.11894107272351	5.59514556799086	5.86937792403133	5.30085587126876	5.58135124716878	5.55673594791453	4.31759350462347	4.77873424411784	5.51727569320958	5.74443022998792	4.37712374912949	5.20554891117303	4.80787007829978	5.18467702068089	4.58856473740135	5.37260391520448	4.94766615679601	5.60733031374961	4.81966818349646	5.19534759832222	5.08703845676695	4.7235585614721	5.10517519226548	5.09254574154357	5.61500424163503	5.29645740737124	5.7235585614721	5.05528243550119	5.24792751344359	4.35825558670513	4.74631276642546	5.27872821293894	5.96555343498708	4.92409988564074	5.50143914515887	5.17751920259781	5.73795710621359	5.92884403671257	5.61647532878288	6.0241423458978	5.72683121703249	5.91480367725178	5.43796008833447	5.9902741833186	6.1725275187	5.15623479785027	5.53449743373817	5.23802251782572	6.04832338653781	5.8171115727957	5.05006629830629	5.63923216324928	5.88459792099006	4.85847839042327	5.9884574728114	5.36632221424582	5.23457795978457	5.79467578798686	5.18467702068089	5.25058266478754	6.17472598770613	5.5512083739461	5.33306587807636	5.37190729759515	4.86542397831313	5.52262076104208	5.5077946401987	5.62087961135541	5.82349462471286	4.92789645372882	5.38162946703366	5.43295940727611	6.00022540349095	5.36422222109353	5.44625622988956	5.09761079662642	4.81659970653491	5.55550942708326	5.35720008486005	5.02458563827827	4.95046841415012	5.17990909001493	4.8923910259134	5.97773784924282	5.41176518500698	4.86443379636562	5.63226821549951	5.45975946661982	5.27164977245721	5.62117275268344	5.36597242759338	5.46237957184102	5.49249415167943	5.45549162062847	5.30414594120295	4.96069703930431	5.30414594120295	5.22766407255439	5.14282184411593	4.85648777949568	5.44095219802964	5.23725777090037	4.85149920246126	5.50143914515887	5.61970645004589	5.05788344889963	5.33735429849697	5.6246858105254	4.95093492831454	5.64443315240625	5.55979769575487	4.94719858426206	4.97773784924282	5.38439523838807	5.82323984413102	6.01992426090841	4.85648777949568	5.4757334309664	6.02657877012771	6.23208509872283	4.63691458035588	5.18467702068089	5.36001304220433	4.82425869660337	5.3305584000308	5.0703893278914
"ZCCHC24"	4.56254772419912	3.92504996472736	4.97361127551947	5.47313748777226	5.69460165335612	5.76738996206572	4.88898672118656	4.73172632271578	4.61294219630467	5.17592374206376	6.32750773458721	4.98002530023873	6.05441438791731	5.84373265661131	6.41886457739032	5.64472154721798	5.2149019101607	6.55596949459953	6.28021399581062	6.2359184875622	5.71314590249026	5.97933944567821	5.80322703643493	5.44393811501318	5.32948243102564	5.98800293750806	5.42189651204225	5.95419631038687	6.0706039986813	6.38128337250378	6.31342726581369	5.4369613378336	4.90496571868403	5.71699089440494	4.96486066424585	5.09127669436522	6.32606989214514	5.95116812883891	5.51475349843975	5.59036248846375	5.97865326490861	6.13154832972926	5.65334669272218	6.33681894254764	4.88313201565728	5.22419466397043	4.22881869049588	5.74146698640115	5.66448284036468	4.70984201927331	6.08236196955747	5.17831627170145	6.29700794927485	5.51853513898218	6.12969515665378	5.2098432305255	6.10685079645022	6.53106949272595	5.81301154860562	5.72519581722666	6.44261180368934	5.75488750216347	6.09824268000358	5.97177344719337	6.52246383549226	5.84323015049655	5.97705090611061	5.16430358309365	4.83844759254846	4.57712666130705	5.16430358309365	5.24982454861618	5.12391445900198	5.5270077606372	5.06953032516231	5.04308198189566	5.67638025546692	5.86789646399265	5.29535569289167	4.59395128394841	4.42425028608405	4.09761079662642	4.40053792958373	3.77610398807316	4.87184364850932	4.93734439215023	4.15137177625395	4.29865831556452	4.48542682717024	4.17791779219584	4.79441586635011	4.1811025507538	3.68594014844598	5.06047978140759	4.61882595258744	4.07980475463526	4.40531168259745	4.4535175792155	4.12763327972587	3.605257262939	4.51285895444998	3.96069703930431	4.02502879449152	4.32768736417605	3.28835856219366	4.43962313755712	4.08236196955747	4.69821847822441	4.68873986801449	4.6564963705535	3.46336088581666	5.3305584000308	4.54905302933729	3.61235249875266	3.56193705962243	3.73335434061383	4.67807190511264	4.85249829878989	4.3526172989585	4.10265813136374	2.09423606984577	2.81762325751143	4.04875931191986	3.67129337248158	4.24564777363675	4.24031432933371	4.34269695998193	2.78031009904338	6.23381138429316	4.35402893805439	4.10181813422741	5.87798958538721	5.46107011403305
