"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0772_1460_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0097_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0620_3000_T"	"HKB0719_3002_T"	"BC_HKB0775_1470_T"	"BC_HKB0876_1543_T"	"BC_HKB1366_1663_T"	"BC_HKB2116_1671_T"	"HKB0092_3000_T"	"BC_HKB0555_1321_T"	"BC_HKB0570_1319_T"	"BC_HKB0588_M1349_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0774_1469_T"	"BC_HKB0834_1553_T"	"BC_HKB0874_1537_T"	"BC_HKB0878_1544_T"	"BC_HKB0894_1583_T"	"BC_HKB2105_1618_T"	"BC_HKB2109_1628_T"	"BC_HKB2119_1690_T"	"BC_HKB2123_1695_T"	"HKB0006_3006_T"	"HKB0078_3000_T"	"HKB0147_3000_T"	"HKB0159_3006_T"	"HKB0196_3006_T"	"HKB0222_3006_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0540_3000_T"	"HKB0585_3000_T"	"HKB0713_3000_T"	"HKB0726_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0094_3006_T"	"HKB0127_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0215_1134_T"	"BC_HKB0913_1654_T"	"BC_HKB0917_1656_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0067_3006_T"	"HKB0080_3006_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0718_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0070_3002_T"	"HKB0134_3006_T"	"HKB0656_3000_T"
"OMD"	4.74469931420784	6.59395128394841	4.86096279785812	4.13668357769724	6.01769925269303	2.99095486039699	4.26002565596146	5.47767732756531	6.27519333390221	5.52732060787705	1.62293035092018	7.0646888815763	5.52356195605701	4.01435529297707	3.20006486151431	3.11270013274936	3.92124588858559	2.30451104180995	3.61353165291793	2.40053792958373	4.03826057517535	3.38543103719352	2.32192809488736	3.20476675065461	4.40871186102943	3.96809075204526	4.44559429134118	4.02680005934372	3.45022149589718	2.67807190511264	3.46597446450407	6.25927248703759	5.97613447283165	6.17112674665207	8.26402028621445	2.28688114778816	5.01881218574282	5.48864353985378	6.91898246334308	5.53977919169849	5.14200491598488	6.47848651208419	7.1341182385653	6.69251089161507	7.37112320050964	5.94321808742628	3.84599177066457	4.16832111573972	6.92552476974757	5.49601487343776	0.992768430768924	2.15055967657538	2.91073266190291	1.85598969730848	0.748461233004036	1.67355642399014	0.739848102699327	1.41142624572647	1.60880924267552	1.35614381022528	1.6959938131099	2.79701297783614	0.948600847493356	1.41142624572647	0.6959938131099	4.79805051476751	5.01703108052784	5.46988597627446	6.13360462289506	4.88947354253111	3.65878273401283	5.03165985430805	1.50080205305716	1.40599235967584	1.85996954822103	2.60880924267552	2.02856915219677	2.50589092972996	3.19534759832222	1.32192809488736	3.5298209465287	2.09761079662642	2.20476675065461	1.799087306074	0.863938450423971	3.23419472295381	1.89917563048051	5.90737141382356	5.9898202201176	6.98891186495402	2.82171021503467	3.46466826700344	3.72683121703249	3.5033487351675	4.17951105027151	2.75060650483559	4.17951105027151	3.85996954822103	3.35614381022528	1.48542682717024	2.78031009904338	2.85598969730848	4.03033607837096	3.58736499093646	4.24184018356467	3.4276061727819	2.31614574229336	3.89627184880738	2.97269265400426	3.40599235967584	2.41683974191283	2.56071495447448	2.59454854955035	2.89917563048051	3.31179371775365	1.91838623444635	4.90448409790142	4.47961860846942	1.81147103052984	1.94485844580754	3.20320115631661	2.31903981556254	2.75915583380027	2.78240856492737	3.76341157447001	3.81044310384517	3.92219784839637	3.45680614923047	3.76553474636298	1.31614574229336	4.16510798514454	2.8094144442359	2.92219784839637	3.46988597627446	2.48284828306847	2.50842865253186	3.14241343787374	2.76977173924945	3.45811948117451	1.35049724708413	2.27500704749987	2.14730669878029
"TGFB3"	4.95046841415012	4.56985560833095	5.38370429247405	2.95977015521147	5.20554891117303	3.94766615679601	3.98093926608551	4.16349873228288	4.17951105027151	4.90014226035982	5.29829173062012	5.17751920259781	4.49185309632967	4.98002530023873	5.29535569289167	5.07167687375186	5.06565847093199	3.95419631038688	5.1139504824225	5.01703108052784	4.86443379636562	4.85947266685194	5.10223819393074	2.94485844580754	6.00045077177086	5.66305992374782	5.35191096110308	4.70653055253812	5.41920177384876	5.77135740899056	5.1622906135458	4.19770815795585	4.48220292629596	4.2349610948395	4.7273759385949	4.0866139474095	2.94485844580754	3.55704241526372	4.16912328147676	4.13257684267001	4.0496307677246	4.04264433740849	3.73768676140986	4.37920505996061	3.90207357931074	4	5.31578357458946	4.63401235640212	4.35825558670513	3.9126498648972	4.58135124716878	4.25701061820602	5.38162946703366	4.32624970083746	5.32012359804061	5.14036967065153	3.6959938131099	4.67976157351685	3.97361127551947	4.30961277245412	4.99819550315325	5.141187525005	3.98458935036246	4.48026512205446	5.05658352836637	3.4931349223055	3.50969584193339	4.36246988875021	4.1906148602095	5.00629802390037	3.76553474636298	4.25474519762921	4.22110372536788	4.69766263347052	5.85947266685194	4.35825558670513	3.4931349223055	4.76553474636298	4.43829285157915	4.82171021503467	4.877744249949	3.48542682717024	5.05918219921169	4.08746284125034	4.22187708107703	4.90544717873885	4.75755668893945	5.06177619758669	5.52105073690096	5.46564802598228	5.36911745859982	6.87061131304455	4.92647391125607	5.96069703930431	4.76871365703049	5.41074812818595	5.36001304220433	5.3743439890385	5.12350066435096	4.3110671022556	4.21101219348551	5.37781785308364	4.89433274227769	6.34996674697119	5.31542131594578	5.25964912064916	4.78240856492737	4.76234881564413	5.01925711868108	5.41040894985104	4.70376517879341	4.93498820178348	4.73822740036724	5.36071542539293	4.1333991254172	5.19849415363908	6.17612327114794	5.27351588970212	5.15825622881134	4.86888427302877	5.30560578958543	4.94860084749336	4.59514556799086	6.07788386443832	4.79337571126475	5.72819263549805	4.4154882710497	5.91504279137198	5.30997649237056	4.18665901720211	5.64645070648318	6.32696871158789	5.95745033634712	5.75515464317727	6.53931393126741	4.77978500530113	5.03165985430805	5.77768271707355	5.4947356048628	4.3819754785573	3.23572705983806	4.50143914515887
"TMEM119"	4.61882595258744	4.33413917883824	3.4276061727819	2.4541758931858	4.4276061727819	3.4594316186373	4.01346225980656	3.54966917072649	4.35825558670513	5.22226360352835	7.49705344454508	4.77663042305105	3.50969584193339	4.91695427895322	5.21994291395413	4.28169825009883	4.62760683812965	3.89433274227769	4.73226919950145	4.24260250592898	4.72082566608984	5.20045727142857	4.11103131238874	3.03738222200308	4.62058641045188	6.03386345186628	6.29498826769145	4.23266075679027	5.02103547951136	3.92409988564074	5.601993581249	2.02147972741045	3.37155886261196	2.47767732756531	4.12680770314203	3.61706334388818	3.99367436175058	2.94485844580754	3.20633064787105	2.77399632511117	3.46074256378964	0.956056652412403	0	3.81557542886257	2.28688114778816	2.65535182861255	3.57288966842058	4.69265037003553	2.59454854955035	3.46727948045998	2.52857131887076	3.10097764772482	2.90303827011291	3.12267271882414	2.95419631038688	3.22032995487956	3.62527048937469	3.3743439890385	4.01256867350306	2.75488750216347	3.07895134139482	2.38956681176273	2.31614574229336	4.11769504266975	2.62993940943954	6.06091204958787	5.31433399391901	4.39711840904258	3.52481592835751	4.87233628810464	5.19534759832222	4.59753117422421	5.14689956034359	4.16671544496642	4.43762724831895	4.20711196120771	3.64154602908752	4.01346225980656	4.95419631038687	4.37086174008529	5.00988458893184	3.98641093525204	5.53294028837287	3.87282875953489	4.13750352374993	4.64038956005495	4.71259578044703	4.42021289061078	4.36176835941915	4.63343121035563	4.15055967657538	4.96532254836725	4.21412480535285	4.65821148275179	3.36737106564853	4.22110372536788	5.22612314312524	5.10223819393074	4.41818994794577	3.01435529297707	3.35191096110308	4.14893410452634	5.14974711950468	4.93828579188405	4.37781785308364	4.16912328147676	4.6507645591169	4.22804904788446	4.43829285157915	4.96486066424585	4.73660487531425	3.75381844317354	4.23266075679027	3.55336050333533	4.12680770314203	5.27426166125705	5.45975946661982	5.41244282477561	4.2585189247113	3.59931779369823	4.02945288578697	3.67129337248158	3.71369581484336	4.45088131527337	4.57410150808939	5.8285808102766	3.77188557851537	4.24944534108584	3.54473265593262	2.60169651648096	4.84849775538515	3.41413553298445	4.36387192485753	5.6085135781513	3.87282875953489	3.33342373372519	3.89917563048051	4.84549005094437	3.53977919169849	3.52230689287139	3.8011586560937	2.93168305705981
"TNN"	1.80322703643493	1.76128527336162	2.6667565918848	1.4905701304462	2.01792190799726	1.87970576628229	0.941106310946431	0.545968369105292	0.344828496997441	2.37573453858316	4.70376517879341	1.98185265328974	1.23266075679027	2.14404636961671	3.73660487531425	1.75702324650746	2.9126498648972	2.50589092972996	2.33342373372519	1.27500704749987	4.51853513898218	1.8073549220576	1.98913900736823	3.39917109381982	3.01792190799726	2.92219784839637	1.43295940727611	1.15704371014558	3.34766565630097	3.15704371014558	1.83187724119167	2.66220549965362	3.03913839390696	1.27500704749987	2.06004738366994	0.713695814843359	0.970853654340484	0	0	1.26303440583379	1.51096191927738	0.985500430304885	0.879705766282288	1.36737106564853	0	0	0	0.214124805352847	1.44360665147561	0.903038270112912	0.545968369105292	1.85598969730848	0.807354922057604	1.90689059560852	0.6959938131099	1.32192809488736	0.594548549550354	0.956056652412403	1.52606881166759	0.575312330687437	1.52606881166759	1.91073266190291	1.25701061820602	3.64385618977472	0.411426245726465	0.7311832415722	0	3.1811025507538	2.19534759832222	1.73552217729654	0.27500704749987	0.933572638261024	2.22032995487956	1.57046293102604	2.32192809488736	1.77399632511117	2.45680614923047	3.45549162062847	0.613531652917927	2.74631276642546	1.66902676550963	1.79493566280354	2.63923216324928	2.08746284125034	1.81557542886257	2.03562390973072	0.704871964456353	1.99638874644762	5.25361115194717	1.82781902461732	2.9560566524124	2.05311133645956	1.94110631094643	4.33699741660501	0.575312330687437	1.23266075679027	0.55581615506164	1.25096157353322	3.45680614923047	0.238786859587116	2.16027483140859	2.09423606984577	2.799087306074	4.79025073883523	3.75274859140713	1.48026512205446	1.91456452349394	2.70265754339091	3.45285896471381	1.0703893278914	2.68032435684402	1.40599235967584	2.33342373372519	0.748461233004036	1.38404980679516	1.0496307677246	3.39780296186249	2.95791459863299	2.82374936030827	1.76977173924945	0.985500430304885	1.0071955014042	2.18269229751619	4.72519581722666	0.659924558402378	2.18586654531133	1.10433665981474	1.40053792958373	0.739848102699327	1.65535182861255	2.44095219802964	1.36737106564853	1.96716860753263	2.64154602908752	0.454175893185802	1.83592407425437	2.4276061727819	2.33628338786443	0.485426827170242	1.40599235967584	1.20163386116965	1.60880924267552
"ETV1"	1.01435529297707	1.01435529297707	2.85399564717639	0.321928094887362	1.62293035092018	1.01435529297707	2.87381319835909	0.432959407276106	1.71808758396052	0.903038270112912	1.25701061820602	0	1.09085343045111	2.08746284125034	2.89336221076387	1.50589092972996	2.88362081628567	1.61823865559545	1.9560566524124	1.75702324650746	2.24488705912353	1.61823865559545	2.58976348698498	1.1243281350022	2.92409988564074	2.70487196445635	2.78659636189081	1.65992455840238	2.17312743348066	1.57046293102604	2.14404636961671	1.02856915219677	4.37155886261196	2.29278174922785	2.790772037862	2.21101219348551	1.85598969730848	0.464668267003444	1.16349873228288	0.464668267003444	0.956056652412403	1.0071955014042	1.13093086982645	1.72683121703249	0.250961573533219	0	1.76553474636298	1.19534759832222	0.978195629681652	0.298658315564515	1.48026512205446	2.02147972741045	2.10768786931437	1.62760683812965	1.91073266190291	2.51853513898218	0.887525270741587	1.25701061820602	1.29278174922785	2.70043971814109	1.6959938131099	2.40599235967584	3.31903981556254	2.26303440583379	0.748461233004036	1.16349873228288	0.831877241191673	2.71149490665009	0.286881147788162	1.46988597627446	2.98185265328974	0.941106310946431	1.59931779369823	1.36737106564853	2.44625622988956	2.76553474636298	1.4905701304462	2.114367024952	2.97452931248388	2.25398926623079	1.75274859140713	2.18903382439002	2.09423606984577	2.19849415363908	1.94860084749336	1.96347412397489	1.60407132366886	2.83995958748953	1.39506279951758	0	2.68929916053589	2.68706068833989	2.0071955014042	2.23266075679027	1.54596836910529	2.6915341649192	3.00180224263399	2.18586654531133	1.59454854955035	1.20789285164133	1.66448284036468	2.60407132366886	1.88752527074159	2.46727948045998	2.46466826700344	1.58976348698498	1.52606881166759	1.03562390973072	2.1243281350022	1.799087306074	1.65535182861255	3.08915913191124	3.31469652565629	1.6915341649192	3.11769504266975	3.01256867350306	2.86195536414487	3.30888505741176	1.76553474636298	2.89917563048051	1.90689059560852	3.21101219348551	2.42223300068305	2.45154083301783	3.44360665147561	2.58976348698498	2.62058641045188	2.10768786931437	2.30451104180995	2.49569516262407	2.73335434061383	3.21723071622067	2.71369581484336	3.66106547980695	2.60407132366886	2.31034012061215	2.59454854955035	2.65535182861255	2.03913839390696	1.46466826700344	1.88362081628567	1.67355642399014
"NTM"	3.51096191927738	0.516015147003665	3.13093086982645	2.18586654531133	2.81352468929781	3.59215800212536	2.96532254836725	1.92219784839637	1.98185265328974	3.39094277280254	2.47508488294878	2.68481873755322	2.83592407425437	2.40599235967584	2.38128337250378	2.08746284125034	1.56559717585423	2.09423606984577	3.56559717585422	1.91838623444635	2.41683974191283	2.23266075679027	3.4369613378336	3.66448284036468	2.76553474636298	2.64385618977472	1.92219784839637	2.22958792274065	1.83592407425437	1.98550043030488	1.38956681176273	1.89530262133331	3.9560566524124	1.55581615506164	1.96347412397489	3.17951105027151	1.06350294230616	1.0071955014042	2.33628338786443	2.57773093149008	2.02502879449152	3.29278174922785	0.687060688339892	3.07553263116736	3.62993940943954	2.41953889151378	1.73984810269933	2.81966818349646	2.07382023329167	1.48542682717024	1.87970576628229	3.10936055940423	1.95233356636969	2.89336221076387	2.27202318906105	1.83187724119167	1.10433665981474	1.75274859140713	2.04264433740849	2.49825086752783	1.52105073690096	2.64154602908752	2.17312743348066	2.54349588342577	1.08406426478847	5.12142990894896	1.74416109557041	1.50080205305716	3.22804904788446	2.64846544302731	1.36176835941915	2.89141918684608	1.07724299893246	1.64154602908752	2.60880924267552	2.50842865253186	1.04264433740849	1.50080205305716	3.25247621413522	2.39231742277876	2.36737106564853	1.74416109557041	3.26753579806873	1.86393845042397	1.84799690655495	2.18586654531133	2.32192809488736	4.37225564844579	2.73984810269933	3.36457243229586	3.37295209791183	3.33771109212829	2.29278174922785	3.38818953715608	2.10768786931437	3.50080205305716	4.29057185085208	2.90881290773955	2.22650852980868	1.24488705912353	2.96532254836725	3.36036427654347	2.94110631094643	2.70043971814109	3.15380533607904	2.74200621086674	2.01077983875324	2.74846123300404	2.21412480535285	2.54596836910529	2.72246602447109	2.48542682717024	2.78240856492737	2.70708299177171	4.01970191444255	3.9174317553901	3.38404980679516	3.58135124716878	2.76341157447001	3.27947129564447	2.65306001710456	3.0496307677246	2.98913900736823	2.68481873755322	4.26002565596146	3.16188768237689	2.83794324189103	2.3305584000308	3.06695024392463	2.84398384404833	4.19298316997399	3.05658352836637	3.54101915313356	4.46858331700683	2.70043971814109	2.50842865253186	2.82578562746479	3.76871365703048	3.09929520433778	1.34482849699744	2.28983446517751	2.03562390973072
"PRND"	0	0	0	0	0.286881147788162	0	0	0	0	1.04264433740849	0	0.389566811762726	0	1.50080205305716	0.565597175854225	0.505890929729957	0.713695814843359	0.454175893185802	1.46466826700344	2.03562390973072	1.31034012061215	1.24488705912353	0.6959938131099	0.400537929583729	1.65992455840238	1.24488705912353	1.83187724119167	0.565597175854225	0.604071323668861	0.815575428862573	1.08406426478847	0	0	0	0	1.790772037862	1.15055967657538	0	0	0	0	0.389566811762726	0	0.443606651475615	0	0	0	0.263034405833794	0	0	0.765534746362977	0.678071905112638	0.678071905112638	0.807354922057604	0.773996325111173	2.0036022366802	0.286881147788162	0.150559676575381	2.44625622988956	1.20789285164133	0.321928094887362	0.367371065648529	0.895302621333307	1.05658352836637	0.31034012061215	0.356143810225275	0	0	0.432959407276106	0	0	2.27798474729977	0.27500704749987	0.0976107966264223	0.6959938131099	0.970853654340484	0.137503523749935	0.704871964456353	0.411426245726465	0.321928094887362	1.19534759832222	0.137503523749935	1.03562390973072	1.15704371014558	0.263034405833794	0.31034012061215	0.37851162325373	1.53605290024021	0.933572638261024	0.545968369105292	0.37851162325373	2.99638874644762	1.11103131238874	0.545968369105292	1.72683121703249	1.94860084749336	0.941106310946431	1.60880924267552	1.54596836910529	1.23878685958712	0.400537929583729	1.82374936030827	1.22650852980868	0.871843648509318	2.66902676550963	2.41142624572647	1.0071955014042	2.75060650483559	0.978195629681652	0.782408564927373	0.704871964456353	1.73552217729654	2.8011586560937	1.91838623444635	0.22650852980868	1.53106949272595	2.68929916053589	1.04264433740849	0.807354922057604	0.815575428862573	2.04614178164472	0.84799690655495	2.02502879449152	0.37851162325373	2.67129337248158	2.32768736417605	0.516015147003665	0.432959407276106	1.49569516262407	0.55581615506164	0.970853654340484	1.21412480535285	0.111031312388744	2.0496307677246	0.298658315564515	0.31034012061215	0.956056652412403	1.18269229751619	1.31614574229336	0.748461233004036	0.0840642647884745	0.070389327891398
"CCL11"	2.04264433740849	0	0	0	0	0	0	0	2.64616265715789	1.20789285164133	0	0	0	0.263034405833794	1.0703893278914	0.124328135002202	0.650764559116902	0.356143810225275	1.40599235967584	0.344828496997441	0.20163386116965	1.46988597627446	0.495695162624069	0.0976107966264223	0.443606651475615	0.526068811667588	0.659924558402378	0.367371065648529	1.22032995487956	0.910732661902913	0.516015147003665	0	0	1.34482849699744	0	1.97452931248388	0	0	0	0	1.96347412397489	0	0	0	0	0	0	0	0	2.26002565596146	0	0.659924558402378	0.464668267003444	0.505890929729957	0.704871964456353	0.31034012061215	0.713695814843359	0.948600847493356	0.807354922057604	0.475084882948783	0.0840642647884745	0.333423733725192	0.20163386116965	0.333423733725192	0.454175893185802	2.34482849699744	1.13750352374994	0	0	0	1.19534759832222	0	1.15055967657538	2.0703893278914	1.62293035092018	1.28688114778816	0.678071905112638	0.333423733725192	2.54843662469604	2.10768786931437	1.58976348698498	0.505890929729957	2.48026512205446	0.773996325111173	1.48542682717024	1.57046293102604	1.6507645591169	0	0	1.72683121703249	2.15380533607904	2.45154083301783	1.13093086982645	0.956056652412403	0	0.773996325111173	1.32192809488736	2.48026512205446	1.40599235967584	0.831877241191673	0.963474123974886	1.18269229751619	0.925999418556223	0.516015147003665	1.7311832415722	0.807354922057604	1.07724299893246	1.25701061820602	0.298658315564515	2.06350294230616	1.02147972741045	0.238786859587116	1.09761079662642	1.02856915219677	0.124328135002202	0.815575428862573	2.11103131238874	1.8073549220576	1.18903382439002	0.53605290024021	0.650764559116902	0.765534746362977	0.604071323668861	0.356143810225275	2.86393845042397	0.575312330687437	1.13750352374994	1.47508488294878	0.871843648509318	0.53605290024021	1.14404636961671	0.925999418556223	1.46988597627446	1.41142624572647	1.15055967657538	0.948600847493356	0.356143810225275	1.0496307677246	0.669026765509631	1.91838623444635	1.18269229751619	0.669026765509631
"ANOS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OLFML3"	4.08746284125034	3.6915341649192	2.8073549220576	3.85099939471647	3.75702324650746	3.55581615506164	4.55887985347544	2.13422093976063	1.76977173924945	3.34624777408278	4.37989816352469	2.91647664443772	3.04264433740849	5.29535569289167	5.52324829260521	4.97085365434048	5.87946072253802	4.62760683812965	5.76473892302338	4.71259578044703	5.71094415457587	5.19377174339668	5.36981542428391	5.47411151394241	6.45384677374993	6.39283257902094	5.69877410890368	4.19927972133662	5.70210340662939	4.97131362406888	5.10097764772482	4.36597242759338	4.1333991254172	2.72027846523333	1.62760683812965	5.03430376776804	3.62527048937469	3.57410150808939	1.86393845042397	2.36737106564853	1.59931779369823	3.47638168756724	0.903038270112912	3.44757919654888	2.54843662469604	4.00629802390037	3.23572705983806	4.00539998774259	0.925999418556223	2.40871186102943	4.83693401132109	5.75221336786514	4.55949181320504	5.92742242873987	4.73768676140986	5.34447345945636	5.6940444130862	5.9986468390058	4.68537955195908	4.5963388642052	6.48188013962029	5.09718938723511	5.04614178164472	4.57591736111815	5.00225245173138	4.5090623863619	3.40053792958373	3.49569516262407	3.53106949272595	6.28281043957256	2.95791459863299	2.86987140617771	4.24792751344359	4.74308405554959	5.62702310555406	6.63720448190229	3.79493566280354	5.51064550409004	5.32192809488736	5.86071454954969	4.93121027480393	4.72955277045397	5.46956042171122	4.39780296186249	4.17951105027151	4.78031009904338	3.95233356636969	5.01122725542325	4.76447355099267	3.25398926623079	5.42559357765306	5.7915536333886	5.26566192452189	5.72764822226861	5.91814767387683	5.23342794374847	6.29865831556452	5.31251996747495	5.86764940601776	4.34695688937888	5.44261180368934	5.92267359284945	7.77853714116775	5.90279715788023	5.64587455030903	5.00225245173138	5.19021976366016	5.51506901403224	5.01256867350306	5.42223300068305	6.85798099512757	5.50937914891469	4.24792751344359	5.44261180368934	5.14934066928622	5.63052196347164	6.36562255611334	6.18705508996806	4.0232553523003	4.5341861390901	5.96647661213641	5.39814511650441	5.21839371107679	5.08831123588866	5.86145916636151	5.6573541815237	5.71808758396052	4.95698592461258	5.15502057835857	5.07980475463526	5.85773223315767	5.41953889151378	5.66647256884207	6.48042670519188	5.3387809438947	7.1660124016662	5.50716034911752	5.99276843076892	5.08023127201926	5.42525787199921	4.26002565596146	4.51664555778096
"CHRD"	1.98550043030488	2.65992455840238	1.0071955014042	0	2.57046293102604	1.55581615506164	2.01792190799726	1.4905701304462	1.39506279951758	0.933572638261024	2.33913738491959	1.30451104180995	0.485426827170242	2.41142624572647	2.38128337250378	4.799087306074	2.4541758931858	4.74092756031863	2.98732086592925	2.14730669878029	2.43829285157915	2.3533232911629	3.93545974780529	2.4032677223393	2.6959938131099	2.88752527074159	3.08746284125034	2.70043971814109	2.43829285157915	2.09761079662642	1.63691458035588	1.11103131238874	0	0	2.77188557851537	2.08065766334523	1.82781902461732	4.17232749165762	4.1906148602095	2.09423606984577	0.545968369105292	0.985500430304885	3.4944156103975	1.41683974191283	0.55581615506164	4.68873986801449	2.58736499093646	1.93734439215023	3.09254574154357	2.35895882583233	4.67581593117227	5.89214812751382	4.37781785308364	2.87970576628229	3.21256933885081	5.33019983285091	3.21567859660793	2.12763327972587	6.05137210172103	1.70487196445635	5.01077983875324	2.9126498648972	4.8972404255748	2.44625622988956	4.86937792403133	2.42223300068305	1.10433665981474	1.22032995487956	1.40599235967584	0.55581615506164	0.505890929729957	0.910732661902913	1.02856915219677	4.15137177625395	1.77399632511117	1.66902676550963	1.4905701304462	3.76128527336162	2.30742852519225	1.10433665981474	1.86789646399265	0.799087306074004	2.28688114778816	1.94860084749336	3.01256867350306	3.65992455840238	1.25701061820602	3.1243281350022	1.9297909977186	2.59693514238723	3.70265754339091	5.38024459047818	2.57773093149008	5.67299099382775	4.10768786931437	2.81147103052984	2.87381319835909	2.39231742277876	5.12598165385472	6.946145991668	5.93734439215023	4.58976348698498	2.03913839390696	5.95837871156634	4	3.28835856219366	3.43962313755712	5.1509657835565	4.23725777090037	2.20476675065461	1.24488705912353	3.50716034911752	2.68032435684402	1.84398384404833	2.15380533607904	2.09085343045111	4.54349588342577	3.93262815702213	1.65992455840238	2.51853513898218	5.28243980500639	2.86195536414487	1.39506279951758	4.99548451887751	4.03913839390696	2.43028527297778	2.08746284125034	2.799087306074	2.23878685958712	1.75274859140713	4.2861418728343	5.55458885167764	5.81198471935167	4.30012372456901	1.47508488294878	3.85399564717639	3.56924802986718	4.24031432933371	4.63807383718072	4.78868571061353	1.57046293102604	3.74523733212975
