"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0219_3000_N"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0008_3006_T"	"HKB0064_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0132_3000_N"	"HKB0137_3000_N"	"HKB0155_3003_N"	"HKB0158_3000_N"	"HKB0160_3000_T"	"HKB0161_3000_N"	"HKB0227_3000_N"	"HKB0597_3000_N"	"HKB0657_3000_N"	"HKB0666_3000_N"	"HKB0719_3001_N"	"HKB0744_3001_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0049_3006_T"	"HKB0050_3000_N"	"HKB0052_3000_T"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3000_T"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0129_3002_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0157_3000_N"	"HKB0159_3000_N"	"HKB0160_3001_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3000_T"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0663_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0737_3000_T"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0004_3000_N"	"HKB0006_3000_N"	"HKB0074_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0100_3006_T"	"HKB0209_3004_T"	"HKB0722_3001_N"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0079_3000_N"	"HKB0129_3000_T"	"HKB0164_3006_T"	"HKB0210_3006_T"
"FZD2"	1.39506279951758	2.06350294230616	1.61353165291793	1.79493566280354	2.53356334821451	1.29278174922785	1.86393845042397	2.96347412397489	2.23572705983806	2.08065766334523	1.50080205305716	1.41142624572647	2.50080205305716	1.43295940727611	2.25701061820602	1.40599235967584	2.83187724119167	1.32192809488736	2.05311133645956	1.81966818349646	2.01792190799726	0.7311832415722	1.32768736417605	1.14404636961671	0.526068811667588	0.799087306074004	0.863938450423971	1.48542682717024	0.613531652917927	1.02147972741045	0.887525270741587	0.632268215499513	1.16992500144231	0.432959407276106	0.765534746362977	1.08406426478847	0.903038270112912	0.432959407276106	0.879705766282288	1.23266075679027	1.44360665147561	2.1407786557828	1.60407132366886	2.69821847822441	1.44890095114513	1.52105073690096	1.85199883711245	1.79493566280354	0.782408564927373	1.11769504266975	1.74846123300404	1.08406426478847	1.97085365434048	1.58496250072116	1.54101915313356	1.18269229751619	1.41683974191283	0.748461233004036	1.07724299893246	1.66448284036468	2.16349873228288	1.40599235967584	0.863938450423971	1.56559717585423	0.985500430304885	1.27500704749987	1.31034012061215	0.799087306074004	2.38404980679516	1.20163386116965	1.82374936030827	1.03562390973072	0.604071323668861	1.44890095114513	2.22650852980868	1.57046293102604	1.02856915219677	1.53605290024021	0.773996325111173	0.925999418556223	0.963474123974886	1.4541758931858	0.748461233004036	0.903038270112912	1.89141918684608	0.863938450423971	1	1.46988597627446	0.831877241191673	2.54596836910529	2.06004738366994	0.765534746362977	1.65992455840238	1.92599941855622	1.83187724119167	2.70043971814109	2.4905701304462	3.10768786931437	2.47508488294878	1.76977173924945	3.18428029441938	2.70708299177171	2.39231742277876	1.11103131238874	2.88947354253111	0.970853654340484
"CARNS1"	0.839959587489532	0.422233000683048	0.443606651475615	0.505890929729957	0.432959407276106	0.238786859587116	0.22650852980868	0.516015147003665	0.485426827170242	0.286881147788162	0.75702324650746	0.263034405833794	0.356143810225275	0.250961573533219	0.6959938131099	0.545968369105292	0.333423733725192	1.0071955014042	0.53605290024021	0.250961573533219	0.176322772640463	0.189033824390017	0.356143810225275	0.55581615506164	0.622930350920177	0.298658315564515	0.526068811667588	0.356143810225275	0.27500704749987	0.333423733725192	0.20163386116965	0.250961573533219	0.454175893185802	0.956056652412403	0.214124805352847	0.22650852980868	0.739848102699327	0.0565835283663675	0.411426245726465	0.526068811667588	0.464668267003444	0.765534746362977	0.367371065648529	0.298658315564515	0.485426827170242	0.53605290024021	0.485426827170242	0.250961573533219	0.454175893185802	0.505890929729957	0.454175893185802	0.454175893185802	0.594548549550354	0.722466024471091	0.250961573533219	0.432959407276106	0.422233000683048	0.356143810225275	0.250961573533219	0.565597175854225	0.422233000683048	0.31034012061215	0.400537929583729	0.55581615506164	0.367371065648529	0.286881147788162	0.622930350920177	0.367371065648529	0.422233000683048	0.464668267003444	0.584962500721156	0.250961573533219	0.263034405833794	0.575312330687437	0.443606651475615	0.367371065648529	0.722466024471091	0.687060688339892	0.389566811762726	0.27500704749987	0.298658315564515	0.475084882948783	0.20163386116965	0.321928094887362	0.263034405833794	0.298658315564515	0.333423733725192	0.516015147003665	0.37851162325373	0.286881147788162	0.475084882948783	0.400537929583729	0.659924558402378	0.495695162624069	0.422233000683048	0.55581615506164	0.443606651475615	0.659924558402378	0.495695162624069	0.443606651475615	0.0840642647884746	0.238786859587116	0.75702324650746	0.739848102699327	0.55581615506164	0.20163386116965
"P2RX6"	0.37851162325373	0.344828496997441	0.0426443374084937	0.137503523749935	0.0285691521967709	0.070389327891398	0.0565835283663675	0.263034405833794	0.0565835283663675	0.0285691521967709	0.584962500721156	0.286881147788162	0.31034012061215	0	0.070389327891398	1.36737106564853	0	0.31034012061215	0.0976107966264223	0.0565835283663675	0.070389327891398	0.464668267003444	1.28688114778816	1.52606881166759	0.622930350920177	0.526068811667588	2.39506279951758	0.263034405833794	0.475084882948783	1.42223300068305	0.298658315564515	0.344828496997441	1.22650852980868	1.62760683812965	0.344828496997441	0.214124805352847	0.475084882948783	2.25398926623079	0.622930350920177	0.956056652412403	0.956056652412403	0.53605290024021	2	0.400537929583729	0.432959407276106	0.189033824390017	0.333423733725192	3.27798474729977	1.31614574229336	1.61823865559545	0.400537929583729	0.505890929729957	1.07724299893246	0.422233000683048	0.0565835283663675	0.214124805352847	0.214124805352847	2.11103131238874	0.75702324650746	0.286881147788162	0.495695162624069	0.6959938131099	0.16349873228288	0.622930350920177	0.263034405833794	0.895302621333307	0.0976107966264223	1.09761079662642	0.250961573533219	1.61353165291793	0.575312330687437	1.87970576628229	0.526068811667588	0.55581615506164	0.250961573533219	2.07382023329167	0.526068811667588	0.678071905112638	2.78868571061353	2.31903981556254	1.40599235967584	1.31614574229336	0.831877241191673	1.52606881166759	0.16349873228288	0.782408564927373	0.344828496997441	0.238786859587116	1.29865831556452	0.422233000683048	0.613531652917927	0.516015147003665	0.0976107966264223	0.400537929583729	0.356143810225275	0.0976107966264223	0	0.321928094887362	0.124328135002202	0.389566811762726	1.0071955014042	0.137503523749935	0.454175893185802	0.422233000683048	0.367371065648529	0.22650852980868
"MMP24"	0.0840642647884746	0.250961573533219	0.150559676575381	0.584962500721156	0.516015147003665	0.27500704749987	0.150559676575381	0.516015147003665	0.124328135002202	0.22650852980868	0.687060688339892	0.53605290024021	0.432959407276106	0.189033824390017	0.22650852980868	0.748461233004036	0.238786859587116	0.545968369105292	0.20163386116965	0.31034012061215	0.400537929583729	0.150559676575381	0.839959587489532	0.55581615506164	0.526068811667588	0.37851162325373	0.594548549550354	1.23878685958712	0.22650852980868	1.02856915219677	0.263034405833794	0.189033824390017	1.02147972741045	0.367371065648529	1.03562390973072	0.545968369105292	0.31034012061215	0.111031312388744	1.0496307677246	0.863938450423971	1.20789285164133	1.14404636961671	0.799087306074004	0.298658315564515	0.918386234446348	0.84799690655495	1.41683974191283	0.632268215499513	1.20789285164133	0.400537929583729	1.02147972741045	0.367371065648529	0.871843648509318	0.978195629681652	0.367371065648529	0.400537929583729	0.641546029087524	0.6959938131099	1.16992500144231	0.887525270741587	1.72683121703249	0.992768430768924	0.594548549550354	1.22032995487956	0.604071323668861	0.739848102699327	0.948600847493356	1.13093086982645	0.6959938131099	0.799087306074004	1.60880924267552	0.20163386116965	2.61353165291793	0.495695162624069	0.659924558402378	0.475084882948783	0.6959938131099	1.02856915219677	0.464668267003444	0.505890929729957	0.516015147003665	0.765534746362977	0.632268215499513	0.37851162325373	1.0496307677246	1.10433665981474	1.05658352836637	0.739848102699327	0.948600847493356	0.344828496997441	1.74416109557041	0.992768430768924	1.22032995487956	0.765534746362977	0.632268215499513	0.432959407276106	0.443606651475615	1.68257329734758	0.650764559116902	1.14404636961671	4.5957423394744	0.464668267003444	2.01077983875324	1.09761079662642	0.545968369105292	4.73606362787181
"SLC7A4"	0.137503523749935	0	0.0143552929770701	2.17312743348066	0.0976107966264223	0	0	0.176322772640463	0.0285691521967709	0.0565835283663675	0.879705766282288	1.56071495447448	1.99638874644762	0.0285691521967709	0.070389327891398	1.67355642399014	0	2.28095631383106	1.70929063572336	0.0285691521967709	0.0976107966264223	3.07210580048042	2.15704371014558	1.7311832415722	2.25398926623079	1.27500704749987	2.50080205305716	1.39506279951758	2.45680614923047	1.72246602447109	1.62293035092018	1.05658352836637	1.24488705912353	2.25398926623079	0.411426245726465	0.526068811667588	1.4594316186373	2.62527048937469	1.26903314645524	1.78659636189081	1.50589092972996	1.50080205305716	2.43295940727611	0.176322772640463	1.40053792958373	1.95233356636969	0.632268215499513	2.76128527336162	1.4905701304462	2.87184364850932	0.895302621333307	0.739848102699327	1.6507645591169	1.05658352836637	0.495695162624069	1.59454854955035	0.790772037862	2.53605290024021	1.83592407425437	0.722466024471091	1.67807190511264	1.98185265328974	0.956056652412403	0.941106310946431	1.0071955014042	1.86393845042397	0.505890929729957	0.75702324650746	1.80322703643493	1.83995958748953	1.54596836910529	2.09423606984577	1.9297909977186	1.04264433740849	0.475084882948783	2.01077983875324	1.08406426478847	0.526068811667588	2.41953889151378	1.99276843076892	1.33913738491959	1.56071495447448	1.89141918684608	1.40599235967584	0.516015147003665	1.09761079662642	0.641546029087524	1.06350294230616	1.04264433740849	0.963474123974886	0.367371065648529	1.17632277264046	0.941106310946431	1.02147972741045	0.948600847493356	1.22650852980868	0	0.298658315564515	3.48026512205446	1.10433665981474	4.49569516262407	4.16269343221124	1.38404980679516	2.43562859405209	1.63691458035588	0.0840642647884746
"FBXO2"	2.38681094647222	1.38404980679516	2.78659636189081	2.72246602447109	1.99276843076892	0.871843648509318	1.01435529297707	3.99367436175058	1.02147972741045	2.06350294230616	3.10265813136374	3.78450398292957	2.59454854955035	1.27500704749987	2.4931349223055	5.42861141846713	2.04614178164472	2.80529245560071	2.26303440583379	1.55090066464752	2.72246602447109	0.238786859587116	3.54596836910529	0.863938450423971	0.0976107966264223	0.411426245726465	1.94860084749336	4.22187708107703	0.070389327891398	3.31179371775365	0	0.111031312388744	3.87085786436376	0.464668267003444	3.34198574722862	2.19849415363908	0.20163386116965	0.137503523749935	4.01524777369894	2.9297909977186	3.64500988439109	5.10768786931437	1.0496307677246	1.70929063572336	3.74200621086674	2.33913738491959	3.95140129167431	2.16349873228288	4.01970191444255	0.124328135002202	3.66448284036468	0.214124805352847	0.782408564927373	3.84799690655495	0.863938450423971	0.344828496997441	3.65191274464578	0.475084882948783	3.50969584193339	3.74416109557041	3.76659516172927	3.82984955984469	0.37851162325373	3.13257684267001	0.321928094887362	2.97085365434048	2.8073549220576	3.01792190799726	2.44890095114513	3.37712374912949	4.76447355099267	0.650764559116902	0.75702324650746	1.05658352836637	4.13422093976063	0.37851162325373	3.26603689399532	3.7279204545632	0.176322772640463	2.25701061820602	0.545968369105292	0.871843648509318	0.748461233004036	1.36737106564853	3.26153081524341	3.33485426933163	3.24336442569366	2.9297909977186	3.37989816352469	2.56071495447448	2.14730669878029	3.35895882583233	4.04788732939655	4.64904056563445	3.68144926531496	2.62293035092018	2.07382023329167	5.67299099382775	2.23878685958712	4.80683958179819	6.08831123588866	4.82119997805645	4.66106547980695	1.52105073690096	3.30305008468167	0.575312330687437
"SLC22A7"	0	0	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0	0	0.0285691521967709	0	0	0	0.20163386116965	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0.0565835283663675	0	0	0	0.400537929583729	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0.111031312388744	0	0	0	0	0.443606651475615
"BTN1A1"	0.505890929729957	0.0143552929770701	0.150559676575381	0.111031312388744	0.20163386116965	0.189033824390017	0.0426443374084937	0.20163386116965	0.27500704749987	0.0143552929770701	0.070389327891398	0	0.0285691521967709	0.422233000683048	0.124328135002202	0.27500704749987	0.31034012061215	0.070389327891398	0.16349873228288	0.0976107966264223	0.0565835283663675	0	0.124328135002202	0.0285691521967709	0.0426443374084937	0	0.0565835283663675	0.0840642647884746	0	0.176322772640463	0	0.0565835283663675	0	0	0.298658315564515	0.238786859587116	0	0	0.22650852980868	0.0565835283663675	0.0565835283663675	0.070389327891398	0.0840642647884746	0.189033824390017	0.422233000683048	0	0.070389327891398	0	0.0285691521967709	0	0.31034012061215	0	0.0565835283663675	0.0840642647884746	0.070389327891398	0.0285691521967709	0	0	0.0565835283663675	0.070389327891398	0.505890929729957	0.111031312388744	0	0.31034012061215	0	0.176322772640463	0.150559676575381	0.20163386116965	0.0976107966264223	0.367371065648529	0.070389327891398	0.0285691521967709	2.81147103052984	0.0976107966264223	0.111031312388744	0	0.070389327891398	0.0285691521967709	0.0285691521967709	0	0	0.0285691521967709	0	0	0.27500704749987	0.0285691521967709	0.238786859587116	0.0285691521967709	0.111031312388744	0	0	0.0840642647884746	0.214124805352847	0.16349873228288	0.0285691521967709	0.0426443374084937	0.070389327891398	0.0285691521967709	0.0285691521967709	0.111031312388744	0	0.0976107966264223	0	0.0565835283663675	0	4.99819550315325
"CCDC64"	3.86591881455221	4.40053792958373	3.22032995487956	3.82883464946806	4.57228336665041	3.8011586560937	4.16751850373522	4.43762724831895	3.86591881455221	6.07681559705083	0.978195629681652	3.88752527074159	2.99095486039699	2.56315813040281	4.24716800037477	2.78450398292957	3.90303827011291	5.32337006906127	3.50589092972996	2.89530262133331	4.05224198118114	0.20163386116965	0.739848102699327	0.933572638261024	0.400537929583729	0.722466024471091	0.84799690655495	2.59931779369823	0.176322772640463	0.985500430304885	1.11769504266975	0.31034012061215	1.0703893278914	0.475084882948783	1.40599235967584	1.0496307677246	0.214124805352847	0.37851162325373	1.18903382439002	1.15704371014558	1.48026512205446	2.25398926623079	0.55581615506164	2.11103131238874	2.22032995487956	4.4757334309664	1.28095631383106	0.839959587489532	1.42223300068305	0.356143810225275	0.839959587489532	0.238786859587116	0.464668267003444	0.831877241191673	2.97819562968165	0.263034405833794	2.32192809488736	0.422233000683048	1.60880924267552	1.56071495447448	2.24792751344359	1.85996954822103	0.298658315564515	1.32192809488736	0.333423733725192	1	2.49825086752783	1.09761079662642	3.21412480535285	1.37295209791183	2.38128337250378	0.411426245726465	2.89917563048051	1.03562390973072	2.39780296186249	0.765534746362977	1.21412480535285	1.51096191927738	0.20163386116965	1.25096157353322	0.584962500721156	0.678071905112638	0.839959587489532	0.678071905112638	1.86789646399265	1.36737106564853	1.4541758931858	1.36176835941915	1.96716860753263	4.95419631038687	3.23878685958712	1.59454854955035	1.4594316186373	2.01435529297707	3.05137210172103	4.73984810269933	1.98550043030488	3.5933537709803	3.92884403671257	2.13422093976063	5.71204544855369	4.20711196120771	2.76765479823735	2.85996954822103	4.45285896471381	3.84398384404833
"MAT1A"	0.250961573533219	0.0285691521967709	0.214124805352847	0.807354922057604	0.22650852980868	0.422233000683048	0.16349873228288	1.11769504266975	1	0.6959938131099	0.432959407276106	0.27500704749987	0.137503523749935	2.21723071622067	0	0.389566811762726	1.19534759832222	3	0.176322772640463	0.16349873228288	0.0426443374084937	0.0285691521967709	0.124328135002202	0.16349873228288	0.0840642647884746	0.0426443374084937	0.0976107966264223	0.367371065648529	0	0.16349873228288	0.0426443374084937	0	0.27500704749987	0	0.495695162624069	0.0426443374084937	0.0143552929770701	0	0.238786859587116	0.238786859587116	0.411426245726465	0.400537929583729	0.0426443374084937	0.0840642647884746	0.765534746362977	0.16349873228288	0.16349873228288	0	0.422233000683048	0	0.20163386116965	0.0285691521967709	0.0976107966264223	0.214124805352847	3.86987140617771	0.070389327891398	0.16349873228288	0.070389327891398	0.16349873228288	0.286881147788162	0.739848102699327	0.575312330687437	0.0426443374084937	0.704871964456353	0.0565835283663675	0.124328135002202	0.632268215499513	0.176322772640463	0.070389327891398	0.137503523749935	0.150559676575381	0.0285691521967709	0.298658315564515	0.0840642647884746	0.526068811667588	0.0840642647884746	0.214124805352847	0.321928094887362	0	0.111031312388744	0	0.0285691521967709	0.0426443374084937	0	0.545968369105292	0.286881147788162	0.0426443374084937	0.344828496997441	0.321928094887362	0.790772037862	0.411426245726465	0.650764559116902	0.37851162325373	0.495695162624069	0.356143810225275	0.432959407276106	1.16992500144231	3.15218341905505	2.29572302453997	0.189033824390017	0.27500704749987	0	1.0071955014042	0.0976107966264223	0.454175893185802	0.565597175854225
"CRB1"	0.111031312388744	0.070389327891398	0.0565835283663675	0.22650852980868	0.070389327891398	0.0285691521967709	0	0.189033824390017	0	0.0143552929770701	0.641546029087524	0.31034012061215	0.124328135002202	0.0285691521967709	0.0426443374084937	1.03562390973072	0.176322772640463	0.389566811762726	0.0285691521967709	0	0.0840642647884746	0.321928094887362	0.485426827170242	0.475084882948783	0.604071323668861	0.286881147788162	0.748461233004036	0.298658315564515	0.464668267003444	0.389566811762726	0.20163386116965	0.422233000683048	0.20163386116965	0.422233000683048	0.16349873228288	0.443606651475615	0.526068811667588	0.27500704749987	0.443606651475615	0.545968369105292	0.27500704749987	0.622930350920177	0.333423733725192	0.0840642647884746	0.263034405833794	0.344828496997441	0.37851162325373	0.594548549550354	0.432959407276106	0.575312330687437	0.584962500721156	0.516015147003665	0.526068811667588	0.505890929729957	0.389566811762726	0.214124805352847	0.422233000683048	0.464668267003444	0.150559676575381	0.454175893185802	0.189033824390017	0.263034405833794	0.344828496997441	0.344828496997441	0.584962500721156	0.367371065648529	0.189033824390017	0.464668267003444	0.622930350920177	0.22650852980868	0.263034405833794	0.443606651475615	0.485426827170242	0.526068811667588	0.176322772640463	0.422233000683048	0.432959407276106	0.286881147788162	0.485426827170242	0.641546029087524	0.333423733725192	0.400537929583729	0.516015147003665	0.411426245726465	0.713695814843359	0.367371065648529	0.584962500721156	0.495695162624069	0.422233000683048	0.176322772640463	0.37851162325373	0.214124805352847	0.298658315564515	0.37851162325373	0.0840642647884746	0.070389327891398	0.505890929729957	0.176322772640463	0.189033824390017	0.321928094887362	0.189033824390017	0.992768430768924	0.782408564927373	1.52606881166759	0.137503523749935	0.622930350920177
"DCDC2"	0.799087306074004	0.070389327891398	2.10768786931437	2.05311133645956	0.584962500721156	0.16349873228288	0.0840642647884746	0.367371065648529	1.0703893278914	2.52857131887076	2.09761079662642	2.97269265400426	1.09761079662642	0.722466024471091	0.505890929729957	0.831877241191673	4.34553831007001	0.475084882948783	0.214124805352847	0.0285691521967709	2.57531233068744	0.0565835283663675	2.78868571061353	0.650764559116902	0.0426443374084937	0.16349873228288	0.443606651475615	3.34766565630097	0	1.26903314645524	0.0426443374084937	0.070389327891398	3.21256933885081	0.0426443374084937	2.70708299177171	1.62760683812965	0.0143552929770701	0	4.05224198118114	2.70708299177171	3.24640808724638	4.44956137461324	0.0426443374084937	4.0496307677246	3.36597242759338	3.36876834909033	3.55704241526372	1.63226821549951	4.06953032516231	0.0143552929770701	1.799087306074	0.070389327891398	0.238786859587116	2.49825086752783	1.94110631094643	0	2.63459326844576	0.0285691521967709	4.07553263116736	2.4032677223393	2.60169651648096	3.88459792099006	0.0285691521967709	3.43829285157915	0.0426443374084937	2.53356334821451	1.77820857639809	2.4276061727819	0.992768430768924	3.12267271882414	4.98504496225347	0.27500704749987	1.22650852980868	0.0565835283663675	3.98732086592925	0.176322772640463	3.22032995487956	2.60169651648096	0.0426443374084937	0.992768430768924	0.0143552929770701	0.189033824390017	0.739848102699327	0.0426443374084937	2.3533232911629	1.64154602908752	1.98185265328974	3.08746284125034	4.15946772926677	2.02147972741045	0.903038270112912	3.15704371014558	3.4905701304462	2.87184364850932	4.36387192485753	3.28983446517751	0.0565835283663675	1.29865831556452	0.613531652917927	4.12515513132229	2.92029330021101	1.93734439215023	5.46172499150271	2.64154602908752	2.77820857639809	1.94860084749336
"CRB2"	0.678071905112638	0.124328135002202	0.286881147788162	0.422233000683048	0.16349873228288	0.176322772640463	0	0.782408564927373	0.124328135002202	0.411426245726465	0.124328135002202	0.422233000683048	0.124328135002202	0.189033824390017	0.422233000683048	0.16349873228288	0.0565835283663675	0.31034012061215	0.150559676575381	0.0426443374084937	0.0840642647884746	0	0.37851162325373	0.0976107966264223	0.0285691521967709	0.0426443374084937	0.070389327891398	0.985500430304885	0	0.839959587489532	0	0	0.298658315564515	0.0285691521967709	0.20163386116965	0.250961573533219	0	0	0.863938450423971	1.0071955014042	0.55581615506164	0.650764559116902	0.0143552929770701	0.0426443374084937	0.16349873228288	0.485426827170242	0.678071905112638	0.422233000683048	0.918386234446348	0	1.09085343045111	0	0	1.01435529297707	0.0976107966264223	0.0143552929770701	0.356143810225275	0	0.367371065648529	0.485426827170242	0.713695814843359	0.669026765509631	0.070389327891398	0.925999418556223	0.0143552929770701	0.823749360308273	0.839959587489532	0.799087306074004	0.31034012061215	1.02147972741045	1.0496307677246	0.0285691521967709	0.454175893185802	0.263034405833794	1.06350294230616	0.0565835283663675	0.739848102699327	1.48026512205446	0	0.124328135002202	0.0976107966264223	0.0285691521967709	0.214124805352847	0	0.632268215499513	0.790772037862	0.53605290024021	0.6959938131099	0.22650852980868	0.925999418556223	0.389566811762726	0.422233000683048	1.32768736417605	0.516015147003665	0.411426245726465	0.516015147003665	0.321928094887362	1.53605290024021	0.0976107966264223	1.06350294230616	0.0426443374084937	0.0976107966264223	1.09761079662642	1.13750352374994	1.37295209791183	1.43295940727611
"CLDN15"	2.60644222813161	1.86789646399265	1.87578006306849	2.63923216324928	2.72683121703249	2.30742852519225	1.62760683812965	2.16992500144231	2.13750352374994	2.07382023329167	2.73984810269933	2.14404636961671	2.08406426478847	1.22650852980868	3.03738222200308	1.48542682717024	1.78240856492737	2.98367769469807	2.53106949272595	2.36457243229586	2.09085343045111	2.57531233068744	2.63226821549951	2.88557436437143	2.71369581484336	2.41142624572647	2.93922657772821	2.79493566280354	2.36176835941915	2.67129337248158	1.70043971814109	2.0703893278914	2.76553474636298	2.03210084316702	1.40599235967584	1.90303827011291	2.21101219348551	1.85996954822103	2.38681094647222	3.13257684267001	3.5909612413426	2.53106949272595	4.06781078378962	2.70708299177171	2.32481060342048	2.68706068833989	3.27649666564036	3.20006486151431	2.96347412397489	3.26453643099903	2.94860084749336	3.21412480535285	2.91838623444635	2.52857131887076	3.36176835941915	3.27500704749987	2.27500704749987	3.24792751344359	3.36176835941915	2.75915583380027	2.01435529297707	2.50842865253186	2.60407132366886	2.68706068833989	2.29278174922785	3.10936055940423	2.88362081628567	2.02856915219677	3.29865831556452	2.90689059560852	3.27202318906105	2.56315813040281	2.28095631383106	3.29130885982897	2.70929063572336	2.81352468929781	2.99095486039699	3.05484847699562	1.97452931248388	2.52606881166759	2.75702324650746	3.09085343045111	1.76553474636298	1.62293035092018	2.53106949272595	2.43829285157915	2.15704371014558	2.790772037862	2.43829285157915	1.65992455840238	2.42223300068305	2.46466826700344	3	2.7158933705476	2.71808758396052	1.68257329734758	2.65535182861255	3.16992500144231	2.27500704749987	2.33342373372519	2.21412480535285	1.89917563048051	2.87184364850932	3.19692173382033	2.07382023329167	2.0703893278914
"ASIP"	0.6959938131099	0.124328135002202	0.0976107966264223	0.400537929583729	0.22650852980868	0.659924558402378	0	0.411426245726465	0	0.124328135002202	0	0	0.321928094887362	0.150559676575381	0.298658315564515	0.189033824390017	0.176322772640463	0	0	0.333423733725192	0.298658315564515	0	0	0.333423733725192	0.400537929583729	0	0.176322772640463	0.16349873228288	0.111031312388744	0	0.16349873228288	0	0.55581615506164	0.189033824390017	0.16349873228288	0.16349873228288	0.137503523749935	0	0.622930350920177	0.189033824390017	0.790772037862	0.545968369105292	1.09761079662642	0.411426245726465	0.545968369105292	0	0.956056652412403	0.584962500721156	0.298658315564515	0	0.16349873228288	0	1.03562390973072	0.575312330687437	0.422233000683048	0.356143810225275	0.333423733725192	0.879705766282288	0.485426827170242	0.137503523749935	0.765534746362977	0.495695162624069	0.321928094887362	0.37851162325373	0.344828496997441	0.176322772640463	0.356143810225275	0	0.150559676575381	0	0.22650852980868	0.176322772640463	0	0.367371065648529	0.214124805352847	0.321928094887362	0.669026765509631	0.505890929729957	0	0.321928094887362	0	0.37851162325373	0.400537929583729	0	0.495695162624069	0.150559676575381	0.475084882948783	0.575312330687437	0.485426827170242	0.150559676575381	0.678071905112638	0.443606651475615	0.137503523749935	0.176322772640463	0.333423733725192	0.344828496997441	0.111031312388744	0.27500704749987	0.27500704749987	0.495695162624069	0.111031312388744	0	0.356143810225275	0.344828496997441	0.150559676575381	0
