"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0905_1623_T"	"BC_HKB1385_1721_T"	"BC_HKB2113_1657_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0127_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0089_3001_T"	"BC_HKB0662_1294_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0626_3000_T"	"HKB0677_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0882_1555_T"	"BC_HKB2107_1620_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0719_3002_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0137_3002_T"	"HKB0164_3006_T"	"HKB0650_3000_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0065_3006_T"	"HKB0125_3006_T"	"HKB0182_3006_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0088_3000_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0168_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0576_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"
"FUT7"	2.47508488294878	1.76977173924945	1.47508488294878	1.81557542886257	3.05658352836637	3.04788732939655	0	2.790772037862	1.09085343045111	2.72027846523333	1.1243281350022	1.13093086982645	1.19534759832222	0.748461233004036	1.01435529297707	0.831877241191673	0.855989697308481	1.77399632511117	0.748461233004036	0.475084882948783	0.887525270741587	1.11103131238874	0.575312330687437	1.78240856492737	1.57531233068744	0.454175893185802	2.16349873228288	0.613531652917927	0.748461233004036	0.495695162624069	0.933572638261024	0.250961573533219	0	1.37851162325373	0.422233000683048	1.06350294230616	0.687060688339892	1.29865831556452	2.44890095114513	0.748461233004036	0.0840642647884745	0.659924558402378	0.956056652412403	1.0496307677246	0.933572638261024	0	0.454175893185802	0	0	0	0.669026765509631	0.137503523749935	0.111031312388744	0.263034405833794	0.613531652917927	0.124328135002202	0.863938450423971	0.124328135002202	0.748461233004036	0.367371065648529	0.622930350920177	0.400537929583729	0.214124805352847	0.31034012061215	0.584962500721156	0.250961573533219	0.0976107966264223	0.545968369105292	0.464668267003444	0.485426827170242	0.400537929583729	0.713695814843359	0.613531652917927	0.722466024471091	1.1243281350022	1.95233356636969	0.356143810225275	0.238786859587116	0.214124805352847	0.575312330687437	0.641546029087524	0.111031312388744	0.250961573533219	0.37851162325373	0.176322772640463	0.263034405833794	0.0976107966264223	0.903038270112912	0.298658315564515	0.411426245726465	0.422233000683048	0.495695162624069	0.321928094887362	0.286881147788162	0.31034012061215	0.411426245726465	0.16349873228288	0.356143810225275	0.0840642647884745	0.389566811762726	0.250961573533219	0.641546029087524	0.454175893185802	0.400537929583729	0.176322772640463	0.150559676575381	0.37851162325373	0.137503523749935	0.214124805352847	0.839959587489532	0.0840642647884745
"TIGIT"	3.7279204545632	2.92219784839637	3.79493566280354	4.47832471148503	3.45680614923047	5.29278174922785	1.11103131238874	4.76924279514054	2.07382023329167	4.88655014732434	3.52606881166759	3.55213110825378	3.01435529297707	2.790772037862	2.98732086592925	2.22342254993494	2.0036022366802	4.69209237542757	3.19219416528334	2.68257329734758	3.44625622988956	3.49825086752783	2.41683974191283	3.93357263826102	4.41278152533848	3.27500704749987	5.19337751056436	3.74738739965272	3.12101540096137	1.16992500144231	1.85199883711245	1.42223300068305	3.97177344719337	2.95046841415012	2.35614381022528	3.23266075679027	2.27202318906105	2.92789645372882	3.90303827011291	2.58014548442338	1.02856915219677	1.4594316186373	2.99638874644762	4.2667865406949	0	3.60880924267552	3.01792190799726	4.28909670241999	3.86492897228979	2.790772037862	1.87970576628229	0.6959938131099	1.46466826700344	1.91456452349394	2.70487196445635	0.799087306074004	2.5033487351675	0.604071323668861	2.29278174922785	1.38956681176273	2.18269229751619	1.22650852980868	0.650764559116902	1.52606881166759	3.17951105027151	2.16992500144231	1.42223300068305	1.71808758396052	1.63226821549951	2.09085343045111	0.422233000683048	2.19219416528334	1.41683974191283	2.78450398292957	3.28392177230762	5.13216552547809	0.903038270112912	1.04264433740849	1.55581615506164	1.6507645591169	1.62293035092018	0.176322772640463	1.23266075679027	1.88362081628567	0.992768430768924	1.92599941855622	0.948600847493356	2.12101540096137	2.08746284125034	0.963474123974886	0.879705766282288	1.61353165291793	1.89141918684608	2.17951105027151	1.10433665981474	1.75702324650746	1.4905701304462	1.4594316186373	0.941106310946431	1.97085365434048	1.18269229751619	1.1243281350022	2.08065766334523	2.3305584000308	1.41683974191283	0.7311832415722	1.71808758396052	1.61823865559545	1.56559717585423	1.97085365434048	0.321928094887362
"CTLA4"	3.29865831556452	1.54101915313356	2.78031009904338	0.879705766282288	0	3.81966818349646	1.4276061727819	3.11769504266975	1.63226821549951	4.39369076418745	2.74416109557041	3.25701061820602	2.64616265715789	2.55336050333533	2.46466826700344	2.18903382439002	1.67807190511264	4.16108148227718	2.44360665147561	1.89141918684608	2.09761079662642	2.4032677223393	1.40599235967584	3.72574115650395	3.40053792958373	1.75274859140713	4.20789285164133	2.77188557851537	2.17632277264046	0.84799690655495	1.48026512205446	1.41683974191283	0.985500430304885	2.25398926623079	1.91456452349394	2.49825086752783	2.08406426478847	2.63226821549951	2.72683121703249	2.28392177230762	0.722466024471091	0.782408564927373	1.35049724708413	0	2.01435529297707	2.17312743348066	0.687060688339892	0	0	1.54596836910529	2.56559717585422	0.594548549550354	1.01435529297707	1.37295209791183	2.24488705912353	0.53605290024021	1.96716860753263	0.37851162325373	1.75702324650746	0.879705766282288	1.91838623444635	1.14404636961671	0.37851162325373	1.44360665147561	2.17312743348066	1.50080205305716	0.622930350920177	1.24488705912353	1.30451104180995	1.1243281350022	0.137503523749935	2.24488705912353	0.895302621333307	2.12763327972587	0	2.27202318906105	0.992768430768924	1.26903314645524	1.67355642399014	1.26903314645524	1.52606881166759	0.526068811667588	1.30451104180995	1.44360665147561	0.748461233004036	1.38956681176273	0.799087306074004	2.03913839390696	1.91838623444635	0.773996325111173	0.871843648509318	1.39506279951758	1.24488705912353	2.07724299893246	0.594548549550354	1.67807190511264	1.38404980679516	1.72246602447109	0.722466024471091	1.04264433740849	0.831877241191673	0.879705766282288	1.40599235967584	1.88752527074159	1.14404636961671	0.807354922057604	0.887525270741587	1.09761079662642	1.38956681176273	0.963474123974886	0.454175893185802
"FDCSP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CD69"	3.58496250072116	3.85996954822103	4.41886457739032	3.91169158187234	0	2.86393845042397	1.33342373372519	3.76128527336162	3.58135124716878	6.0203688510632	3.36036427654347	5.03077747199254	3.31324585178756	3.20789285164133	3.28540221886225	3.35614381022528	3.61353165291793	4.34766565630097	3.22804904788446	2.97819562968165	3.32912359629157	4.51601514700366	3.89336221076387	4.46532151358055	4.40531168259745	3.22804904788446	5.75702324650746	4.40531168259745	3.45022149589718	3.07724299893246	3.20320115631661	3.14404636961671	2.79285535236249	3.0686708106651	2.41953889151378	2.85996954822103	2.31614574229336	2.22032995487956	4.25927248703759	2.78031009904338	1.05658352836637	2.4541758931858	2.16671544496642	4.01346225980656	2.96716860753263	2.32768736417605	1.90303827011291	0	1.52105073690096	1.40053792958373	2.52105073690096	2.40871186102943	3.38128337250378	3.70154905694307	5.2460279805281	2.54349588342577	3.57288966842058	2.38128337250378	4.37920505996061	1.54101915313356	3.44890095114513	2.47248777146274	2.34198574722862	2.89336221076387	4.02147972741045	4.02236781302845	2.67807190511264	2.6667565918848	3.49825086752783	3.52857131887076	2.99819550315325	2.65306001710456	1.98913900736823	3.32337006906127	1.86393845042397	1.39506279951758	1.89917563048051	1.67807190511264	1.63691458035588	2.10433665981474	1.77820857639809	0.903038270112912	2.55336050333533	2.08065766334523	1.76553474636298	2.50080205305716	2.28095631383106	2.62293035092018	3.16671544496642	2.64154602908752	2.31034012061215	3.98276546258365	3.30888505741176	3.12598165385472	2.114367024952	2.34482849699744	2.81557542886257	1.8073549220576	1.98185265328974	3.0686708106651	1.29865831556452	2.93168305705981	2.32481060342048	3.36176835941915	1.77820857639809	1.64154602908752	3.05137210172103	2.52606881166759	2.19219416528334	3.34624777408278	2.19534759832222
"CD52"	6.73430317000738	6.17911290067856	5.63052196347164	5.73525137578642	4.98868468677217	6.35931031689044	3.4541758931858	7.00798033649535	5.04788732939655	8.4154460171788	6.55566279922404	7.05115454987851	6.51617277552509	6.04701481951759	5.90953311494689	5.26528685756517	5.26115467261557	7.39874369193819	6.48171871919596	5.94976835993135	6.9297909977186	6.7356575589924	6.45368218587218	7.09950561709114	7.39369076418745	6.49008872394347	7.98219502445954	7.34837407519116	6.27668275980906	6.17272751801285	4.73930807086039	5.48446041312882	5.41142624572646	5.73470962022584	5.36422222109353	6.60332961626427	5.32804655627074	6.2336196767597	6.64038956005495	6.58811494938808	3.64846544302731	5.23189316164533	5.09929520433777	5.13257684267001	4.27127625917593	3.4235781709818	4.70984201927331	2.6915341649192	3.51349074558812	4.605257262939	5.27351588970212	6.25152975012378	5.80838505065609	5.55305325276641	6.24716800037477	5.62877359520165	6.63008507000212	3.27052894238072	6.10956950937069	5.0241423458978	5.99480597608493	5.28095631383106	4.12680770314203	5.15825622881134	7.01234519041983	6.37712374912949	4.26753579806874	4.16832111573972	5.75648960675997	5.28392177230762	3.98913900736823	5.42727093517358	5.71644223684332	6.58165253046128	2.80529245560071	3.99729240763651	3.62293035092018	3.94766615679601	3.611172380044	4.44360665147561	5.08151006812092	3.02147972741045	5.02724253597374	5.43362716708478	3.80632405739003	5.00854067170295	3.58255600301406	5.37086174008529	4.96578428466209	4.93404464711225	5.42961596420174	4.83137058796754	5.122258567812	5.75942218569633	5.04395687279021	5.96208624985064	4.9217219470096	4.49185309632967	5.10517519226548	4.62175885670973	4.50969584193339	5.80426011563474	5.96023367169445	5.20202584460934	4.71918344048179	2.52105073690096	5.27090264916713	4.4988890869768	3.43295940727611	4.56315813040281	2.89336221076387
"PLCG2"	4.35191096110308	2.94860084749336	2.77610398807316	2.99819550315325	3.7771566660045	4.28392177230762	1.70043971814109	4.18745105402733	2.13750352374994	5.30524096595448	2.50080205305716	3.76128527336162	3.64500988439109	3.67919857056692	3.01077983875324	3.22496636500027	2.91838623444635	4.50525580093216	3.13750352374994	3.16510798514454	3.24944534108584	3.4032677223393	2.95791459863299	4.52794609890826	4.4369613378336	2.68706068833989	4.51349074558812	3.67807190511264	3.50589092972996	3.28243980500639	2.75060650483559	2.40053792958373	4.7273759385949	2.89141918684608	3.55826763405574	3.46336088581666	3.21412480535285	3.30888505741176	4.4541758931858	2.84799690655495	3.47638168756724	3.07553263116736	3.48800077083407	3.57893871309339	2.09761079662642	2.15380533607904	1.59454854955035	2.24792751344359	1.82781902461732	1.94860084749336	1.76553474636298	2.47508488294878	2.79493566280354	3.41683974191283	3.53106949272595	2.41953889151378	3.47897180503294	2.65764000520782	3.47378691161437	2.50080205305716	3.45680614923047	3.54966917072649	2.94110631094643	2.84398384404833	3.87970576628229	3.48155728070859	2.71808758396052	2.82984955984469	3.06004738366994	2.78450398292957	2.82578562746479	2.45680614923047	3.18745105402733	2.88557436437143	2.47248777146274	1.73984810269933	3.23878685958712	2.37295209791183	2.50080205305716	3.41413553298445	5.96046537410255	2.5385381636298	3.83895176695194	2.11769504266975	1.89917563048051	2.16671544496642	2.1243281350022	3.22804904788446	2.44095219802964	2.51349074558812	2.37573453858316	2.86591881455221	2.57531233068744	2.91647664443772	2.70708299177171	2.60880924267552	2.44095219802964	3.78240856492737	2.05311133645956	2.67355642399014	1.89917563048051	2.64846544302731	2.0496307677246	2.22650852980868	2.12763327972587	2.28095631383106	2.49569516262407	2.38404980679516	2.60407132366886	3.05658352836637	1.4905701304462
"MAP4K1"	4.40394936423287	3.55090066464752	2.79701297783614	2.59454854955035	3.99004721957379	5.36457243229586	1.4276061727819	4.50271248596606	1.13093086982645	4.43895814789755	2.82374936030827	3.28243980500639	2.72027846523333	2.63459326844576	2.44625622988956	2.26303440583379	2.30158764660319	3.74200621086674	2.64846544302731	2.36737106564853	2.73768676140986	2.58976348698498	2.34482849699744	2.88752527074159	4.04614178164472	2.29278174922785	4.46336088581666	3.08576455377831	2.70487196445635	1.18269229751619	2.19849415363908	1.9560566524124	2.78240856492737	2.86789646399265	1.89530262133331	2.790772037862	2.58496250072116	2.52857131887076	2.64616265715789	2.10433665981474	0.815575428862573	1.1243281350022	2.67807190511264	3.71369581484336	1.43829285157915	0	0	0	0	1.35049724708413	2.68706068833989	1.25096157353322	1.97085365434048	2.25398926623079	2.64846544302731	1.799087306074	2.53356334821451	1.29865831556452	2.54843662469604	1.29278174922785	2.4541758931858	1.92219784839637	0.879705766282288	1.50589092972996	2.86789646399265	2.05311133645956	0.978195629681652	1.71369581484336	1.53605290024021	2.07382023329167	1.31614574229336	2.09423606984577	1.43829285157915	2.5033487351675	0	1.9560566524124	1.25096157353322	1.13750352374994	1.04264433740849	1.13750352374994	1.94860084749336	0.516015147003665	1.23878685958712	1.62760683812965	0.863938450423971	1.66902676550963	0.871843648509318	2.36176835941915	2.07724299893246	1.32192809488736	0.933572638261024	2.1243281350022	2	1.89141918684608	1.73552217729654	1.96716860753263	1.60407132366886	2.87381319835909	1.54101915313356	1.43829285157915	1.09085343045111	1.82781902461732	1.26303440583379	1.60880924267552	0.910732661902913	1.15704371014558	1.4541758931858	1.52105073690096	0.871843648509318	1.99638874644762	0.669026765509631
"IKZF3"	5.50207595604579	4.0071955014042	3.14404636961671	3.27052894238072	4.31686980506433	5.45252954467793	2.18903382439002	4.25171909260596	2.91647664443772	6.22477347843793	3.91647664443772	4.5765221379205	3.84899843040002	3.98550043030489	3.63226821549951	3.20320115631661	2.88557436437143	5.82629424549963	3.91552090075196	3.44228003525258	4.1168637576909	3.72137265947682	3.02680005934372	4.57833494868161	5.1106138055009	3.5981269599196	6.34961297182452	4.56864019541922	4.27351588970212	1.61823865559545	2.47767732756531	2.43295940727611	2.75060650483559	4.00629802390037	4.47508488294878	3.87676249078156	3.43829285157915	3.41818994794577	4.41142624572646	4.05137210172103	0.855989697308481	2.52105073690096	3.47118746038699	2.9126498648972	3.42223300068305	0	1.6959938131099	1.30451104180995	0	2.16992500144231	3.99004721957379	1.46466826700344	2.23266075679027	3.18428029441938	4.01346225980656	2.19534759832222	2.70043971814109	1.62760683812965	3.72027846523333	1.81966818349646	3.32624970083746	2.30158764660319	1.37851162325373	2.31034012061215	4.03210084316702	3.64038956005495	1.67807190511264	2.44360665147561	2.6507645591169	2.16671544496642	1.23266075679027	2.59454854955035	1.49569516262407	3.94110631094643	0.773996325111173	1.82374936030827	1.67355642399014	1.91456452349394	1.33342373372519	1.49569516262407	2.49569516262407	0.704871964456353	2.04264433740849	2.68032435684402	1.49569516262407	2.57531233068744	1.53106949272595	3.28392177230762	2.75488750216347	1.97085365434048	0.985500430304885	2.41142624572647	2.92789645372882	2.6915341649192	2.36737106564853	2.35895882583233	2.42492208821069	1.77820857639809	1.49569516262407	2.01435529297707	1.24488705912353	1.51096191927738	1.94485844580754	2.95977015521147	1.92599941855622	0.782408564927373	2.85798099512757	4.3743439890385	0.641546029087524	2.51096191927738	0.505890929729957
"CSF2RB"	5.18070484019556	3.87676249078156	2.91838623444635	3.16510798514454	4.5765221379205	8.29236765104867	2.06695024392463	4.26228280642066	2.33628338786443	5.5552026338783	3.41142624572647	4.07724299893246	3.78135971352466	3.49825086752783	3.03210084316702	2.95046841415012	3.02502879449152	4.76181714250714	3.4541758931858	2.9429835981871	4.15299460549244	3.86987140617771	3.1586601753465	4.80580834870147	4.51916444980607	2.71369581484336	4.49313492230551	3.63343121035563	3.08406426478847	3.01256867350306	2.52356195605701	2.34198574722862	2.95233356636969	3.611172380044	2.80529245560071	3.47508488294878	2.95419631038688	3.3743439890385	5.20711196120771	3.19534759832222	1.14404636961671	2.32768736417605	4.31903981556254	4.17152710603881	3.25701061820602	2.81557542886257	1.16349873228288	2.39780296186249	3.26002565596146	1.56071495447448	1.57046293102604	2.20163386116965	3.22032995487956	2.90881290773955	3.25247621413522	2.07724299893246	4.15137177625395	1.9560566524124	3.52230689287139	2.39506279951758	3.4154882710497	3.02147972741045	2.6915341649192	2.55090066464752	4.30597052098439	2.85798099512757	2.48800077083407	2.37016428054021	3.0232553523003	2.82578562746479	2.31324585178756	2.68257329734758	2.90496571868403	2.94860084749336	2.39780296186249	1.55581615506164	2.9429835981871	2.12763327972587	2.87970576628229	2.20476675065461	3.02147972741045	1.53605290024021	2.51096191927738	1.8073549220576	1.98913900736823	2.23266075679027	1.76128527336162	3.19377174339668	2.88166461932035	2.30742852519225	2.08746284125034	2.64616265715789	2.64154602908752	2.74416109557041	2.20476675065461	2.38956681176273	2.31324585178756	2.22650852980868	1.83995958748953	2.23878685958712	2.05311133645956	2.6959938131099	1.77399632511117	2.56315813040281	1.790772037862	1.61823865559545	1.91838623444635	1.72246602447109	2.10768786931437	2.8094144442359	1.40599235967584
"KCNN3"	1.02147972741045	1.76553474636298	0	0.704871964456353	3.4032677223393	1.90689059560852	1.07724299893246	0.863938450423971	0.765534746362977	2.72900887033786	0.400537929583729	1.32768736417605	1.51096191927738	2.60407132366886	1.18269229751619	1.6959938131099	0.855989697308481	2.92599941855622	0.863938450423971	1.43295940727611	0.910732661902913	1.25096157353322	1.05658352836637	3.21256933885081	1.51601514700366	0.871843648509318	0.584962500721156	1.75702324650746	1.91838623444635	0.594548549550354	0.422233000683048	1.27500704749987	0	1.63691458035588	1.54596836910529	2.41413553298445	1.41142624572647	1.21412480535285	1.22650852980868	1.38404980679516	0.790772037862	1.01435529297707	1.11769504266975	1.86789646399265	0.773996325111173	0	0.941106310946431	1.10433665981474	1.40599235967584	0.782408564927373	0.799087306074004	1.15704371014558	1.34482849699744	1.23266075679027	1.18269229751619	0.422233000683048	1.15055967657538	0.855989697308481	1.68257329734758	0.782408564927373	1.4541758931858	0.831877241191673	0.495695162624069	0.516015147003665	1.43295940727611	2.58014548442338	1.44360665147561	0.925999418556223	1.41683974191283	1.0496307677246	1.17632277264046	1.03562390973072	1.49569516262407	1.19534759832222	0.799087306074004	0	1.18903382439002	0.903038270112912	1	1.52606881166759	0.978195629681652	0.978195629681652	0.678071905112638	0.400537929583729	0.422233000683048	0.55581615506164	0.650764559116902	1.81966818349646	0.748461233004036	1.31034012061215	0.941106310946431	0.910732661902913	1.0496307677246	1.20163386116965	1.76128527336162	1	1.53605290024021	1	1.29278174922785	0.678071905112638	0.970853654340484	1.35049724708413	0.669026765509631	0.604071323668861	1.16349873228288	1.1243281350022	1.04264433740849	0.871843648509318	1.09761079662642	1.66448284036468	1.29865831556452
"CST7"	5.74119729857143	3.0071955014042	3.30012372456901	3.53231695933277	0	5.26153081524341	2.8011586560937	4.38887833881199	2.611172380044	5.34978987024187	4.17871464117544	4.42492208821069	3.51601514700366	3.48542682717024	3.58496250072116	2.99457972421575	2.8011586560937	4.85648777949568	3.87282875953489	3.59931779369823	4.36317107711924	3.55213110825378	3.34340782229781	4.30669970727279	4.94063660720115	3.99004721957379	5.68846014042449	4.4937754084607	4.114367024952	2.114367024952	2.46205231879643	2.85996954822103	4.3327079336406	3.46727948045998	3	3.61470984411521	3.76977173924945	4.06953032516231	3.73335434061383	3.4931349223055	1.70487196445635	2.4276061727819	3.99004721957379	4.04788732939655	3.38681094647222	2.37851162325373	1.06350294230616	3.38266725274504	2.78031009904338	3.49569516262407	1.47508488294878	2.30742852519225	2.55090066464752	3.07724299893246	3.84096670448742	1.97085365434048	3.57410150808939	1.58976348698498	3.90785207184596	2.37851162325373	3.22958792274065	2.56315813040281	2.54349588342577	1.71808758396052	4.53106949272595	3.83794324189103	2.28392177230762	2.32192809488736	2.6507645591169	3.09592441999854	1.35614381022528	3.18269229751619	2.27202318906105	3.58014548442338	2.64154602908752	4.17472598770613	1.88362081628567	2.41683974191283	2.03913839390696	2.06004738366994	2.52606881166759	0.978195629681652	2.67807190511264	3.01792190799726	2.11103131238874	3.01077983875324	2.15704371014558	3.46988597627446	3.18903382439002	2.79701297783614	1.62293035092018	2.77399632511117	3.36317107711924	3.4905701304462	1.94485844580754	2.79285535236249	2.60880924267552	2.55336050333533	2.15380533607904	2.23266075679027	2.05311133645956	2.72900887033786	2.08406426478847	2.38681094647222	1.91456452349394	2.99638874644762	1.87970576628229	2.25701061820602	2.26002565596146	2.31034012061215	1.15704371014558
"PTPN7"	3.82680268428583	3.73768676140986	3.99457972421575	3.60999129521268	4.21878116778407	5.29314973674186	2.81762325751143	4.37642931106992	4.16188768237689	5.07167687375186	3.76447355099267	3.52356195605701	3.43562859405209	3.5668151540109	2.72027846523333	2.95419631038688	2.72246602447109	4.55887985347544	3.41142624572647	2.56803210477128	3.41278152533848	3.06004738366994	2.73552217729654	3.82578562746479	4.77241355474848	2.88166461932035	4.99186193055632	3.74308405554959	3.16832111573972	2.87381319835909	2.69376571221778	2.34482849699744	2.88362081628567	3.63575439127776	2.4541758931858	3.89433274227769	2.64154602908752	3.57167680997093	3.89044669267991	3.29278174922785	1.20163386116965	1.89530262133331	3.50080205305716	1.93734439215023	2.21723071622067	2.84197311892718	3.39643353125099	2.01435529297707	1.49569516262407	2.52606881166759	3.16992500144231	1.99276843076892	2.46205231879643	2.26002565596146	2.65992455840238	1.6959938131099	2.62760683812965	0.978195629681652	2.39506279951758	1.9297909977186	2.49569516262407	2.37851162325373	0.918386234446348	1.70043971814109	3.114367024952	2.55336050333533	1.07724299893246	2.16671544496642	2.09423606984577	2.65535182861255	1.99638874644762	2.6959938131099	2.4276061727819	3.06350294230616	2.51096191927738	3.08746284125034	1.72246602447109	1.26303440583379	1.93357263826102	2.13093086982645	2.84599177066457	1.34482849699744	1.99276843076892	2.16992500144231	1.20163386116965	2.13750352374994	1.10433665981474	3.05831649559082	2.33628338786443	2.19849415363908	2	2.49825086752783	2.31324585178756	2.76765479823735	1.92599941855622	2.27798474729977	1.81966818349646	2.18903382439002	1.47508488294878	2.03210084316702	1.46466826700344	2.21723071622067	2.10433665981474	2.29572302453997	1.68257329734758	1.10433665981474	1.93734439215023	1.97819562968165	1.51601514700366	2.41142624572647	1.16992500144231
"IL7R"	4.84599177066457	4.18428029441938	4.47767732756531	4.06522762277562	4.17152710603881	3.36317107711924	0	3.19692173382033	3.86492897228979	7.30879406721648	4.40735275114004	5.79337571126475	3.9429835981871	4.80322703643493	4.9136075118231	3.55090066464752	4.02502879449152	5.32192809488736	4.65535182861255	4.1906148602095	4.86145916636151	5.24184018356467	4.47638168756724	5.89457527317528	6.21315283533637	3.08236196955747	7.30961277245412	4.78450398292957	4.79597469420667	2.17632277264046	3.96624587322494	3.47248777146274	3.85399564717639	3.32192809488736	3.37989816352469	4.5298209465287	4.04439411935845	4.12515513132229	3.61588707391606	3.36036427654347	1.77399632511117	3.02502879449152	3.11270013274936	3.41278152533848	2.0496307677246	1.72683121703249	3.52732060787705	1.84398384404833	0	2.85199883711245	2.88166461932035	2.70929063572336	3.16832111573972	4.82222027162153	6.00090140274153	2.0071955014042	4.75648960675997	2.57046293102604	4.74146698640115	2.114367024952	3.84799690655495	3.36176835941915	1.4594316186373	3.21101219348551	5.00764403087801	5.06134418828839	3.25550073314839	3.90110824301451	2.90496571868403	3.44757919654888	1.18269229751619	3.82984955984469	2.21412480535285	4.07980475463526	2.76553474636298	2.73552217729654	3.35614381022528	3.15218341905505	2.51853513898218	2.76553474636298	3.57410150808939	2.60644222813161	3.03210084316702	3.42894634476948	2.67129337248158	3.12101540096137	2.51601514700366	3.17791779219584	3.77610398807316	2.8073549220576	2.790772037862	3.01970191444255	2.82578562746479	3.71259578044703	2.68706068833989	3.92599941855622	3.29865831556452	2.97452931248388	1.75702324650746	1.83995958748953	2.0703893278914	3.03210084316702	1.98913900736823	3.799087306074	2.13422093976063	2.93168305705981	3.42088657497553	4.07124781946144	1.74846123300404	3.70043971814109	0.575312330687437
"HEMGN"	0	0	0	0.650764559116902	0	0	0	0	1.18269229751619	0.356143810225275	0.124328135002202	0.176322772640463	0.176322772640463	0.0285691521967709	0.0840642647884745	0.0285691521967709	0.111031312388744	0.214124805352847	0.0565835283663675	0.111031312388744	0.0285691521967709	0	0.176322772640463	0.070389327891398	0.070389327891398	0.189033824390017	0.333423733725192	0.20163386116965	0.070389327891398	0.137503523749935	0.124328135002202	0.0143552929770701	0	0.0285691521967709	0.0565835283663675	0.0285691521967709	0.0426443374084937	0.16349873228288	0.0143552929770701	0	0.20163386116965	0.124328135002202	0	0.678071905112638	1.02147972741045	0.839959587489532	0.495695162624069	0	0.807354922057604	0	0	0.0565835283663675	0.16349873228288	0.263034405833794	0.526068811667588	0.16349873228288	0.367371065648529	0.0840642647884745	0.545968369105292	0.0565835283663675	0.250961573533219	0.0285691521967709	1.9297909977186	0.111031312388744	0.16349873228288	0	0.070389327891398	0	0.189033824390017	0.0976107966264223	0.16349873228288	0	0	0.0565835283663675	0	1.20163386116965	0.0285691521967709	0.0565835283663675	0.0285691521967709	0	0.0285691521967709	0	0	0.0285691521967709	0.0285691521967709	0.0285691521967709	0.176322772640463	0.0285691521967709	0.111031312388744	0.0285691521967709	0.0285691521967709	0.0285691521967709	0.0426443374084937	0.27500704749987	0.20163386116965	0.0840642647884745	0.22650852980868	0.124328135002202	0.263034405833794	0.0976107966264223	0	0.0285691521967709	0.0285691521967709	0.16349873228288	0.111031312388744	0	0	0.0565835283663675	0	0.214124805352847	0.0976107966264223
